orthogroup	set	ACN	AGE	CNV	CON	DUP	EVR	EXP	PHC	STA	UNI	WGA
9073at7399	5h-DO	1.060606061	203.0	0.224971654	8	0.060606061	0.9889	2	0.27	70	0.804878049	0.75
8722at7399	5h-DO	1.073170732	203.0	0.318181818	0	0.048780488	0.8365	2	0.41	78	1.0	0.68
8966at7399	5h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.8564	1	0.23	79	1.0	0.7
23425at7399	5h-DO	1.03030303	203.0	0.166378066	5	0.03030303	0.7959	1	0.25	74	0.804878049	0.47
31192at7399	5h-DO	1.0	183.0129637	0.0	6	0.0	0.9007	0	0.31	74	0.780487805	0.73
10688at7399	5h-DO	1.0	203.0	0.0	0	0.0	0.8016	0	0.17	80	1.0	0.47
21744at7399	5h-DO	1.0	203.0	0.0	0	0.0	0.7244	0	0.56	80	1.0	0.87
17503at7399	5h-DO	1.0	203.0	0.0	2	0.0	0.8126	0	0.27	78	0.951219512	0.63
30948at7399	5h-DO	1.0	203.0	0.0	9	0.0	1.6989	0	0.12	71	0.219512195	0.87
32315at7399	5h-DO	1.034482759	183.0129637	0.176383421	8	0.034482759	1.2712	1	0.11	71	0.707317073	0.56
21182at7399	5h-DO	1.0	203.0	0.0	1	0.0	1.0882	0	0.17	79	0.975609756	0.68
30385at7399	5h-DO	1.0	203.0	0.0	3	0.0	0.8344	0	0.28	77	0.926829268	0.8
24900at7399	5h-DO	1.0	203.0	0.0	0	0.0	1.0356	0	0.57	80	1.0	0.85
26417at7399	5h-DO	1.05	183.0129637	0.207566616	4	0.05	1.0584	1	0.53	75	0.487804878	0.96
25363at7399	5h-DO	1.0	183.0129637	0.0	11	0.0	1.2761	0	0.31	69	0.634146341	0.64
22320at7399	5h-DO	1.257142857	203.0	0.6945775809999999	5	0.085714286	1.1948	3	0.11	72	0.853658537	0.59
19155at7399	5h-DO	1.0	203.0	0.0	5	0.0	0.9659	0	0.45	75	0.414634146	0.85
8397at7399	5h-DO	1.075	203.0	0.245015204	1	0.075	1.0231	3	0.31	76	0.975609756	0.75
6974at7399	5h-DO	1.0	203.0	0.0	0	0.0	0.8816	0	0.61	80	1.0	0.9
1783at7399	5h-DO	1.0	203.0	0.0	0	0.0	1.3394	0	0.22	80	1.0	0.51
2922at7399	5h-DO	1.051282051	203.0	0.209812811	2	0.051282051	0.9588	2	0.35	76	0.951219512	0.68
15230at7399	5h-DO	1.0	203.0	0.0	2	0.0	0.9029	0	0.17	78	0.951219512	0.56
10598at7399	5h-DO	1.097560976	203.0	0.27034500100000003	0	0.097560976	0.8167	4	0.29	76	1.0	0.72
19776at7399	5h-DO	1.0	203.0	0.0	3	0.0	0.8721	0	0.42	77	0.926829268	0.68
3938at7399	5h-DO	1.219512195	203.0	0.339411255	0	0.219512195	0.8043	9	0.44	71	1.0	0.7
17021at7399	5h-DO	1.026315789	203.0	0.15596827	3	0.026315789	1.2208	1	0.45	76	0.926829268	0.74
2590at7399	5h-DO	1.05	203.0	0.207566616	1	0.05	1.1895	2	0.46	77	0.975609756	0.75
9468at7399	5h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.9101	1	0.95	79	1.0	0.97
7403at7399	5h-DO	1.076923077	203.0	0.24743583	2	0.076923077	1.3543	3	0.47	75	0.951219512	0.91
11210at7399	5h-DO	1.0	203.0	0.0	3	0.0	0.8847	0	0.8	77	0.926829268	0.99
3455at7399	5h-DO	1.048780488	203.0	0.205389788	0	0.048780488	0.9874	2	0.15	78	1.0	0.42
29822at7399	5h-DO	1.085714286	203.0	0.33905523	6	0.05714285700000001	1.0098	2	0.24	72	0.853658537	0.5
12821at7399	5h-DO	1.0	203.0	0.0	5	0.0	0.8139	0	0.58	75	0.414634146	0.89
32297at7399	5h-DO	1.105263158	203.0	0.277664376	6	0.105263158	1.2877	2	0.2	72	0.463414634	0.59
12753at7399	5h-DO	1.0	203.0	0.0	1	0.0	0.8237	0	0.58	79	0.975609756	0.82
2653at7399	5h-DO	1.095238095	177.3420531	0.268018	13	0.095238095	1.4065	2	0.07	65	0.5121951220000001	0.49
10800at7399	5h-DO	1.0	203.0	0.0	8	0.0	1.2087	0	0.32	72	0.804878049	0.87
440at7399	5h-DO	1.4333333330000002	203.0	0.641540196	6	0.266666667	1.1447	4	0.32	70	0.731707317	0.78
14815at7399	5h-DO	1.0	203.0	0.0	1	0.0	1.2525	0	0.35	79	0.975609756	0.87
18059at7399	5h-DO	1.0	203.0	0.0	2	0.0	1.1035	0	0.15	78	0.951219512	0.35
25472at7399	5h-DO	1.1	203.0	0.272727273	1	0.1	0.853	4	0.52	75	0.975609756	0.89
21895at7399	5h-DO	1.0	203.0	0.0	3	0.0	0.8428	0	0.24	77	0.926829268	0.7
22431at7399	5h-DO	1.37037037	183.0129637	0.53099683	11	0.259259259	1.3008	8	0.23	61	0.658536585	0.97
11149at7399	5h-DO	1.075	203.0	0.245015204	1	0.075	0.9129	3	0.51	76	0.975609756	0.87
23696at7399	5h-DO	1.8	203.0	0.333333333	7	0.725	1.1305	2	0.1375	71	0.975609756	0.4575
10033at7399	5h-DO	1.073170732	203.0	0.242660869	0	0.073170732	1.2335	3	0.1	77	1.0	0.64
29401at7399	5h-DO	1.052631579	203.0	0.212132034	3	0.052631579000000005	1.0519	2	0.4	75	0.926829268	0.78
18027at7399	5h-DO	2.175	203.0	1.12567415	8	0.4	1.2935	9	0.2	63	0.975609756	0.81
15388at7399	5h-DO	1.048780488	203.0	0.205389788	0	0.048780488	0.9161	2	0.42	78	1.0	0.84
30834at7399	5h-DO	1.0	203.0	0.0	10	0.0	0.8601	0	0.37	70	0.195121951	0.8
7950at7399	5h-DO	1.025	203.0	0.152317024	1	0.025	1.075	1	0.47	78	0.975609756	0.89
23112at7399	5h-DO	1.0	203.0	0.0	8	0.0	1.0316	0	0.28	72	0.780487805	0.75
25716at7399	5h-DO	1.0	203.0	0.0	8	0.0	1.2724	0	0.36	72	0.731707317	0.76
11529at7399	5h-DO	1.041666667	203.0	0.191833261	1	0.041666667	1.0979	1	0.45	78	0.585365854	0.92
25574at7399	5h-DO	1.0	203.0	0.0	2	0.0	0.7122	0	1.0	78	0.951219512	1.0
9482at7399	5h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.9359	1	0.23	79	1.0	0.58
20616at7399	5h-DO	1.0555555559999998	183.0129637	0.217005559	2	0.055555556	0.8882	2	0.17	76	0.87804878	0.55
16404at7399	5h-DO	1.071428571	177.3420531	0.240370085	7	0.071428571	1.199	2	0.48	71	0.682926829	0.88
12424at7399	5h-DO	1.0	203.0	0.0	0	0.0	0.9924	0	0.34	80	1.0	0.8
4102at7399	5h-DO	1.222222222	162.0	0.34015067200000004	12	0.222222222	1.2426	2	0.3	66	0.219512195	0.68
5444at7399	5h-DO	1.108108108	183.0129637	0.350065856	1	0.081081081	0.8640000000000001	3	0.31	76	0.902439024	0.62
20948at7399	5h-DO	1.0	177.3420531	0.0	6	0.0	1.1738	0	0.31	74	0.31707317100000004	0.86
15782at7399	5h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.8923	1	0.5	79	1.0	0.72
16394at7399	5h-DO	1.05	203.0	0.207566616	1	0.05	0.9345	2	0.18	77	0.975609756	0.54
4083at7399	5h-DO	1.03030303	203.0	0.166378066	5	0.03030303	1.4727	1	0.17	74	0.804878049	0.7
11494at7399	5h-DO	1.05	203.0	0.207566616	1	0.05	0.9573	2	0.245	77	0.975609756	0.67
19122at7399	5h-DO	1.0	203.0	0.0	2	0.0	0.9174	0	0.28	78	0.951219512	0.7
29716at7399	5h-DO	2.351351351	203.0	0.8226224059999999	16	0.486486486	1.5005	9	0.014285714	55	0.902439024	0.16
15386at7399	5h-DO	5.075	203.0	0.8294460690000001	22	0.725	1.3045	15	0.02	43	0.975609756	0.68
317at7399	5h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.3008	1	0.18	79	1.0	0.63
27638at7399	5h-DO	1.375	203.0	0.352089395	2	0.375	0.737	5	0.48	73	0.975609756	0.91
29396at7399	5h-DO	1.073170732	203.0	0.242660869	0	0.073170732	1.392	3	0.29	77	1.0	0.86
20993at7399	5h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.2542	1	0.2	79	1.0	0.6
29396at7399	5h-DO	1.073170732	203.0	0.242660869	0	0.073170732	1.392	3	0.29	77	1.0	0.86
25384at7399	5h-DO	1.024390244	203.0	0.15058465	0	0.024390244	1.1425	1	0.41	79	1.0	0.91
29195at7399	5h-DO	1.025	203.0	0.152317024	1	0.025	0.9521	1	0.55	78	0.975609756	0.785
15101at7399	5h-DO	2.266666667	203.0	0.945760894	23	0.433333333	1.3855	9	0.2	48	0.731707317	0.95
19471at7399	5h-DO	1.025	203.0	0.152317024	1	0.025	0.8768	1	0.3	78	0.975609756	0.7
14178at7399	5h-DO	1.0	203.0	0.0	3	0.0	1.2522	0	0.02	77	0.5121951220000001	0.44
26821at7399	5h-DO	1.027777778	203.0	0.159894048	4	0.027777778	1.0787	1	0.27	75	0.87804878	0.6
22555at7399	5h-DO	1.0	203.0	0.0	4	0.0	0.8474	0	0.23	76	0.902439024	0.72
11575at7399	5h-DO	1.975609756	203.0	0.8176158370000001	15	0.609756098	1.0765	5	0.3	60	1.0	0.55
26580at7399	5h-DO	1.0	203.0	0.0	6	0.0	0.9372	0	0.25	74	0.853658537	0.66
23254at7399	5h-DO	1.0	203.0	0.0	1	0.0	0.8924	0	0.31	79	0.975609756	0.7
18575at7399	5h-DO	1.047619048	203.0	0.203278907	4	0.047619048	0.8809	1	0.29	75	0.5121951220000001	0.73
6262at7399	5h-DO	1.075	203.0	0.245015204	1	0.075	0.9468	2	0.14	77	0.975609756	0.46
26875at7399	5h-DO	1.0	203.0	0.0	2	0.0	0.9314	0	0.13	78	0.951219512	0.65
21712at7399	5h-DO	1.052631579	203.0	0.212132034	3	0.052631579000000005	1.2833	2	0.095	75	0.926829268	0.525
18839at7399	5h-DO	1.56097561	203.0	0.8376515720000001	14	0.243902439	1.2474	9	0.1	57	1.0	0.66
13908at7399	5h-DO	1.027027027	203.0	0.15789473699999998	4	0.027027027	0.9066	1	0.16	75	0.902439024	0.65
15245at7399	5h-DO	1.0	203.0	0.0	3	0.0	1.2353	0	0.08	77	0.926829268	0.58
5539at7399	5h-DO	1.0	203.0	0.0	9	0.0	0.9282	0	0.5	71	0.780487805	0.9
3155at7399	5h-DO	3.756097561	203.0	0.226063574	13	1.0	0.8916	4	0.135	63	1.0	0.3575
2976at7399	5h-DO	1.073170732	203.0	0.318181818	0	0.048780488	1.0021	2	0.26	78	1.0	0.72
28676at7399	5h-DO	1.0	162.0	0.0	9	0.0	1.5477	0	0.3	71	0.56097561	0.56
13519at7399	5h-DO	1.0	162.0	0.0	17	0.0	0.9217	0	0.55	63	0.195121951	0.9
10891at7399	5h-DO	1.024390244	203.0	0.15058465	0	0.024390244	0.8748	1	0.18	79	1.0	0.49
9917at7399	5h-DO	1.05	203.0	0.207566616	1	0.05	1.1358	1	0.1	78	0.975609756	0.46
9194at7399	5h-DO	1.025641026	203.0	0.15411035	2	0.025641026	1.0113	1	0.48	77	0.951219512	0.89
22915at7399	5h-DO	1.0	203.0	0.0	0	0.0	0.9879	0	0.12	80	1.0	0.49
6085at7399	5h-DO	1.0	203.0	0.0	0	0.0	1.5086	0	0.12	80	1.0	0.63
15040at7399	5h-DO	1.0	203.0	0.0	0	0.0	0.9316	0	0.08	80	1.0	0.46
26800at7399	5h-DO	1.073170732	203.0	0.318181818	0	0.048780488	1.3524	2	0.06	78	1.0	0.64
24621at7399	5h-DO	2.441176471	203.0	1.12487802	21	0.5	1.4672	7	0.03	52	0.8292682929999999	0.63
28788at7399	5h-DO	1.0	183.0129637	0.0	7	0.0	1.6722	0	0.19	73	0.731707317	0.63
2619at7399	5h-DO	1.048780488	203.0	0.205389788	0	0.048780488	0.8923	2	0.52	78	1.0	0.795
12036at7399	5h-DO	1.916666667	183.0129637	1.586211856	16	0.083333333	1.7145	1	0.07	63	0.292682927	0.64
16170at7399	5h-DO	1.48	203.0	0.577139365	7	0.28	1.2861	5	0.21	68	0.609756098	0.7
30538at7399	5h-DO	1.074074074	203.0	0.243829925	13	0.074074074	1.2148	2	0.13	65	0.658536585	0.51
31672at7399	5h-DO	3.073170732	203.0	0.611471755	18	0.902439024	0.7881	7	0.285	55	1.0	0.75
14970at7399	5h-DO	1.142857143	183.0129637	0.306186218	16	0.14285714300000002	1.0938	3	0.32	61	0.5121951220000001	0.525
19497at7399	5h-DO	1.0	183.0129637	0.0	8	0.0	1.3528	0	0.31	72	0.634146341	0.72
23191at7399	5h-DO	1.212121212	183.0129637	0.7254309059999999	6	0.090909091	1.3115	4	0.09	70	0.804878049	0.58
31866at7399	5h-DO	4.0	203.0	0.626012693	23	0.918918919	1.376	12	0.048	45	0.902439024	0.446
28768at7399	5h-DO	4.2	203.0	0.239282753	24	0.975	1.0407	6	0.18	50	0.975609756	0.74
29967at7399	5h-DO	1.142857143	203.0	0.370809924	6	0.114285714	1.4173	2	0.13	72	0.853658537	0.65
8482at7399	5h-DO	1.0	203.0	0.0	1	0.0	0.9335	0	0.22	79	0.975609756	0.76
25708at7399	20h-UP	1.025	203.0	0.152317024	1	0.025	0.8082	1	0.3	78	0.975609756	0.69
12160at7399	20h-UP	1.138888889	183.0129637	0.303656088	2	0.13888888900000002	0.9963	5	0.24	73	0.87804878	0.54
2853at7399	20h-UP	1.170731707	203.0	0.372677996	0	0.146341463	0.8426	5	0.536666667	75	1.0	0.736666667
14697at7399	20h-UP	1.052631579	203.0	0.212132034	3	0.052631579000000005	0.9425	2	0.06	75	0.926829268	0.3
37040at7399	20h-UP	1.5	58.71180993	0.333333333	10	0.5	2.2244	1	0.0	69	0.048780488	0.56
31809at7399	20h-UP	1.4074074069999998	203.0	0.5210260489999999	11	0.296296296	1.0382	7	0.09	62	0.658536585	0.78
25318at7399	20h-UP	1.0	203.0	0.0	0	0.0	0.9491	0	0.99	80	1.0	0.96
15671at7399	20h-UP	4.029411765	203.0	0.609346983	30	0.8235294120000001	1.1389	15	0.09125	35	0.8292682929999999	0.79625
15671at7399	20h-UP	4.029411765	203.0	0.609346983	30	0.8235294120000001	1.1389	15	0.09125	35	0.8292682929999999	0.79625
8815at7399	20h-UP	1.0	203.0	0.0	0	0.0	0.8076	0	0.11	80	1.0	0.59
30746at7399	20h-UP	1.032258065	183.0129637	0.171163299	7	0.032258065	1.3452	1	0.23	72	0.7560975609999999	0.77
27112at7399	20h-UP	1.041666667	183.0129637	0.191833261	8	0.041666667	1.6989	1	0.12	71	0.585365854	0.74
28459at7399	20h-UP	1.3	203.0	0.352505823	5	0.3	1.1615	6	0.18	69	0.487804878	0.89
26316at7399	20h-UP	1.0	183.0129637	0.0	2	0.0	1.1855	0	0.34	78	0.804878049	0.9
37200at7399	20h-UP	1.0	42.24484955	0.0	10	0.0	2.2113	0	0.01	70	0.097560976	0.57
31274at7399	20h-UP	1.078947368	203.0	0.249925628	3	0.078947368	1.3667	2	0.25	75	0.926829268	0.66
29497at7399	20h-UP	4.268292683	203.0	0.273928339	14	0.975609756	0.6987	9	0.624	57	1.0	0.8959999999999999
9128at7399	20h-UP	1.428571429	203.0	0.509901951	6	0.28571428600000004	1.5517	9	0.06	65	0.853658537	0.64
9141at7399	20h-UP	1.024390244	203.0	0.15058465	0	0.024390244	1.4629	1	0.28	79	1.0	0.69
11975at7399	20h-UP	1.026315789	203.0	0.15596827	2	0.026315789	1.0197	1	0.445	77	0.926829268	0.745
30755at7399	20h-UP	3.390243902	203.0	0.719208601	22	0.926829268	0.887	7	0.2	51	1.0	0.78
21668at7399	20h-UP	1.066666667	203.0	0.233853587	19	0.066666667	1.1799	1	0.21	60	0.365853659	0.65
27516at7399	20h-UP	1.057142857	183.0129637	0.21956860600000006	3	0.05714285700000001	1.276	2	0.15	75	0.853658537	0.61
5290at7399	20h-UP	1.097560976	203.0	0.392522705	0	0.048780488	0.9467	2	0.18	78	1.0	0.553333333
4456at7399	20h-UP	30.12195122	203.0	1.620158542	22	0.926829268	1.5255	40	0.05	18	1.0	0.26
26852at7399	20h-UP	1.0	203.0	0.0	6	0.0	1.1557	0	0.07	74	0.56097561	0.81
20563at7399	20h-UP	1.024390244	203.0	0.15058465	0	0.024390244	0.8859999999999999	1	0.9	79	1.0	1.0
29967at7399	20h-UP	1.142857143	203.0	0.370809924	6	0.114285714	1.4173	2	0.13	72	0.853658537	0.65
2634at7399	20h-UP	1.125	203.0	0.354860432	1	0.1	1.1123	4	0.25	75	0.975609756	0.83
6416at7399	20h-UP	5.243902439	203.0	0.513737722	22	1.0	0.9401	7	0.2475	51	1.0	0.6075
14842at7399	20h-UP	2.0	203.0	0.829156198	13	0.4	1.3505	10	0.115	57	0.975609756	0.63
8520at7399	20h-UP	1.027027027	203.0	0.15789473699999998	4	0.027027027	1.5089	1	0.79	75	0.902439024	0.96
21909at7399	20h-UP	1.125	203.0	0.293972368	1	0.125	0.8308	4	0.36	75	0.975609756	0.75
19415at7399	20h-UP	1.025641026	203.0	0.15411035	2	0.025641026	1.3308	1	0.12	77	0.951219512	0.82
18633at7399	20h-UP	1.054054054	203.0	0.307692308	1	0.027027027	0.7989	1	0.47	78	0.902439024	0.87
30678at7399	20h-UP	1.0	203.0	0.0	1	0.0	1.4245	0	0.56	79	0.975609756	0.93
13007at7399	20h-UP	1.0	203.0	0.0	0	0.0	0.826	0	0.23	80	1.0	0.69
25862at7399	20h-UP	1.25	203.0	0.447213595	6	0.1875	1.6279	6	0.09	68	0.780487805	0.78
19833at7399	20h-UP	1.0	203.0	0.0	2	0.0	0.9437	0	0.46	78	0.951219512	0.73
20569at7399	20h-UP	1.15	203.0	0.366354338	1	0.125	1.0105	4	0.3	75	0.975609756	0.8
20567at7399	20h-UP	1.0	203.0	0.0	3	0.0	0.8921	0	0.55	77	0.926829268	0.86
26875at7399	20h-UP	1.0	203.0	0.0	2	0.0	0.9314	0	0.13	78	0.951219512	0.65
15830at7399	20h-UP	1.780487805	203.0	0.232473462	8	0.780487805	0.8206	0	0.165	72	1.0	0.685
27449at7399	20h-UP	1.0	82.06786156	0.0	8	0.0	1.1178	0	0.14	72	0.195121951	0.92
24624at7399	20h-UP	1.025	203.0	0.152317024	1	0.025	0.9407	1	0.47	78	0.975609756	0.74
15322at7399	20h-UP	1.0	183.0129637	0.0	16	0.0	1.081	0	0.48	64	0.43902439	0.81
20237at7399	20h-UP	1.575	203.0	0.398725609	9	0.5	1.2447	3	0.276666667	68	0.975609756	0.683333333
6085at7399	20h-UP	1.0	203.0	0.0	0	0.0	1.5086	0	0.12	80	1.0	0.63
22188at7399	20h-UP	1.65625	177.3420531	0.442894136	10	0.53125	1.9303	4	0.08	66	0.780487805	0.8533333329999999
30613at7399	20h-UP	1.057142857	203.0	0.21956860600000006	6	0.05714285700000001	1.1859	1	0.08	73	0.853658537	0.65
13903at7399	20h-UP	3.676470588	203.0	1.065202328	25	0.588235294	1.2596	13	0.06	42	0.8292682929999999	0.7533333329999999
29406at7399	20h-UP	1.078947368	203.0	0.328137172	4	0.052631579000000005	1.1376	3	0.03	73	0.926829268	0.64
25039at7399	20h-UP	1.057142857	203.0	0.21956860600000006	6	0.05714285700000001	1.8192	2	0.52	72	0.853658537	0.96
10259at7399	20h-UP	1.0	203.0	0.0	0	0.0	1.0172	0	0.6	80	1.0	0.88
26264at7399	20h-UP	1.033333333	203.0	0.17371499399999998	10	0.033333333	1.0039	1	0.44	69	0.731707317	0.84
19096at7399	20h-UP	1.0	203.0	0.0	0	0.0	1.3763	0	0.5	80	1.0	0.94
8680at7399	20h-UP	1.097560976	203.0	0.27034500100000003	0	0.097560976	0.8292	3	0.49	77	1.0	0.84
30453at7399	20h-UP	1.897435897	203.0	0.807651503	16	0.358974359	1.1305	9	0.34	55	0.951219512	0.88
18315at7399	20h-UP	1.0	203.0	0.0	0	0.0	0.8924	0	0.41	80	1.0	0.82
23112at7399	20h-UP	1.0	203.0	0.0	8	0.0	1.0316	0	0.28	72	0.780487805	0.75
18575at7399	20h-UP	1.047619048	203.0	0.203278907	4	0.047619048	0.8809	1	0.29	75	0.5121951220000001	0.73
25104at7399	20h-UP	1.975609756	203.0	0.07808093	1	0.975609756	0.7	0	0.455	79	1.0	0.89
12886at7399	20h-UP	1.0	203.0	0.0	1	0.0	0.8838	0	0.39	79	0.902439024	0.73
16329at7399	20h-UP	1.0	203.0	0.0	1	0.0	0.795	0	0.67	79	0.975609756	0.97
7534at7399	20h-UP	1.0	203.0	0.0	7	0.0	0.7688	0	0.62	73	0.707317073	0.91
21552at7399	20h-UP	2.352941176	203.0	0.35531676	18	0.941176471	0.7261	9	0.664	53	0.414634146	0.956
11550at7399	20h-UP	1.105263158	203.0	0.277664376	3	0.105263158	0.9028	4	0.16	73	0.926829268	0.68
19742at7399	20h-UP	1.0	203.0	0.0	0	0.0	1.0766	0	0.59	80	1.0	0.91
12981at7399	20h-UP	1.0	203.0	0.0	1	0.0	0.9359	0	0.38	79	0.975609756	0.81
12238at7399	20h-UP	1.024390244	203.0	0.15058465	0	0.024390244	0.7983	1	0.96	79	1.0	0.99
16133at7399	20h-UP	1.026315789	203.0	0.15596827	3	0.026315789	1.3971	1	0.45	76	0.926829268	0.89
10528at7399	20h-UP	1.0	203.0	0.0	0	0.0	0.8268	0	0.3	80	1.0	0.59
30497at7399	20h-UP	2.375	177.3420531	0.512989176	8	0.625	0.7271	5	0.865	67	0.195121951	0.9575
16427at7399	20h-UP	1.027777778	183.0129637	0.159894048	2	0.027777778	0.8764	1	0.16	77	0.87804878	0.39
9788at7399	20h-UP	1.0	203.0	0.0	0	0.0	0.8165	0	0.53	80	1.0	0.88
12001at7399	20h-UP	1.027777778	183.0129637	0.159894048	2	0.027777778	1.0263	1	0.4	77	0.87804878	0.84
11047at7399	20h-UP	1.024390244	203.0	0.15058465	0	0.024390244	0.9777	1	0.13	79	1.0	0.62
31866at7399	20h-UP	4.0	203.0	0.626012693	23	0.918918919	1.376	12	0.048	45	0.902439024	0.446
26968at7399	20h-UP	1.024390244	203.0	0.15058465	0	0.024390244	1.0052	1	0.33	79	1.0	0.7
9176at7399	20h-UP	1.025	203.0	0.152317024	1	0.025	0.8592	1	0.37	78	0.975609756	0.68
26408at7399	20h-UP	1.025	203.0	0.152317024	1	0.025	0.7979999999999999	1	0.27	78	0.975609756	0.79
21495at7399	20h-UP	1.024390244	203.0	0.15058465	0	0.024390244	0.9845	1	0.13	79	1.0	0.58
13244at7399	20h-UP	1.073170732	203.0	0.318181818	0	0.048780488	1.0531	2	0.4	78	1.0	0.75
38420at7399	20h-UP	1.0	45.85966719	0.0	11	0.0	1.2929	0	0.01	69	0.048780488	0.68
2424at7399	20h-UP	1.024390244	203.0	0.15058465	0	0.024390244	0.8002	1	0.4	79	1.0	0.82
1789at7399	20h-UP	1.073170732	203.0	0.242660869	0	0.073170732	0.8689	3	0.33	77	1.0	0.81
10267at7399	20h-UP	1.0	203.0	0.0	0	0.0	1.0338	0	0.43	80	1.0	0.75
15279at7399	20h-UP	1.307692308	203.0	0.6280634270000001	4	0.153846154	1.4305	7	0.15	69	0.951219512	0.88
25434at7399	20h-UP	1.0	203.0	0.0	1	0.0	0.9307	0	0.51	79	0.975609756	0.85
19472at7399	20h-UP	1.485714286	183.0129637	1.05961364	4	0.114285714	0.8953	4	0.24	72	0.853658537	0.695
9693at7399	20h-UP	1.0	203.0	0.0	2	0.0	1.19	0	0.33	78	0.951219512	0.86
23396at7399	20h-UP	1.0555555559999998	203.0	0.217005559	4	0.055555556	1.3021	2	0.13	74	0.87804878	0.62
10477at7399	20h-UP	1.0	203.0	0.0	2	0.0	0.9542	0	0.36	78	0.951219512	0.67
10055at7399	20h-UP	1.048780488	203.0	0.205389788	0	0.048780488	0.942	2	0.51	78	1.0	0.9
2482at7399	20h-UP	1.05	203.0	0.207566616	1	0.05	0.8152	2	0.37	77	0.975609756	0.71
14192at7399	20h-UP	1.0	203.0	0.0	2	0.0	1.0063	0	0.64	78	0.951219512	0.96
17743at7399	20h-UP	1.9	203.0	0.15789473699999998	5	0.9	0.9191	0	0.445	75	0.975609756	0.715
20368at7399	20h-UP	1.0	203.0	0.0	0	0.0	0.8631	0	0.56	80	1.0	0.79
16372at7399	20h-UP	1.048780488	203.0	0.205389788	0	0.048780488	0.8752	2	0.47	78	1.0	0.92
23124at7399	20h-UP	1.0	203.0	0.0	0	0.0	0.7199	0	0.54	80	1.0	0.92
23483at7399	20h-UP	1.051282051	203.0	0.209812811	2	0.051282051	0.7634	2	0.26	76	0.951219512	0.55
19629at7399	20h-UP	1.0	203.0	0.0	2	0.0	0.9521	0	0.6	78	0.951219512	0.9
15605at7399	20h-UP	1.048780488	203.0	0.205389788	0	0.048780488	1.103	2	0.18	78	1.0	0.41
22999at7399	20h-UP	1.026315789	203.0	0.15596827	3	0.026315789	0.9645	1	0.51	76	0.926829268	0.86
3277at7399	20h-UP	1.0	203.0	0.0	0	0.0	0.9106	0	0.79	80	1.0	0.99
5953at7399	20h-UP	1.15	203.0	0.414756175	1	0.1	1.0265	4	0.61	75	0.975609756	0.75
19264at7399	20h-UP	1.0	203.0	0.0	1	0.0	0.8612	0	0.41	79	0.975609756	0.72
6273at7399	20h-UP	1.024390244	203.0	0.15058465	0	0.024390244	0.8343	1	0.48	79	1.0	0.76
11491at7399	20h-UP	1.024390244	203.0	0.15058465	0	0.024390244	0.7833	1	0.63	79	1.0	0.92
26482at7399	20h-UP	1.0	203.0	0.0	5	0.0	0.9116	0	0.4	75	0.87804878	0.91
14989at7399	20h-UP	1.0	203.0	0.0	1	0.0	1.2482	0	0.39	79	0.975609756	0.92
7667at7399	20h-UP	1.048780488	203.0	0.294165364	0	0.024390244	0.8524	1	0.15	79	1.0	0.53
23768at7399	20h-UP	1.0	203.0	0.0	2	0.0	0.6935	0	0.5	78	0.951219512	0.92
13188at7399	20h-UP	1.0	203.0	0.0	2	0.0	0.9966	0	0.55	78	0.926829268	0.91
29589at7399	20h-UP	1.0	203.0	0.0	12	0.0	0.952	0	0.18	68	0.682926829	0.82
13035at7399	20h-UP	1.0	203.0	0.0	4	0.0	0.9245	0	0.27	76	0.902439024	0.69
22194at7399	20h-UP	1.0	203.0	0.0	3	0.0	1.1925	0	0.02	77	0.902439024	0.25
21696at7399	20h-UP	1.0	203.0	0.0	2	0.0	0.7634	0	0.58	78	0.951219512	0.92
28306at7399	20h-UP	1.0	203.0	0.0	5	0.0	1.3501	0	0.68	75	0.87804878	1.0
17505at7399	20h-UP	1.0	203.0	0.0	1	0.0	1.5977	0	0.45	79	0.975609756	0.93
10599at7399	20h-UP	1.076923077	203.0	0.324718612	2	0.051282051	0.7653	2	0.6	76	0.951219512	0.95
25635at7399	20h-UP	1.846153846	203.0	0.434347105	7	0.615384615	0.9977	10	0.47	63	0.951219512	0.975
12603at7399	20h-UP	1.0	203.0	0.0	0	0.0	0.8944	0	0.6	80	1.0	0.88
18222at7399	20h-UP	1.0	203.0	0.0	5	0.0	0.9355	0	0.34	75	0.87804878	0.65
5850at7399	20h-UP	1.073170732	203.0	0.318181818	0	0.048780488	1.0808	2	0.98	78	1.0	1.0
20909at7399	20h-UP	1.025	203.0	0.152317024	1	0.025	1.0018	1	0.38	78	0.975609756	0.83
15459at7399	20h-UP	1.0	203.0	0.0	0	0.0	0.9746	0	0.16	80	1.0	0.49
2717at7399	20h-UP	1.0	203.0	0.0	0	0.0	0.8649	0	0.89	80	1.0	0.98
27533at7399	20h-UP	1.052631579	203.0	0.304138127	3	0.026315789	1.4876	1	0.13	76	0.926829268	0.76
13546at7399	20h-UP	1.0	203.0	0.0	0	0.0	0.9202	0	0.18	80	1.0	0.5
