orthogroup	AAL	AEN	AGE	CAF	CNV	CON	DUP	EVR	EXP	LCA	PDN	PDS	SEL	STA	SYN	UNI	ACN
MZ22500307	1223.888889	5.777777778	43.0	0.015	0.41573971	2	0.368421053	1.1487	6	7	2.0481700000000003	13.91918	0.14715	28	0.073099415	1.0	1.4210526315789471
MZ22500308	1992.952381	6.428571429	43.0	0.65	0.404061018	0	0.052631579000000005	0.897	1	7	0.3024	7.383999999999999	0.04095	35	0.0	1.0	1.1052631578947372
MZ22500310	1330.083333	4.333333333	43.0	0.021	0.348608344	2	0.411764706	1.0285	6	7	2.31471	29.35302	0.07886	28	0.0	0.8947368421052632	1.4117647058823528
MZ22500311	2020.421053	12.73684211	43.0	0.9565	0.0	0	0.0	0.956	0	7	0.44991	7.32741	0.0614	36	0.0	1.0	1.0
MZ22500312	1996.619048	11.61904762	43.0	0.892	0.277664376	0	0.105263158	0.9004	2	7	0.1134	5.7484	0.01973	34	0.0	1.0	1.1052631578947372
MZ22500314	1436.7391300000004	7.0434782610000015	43.0	0.67	0.336781161	0	0.210526316	1.1133	4	7	1.73996	15.04093	0.11568	32	0.0	1.0	1.2105263157894737
MZ22500316	2043.315789	10.47368421	43.0	0.9565	0.0	0	0.0	0.9415	0	7	0.33727	7.25168	0.04651	36	0.0	1.0	1.0
MZ22500317	1931.85	5.3	43.0	0.951	0.212132034	0	0.052631579000000005	1.0324	1	7	0.8124	7.44	0.10919	35	0.0	1.0	1.0526315789473684
MZ22500318	2716.6	6.6	43.0	0.985	0.212132034	0	0.052631579000000005	1.4661	1	7	1.63873	8.958210000000003	0.18293	35	0.0	1.0	1.0526315789473684
MZ22500321	2922.714286	12.0952381	43.0	0.731	0.277664376	0	0.105263158	1.1718	2	7	0.77	6.7102	0.11475	34	0.038011696	1.0	1.1052631578947372
MZ22500323	2000.47619	11.0	43.0	0.8859999999999999	0.404061018	0	0.052631579000000005	1.6393	1	7	2.9305	16.4313	0.17835	35	0.0	1.0	1.1052631578947372
MZ22500324	1452.95	4.3	43.0	0.957	0.212132034	0	0.052631579000000005	1.1494	1	7	1.54135	16.66345	0.0925	35	0.0	1.0	1.0526315789473684
MZ22500325	1943.7	5.45	43.0	0.888	0.212132034	0	0.052631579000000005	0.9759	1	7	0.52107	6.689019999999998	0.0779	35	0.0	1.0	1.0526315789473684
MZ22500326	2782.166667	4.722222222	43.0	0.82	0.0	1	0.0	1.6544	0	7	2.47579	8.49982	0.29128000000000004	35	0.0	0.9473684210526316	1.0
MZ22500327	1483.789474	6.947368421	43.0	0.9565	0.0	0	0.0	0.9457	0	7	0.40011	8.57076	0.04668	36	0.026315789	1.0	1.0
MZ22500328	1738.8695649999993	11.17391304	43.0	0.426	0.336781161	0	0.210526316	1.0948	4	7	0.3884	8.2011	0.04736	32	0.166666667	1.0	1.2105263157894737
MZ22500332	2340.947368	4.210526316	43.0	0.9565	0.0	0	0.0	0.841	0	7	0.0819	6.5827	0.01244	36	0.0	1.0	1.0
MZ22500333	1772.894737	8.368421052999999	43.0	0.9565	0.0	0	0.0	0.8799	0	7	0.19567	8.36866	0.02338	36	0.0	1.0	1.0
MZ22500334	2384.421053	13.68421053	43.0	0.9565	0.0	0	0.0	1.1306	0	7	0.21171	4.34446	0.04873	36	0.0	1.0	1.0
MZ22500338	2154.1	5.1	43.0	0.888	0.212132034	0	0.052631579000000005	1.1856	1	7	1.22366	8.87352	0.1379	35	0.061403509	1.0	1.0526315789473684
MZ22500339	3405.7368420000007	6.052631579	43.0	0.9565	0.0	0	0.0	1.1718	0	7	0.99988	7.670910000000001	0.13035	36	0.0	1.0	1.0
MZ22500342	1671.833333	4.055555556	43.0	0.82	0.0	1	0.0	0.8959999999999999	0	7	0.31206	8.21914	0.03797	35	0.0	0.9473684210526316	1.0
MZ22500344	1933.684211	9.263157895	43.0	0.9565	0.0	0	0.0	0.8534	0	7	0.1603	5.39385	0.02972	36	0.0	1.0	1.0
MZ22500345	2899.0	5.454545455	43.0	0.595	0.314918329	0	0.15789473699999998	1.2627	3	7	1.08355	9.00731	0.1203	33	0.076023392	1.0	1.1578947368421053
MZ22500346	2050.0	11.05263158	43.0	0.69	0.217005559	1	0.055555556	0.8693	1	7	0.1381	5.4152	0.0255	34	0.0	0.9473684210526316	1.0555555555555556
MZ22500347	2043.55	10.85	43.0	0.888	0.212132034	0	0.052631579000000005	0.9472	1	7	0.20801	5.8382	0.03563	35	0.0	1.0	1.0526315789473684
MZ22500348	1612.238095	11.61904762	27.90365678	0.051	0.4441609070000001	2	0.25	1.2625	4	7	1.77547	14.107120000000002	0.12586	30	0.079166667	0.8421052631578947	1.3125
MZ22500350	1369.0	11.79310345	43.0	0.008	0.444279266	2	0.421052632	1.011	7	7	2.9725	70.6165	0.04209	27	0.029239766	1.0	1.5263157894736843
MZ22500352	2189.75	5.05	43.0	0.95	0.212132034	0	0.052631579000000005	1.0614	1	7	0.42679	7.932810000000001	0.0538	35	0.0	1.0	1.0526315789473684
MZ22500357	1847.421053	8.157894737000001	43.0	0.9565	0.0	0	0.0	1.3077	0	7	1.90125	9.22956	0.206	36	0.0	1.0	1.0
MZ22500359	2006.315789	12.57894737	43.0	0.9565	0.0	0	0.0	0.8348	0	7	0.07268	6.06021	0.01199	36	0.0	1.0	1.0
MZ22500360	1434.8	10.75	43.0	0.961	0.212132034	0	0.052631579000000005	1.0104	1	7	0.34898	7.74	0.04509	35	0.0	1.0	1.0526315789473684
MZ22500361	2080.105263	8.947368421	43.0	0.9565	0.0	0	0.0	0.8791	0	7	0.19447	7.149960000000001	0.0272	36	0.0	1.0	1.0
MZ22500362	2083.315789	7.157894737	43.0	0.9565	0.0	0	0.0	0.9987	0	7	0.5161100000000001	9.004719999999997	0.05732	36	0.0	1.0	1.0
MZ22500363	1925.684211	1.947368421	43.0	0.179	0.28827503	2	0.117647059	1.3107	2	7	1.4961	10.3849	0.14406	32	0.0	0.8947368421052632	1.1176470588235294
MZ22500364	2061.842105	10.52631579	43.0	0.9565	0.0	0	0.0	0.8983	0	7	0.20093	6.41793	0.031310000000000004	36	0.0	1.0	1.0
MZ22500365	2072.684211	7.157894737	43.0	0.9565	0.0	0	0.0	0.8623	0	7	0.14792	7.48216	0.01977	36	0.0	1.0	1.0
MZ22500366	2105.9	4.6	43.0	0.888	0.212132034	0	0.052631579000000005	0.8829	1	7	0.24797	7.07815	0.03503	35	0.038011696	1.0	1.0526315789473684
MZ22500367	1864.789474	16.89473684	43.0	0.9565	0.0	0	0.0	0.8771	0	7	0.21946	6.42229	0.03417	36	0.0	1.0	1.0
MZ22500369	1806.863636	8.590909091	43.0	0.0	0.314918329	0	0.15789473699999998	1.0734	3	7	0.8074	8.2588	0.09776	33	0.078947368	1.0	1.1578947368421053
MZ22500373	2133.95	1.05	43.0	0.888	0.212132034	0	0.052631579000000005	0.9481	1	7	0.40801	8.13067	0.05018	35	0.070175439	1.0	1.0526315789473684
MZ22500374	1564.9	5.25	43.0	0.888	0.212132034	0	0.052631579000000005	0.8364	1	7	0.29171	35.12898	0.0083	35	0.0	1.0	1.0526315789473684
MZ22500377	2606.368421	7.157894737	43.0	0.9565	0.0	0	0.0	1.4221	0	7	1.54709	8.27817	0.18689	36	0.0	1.0	1.0
MZ22500381	2080.454545	7.1363636360000005	43.0	0.28	0.435984684	1	0.166666667	1.2854	3	7	0.44788	10.38998	0.04311	32	0.0	0.9473684210526316	1.2222222222222223
MZ22500385	1158.052632	5.157894737	43.0	0.74	0.217005559	1	0.055555556	0.9348	1	7	0.77735	15.14486	0.05133	34	0.0	0.9473684210526316	1.0555555555555556
MZ22500387	2012.789474	6.631578947	43.0	0.9565	0.0	0	0.0	1.2953	0	7	1.45699	11.10314	0.13122	36	0.067251462	1.0	1.0
MZ22500388	2565.846154	13.76923077	43.0	0.0	0.424821578	0	0.315789474	1.2103	6	7	2.9504	41.5098	0.07107999999999999	30	0.0	1.0	1.368421052631579
MZ22500389	2056.789474	22.57894737	43.0	0.9565	0.0	0	0.0	0.9349	0	7	0.04874	3.02951	0.01609	36	0.0	1.0	1.0
MZ22500390	1950.05	6.9	43.0	0.888	0.212132034	0	0.052631579000000005	1.3125	1	7	1.63226	8.0937	0.20167	35	0.0	1.0	1.0526315789473684
MZ22500391	1318.052632	7.368421053	43.0	0.9565	0.0	0	0.0	1.139	0	7	0.9462	8.67619	0.10906	36	0.0	1.0	1.0
MZ22500395	1180.190476	3.476190476	43.0	0.205	0.441600881	2	0.176470588	1.5534	3	7	3.33486	18.4601	0.18065	31	0.0	0.8947368421052632	1.2352941176470589
MZ22500396	2292.578947	22.15789474	43.0	0.9565	0.0	0	0.0	1.1104	0	7	0.85009	7.27672	0.11682	36	0.078947368	1.0	1.0
MZ22500398	2289.789474	8.684210526000001	43.0	0.9565	0.0	0	0.0	1.0822	0	7	0.82942	7.67005	0.10814	36	0.166666667	1.0	1.0
MZ22500400	2119.684211	4.052631579	43.0	0.9565	0.0	0	0.0	1.0372	0	7	0.57404	7.09255	0.08094	36	0.0	1.0	1.0
MZ22500402	2190.842105	9.789473683999999	43.0	0.9565	0.0	0	0.0	1.0979	0	7	0.42778	5.67827	0.07534	36	0.0	1.0	1.0
MZ22500403	941.5172414	10.75862069	43.0	0.015	0.390127879	2	0.473684211	1.1211	6	7	1.6663	27.3404	0.06095	28	0.07716049400000001	1.0	1.5263157894736843
MZ22500404	1866.611111	9.277777777999999	43.0	0.82	0.0	1	0.0	0.882	0	7	0.22485	6.864210000000001	0.032760000000000004	35	0.035947712	0.9473684210526316	1.0
MZ22500405	1555.315789	9.263157895	43.0	0.9565	0.0	0	0.0	1.0565	0	7	1.0361200000000002	7.81198	0.13263	36	0.0	1.0	1.0
MZ22500407	2093.666667	10.66666667	15.68373472	0.0	0.0	11	0.0	1.1238	0	6	0.05738	0.91806	0.0625	25	0.0	0.15789473684210525	1.0
MZ22500408	2189.684211	7.842105263	43.0	0.9565	0.0	0	0.0	0.8959999999999999	0	7	0.233	6.64019	0.03509	36	0.0	1.0	1.0
MZ22500413	1886.090909	7.772727272999999	43.0	0.541	0.421528113	0	0.105263158	1.2893	2	7	1.8047	12.2107	0.1478	34	0.0	1.0	1.1578947368421053
MZ22500415	2185.842105	6.947368421	43.0	0.9565	0.0	0	0.0	0.951	0	7	0.44714	6.13407	0.07289	36	0.0	1.0	1.0
MZ22500421	1932.0	8.842105262999999	43.0	0.9565	0.0	0	0.0	0.9062	0	7	0.19345	6.25569	0.03092	36	0.0	1.0	1.0
MZ22500424	1474.375	10.375	43.0	0.5429999999999999	0.433012702	0	0.210526316	0.9091	3	7	0.9302	85.9026	0.01083	33	0.0	1.0	1.263157894736842
MZ22500427	2701.625	8.708333332999999	43.0	0.0	0.348608344	0	0.263157895	1.368	4	7	3.38186	20.23633	0.16712	32	0.0	1.0	1.263157894736842
MZ22500429	2406.684211	6.210526316	43.0	0.9565	0.0	0	0.0	1.177	0	7	0.91985	13.706220000000002	0.06711	36	0.0	1.0	1.0
MZ22500430	1637.6	10.9	43.0	0.456	0.282842712	1	0.111111111	1.0339	2	7	0.3569	5.0495	0.07067999999999999	33	0.0	0.9473684210526316	1.1111111111111112
MZ22500432	2193.75	6.85	43.0	0.977	0.212132034	0	0.052631579000000005	1.3227	1	7	1.35	7.8831	0.17125	35	0.0	1.0	1.0526315789473684
MZ22500433	998.2222222	5.1111111110000005	43.0	0.0	0.293972368	3	0.125	1.9041	2	7	4.4744	15.24452	0.29351	31	0.170833333	0.8421052631578947	1.125
MZ22500434	1854.157895	5.0	43.0	0.9565	0.0	0	0.0	1.0408	0	7	0.7304	7.8806	0.09268	36	0.0	1.0	1.0
MZ22500438	1585.5	7.5	43.0	0.537	0.314918329	0	0.15789473699999998	0.8440000000000001	3	7	0.0799	5.1371	0.01555	33	0.0	1.0	1.1578947368421053
MZ22500440	1799.7368420000007	14.31578947	43.0	0.9565	0.0	0	0.0	0.8876	0	7	0.24845	6.1031900000000014	0.04071	36	0.0	1.0	1.0
MZ22500442	1731.4545449999996	7.590909091	43.0	0.537	0.314918329	0	0.15789473699999998	0.9191	3	7	0.2232	6.9057	0.03232	33	0.029239766	1.0	1.1578947368421053
MZ22500443	2467.6	4.28	43.0	0.0	0.424821578	0	0.315789474	1.3733	6	7	6.1024	28.3739	0.21507	30	0.0	1.0	1.368421052631579
MZ22500445	1860.346154	8.769230769	43.0	0.0	0.424821578	0	0.315789474	0.9745	6	7	0.249	5.9442	0.04189	30	0.0	1.0	1.368421052631579
MZ22500448	1445.578947	4.3684210530000005	43.0	0.9565	0.0	0	0.0	0.9003	0	7	0.27472	7.09628	0.03871	36	0.149122807	1.0	1.0
MZ22500449	2035.95	6.85	43.0	0.888	0.212132034	0	0.052631579000000005	0.9946	1	7	0.5930300000000001	6.50526	0.09116	35	0.0	1.0	1.0526315789473684
MZ22500450	2527.578947	10.73684211	43.0	0.9565	0.0	0	0.0	0.8815	0	7	0.24602	7.1399300000000006	0.034460000000000005	36	0.078947368	1.0	1.0
MZ22500453	2039.052632	5.157894737	43.0	0.9565	0.0	0	0.0	0.9704	0	7	0.41194	8.74473	0.04711	36	0.0	1.0	1.0
MZ22500456	2161.631579	5.789473684	43.0	0.9565	0.0	0	0.0	0.9433	0	7	0.48798	6.643910000000001	0.07345	36	0.0	1.0	1.0
MZ22500458	1981.368421	14.47368421	43.0	0.9565	0.0	0	0.0	0.9945	0	7	0.50212	6.1192	0.08206000000000001	36	0.0	1.0	1.0
MZ22500459	2291.7368420000007	21.36842105	43.0	0.9565	0.0	0	0.0	0.9623	0	7	0.30842	5.20429	0.05926	36	0.020467836	1.0	1.0
MZ22500461	1246.8	14.35	43.0	0.977	0.212132034	0	0.052631579000000005	1.0774	1	7	0.73573	10.21275	0.07203999999999999	35	0.0	1.0	1.0526315789473684
MZ22500462	1917.263158	16.78947368	43.0	0.9565	0.0	0	0.0	0.8813	0	7	0.12600999999999998	2.05621	0.06128	36	0.0	1.0	1.0
MZ22500466	1834.833333	8.0	43.0	0.851	0.0	1	0.0	1.3154	0	7	1.5793	7.868589999999998	0.20071	35	0.0	0.9473684210526316	1.0
MZ22500467	1217.333333	3.5555555560000003	27.90365678	0.014	0.0	7	0.0	1.7254	0	7	2.36041	10.43513	0.2262	29	0.027777778	0.4736842105263158	1.0
MZ22500468	1940.052632	7.631578947	43.0	0.9565	0.0	0	0.0	1.0813	0	7	0.85345	8.14131	0.10483	36	0.0	1.0	1.0
MZ22500469	1563.441176	2.382352941	43.0	0.0	0.554940067	3	0.5555555560000001	1.5129	6	7	3.9278	16.8027	0.23376	27	0.0	0.9473684210526316	1.8888888888888888
MZ22500470	2698.15	5.15	43.0	0.888	0.212132034	0	0.052631579000000005	1.6031	1	7	2.10545	7.644939999999999	0.2754	35	0.0	1.0	1.0526315789473684
MZ22500471	1418.666667	2.4	43.0	0.006	0.471404521	6	0.272727273	0.8664	3	7	0.1522	3.4719	0.04384	27	0.0	0.5789473684210527	1.3636363636363635
MZ22500472	1150.428571	11.52380952	43.0	0.65	0.404061018	0	0.052631579000000005	0.9638	1	7	0.72716	8.58105	0.08474	35	0.0	1.0	1.1052631578947372
MZ22500473	2213.277778	4.166666667	43.0	0.318	0.222222222	2	0.05882352900000001	1.5162	1	7	2.0267	10.0573	0.20152	33	0.0	0.8947368421052632	1.0588235294117647
MZ22500474	1924.789474	9.631578947000001	43.0	0.9565	0.0	0	0.0	1.103	0	7	1.43547	14.61135	0.09824	36	0.0	1.0	1.0
MZ22500475	1903.05	8.2	43.0	0.888	0.212132034	0	0.052631579000000005	1.0019	1	7	0.5439	7.1469	0.0761	35	0.0	1.0	1.0526315789473684
MZ22500480	1313.590909	15.13636364	43.0	0.0	0.314918329	0	0.15789473699999998	0.8991	3	7	0.2294	5.2903	0.04336	33	0.0	1.0	1.1578947368421053
MZ22500481	1608.4	3.25	43.0	0.535	0.282842712	1	0.111111111	1.5111	2	7	1.7422	9.7858	0.17803	33	0.0	0.9473684210526316	1.1111111111111112
MZ22500484	1856.526316	12.63157895	43.0	0.9565	0.0	0	0.0	0.9254	0	7	0.37552	7.631010000000002	0.04921	36	0.086419753	1.0	1.0
MZ22500485	1851.7	8.1	43.0	0.888	0.212132034	0	0.052631579000000005	1.0173	1	7	0.5415399999999999	8.46636	0.06396	35	0.0	1.0	1.0526315789473684
MZ22500486	2008.3	7.35	43.0	0.888	0.212132034	0	0.052631579000000005	1.3365	1	7	1.5937	11.87417	0.13422	35	0.0	1.0	1.0526315789473684
MZ22500487	1573.714286	8.142857142999999	43.0	0.5529999999999999	0.319438282	1	0.166666667	1.0923	3	7	0.7146	11.6509	0.06133	32	0.04248366	0.9473684210526316	1.1666666666666667
MZ22500490	1354.3	15.2	43.0	0.985	0.212132034	0	0.052631579000000005	0.9814	1	7	1.2116	15.29807	0.0792	35	0.040935673	1.0	1.0526315789473684
MZ22500500	1652.611111	6.722222222	43.0	0.787	0.222222222	1	0.05882352900000001	1.0421	1	7	0.50127	6.69338	0.07489	34	0.0	0.8947368421052632	1.0588235294117647
MZ22500501	1135.4545449999996	13.04545455	43.0	0.0	0.574959575	4	0.35714285700000004	1.4365	5	7	3.0789	12.5559	0.24522	27	0.115384615	0.7368421052631579	1.5714285714285714
MZ22500502	2505.35	6.2	43.0	0.977	0.212132034	0	0.052631579000000005	1.5721	1	7	2.00401	13.46708	0.14881	35	0.0	1.0	1.0526315789473684
MZ22500504	1842.95	3.9	43.0	0.977	0.212132034	0	0.052631579000000005	1.1925	1	7	1.24543	8.4293	0.14775	35	0.076023392	1.0	1.0526315789473684
MZ22500506	1393.904762	9.904761905	43.0	0.8690000000000001	0.277664376	0	0.105263158	0.967	2	7	0.3799	7.1042	0.053479999999999986	34	0.0	1.0	1.1052631578947372
MZ22500509	2229.25	7.95	43.0	0.951	0.212132034	0	0.052631579000000005	1.0231	1	7	0.5642	7.1095	0.07936	35	0.0	1.0	1.0526315789473684
MZ22500510	1507.3	7.4	43.0	0.951	0.212132034	0	0.052631579000000005	1.3116	1	7	1.4812	9.2152	0.16072999999999998	35	0.0	1.0	1.0526315789473684
MZ22500511	2061.7619050000008	3.666666667	43.0	0.731	0.277664376	0	0.105263158	1.1272	2	7	0.8438	7.485	0.11273	34	0.046783626	1.0	1.1052631578947372
MZ22500512	1811.9	8.85	43.0	0.888	0.212132034	0	0.052631579000000005	0.9646	1	7	0.40508	6.30313	0.06427000000000001	35	0.0	1.0	1.0526315789473684
MZ22500515	1934.652174	6.0434782610000015	43.0	0.284	0.430412823	0	0.15789473699999998	1.0777	3	7	0.5424	8.2588	0.06568	33	0.0	1.0	1.2105263157894737
MZ22500517	1844.263158	6.947368421	43.0	0.9565	0.0	0	0.0	0.96	0	7	0.46755	7.3890600000000015	0.06327999999999999	36	0.0	1.0	1.0
MZ22500520	1787.1304350000007	10.95652174	43.0	0.0	0.336781161	0	0.210526316	1.007	4	7	2.18887	33.06875	0.06619	32	0.0	1.0	1.2105263157894737
MZ22500521	1943.1	10.1	43.0	0.888	0.212132034	0	0.052631579000000005	1.0964	1	7	0.27396	5.37514	0.05097	35	0.0	1.0	1.0526315789473684
MZ22500523	1998.5	3.7	43.0	0.888	0.212132034	0	0.052631579000000005	1.0889	1	7	1.28906	11.70278	0.11015	35	0.0	1.0	1.0526315789473684
MZ22500526	1349.473684	6.842105263	43.0	0.9565	0.0	0	0.0	1.1466	0	7	0.77485	7.0896300000000005	0.10929	36	0.0	1.0	1.0
MZ22500528	1407.75	20.6	43.0	0.163	0.324037035	2	0.176470588	0.9219	3	7	0.20792	6.64075	0.031310000000000004	31	0.0	0.8947368421052632	1.1764705882352942
MZ22500529	883.3589743999999	13.87179487	43.0	0.0	0.621761828	3	0.578947368	1.0457	10	7	2.49902	22.71312	0.11003	23	0.0	1.0	2.0526315789473686
MZ22500533	2660.75	6.8	43.0	0.888	0.212132034	0	0.052631579000000005	1.3231	1	7	1.32199	8.39495	0.15747	35	0.15789473699999998	1.0	1.0526315789473684
MZ22500536	2514.526316	8.210526316000001	43.0	0.9565	0.0	0	0.0	1.0467	0	7	0.8507600000000001	7.8469	0.10842	36	0.0	1.0	1.0
MZ22500537	1634.263158	15.94736842	43.0	0.9565	0.0	0	0.0	0.8943	0	7	0.13153	5.18118	0.02539	36	0.0	1.0	1.0
MZ22500539	1202.588235	10.35294118	43.0	0.655	0.0	2	0.0	0.9084	0	7	0.34544	5.00049	0.06907999999999999	34	0.0	0.8947368421052632	1.0
MZ22500540	2137.666667	8.476190476000001	43.0	0.892	0.277664376	0	0.105263158	1.3987	2	7	1.75591	9.49162	0.185	34	0.040123457	1.0	1.1052631578947372
MZ22500547	1814.428571	5.333333333	43.0	0.589	0.277664376	0	0.105263158	0.9856	2	7	0.5118	7.964010000000001	0.06426	34	0.0	1.0	1.1052631578947372
MZ22500552	2071.105263	3.631578947	43.0	0.9565	0.0	0	0.0	0.9456	0	7	0.38723	7.48718	0.05172	36	0.090643275	1.0	1.0
MZ22500553	1551.047619	5.80952381	43.0	0.65	0.404061018	0	0.052631579000000005	0.9398	1	7	0.4022	7.0649	0.05693	35	0.0	1.0	1.1052631578947372
MZ22500554	1716.894737	14.89473684	43.0	0.9565	0.0	0	0.0	0.8501	0	7	0.08332	5.63842	0.01478	36	0.0	1.0	1.0
MZ22500555	1308.75	15.9	43.0	0.985	0.212132034	0	0.052631579000000005	0.9168	1	7	0.23748	6.40099	0.0371	35	0.0	1.0	1.0526315789473684
MZ22500557	2378.2	9.7	43.0	0.888	0.212132034	0	0.052631579000000005	1.116	1	7	0.71213	8.51775	0.08361	35	0.0	1.0	1.0526315789473684
MZ22500558	1829.7	8.5	43.0	0.888	0.212132034	0	0.052631579000000005	0.9543	1	7	0.41054	8.69772	0.0472	35	0.0	1.0	1.0526315789473684
MZ22500562	1788.894737	10.73684211	43.0	0.9565	0.0	0	0.0	0.8573	0	7	0.035160000000000004	5.69458	0.00617	36	0.0	1.0	1.0
MZ22500563	1687.684211	9.368421052999999	43.0	0.9565	0.0	0	0.0	0.8441	0	7	0.08557999999999999	5.52046	0.0155	36	0.0	1.0	1.0
MZ22500565	1830.714286	8.285714286000001	43.0	0.731	0.277664376	0	0.105263158	1.3845	2	7	1.4823	8.2359	0.17998	34	0.078947368	1.0	1.1052631578947372
MZ22500566	746.1111111	10.11111111	43.0	0.0	0.654255051	3	0.647058824	1.6339	7	7	6.56566	32.82051	0.20005	26	0.040441176	0.8947368421052632	2.176470588235294
MZ22500570	1966.409091	5.863636364	43.0	0.583	0.421528113	0	0.105263158	1.0131	2	7	0.4452	7.7883	0.05716	34	0.0	1.0	1.1578947368421053
MZ22500571	1067.36	7.2	43.0	0.0	0.353270435	0	0.315789474	1.0385	4	7	1.44401	14.13515	0.10216	32	0.078947368	1.0	1.3157894736842106
MZ22500572	2446.04	11.44	43.0	0.091	0.554256258	0	0.210526316	1.1078	4	7	0.6487	11.6913	0.05549	32	0.0	1.0	1.3157894736842106
MZ22500573	1992.47619	13.85714286	43.0	0.731	0.277664376	0	0.105263158	0.9919	2	7	0.4227	6.5075	0.06496	34	0.0	1.0	1.1052631578947372
MZ22500574	1244.261905	16.07142857	43.0	0.08900000000000001	0.277664376	4	0.894736842	0.9631	4	7	0.0	0.0	0.0	28	0.0	1.0	2.2105263157894743
MZ22500576	1736.315789	12.15789474	43.0	0.9565	0.0	0	0.0	0.997	0	7	0.57419	6.65641	0.08626	36	0.248538012	1.0	1.0
MZ22500577	994.75	2.0	43.0	0.0	0.0	3	0.0	0.9658	0	7	0.473	6.47929	0.073	33	0.0	0.8421052631578947	1.0
MZ22500579	1337.277778	8.722222222000001	43.0	0.879	0.222222222	1	0.05882352900000001	1.0287	1	7	1.2144700000000002	11.33672	0.10713	34	0.139705882	0.8947368421052632	1.0588235294117647
MZ22500580	1898.45	4.5	43.0	0.888	0.212132034	0	0.052631579000000005	0.9783	1	7	0.53699	7.88595	0.06809	35	0.052631579000000005	1.0	1.0526315789473684
MZ22500581	1651.2	6.95	43.0	0.977	0.212132034	0	0.052631579000000005	0.912	1	7	0.29416	7.11158	0.04136	35	0.0	1.0	1.0526315789473684
MZ22500582	1562.578947	7.210526316	43.0	0.9565	0.0	0	0.0	1.1054	0	7	0.75846	6.30775	0.12024	36	0.0	1.0	1.0
MZ22500583	1746.894737	18.36842105	43.0	0.9565	0.0	0	0.0	0.8724	0	7	0.13867000000000002	4.42381	0.03135	36	0.0	1.0	1.0
MZ22500584	1110.8	5.08	43.0	0.0	0.488262225	7	0.27777777800000003	1.2243	4	7	2.22875	16.37235	0.13613	25	0.0	0.9473684210526316	1.3888888888888888
MZ22500585	2672.1	8.9	43.0	0.961	0.212132034	0	0.052631579000000005	0.9918	1	7	0.49755	6.56658	0.07577	35	0.0	1.0	1.0526315789473684
MZ22500589	1456.038462	10.15384615	43.0	0.042	0.486504255	0	0.263157895	1.0948	5	7	2.07599	21.31951	0.09738	31	0.0	1.0	1.368421052631579
MZ22500590	1300.166667	4.166666667	11.57917827	0.14	0.0	5	0.0	1.4215	0	6	1.41293	3.77875	0.37391	31	0.0	0.3157894736842105	1.0
MZ22500591	1217.92	7.6	43.0	0.0	0.430813185	0	0.263157895	1.0016	5	7	0.0	0.0	0.0	31	0.073099415	1.0	1.3157894736842106
MZ22500597	1876.894737	8.789473683999999	43.0	0.9565	0.0	0	0.0	0.9885	0	7	0.41887	7.77326	0.05389	36	0.0	1.0	1.0
MZ22500599	1631.45	6.15	43.0	0.961	0.212132034	0	0.052631579000000005	0.9142	1	7	0.3271	7.7297	0.04232	35	0.0	1.0	1.0526315789473684
MZ22500601	1679.473684	3.947368421	43.0	0.9565	0.0	0	0.0	0.8420000000000001	0	7	0.13355	7.545139999999999	0.0177	36	0.078947368	1.0	1.0
MZ22500603	2298.444444	2.5	43.0	0.0	0.4581228470000001	10	0.214285714	1.7368	2	7	9.43239	39.47967	0.23892	24	0.0	0.7368421052631579	1.2857142857142858
MZ22500605	1646.428571	4.571428571	43.0	0.731	0.277664376	0	0.105263158	1.0296	2	7	0.5846	9.75169	0.05995	34	0.029239766	1.0	1.1052631578947372
MZ22500607	812.4827586	2.517241379	43.0	0.0	0.749950454	2	0.333333333	1.6091	5	7	4.42618	16.39903	0.2699	29	0.107843137	0.9473684210526316	1.6111111111111112
MZ22500610	2428.315789	10.68421053	43.0	0.9565	0.0	0	0.0	1.0214	0	7	0.39922	6.92651	0.05764	36	0.0	1.0	1.0
MZ22500611	2301.421053	7.947368421	43.0	0.9565	0.0	0	0.0	0.9529	0	7	0.52083	6.8377	0.07617	36	0.0	1.0	1.0
MZ22500612	1352.526316	6.157894737	43.0	0.9565	0.0	0	0.0	0.8259	0	7	0.04932	5.90511	0.00835	36	0.0	1.0	1.0
MZ22500613	2103.818182	5.409090909	43.0	0.8320000000000001	0.314918329	0	0.15789473699999998	1.4443	3	7	1.6929	8.5534	0.19792	33	0.0	1.0	1.1578947368421053
MZ22500614	2071.263158	14.57894737	43.0	0.9565	0.0	0	0.0	1.1409	0	7	0.89615	5.31166	0.16871	36	0.0	1.0	1.0
MZ22500615	1706.266667	8.533333333	43.0	0.018000000000000002	0.240370085	5	0.071428571	0.9567	1	7	0.3709	6.5335	0.056770000000000015	30	0.0	0.7368421052631579	1.0714285714285714
MZ22500618	1794.526316	5.789473684	43.0	0.9565	0.0	0	0.0	1.0009	0	7	0.43072	5.23957	0.08221	36	0.0	1.0	1.0
MZ22500620	1541.1	13.05	43.0	0.888	0.212132034	0	0.052631579000000005	0.9159	1	7	0.12912	6.14731	0.021	35	0.0	1.0	1.0526315789473684
MZ22500623	1839.428571	5.1428571430000005	43.0	0.0	0.319438282	7	0.166666667	1.051	2	7	2.1871	25.3942	0.08613	27	0.0	0.631578947368421	1.1666666666666667
