orthogroup	PDN
MZ22502205	0.08366
MZ22502207	0.23371999999999998
MZ22502208	0.20409000000000002
MZ22502210	0.17484
MZ22502215	0.24406999999999998
MZ22502217	0.5496
MZ22502218	0.11628
MZ22502219	1.80992
MZ22502224	0.65989
MZ22502225	0.68
MZ22502227	1.8972
MZ22502228	0.15698
MZ22502229	0.41217
MZ22502232	1.62514
MZ22502237	0.89985
MZ22502239	1.23475
MZ22502241	3.5604
MZ22502242	0.55301
MZ22502244	0.98016
MZ22502245	0.212
MZ22502251	0.18204
MZ22502253	0.9653299999999999
MZ22502255	0.44647
MZ22502257	1.61527
MZ22502259	1.20983
MZ22502260	1.2556
MZ22502263	1.73721
MZ22502265	3.4674
MZ22502267	3.3839300000000003
MZ22502268	3.7202
MZ22502270	0.49845
MZ22502274	0.33719
MZ22502275	0.77717
MZ22502276	0.8146100000000001
MZ22502278	0.7334
MZ22502280	0.08215
MZ22502282	1.59175
MZ22502283	0.40973000000000004
MZ22502288	3.1027
MZ22502289	0.15409
MZ22502290	0.9955
MZ22502291	0.18188
MZ22502292	1.41167
MZ22502296	0.52507
MZ22502300	8.5569
MZ22502303	0.7348100000000001
MZ22502304	0.08348
MZ22502306	0.34486999999999995
MZ22502307	0.99795
MZ22502309	1.00166
MZ22502312	1.1352
MZ22502317	0.42433999999999994
MZ22502318	1.1045
MZ22502322	0.41981
MZ22502323	0.09888999999999999
MZ22502324	3.8010099999999998
MZ22502327	0.30125
MZ22502328	0.12628
MZ22502329	0.06165
MZ22502332	0.21422
MZ22502333	0.15850999999999998
MZ22502334	0.31661999999999996
MZ22502335	0.9812299999999999
MZ22502340	0.44845
MZ22502343	0.12332
MZ22502344	0.33564
MZ22502347	0.6129
MZ22502348	0.34102
MZ22502350	0.32319000000000003
MZ22502351	0.46413999999999994
MZ22502352	1.60837
MZ22502354	0.6450600000000001
MZ22502361	0.72455
MZ22502364	0.19272999999999998
MZ22502365	0.9803
MZ22502366	0.14982
MZ22502368	0.35375
MZ22502369	1.9311
MZ22502371	1.2627
MZ22502373	0.5678
MZ22502375	0.9081
MZ22502376	0.35921
MZ22502377	0.46816
MZ22502381	1.00084
MZ22502383	2.30231
MZ22502385	2.99716
MZ22502386	0.40521999999999997
MZ22502387	0.8995
MZ22502390	0.39946
MZ22502394	0.71167
MZ22502400	0.39416999999999996
MZ22502401	0.5947899999999999
MZ22502403	0.3079
MZ22502404	0.94095
MZ22502406	0.3906
MZ22502407	0.16343
MZ22502408	2.56427
MZ22502409	0.4232
MZ22502412	0.37490999999999997
MZ22502414	0.49913
MZ22502417	0.6519
MZ22502418	0.3716
MZ22502421	1.38465
MZ22502422	1.49383
MZ22502426	2.6520799999999998
MZ22502427	0.27698
MZ22502428	1.9934
MZ22502429	0.3259
MZ22502430	0.42518999999999996
MZ22502431	0.48335
MZ22502432	0.7951199999999999
MZ22502433	1.76508
MZ22502434	0.22086
MZ22502436	0.19171
MZ22502437	0.6534
MZ22502439	1.4391200000000002
MZ22502440	1.6459
MZ22502446	0.3992
MZ22502449	0.17809
MZ22502451	1.5263
MZ22502452	1.44254
MZ22502454	1.9885400000000002
MZ22502457	0.6300899999999999
MZ22502459	0.18450999999999998
MZ22502460	1.66704
MZ22502461	0.19527
MZ22502462	1.36853
MZ22502463	0.9123100000000001
MZ22502464	0.82524
MZ22502466	0.5357
MZ22502470	0.59133
MZ22502471	0.56142
MZ22502474	0.25054
MZ22502475	0.56426
MZ22502477	0.4837
MZ22502478	5.3492
MZ22502480	0.42638000000000004
MZ22502481	0.22551999999999997
MZ22502482	0.657
MZ22502484	0.8956200000000001
MZ22502485	1.92048
MZ22502488	0.15169000000000002
MZ22502491	0.09205
MZ22502494	1.33238
MZ22502495	0.60625
MZ22502497	2.92749
MZ22502498	2.40361
MZ22502502	3.10149
MZ22502505	2.40025
MZ22502508	2.23723
MZ22502510	3.3184
MZ22502513	1.2025
MZ22502517	1.1986299999999999
MZ22502519	1.13191
MZ22502521	0.8815
MZ22502522	1.778
MZ22502523	0.8979799999999999
MZ22502527	1.8849200000000002
MZ22502528	1.49383
MZ22502529	0.2396
MZ22502532	1.05178
MZ22502533	0.3171
MZ22502535	1.6648900000000002
MZ22502538	0.77177
MZ22502539	0.66032
MZ22502540	1.34589
MZ22502541	0.50812
MZ22502543	0.6010300000000001
MZ22502544	0.19233
MZ22502547	0.18419000000000002
MZ22502549	0.41031000000000006
MZ22502550	0.74253
MZ22502551	0.48665
MZ22502552	0.48728
MZ22502554	1.3378
MZ22502555	0.74673
MZ22502558	0.62198
MZ22502561	1.18541
MZ22502564	0.9045
MZ22502565	0.5676399999999999
MZ22502567	1.23916
MZ22502568	1.02116
MZ22502570	0.8166
MZ22502571	0.15966
MZ22502573	0.12811
MZ22502574	0.08117
MZ22502575	0.21181999999999998
MZ22502577	0.8554
MZ22502578	1.8723
MZ22502581	1.27092
MZ22502583	0.9821799999999999
MZ22502584	2.1646799999999997
MZ22502585	2.3346
MZ22502590	1.0294
MZ22502592	0.67781
MZ22502600	0.045880000000000004
MZ22502601	0.4916
MZ22502603	0.23617
MZ22502605	0.08434
MZ22502606	1.43369
MZ22502609	0.50534
MZ22502612	5.3320099999999995
MZ22502617	0.29552
MZ22502619	0.84499
MZ22502620	1.6187200000000002
MZ22502624	0.39423
MZ22502627	1.28009
MZ22502629	0.57138
MZ22502631	0.10729000000000001
MZ22502632	0.6021
MZ22502633	1.29772
MZ22502635	0.15962
MZ22502636	1.20577
MZ22502640	0.25645
MZ22502641	0.47625
MZ22502642	0.8527399999999999
MZ22502645	0.30319
MZ22502646	0.2946
MZ22502648	0.8472200000000001
MZ22502649	1.46709
MZ22502650	0.8888
MZ22502656	0.47234
MZ22502658	1.3322200000000002
MZ22502661	0.6996600000000001
MZ22502662	0.2268
MZ22502668	0.4236
MZ22502670	0.17822000000000002
MZ22502673	0.33513000000000004
MZ22502674	1.4002
MZ22502675	0.36866
MZ22502678	0.25656
MZ22502683	1.12343
MZ22502684	0.49018
MZ22502686	0.8413
MZ22502687	1.33517
MZ22502688	0.10547000000000001
MZ22502693	3.4629
MZ22502697	0.3678
MZ22502698	2.5889599999999997
MZ22502699	0.09317
MZ22502700	3.7252
MZ22502702	1.68651
MZ22502703	1.07918
MZ22502705	1.1425100000000001
MZ22502706	0.06146
MZ22502708	0.32815
MZ22502709	2.32075
MZ22502710	1.08122
MZ22502711	0.10744000000000001
MZ22502720	0.19055999999999998
MZ22502725	0.4169
MZ22502726	0.7389399999999999
MZ22502727	0.45579
MZ22502732	0.56172
MZ22502733	1.0394299999999999
MZ22502736	0.43451000000000006
MZ22502737	0.08017
MZ22502740	0.19313
MZ22502752	0.28178000000000003
MZ22502754	0.5799
MZ22502757	0.9986
MZ22502758	1.8481
MZ22502759	0.45798
MZ22502760	0.38366
MZ22502765	1.3552
MZ22502766	0.24784
MZ22502771	0.8856
MZ22502775	1.25171
MZ22502777	0.9920899999999999
MZ22502782	0.74316
MZ22502784	0.9224399999999999
MZ22502785	1.8259599999999998
MZ22502787	0.5733
MZ22502790	0.8604799999999999
MZ22502791	1.6985299999999999
MZ22502795	0.48565
MZ22502797	0.37173
MZ22502798	0.493
MZ22502799	0.09111
MZ22502803	0.64402
MZ22502805	2.24917
MZ22502806	1.4903899999999999
MZ22502807	1.41431
MZ22502808	0.30057
MZ22502809	0.58292
MZ22502814	0.26182
MZ22502817	0.16714
MZ22502822	0.94439
MZ22502823	0.68818
MZ22502825	0.08104
MZ22502829	0.26285
MZ22502831	0.60619
MZ22502833	0.31205
MZ22502834	1.12815
MZ22502836	0.06267
MZ22502838	0.80077
MZ22502842	0.8627
MZ22502843	0.51337
MZ22502844	2.02165
MZ22502845	0.5925600000000001
MZ22502846	0.5733
MZ22502847	0.384
MZ22502852	1.7294
MZ22502854	0.73277
MZ22502858	2.0394900000000002
MZ22502864	0.36273
MZ22502869	0.14593
MZ22502870	0.24206
MZ22502872	0.09045
MZ22502874	0.16819
MZ22502875	1.64618
MZ22502879	0.6309
MZ22502882	0.3957
MZ22502883	0.36391999999999997
MZ22502884	1.1257
MZ22502885	0.44068
MZ22502888	0.8341299999999999
MZ22502890	0.77591
MZ22502891	0.29062
MZ22502892	1.1114
MZ22502893	0.31169
MZ22502897	0.48746000000000006
MZ22502898	1.2429
MZ22502899	0.37496
MZ22502900	1.1616
MZ22502901	0.5987899999999999
MZ22502903	0.11774000000000001
MZ22502907	0.39894
MZ22502909	0.19097
MZ22502912	1.5553299999999999
MZ22502915	2.6978299999999997
MZ22502920	1.25258
MZ22502925	1.30664
MZ22502931	1.0034
MZ22502932	0.33202
MZ22502933	0.17837999999999998
MZ22502934	0.65677
MZ22502935	2.67596
MZ22502937	1.95521
MZ22502938	1.7176900000000002
MZ22502939	0.3757
MZ22502941	1.34313
MZ22502943	1.9185299999999998
MZ22502944	1.3537
MZ22502947	0.0591
MZ22502948	0.74446
MZ22502949	0.93555
MZ22502950	0.23965999999999998
MZ22502952	0.15408
MZ22502953	0.22136999999999998
MZ22502956	1.6051
MZ22502957	0.051329999999999994
MZ22502961	0.03815
MZ22502962	0.7459
MZ22502963	0.2941
MZ22502964	0.25482
MZ22502965	0.28964
MZ22502966	0.1261
MZ22502967	0.57298
MZ22502970	0.20001
MZ22502971	0.1845
MZ22502972	0.5102
MZ22502977	0.62957
MZ22502978	0.54038
MZ22502979	1.84421
MZ22502980	0.32458000000000004
MZ22502981	0.26428
MZ22502983	0.54599
MZ22502988	0.31163
MZ22502989	0.5182
MZ22502991	0.76186
MZ22502992	0.57398
MZ22502993	0.22541999999999998
MZ22502998	0.27173
MZ22503000	0.20185
MZ22503001	0.21866
MZ22503004	1.3700299999999999
MZ22503007	0.4124
MZ22503008	0.32486
MZ22503010	0.9147
MZ22503011	0.98688
MZ22503014	0.3592
MZ22503021	0.3836
MZ22503022	0.33132
MZ22503023	0.77496
MZ22503026	1.19477
MZ22503027	1.22751
MZ22503028	0.37114
MZ22503031	1.60795
MZ22503032	0.13614
MZ22503033	1.16885
MZ22503034	0.22655999999999998
MZ22503035	0.39836
MZ22503036	0.39671999999999996
MZ22503037	0.0562
MZ22503041	1.21043
MZ22503042	0.61648
MZ22503043	3.533
MZ22503048	2.5794099999999998
MZ22503049	0.50361
MZ22503050	1.3612
MZ22503055	0.47678999999999994
MZ22503056	1.02009
MZ22503057	0.20073
MZ22503058	0.7635
MZ22503059	0.5386
MZ22503065	0.5233
MZ22503066	0.20997
MZ22503069	1.18856
MZ22503070	2.04395
MZ22503073	0.49188000000000004
MZ22503074	0.4528
MZ22503075	1.27824
MZ22503077	0.69306
MZ22503081	1.0136399999999999
MZ22503082	1.8335700000000001
MZ22503083	2.4188
MZ22503085	0.69605
MZ22503091	0.47768
MZ22503095	0.73328
MZ22503098	2.13807
MZ22503099	1.0002
MZ22503100	0.43721000000000004
MZ22503102	0.69175
MZ22503103	0.84598
MZ22503105	2.06545
MZ22503106	0.26061999999999996
MZ22503107	0.67232
MZ22503109	0.38433
MZ22503113	1.41411
MZ22503116	0.22015
MZ22503119	0.0
MZ22503121	0.2054
MZ22503122	0.84691
MZ22503123	0.98098
MZ22503124	0.19209
MZ22503126	0.7502
MZ22503127	0.09026
MZ22503128	0.21181
MZ22503134	0.63497
MZ22503135	0.34047
MZ22503138	0.2815
MZ22503140	0.9364899999999999
MZ22503141	0.71702
MZ22503145	0.395
MZ22503148	0.85606
MZ22503151	1.8289
MZ22503154	0.5452
MZ22503160	0.14473
MZ22503161	1.6239299999999999
MZ22503163	1.4824
MZ22503164	0.52922
MZ22503165	0.4422
MZ22503166	1.11604
MZ22503167	0.17422
MZ22503168	0.014280000000000001
MZ22503169	0.4966
MZ22503174	1.6380000000000001
MZ22503175	1.27386
MZ22503178	3.3012099999999998
MZ22503181	0.7135199999999999
MZ22503182	0.60322
MZ22503183	0.63057
MZ22503186	1.0675
MZ22503188	1.08949
MZ22503189	0.23206
MZ22503190	1.52116
MZ22503192	0.8519399999999999
MZ22503199	0.3687
MZ22503202	0.65382
MZ22503203	0.1776
MZ22503205	0.39914
MZ22503206	0.25406
MZ22503208	0.24686999999999998
MZ22503209	0.6492399999999999
MZ22503214	0.42072
MZ22503215	0.78422
MZ22503217	0.1999
MZ22503218	0.63941
MZ22503219	5.7782
MZ22503224	0.8676799999999999
MZ22503225	0.24520999999999998
MZ22503226	0.00503
MZ22503229	0.4212
MZ22503230	0.89235
MZ22503235	1.0691
MZ22503236	1.1937
MZ22503238	0.8978799999999999
MZ22503239	4.32009
MZ22503240	0.61168
MZ22503241	0.36627
MZ22503244	0.62478
MZ22503247	0.25438
MZ22503249	0.78983
MZ22503251	0.65774
MZ22503252	0.05322999999999999
MZ22503255	0.0892
MZ22503256	0.14758
MZ22503257	0.07836
MZ22503258	10.2716
MZ22503259	0.13309
MZ22503261	0.1043
MZ22503263	0.83163
MZ22503266	0.02678
MZ22503268	0.81555
MZ22503271	0.9224
MZ22503273	0.45469
MZ22503276	2.49522
MZ22503279	0.12267
MZ22503280	1.1345
MZ22503281	0.2957
MZ22503282	0.11995
MZ22503283	1.01776
MZ22503285	0.3323
MZ22503287	0.61969
MZ22503290	0.88861
MZ22503292	0.78285
MZ22503295	0.40614
MZ22503296	0.75666
MZ22503298	0.17782
MZ22503302	0.11827
MZ22503303	0.05882999999999999
MZ22503306	0.45093
MZ22503309	0.82184
MZ22503310	0.8495
MZ22503313	0.42412
MZ22503315	0.12995
MZ22503318	0.20600000000000002
MZ22503320	1.9881
MZ22503321	0.22325
MZ22503322	0.10680999999999999
MZ22503324	2.14141
MZ22503327	0.74915
MZ22503329	1.90307
MZ22503330	0.74753
MZ22503331	0.15084
MZ22503332	0.6412800000000001
MZ22503337	0.1843
MZ22503339	0.2001
MZ22503340	0.12412000000000001
MZ22503343	0.7932600000000001
MZ22503346	0.28134000000000003
MZ22503348	0.05722000000000001
MZ22503350	0.43572
MZ22503351	1.02999
MZ22503352	0.7532
MZ22503353	0.75694
MZ22503354	1.70069
MZ22503358	1.45405
MZ22503367	1.6493200000000001
MZ22503368	0.34198
MZ22503369	0.7762100000000001
MZ22503370	0.9159299999999999
MZ22503373	2.10422
MZ22503376	0.76486
MZ22503377	0.62661
MZ22503378	0.12999000000000002
MZ22503383	1.1421
MZ22503384	1.3203
MZ22503387	0.32324
MZ22503388	0.39353
MZ22503389	1.16893
MZ22503390	0.71275
MZ22503391	1.0867
MZ22503392	0.60836
MZ22503393	0.48886
MZ22503395	0.24916
MZ22503399	0.45356
MZ22503402	1.20557
MZ22503403	1.11085
MZ22503407	0.55211
MZ22503410	1.33891
MZ22503416	0.9982
MZ22503417	0.5578
MZ22503418	0.27536
MZ22503420	2.93498
MZ22503426	0.29496999999999995
MZ22503427	2.1813700000000003
MZ22503428	0.65369
MZ22503429	0.8244
MZ22503430	0.185
MZ22503438	0.65365
MZ22503441	0.9711
MZ22503443	1.1389200000000002
MZ22503446	0.32365
MZ22503447	0.6579
MZ22503452	0.36635999999999996
MZ22503454	0.24731
MZ22503457	0.22919
MZ22503458	1.48728
MZ22503459	0.30723
MZ22503461	1.78873
MZ22503463	0.4731
MZ22503464	0.46442
MZ22503465	0.27509
MZ22503466	0.0
MZ22503468	0.27994
MZ22503472	1.3605
MZ22503474	2.2356700000000003
MZ22503475	1.9216400000000002
MZ22503479	2.3101
MZ22503482	2.1022
MZ22503484	1.43939
MZ22503488	0.49546999999999997
MZ22503489	0.4559
MZ22503492	1.7017
MZ22503499	0.26996
MZ22503502	0.81084
MZ22503505	0.46998
MZ22503507	0.46013999999999994
MZ22503510	0.12019
MZ22503513	0.17669
MZ22503514	1.07479
MZ22503520	0.73116
MZ22503523	3.2683
MZ22503526	0.8307
MZ22503529	0.47648999999999997
MZ22503531	0.25242
MZ22503533	0.1364
MZ22503537	1.79853
MZ22503538	0.57648
MZ22503541	0.39942
MZ22503546	0.73583
MZ22503550	0.27464
MZ22503552	2.29855
MZ22503553	1.3862
MZ22503555	0.27032
MZ22503559	0.24586999999999998
MZ22503560	0.677
MZ22503561	0.4742
MZ22503562	0.33929000000000004
MZ22503563	0.30306
MZ22503566	0.1173
MZ22503567	0.84391
MZ22503568	0.45224
MZ22503572	0.15070999999999998
MZ22503574	0.03787
MZ22503575	1.20584
MZ22503579	0.82055
MZ22503582	1.04986
MZ22503584	0.12513
MZ22503585	1.1071600000000001
MZ22503587	1.78657
MZ22503592	0.9607
MZ22503593	2.20552
MZ22503597	0.27096
MZ22503598	0.77555
MZ22503601	0.11635999999999999
MZ22503602	0.99654
MZ22503603	0.18943
MZ22503604	0.26473
MZ22503606	1.50397
MZ22503610	0.28085
MZ22503611	2.49422
MZ22503614	0.27814
MZ22503617	0.9322799999999999
MZ22503618	0.5451
MZ22503619	2.23487
MZ22503623	0.60473
MZ22503624	0.31215
MZ22503628	1.2476200000000002
MZ22503635	0.04421
MZ22503637	2.03482
MZ22503638	1.19261
MZ22503641	0.20193
MZ22503642	0.39115
MZ22503645	0.43104
MZ22503648	0.39575
MZ22503652	1.05206
MZ22503653	0.34252
MZ22503654	0.79803
MZ22503660	0.5093
MZ22503664	0.15912
MZ22503665	0.96673
MZ22503668	0.33971999999999997
MZ22503669	1.4944
MZ22503670	0.36879
MZ22503671	0.0396
MZ22503675	0.23419
MZ22503676	0.10459
MZ22503677	0.80935
MZ22503680	1.21146
MZ22503682	0.06977
MZ22503686	0.69072
MZ22503689	1.73838
MZ22503690	0.3121
MZ22503693	0.44953000000000004
MZ22503695	0.69416
MZ22503696	0.28696
MZ22503698	1.0138200000000002
MZ22503699	0.83605
MZ22503701	1.1163
MZ22503703	0.40659
MZ22503706	0.41863999999999996
MZ22503707	1.2459
MZ22503709	0.802
MZ22503710	0.06154
MZ22503712	0.8860899999999999
MZ22503713	0.33361999999999997
MZ22503716	2.0213900000000002
MZ22503718	1.03983
MZ22503720	0.04654
MZ22503721	0.33824
MZ22503723	2.3415
MZ22503725	0.68219
MZ22503726	0.24754
MZ22503728	0.20490999999999998
MZ22503729	0.62795
MZ22503731	0.5280699999999999
MZ22503732	0.7633300000000001
MZ22503740	0.22880999999999999
MZ22503741	0.39389
MZ22503742	0.24982
MZ22503743	0.84111
MZ22503748	0.8635299999999999
MZ22503749	1.44025
MZ22503751	0.29518
MZ22503753	0.40603
MZ22503755	0.26322
MZ22503756	0.46581999999999996
MZ22503757	0.65122
MZ22503758	1.74648
MZ22503759	3.20355
MZ22503760	0.22455
MZ22503762	1.40683
MZ22503763	0.37015
MZ22503764	1.0825200000000001
MZ22503767	4.04116
MZ22503768	4.40421
MZ22503770	6.43564
MZ22503773	0.06945
MZ22503775	1.9368
MZ22503776	4.2461
MZ22503778	2.11194
MZ22503779	0.26595
MZ22503782	0.60285
MZ22503783	0.34801
MZ22503785	0.20646
MZ22503787	0.4781
MZ22503789	0.3974
MZ22503791	0.27546
MZ22503792	0.67993
MZ22503797	0.5983
MZ22503798	1.0702
MZ22503799	0.64517
MZ22503803	0.13747
MZ22503805	0.41708
MZ22503809	2.1111400000000002
MZ22503813	0.32088
MZ22503814	0.22699
MZ22503815	0.71458
MZ22503816	2.0550599999999997
MZ22503818	0.6011
MZ22503820	1.00892
MZ22503822	0.36
MZ22503825	0.21505
MZ22503826	0.8448100000000001
MZ22503829	0.301
MZ22503832	0.1016
MZ22503833	0.51582
MZ22503836	0.17945
MZ22503839	0.52579
MZ22503840	0.0283
MZ22503842	0.175
MZ22503843	0.1426
MZ22503845	0.38514
MZ22503848	0.37587
MZ22503849	0.61046
MZ22503850	0.67903
MZ22503852	0.2204
MZ22503853	1.11729
MZ22503854	0.06745
MZ22503855	1.99423
MZ22503858	0.98735
MZ22503860	0.19433
MZ22503861	0.31233
MZ22503864	1.2196799999999999
MZ22503867	2.7902400000000003
MZ22503868	0.24666999999999997
MZ22503869	0.2481
MZ22503871	0.14256
MZ22503873	1.12304
MZ22503877	1.60196
MZ22503880	0.42643000000000003
MZ22503881	1.06985
MZ22503882	0.53325
MZ22503883	1.84788
MZ22503884	0.9088
MZ22503885	0.6634
MZ22503886	1.23787
MZ22503888	2.1292299999999997
MZ22503894	1.337
MZ22503895	1.0610700000000002
MZ22503896	0.922
MZ22503897	0.49646999999999997
MZ22503900	0.9368799999999999
MZ22503901	1.0883
MZ22503905	0.55915
MZ22503906	1.03617
MZ22503908	1.9446
MZ22503910	0.39344
MZ22503915	2.1506
MZ22503918	1.16206
MZ22503920	0.2637
MZ22503921	0.5632199999999999
MZ22503922	0.20302
MZ22503923	1.46799
MZ22503925	0.6432899999999999
MZ22503927	2.451
MZ22503928	3.6932
MZ22503929	1.14336
MZ22503934	0.18589
MZ22503935	0.20800000000000002
MZ22503940	0.28912
MZ22503943	1.60466
MZ22503946	0.42328000000000005
MZ22503949	0.06851
MZ22503957	0.70899
MZ22503958	0.98866
MZ22503959	0.25116
MZ22503960	0.42341000000000006
MZ22503961	0.86154
MZ22503962	0.79159
MZ22503963	1.82821
MZ22503965	5.50542
MZ22503966	0.9064700000000001
MZ22503967	0.38587
MZ22503970	1.02421
MZ22503972	0.16537000000000002
MZ22503977	2.3028
MZ22503984	1.76205
MZ22503985	0.16104000000000002
MZ22503987	1.05698
MZ22503989	0.29029
MZ22503993	1.1256899999999999
MZ22503998	0.66367
MZ22504001	0.15129
MZ22504003	0.8687600000000001
MZ22504006	0.4261
MZ22504008	1.29221
MZ22504009	0.14795
MZ22504013	1.14335
MZ22504014	0.19229000000000002
MZ22504016	0.58813
MZ22504018	0.38749
MZ22504019	0.66873
MZ22504022	0.1337
MZ22504023	0.25924
MZ22504025	0.41473999999999994
MZ22504026	1.046
MZ22504030	0.0687
MZ22504032	0.77951
MZ22504035	1.04396
MZ22504040	0.02862
MZ22504043	0.24863000000000002
MZ22504048	0.54328
MZ22504049	1.52799
MZ22504051	0.67162
MZ22504052	0.43343000000000004
MZ22504053	1.60772
MZ22504055	0.1854
MZ22504057	0.14879
MZ22504058	0.13537000000000002
MZ22504061	1.5828200000000001
MZ22504062	0.0535
MZ22504063	0.9973200000000001
MZ22504066	0.60469
MZ22504067	1.21076
MZ22504070	0.14225
MZ22504075	2.44326
MZ22504077	0.1804
MZ22504078	0.91261
MZ22504079	1.48586
MZ22504080	0.28514
MZ22504081	0.51094
MZ22504084	1.20011
MZ22504085	1.96301
MZ22504087	0.35146
MZ22504089	0.7701
MZ22504095	0.66732
MZ22504097	0.7228
MZ22504099	0.25436
MZ22504100	0.016880000000000003
MZ22504101	0.056429999999999994
MZ22504104	1.5479
MZ22504105	3.4268
MZ22504106	1.5906
MZ22504108	1.04908
MZ22504112	0.51531
MZ22504114	1.60476
MZ22504115	0.5432600000000001
MZ22504118	0.66271
MZ22504121	1.6348799999999999
MZ22504122	0.50912
MZ22504125	0.3929
MZ22504127	0.9758100000000001
MZ22504128	4.502759999999999
MZ22504134	0.9368
MZ22504137	0.39145
MZ22504138	0.6491600000000001
MZ22504139	0.6853
MZ22504144	0.29549000000000003
MZ22504145	0.5374
MZ22504147	0.20854
MZ22504148	0.63344
MZ22504149	0.43704
MZ22504153	0.07975
MZ22504154	0.45351
MZ22504158	0.66668
MZ22504163	0.5406
MZ22504165	1.00909
MZ22504166	0.46258
MZ22504168	0.14149
MZ22504169	1.08218
MZ22504174	0.11554
MZ22504175	0.74297
MZ22504176	1.14654
MZ22504177	0.22971
MZ22504178	1.47304
MZ22504180	0.45716999999999997
MZ22504181	0.3598
MZ22504182	1.52498
MZ22504183	1.17153
MZ22504184	1.3728799999999999
MZ22504185	0.8989
MZ22504186	0.51983
MZ22504191	0.88907
MZ22504192	0.52874
MZ22504193	0.50798
MZ22504201	0.09941
MZ22504203	0.16813
MZ22504204	0.6191
MZ22504205	2.84839
MZ22504206	0.0
MZ22504207	0.30244
MZ22504212	0.9781299999999999
MZ22504214	0.40988
MZ22504215	0.16065
MZ22504216	0.6365
MZ22504218	0.48398
MZ22504220	0.08404
MZ22504221	0.81787
MZ22504223	0.35199
MZ22504224	0.68342
MZ22504229	0.15797
MZ22504231	1.14163
MZ22504235	0.86574
MZ22504238	0.1209
MZ22504239	0.50894
MZ22504240	0.29836999999999997
MZ22504241	0.45221999999999996
MZ22504243	0.5505
MZ22504244	0.47777
MZ22504245	0.08109
MZ22504247	0.6610199999999999
MZ22504248	2.29325
MZ22504249	0.2975
MZ22504250	0.5344
MZ22504251	1.54956
MZ22504253	1.26914
MZ22504254	0.46785
MZ22504255	0.27310999999999996
MZ22504256	0.14059000000000002
MZ22504257	0.06964
MZ22504258	0.49862
MZ22504259	1.14047
MZ22504262	0.7965
MZ22504263	4.2192
MZ22504265	0.21508000000000002
MZ22504267	0.19422
MZ22504268	0.39132
MZ22504272	0.6214
MZ22504274	0.2399
MZ22504278	0.8450799999999999
MZ22504280	0.2411
MZ22504282	0.4183
MZ22504283	0.76964
MZ22504289	0.36336999999999997
MZ22504290	1.09467
MZ22504292	0.49767
MZ22504295	0.25106999999999996
MZ22504296	1.05946
MZ22504299	0.57598
MZ22504300	2.38519
MZ22504301	0.21713000000000002
MZ22504302	0.66884
MZ22504303	0.60345
MZ22504304	0.14955
MZ22504305	0.08242000000000001
MZ22504306	0.46725
MZ22504313	0.3986
MZ22504314	0.43786
MZ22504316	0.7269
MZ22504318	0.431
MZ22504320	0.14025
MZ22504324	0.9561700000000001
MZ22504325	0.24125
MZ22504327	1.21625
MZ22504328	1.8125200000000001
MZ22504329	0.32988
MZ22504330	0.17931
MZ22504336	1.6850599999999998
MZ22504337	0.22351999999999997
MZ22504342	0.70465
MZ22504343	0.80785
MZ22504345	1.0456
MZ22504346	0.5081399999999999
MZ22504347	0.5132
MZ22504348	0.55733
MZ22504349	1.1702700000000001
MZ22504350	0.12908
MZ22504351	0.03833
MZ22504356	0.89238
MZ22504358	0.5269
MZ22504359	1.48656
MZ22504362	0.3221
MZ22504371	0.54962
MZ22504372	2.07916
MZ22504374	0.51871
MZ22504381	0.24386
MZ22504382	2.83442
MZ22504384	2.064
MZ22504385	0.59459
MZ22504386	0.18617999999999998
MZ22504390	0.72532
MZ22504391	1.32295
MZ22504394	0.58617
MZ22504397	0.027010000000000003
MZ22504398	1.1226
MZ22504401	0.15114
MZ22504409	2.01267
MZ22504412	0.67371
MZ22504414	0.29805
MZ22504415	0.27452
MZ22504416	1.11119
MZ22504417	0.13890999999999998
MZ22504418	0.59386
MZ22504419	0.9474100000000001
MZ22504420	1.26496
MZ22504422	2.48765
MZ22504426	0.4032
MZ22504428	1.8047
MZ22504429	2.0859
MZ22504430	0.6649
MZ22504431	3.32924
MZ22504433	0.74895
MZ22504435	0.0485
MZ22504436	1.1397
MZ22504437	0.5999
