orthogroup	CON
MZ22503174	1
MZ22503175	0
MZ22503178	1
MZ22503181	1
MZ22503182	5
MZ22503183	0
MZ22503186	2
MZ22503188	1
MZ22503189	0
MZ22503190	0
MZ22503192	0
MZ22503199	0
MZ22503202	0
MZ22503203	0
MZ22503205	0
MZ22503206	0
MZ22503208	0
MZ22503209	1
MZ22503214	0
MZ22503215	1
MZ22503217	0
MZ22503218	5
MZ22503219	1
MZ22503224	0
MZ22503225	1
MZ22503226	1
MZ22503229	0
MZ22503230	1
MZ22503235	0
MZ22503236	0
MZ22503238	0
MZ22503239	0
MZ22503240	1
MZ22503241	1
MZ22503244	0
MZ22503247	0
MZ22503249	0
MZ22503251	0
MZ22503252	0
MZ22503255	1
MZ22503256	8
MZ22503257	1
MZ22503258	6
MZ22503259	0
MZ22503261	0
MZ22503263	0
MZ22503266	0
MZ22503268	0
MZ22503271	1
MZ22503273	3
MZ22503276	1
MZ22503279	0
MZ22503280	0
MZ22503281	1
MZ22503282	1
MZ22503283	2
MZ22503285	0
MZ22503287	0
MZ22503290	0
MZ22503292	2
MZ22503295	0
MZ22503296	1
MZ22503298	0
MZ22503302	8
MZ22503303	0
MZ22503306	0
MZ22503309	0
MZ22503310	1
MZ22503313	0
MZ22503315	0
MZ22503318	0
MZ22503320	0
MZ22503321	0
MZ22503322	0
MZ22503324	3
MZ22503327	0
MZ22503329	1
MZ22503330	0
MZ22503331	0
MZ22503332	0
MZ22503337	0
MZ22503339	0
MZ22503340	0
MZ22503343	0
MZ22503346	10
MZ22503348	0
MZ22503350	0
MZ22503351	1
MZ22503352	1
MZ22503353	1
MZ22503354	0
MZ22503358	0
MZ22503367	1
MZ22503368	0
MZ22503369	0
MZ22503370	1
MZ22503373	0
MZ22503376	0
MZ22503377	1
MZ22503378	0
MZ22503383	0
MZ22503384	1
MZ22503387	0
MZ22503388	0
MZ22503389	0
MZ22503390	2
MZ22503391	0
MZ22503392	0
MZ22503393	0
MZ22503395	0
MZ22503399	0
MZ22503402	0
MZ22503403	1
MZ22503407	0
MZ22503410	0
MZ22503416	1
MZ22503417	2
MZ22503418	0
MZ22503420	4
MZ22503426	0
MZ22503427	5
MZ22503428	0
MZ22503429	0
MZ22503430	0
MZ22503438	0
MZ22503441	5
MZ22503443	0
MZ22503446	8
MZ22503447	6
MZ22503452	1
MZ22503454	0
MZ22503457	5
MZ22503458	0
MZ22503459	0
MZ22503461	0
MZ22503463	0
MZ22503464	0
MZ22503465	0
MZ22503466	2
MZ22503468	0
MZ22503472	1
MZ22503474	0
MZ22503475	2
MZ22503479	1
MZ22503482	0
MZ22503484	2
MZ22503488	0
MZ22503489	0
MZ22503492	0
MZ22503499	0
MZ22503502	0
MZ22503505	7
MZ22503507	0
MZ22503510	0
MZ22503513	0
MZ22503514	0
MZ22503520	2
MZ22503523	0
MZ22503526	0
MZ22503529	0
MZ22503531	0
MZ22503533	0
MZ22503537	2
MZ22503538	0
MZ22503541	3
MZ22503546	1
MZ22503550	1
MZ22503552	0
MZ22503553	0
MZ22503555	1
MZ22503559	0
MZ22503560	0
MZ22503561	0
MZ22503562	11
MZ22503563	0
MZ22503566	0
MZ22503567	3
MZ22503568	1
MZ22503572	0
MZ22503574	1
MZ22503575	0
MZ22503579	0
MZ22503582	0
MZ22503584	0
MZ22503585	1
MZ22503587	2
MZ22503592	1
MZ22503593	3
MZ22503597	0
MZ22503598	1
MZ22503601	1
MZ22503602	1
MZ22503603	9
MZ22503604	1
MZ22503606	0
MZ22503610	0
MZ22503611	0
MZ22503614	0
MZ22503617	0
MZ22503618	0
MZ22503619	1
MZ22503623	0
MZ22503624	0
MZ22503628	1
MZ22503635	10
MZ22503637	0
MZ22503638	0
MZ22503641	0
MZ22503642	0
MZ22503645	10
MZ22503648	1
MZ22503652	1
MZ22503653	0
MZ22503654	0
MZ22503660	0
MZ22503664	0
MZ22503665	0
MZ22503668	0
MZ22503669	0
MZ22503670	0
MZ22503671	1
MZ22503675	8
MZ22503676	0
MZ22503677	9
MZ22503680	6
MZ22503682	0
MZ22503686	0
MZ22503689	1
MZ22503690	0
MZ22503693	2
MZ22503695	1
MZ22503696	1
MZ22503698	0
MZ22503699	1
MZ22503701	0
MZ22503703	0
MZ22503706	1
MZ22503707	4
MZ22503709	0
MZ22503710	1
MZ22503712	0
MZ22503713	0
MZ22503716	2
MZ22503718	1
MZ22503720	0
MZ22503721	0
MZ22503723	2
MZ22503725	0
MZ22503726	0
MZ22503728	2
MZ22503729	0
MZ22503731	2
MZ22503732	2
MZ22503740	0
MZ22503741	0
MZ22503742	0
MZ22503743	0
MZ22503748	0
MZ22503749	0
MZ22503751	6
MZ22503753	0
MZ22503755	0
MZ22503756	1
MZ22503757	1
MZ22503758	1
MZ22503759	2
MZ22503760	0
MZ22503762	1
MZ22503763	0
MZ22503764	0
MZ22503767	1
MZ22503768	4
MZ22503770	3
MZ22503773	0
MZ22503775	0
MZ22503776	2
MZ22503778	0
MZ22503779	1
MZ22503782	0
MZ22503783	0
MZ22503785	0
MZ22503787	0
MZ22503789	1
MZ22503791	0
MZ22503792	0
MZ22503797	0
MZ22503798	0
MZ22503799	0
MZ22503803	0
MZ22503805	0
MZ22503809	6
MZ22503813	0
MZ22503814	1
MZ22503815	1
MZ22503816	1
MZ22503818	1
MZ22503820	3
MZ22503822	0
MZ22503825	0
MZ22503826	2
MZ22503829	0
MZ22503832	0
MZ22503833	1
MZ22503836	0
MZ22503839	2
MZ22503840	0
MZ22503842	0
MZ22503843	0
MZ22503845	0
MZ22503848	0
MZ22503849	4
MZ22503850	1
MZ22503852	0
MZ22503853	1
MZ22503854	0
MZ22503855	3
MZ22503858	1
MZ22503860	0
MZ22503861	1
MZ22503864	1
MZ22503867	3
MZ22503868	1
MZ22503869	0
MZ22503871	0
MZ22503873	0
MZ22503877	2
MZ22503880	0
MZ22503881	0
MZ22503882	0
MZ22503883	0
MZ22503884	0
MZ22503885	0
MZ22503886	1
MZ22503888	1
MZ22503894	3
MZ22503895	0
MZ22503896	0
MZ22503897	0
MZ22503900	0
MZ22503901	6
MZ22503905	0
MZ22503906	3
MZ22503908	3
MZ22503910	0
MZ22503915	0
MZ22503918	0
MZ22503920	0
MZ22503921	1
MZ22503922	0
MZ22503923	1
MZ22503925	1
MZ22503927	1
MZ22503928	0
MZ22503929	1
MZ22503934	0
MZ22503935	9
MZ22503940	1
MZ22503943	1
MZ22503946	0
MZ22503949	0
MZ22503957	0
MZ22503958	1
MZ22503959	1
MZ22503960	1
MZ22503961	9
MZ22503962	1
MZ22503963	0
MZ22503965	1
MZ22503966	0
MZ22503967	0
MZ22503970	0
MZ22503972	0
MZ22503977	0
MZ22503984	1
MZ22503985	1
MZ22503987	0
MZ22503989	0
MZ22503993	1
MZ22503998	3
MZ22504001	0
MZ22504003	0
MZ22504006	0
MZ22504008	0
MZ22504009	0
MZ22504013	1
MZ22504014	1
MZ22504016	0
MZ22504018	1
MZ22504019	0
MZ22504022	0
MZ22504023	0
MZ22504025	7
MZ22504026	1
MZ22504030	1
MZ22504032	1
MZ22504035	1
MZ22504040	8
MZ22504043	0
MZ22504048	0
MZ22504049	0
MZ22504051	0
MZ22504052	0
MZ22504053	0
MZ22504055	9
MZ22504057	0
MZ22504058	0
MZ22504061	0
MZ22504062	2
MZ22504063	0
MZ22504066	0
MZ22504067	0
MZ22504070	0
MZ22504075	2
MZ22504077	4
MZ22504078	1
MZ22504079	0
MZ22504080	0
MZ22504081	0
MZ22504084	0
MZ22504085	0
MZ22504087	0
MZ22504089	0
MZ22504095	0
MZ22504097	0
MZ22504099	0
MZ22504100	10
MZ22504101	0
MZ22504104	0
MZ22504105	0
MZ22504106	3
MZ22504108	0
MZ22504112	0
MZ22504114	0
MZ22504115	0
MZ22504118	1
MZ22504121	1
MZ22504122	9
MZ22504125	0
MZ22504127	1
MZ22504128	3
MZ22504134	3
MZ22504137	0
MZ22504138	0
MZ22504139	1
MZ22504144	0
MZ22504145	0
MZ22504147	1
MZ22504148	0
MZ22504149	1
MZ22504153	1
MZ22504154	0
MZ22504158	0
MZ22504163	0
MZ22504165	1
MZ22504166	1
MZ22504168	6
MZ22504169	0
MZ22504174	0
MZ22504175	1
MZ22504176	0
MZ22504177	0
MZ22504178	1
MZ22504180	0
MZ22504181	0
MZ22504182	0
MZ22504183	0
MZ22504184	0
MZ22504185	1
MZ22504186	0
MZ22504191	0
MZ22504192	0
MZ22504193	2
MZ22504201	0
MZ22504203	0
MZ22504204	0
MZ22504205	7
MZ22504206	2
MZ22504207	0
MZ22504212	0
MZ22504214	0
MZ22504215	4
MZ22504216	0
MZ22504218	0
MZ22504220	0
MZ22504221	0
MZ22504223	1
MZ22504224	0
MZ22504229	0
MZ22504231	6
MZ22504235	0
MZ22504238	0
MZ22504239	0
MZ22504240	0
MZ22504241	0
MZ22504243	0
MZ22504244	9
MZ22504245	1
MZ22504247	0
MZ22504248	8
MZ22504249	0
MZ22504250	0
MZ22504251	1
MZ22504253	0
MZ22504254	1
MZ22504255	0
MZ22504256	0
MZ22504257	1
MZ22504258	0
MZ22504259	0
MZ22504262	0
MZ22504263	3
MZ22504265	0
MZ22504267	1
MZ22504268	0
MZ22504272	0
MZ22504274	0
MZ22504278	8
MZ22504280	1
MZ22504282	1
MZ22504283	1
MZ22504289	8
MZ22504290	0
MZ22504292	0
MZ22504295	1
MZ22504296	0
MZ22504299	9
MZ22504300	0
MZ22504301	0
MZ22504302	7
MZ22504303	0
MZ22504304	0
MZ22504305	2
MZ22504306	0
MZ22504313	3
MZ22504314	0
MZ22504316	0
MZ22504318	0
MZ22504320	0
MZ22504324	2
MZ22504325	0
MZ22504327	1
MZ22504328	0
MZ22504329	0
MZ22504330	0
MZ22504336	1
MZ22504337	0
MZ22504342	1
MZ22504343	0
MZ22504345	1
MZ22504346	1
MZ22504347	0
MZ22504348	0
MZ22504349	0
MZ22504350	0
MZ22504351	3
MZ22504356	1
MZ22504358	0
MZ22504359	2
MZ22504362	0
MZ22504371	0
MZ22504372	1
MZ22504374	10
MZ22504381	9
MZ22504382	1
MZ22504384	0
MZ22504385	0
MZ22504386	0
MZ22504390	0
MZ22504391	5
MZ22504394	0
MZ22504397	11
MZ22504398	0
MZ22504401	2
MZ22504409	0
MZ22504412	0
MZ22504414	0
MZ22504415	0
MZ22504416	11
MZ22504417	0
MZ22504418	1
MZ22504419	0
MZ22504420	0
MZ22504422	1
MZ22504426	0
MZ22504428	0
MZ22504429	1
MZ22504430	1
MZ22504431	2
MZ22504433	0
MZ22504435	2
MZ22504436	0
MZ22504437	0
MZ22504443	8
MZ22504445	1
MZ22504447	4
MZ22504448	0
MZ22504449	8
MZ22504450	0
MZ22504453	0
MZ22504454	0
MZ22504455	0
MZ22504458	6
MZ22504459	1
MZ22504460	1
MZ22504462	1
MZ22504464	5
MZ22504467	6
MZ22504469	1
MZ22504472	0
MZ22504473	0
MZ22504474	0
MZ22504476	0
MZ22504479	0
MZ22504480	1
MZ22504481	0
MZ22504483	1
MZ22504488	9
MZ22504493	0
MZ22504494	0
MZ22504497	0
MZ22504499	0
MZ22504501	0
MZ22504507	0
MZ22504508	0
MZ22504509	0
MZ22504513	0
MZ22504517	0
MZ22504521	0
MZ22504522	0
MZ22504523	0
MZ22504524	0
MZ22504528	0
MZ22504529	1
MZ22504530	0
MZ22504531	1
MZ22504532	7
MZ22504533	3
MZ22504534	1
MZ22504537	0
MZ22504540	0
MZ22504542	1
MZ22504543	2
MZ22504544	0
MZ22504545	1
MZ22504546	1
MZ22504547	0
MZ22504551	0
MZ22504553	0
MZ22504555	3
MZ22504556	0
MZ22504565	0
MZ22504568	2
MZ22504570	1
MZ22504572	1
MZ22504575	1
MZ22504580	0
MZ22504582	0
MZ22504584	2
MZ22504585	3
MZ22504588	0
MZ22504597	1
MZ22504598	0
MZ22504599	2
MZ22504600	0
MZ22504602	0
MZ22504603	2
MZ22504604	0
MZ22504605	1
MZ22504608	8
MZ22504609	0
MZ22504611	0
MZ22504612	1
MZ22504619	0
MZ22504622	1
MZ22504626	0
MZ22504630	0
MZ22504631	0
MZ22504635	0
MZ22504637	0
MZ22504640	1
MZ22504644	2
MZ22504645	0
MZ22504646	0
MZ22504647	1
MZ22504648	1
MZ22504651	0
MZ22504654	0
MZ22504656	0
MZ22504657	0
MZ22504659	0
MZ22504665	0
MZ22504666	1
MZ22504667	1
MZ22504669	3
MZ22504672	0
MZ22504676	0
MZ22504679	0
MZ22504681	0
MZ22504682	0
MZ22504683	0
MZ22504687	1
MZ22504689	1
MZ22504693	0
MZ22504695	1
MZ22504696	1
MZ22504701	1
MZ22504702	8
MZ22504703	0
MZ22504704	0
MZ22504705	3
MZ22504706	0
MZ22504707	0
MZ22504708	3
MZ22504709	0
MZ22504710	0
MZ22504712	0
MZ22504715	3
MZ22504716	5
MZ22504717	0
MZ22504721	0
MZ22504722	0
MZ22504723	0
MZ22504724	4
MZ22504725	0
MZ22504727	4
MZ22504728	1
MZ22504729	1
MZ22504731	2
MZ22504732	1
MZ22504736	0
MZ22504738	0
MZ22504750	0
MZ22504754	1
MZ22504757	1
MZ22504758	0
MZ22504761	1
MZ22504763	0
MZ22504764	0
MZ22504765	1
MZ22504767	0
MZ22504769	0
MZ22504772	1
MZ22504775	0
MZ22504776	0
MZ22504777	0
MZ22504778	0
MZ22504781	5
MZ22504782	3
MZ22504783	0
MZ22504784	3
MZ22504786	0
MZ22504787	0
MZ22504788	0
MZ22504789	2
MZ22504793	1
MZ22504796	0
MZ22504800	3
MZ22504801	0
MZ22504805	0
MZ22504806	4
MZ22504809	1
MZ22504811	1
MZ22504812	2
MZ22504814	1
MZ22504815	0
MZ22504816	2
MZ22504819	2
MZ22504822	0
MZ22504825	1
MZ22504826	0
MZ22504827	0
MZ22504829	0
MZ22504833	0
MZ22504835	4
MZ22504836	0
MZ22504837	0
MZ22504838	1
MZ22504839	2
MZ22504842	0
MZ22504843	1
MZ22504845	0
MZ22504846	3
MZ22504848	1
MZ22504849	0
MZ22504852	0
MZ22504853	0
MZ22504854	1
MZ22504855	0
MZ22504859	0
MZ22504860	1
MZ22504862	1
MZ22504865	1
MZ22504866	0
MZ22504867	0
MZ22504868	1
MZ22504873	0
MZ22504876	0
MZ22504878	0
MZ22504879	0
MZ22504883	0
MZ22504884	0
MZ22504888	1
MZ22504889	1
MZ22504890	0
MZ22504893	0
MZ22504895	1
MZ22504897	0
MZ22504900	0
MZ22504901	1
MZ22504903	1
MZ22504904	1
MZ22504907	1
MZ22504908	1
MZ22504910	0
MZ22504912	0
MZ22504913	0
MZ22504914	0
MZ22504918	3
MZ22504919	0
MZ22504920	0
MZ22504921	5
MZ22504922	2
MZ22504923	10
MZ22504924	7
MZ22504928	0
MZ22504929	0
MZ22504931	1
MZ22504935	0
MZ22504938	0
MZ22504940	0
MZ22504941	1
MZ22504942	0
MZ22504944	0
MZ22504945	0
MZ22504947	0
MZ22504951	0
MZ22504953	0
MZ22504958	1
MZ22504960	1
MZ22504961	4
MZ22504963	0
MZ22504965	7
MZ22504967	0
MZ22504968	3
MZ22504972	0
MZ22504975	0
MZ22504979	0
MZ22504980	3
MZ22504982	0
MZ22504984	0
MZ22504988	0
MZ22504991	1
MZ22504993	1
MZ22504998	2
MZ22504999	0
MZ22505000	2
MZ22505001	0
MZ22505007	0
MZ22505009	0
MZ22505010	5
MZ22505011	2
MZ22505012	1
MZ22505013	0
MZ22505014	1
MZ22505015	5
MZ22505018	0
MZ22505019	0
MZ22505021	0
MZ22505025	1
MZ22505026	0
MZ22505028	11
MZ22505029	0
MZ22505030	0
MZ22505034	0
MZ22505035	1
MZ22505040	5
MZ22505041	1
MZ22505046	1
MZ22505047	1
MZ22505055	7
MZ22505071	1
MZ22505072	0
MZ22505073	0
MZ22505074	1
MZ22505075	0
MZ22505080	1
MZ22505081	0
MZ22505082	1
MZ22505084	1
MZ22505087	0
MZ22505088	0
MZ22505089	0
MZ22505090	0
MZ22505091	0
MZ22505093	1
MZ22505094	0
MZ22505096	0
MZ22505099	0
MZ22505101	1
MZ22505102	0
MZ22505103	0
MZ22505104	0
MZ22505106	1
MZ22505108	1
MZ22505109	0
MZ22505111	0
MZ22505113	8
MZ22505118	10
MZ22505120	2
MZ22505121	1
MZ22505122	0
MZ22505123	0
MZ22505124	0
MZ22505125	0
MZ22505127	0
MZ22505133	1
MZ22505134	0
MZ22505135	0
MZ22505137	5
MZ22505143	2
MZ22505144	1
MZ22505146	0
MZ22505147	0
MZ22505148	0
MZ22505151	1
MZ22505153	1
MZ22505154	0
MZ22505157	0
MZ22505158	1
MZ22505160	1
MZ22505161	0
MZ22505165	5
MZ22505168	1
MZ22505171	0
MZ22505173	0
MZ22505175	0
MZ22505177	11
MZ22505179	0
MZ22505183	0
MZ22505184	0
MZ22505185	0
MZ22505186	0
MZ22505188	0
MZ22505189	4
MZ22505191	0
MZ22505192	0
MZ22505193	6
MZ22505196	0
MZ22505198	0
MZ22505199	0
MZ22505203	1
MZ22505204	9
MZ22505205	0
MZ22505206	0
MZ22505208	7
MZ22505209	0
MZ22505217	0
MZ22505218	0
MZ22505219	0
MZ22505220	1
MZ22505221	5
MZ22505223	0
MZ22505225	6
MZ22505226	0
MZ22505227	0
MZ22505228	0
MZ22505229	0
MZ22505230	0
MZ22505232	0
MZ22505234	1
MZ22505236	1
MZ22505237	0
MZ22505239	2
MZ22505240	2
MZ22505242	0
MZ22505244	0
MZ22505248	0
MZ22505251	0
MZ22505252	0
MZ22505254	0
MZ22505259	0
MZ22505261	0
MZ22505263	0
MZ22505265	2
MZ22505268	2
MZ22505271	1
MZ22505272	1
MZ22505274	2
MZ22505276	8
MZ22505277	0
MZ22505279	0
MZ22505280	0
MZ22505283	0
MZ22505284	8
MZ22505285	0
MZ22505289	0
MZ22505294	0
MZ22505296	0
MZ22505297	0
MZ22505299	0
MZ22505302	0
MZ22505305	0
MZ22505306	3
MZ22505308	3
MZ22505310	2
MZ22505312	2
MZ22505315	1
MZ22505316	8
MZ22505319	0
MZ22505320	8
MZ22505324	1
MZ22505326	0
MZ22505327	0
MZ22505329	3
MZ22505331	1
MZ22505334	0
MZ22505335	4
MZ22505336	0
MZ22505339	2
MZ22505340	0
MZ22505343	0
MZ22505349	0
MZ22505353	0
MZ22505354	0
MZ22505357	0
MZ22505359	1
MZ22505360	1
MZ22505361	0
MZ22505362	0
MZ22505364	0
MZ22505366	0
MZ22505367	0
MZ22505369	0
MZ22505372	0
MZ22505374	0
MZ22505376	0
MZ22505382	0
MZ22505385	0
MZ22505386	0
MZ22505388	0
MZ22505392	0
MZ22505394	2
MZ22505396	0
MZ22505398	0
MZ22505399	2
MZ22505401	2
MZ22505405	0
MZ22505407	1
MZ22505408	0
MZ22505410	1
MZ22505411	0
MZ22505414	1
MZ22505415	1
MZ22505417	0
MZ22505418	3
MZ22505421	1
MZ22505424	1
MZ22505425	0
MZ22505427	7
MZ22505429	1
MZ22505430	0
MZ22505431	11
MZ22505432	1
MZ22505434	0
MZ22505436	0
MZ22505441	0
MZ22505442	10
MZ22505443	0
MZ22505445	5
MZ22505454	1
MZ22505455	1
MZ22505457	1
MZ22505458	1
MZ22505459	0
MZ22505461	0
MZ22505465	2
MZ22505467	0
MZ22505470	10
MZ22505475	0
MZ22505478	0
MZ22505481	0
MZ22505482	0
MZ22505483	0
MZ22505484	0
MZ22505487	0
MZ22505491	1
MZ22505493	2
MZ22505494	4
MZ22505495	0
MZ22505499	2
MZ22505500	1
MZ22505504	0
MZ22505507	0
MZ22505508	8
MZ22505509	0
MZ22505511	0
MZ22505514	0
MZ22505515	0
MZ22505520	7
MZ22505521	0
MZ22505522	1
MZ22505523	0
MZ22505527	0
MZ22505531	0
MZ22505532	0
MZ22505535	1
MZ22505536	8
MZ22505539	3
MZ22505541	0
MZ22505542	10
MZ22505544	0
MZ22505546	0
MZ22505547	0
MZ22505550	0
MZ22505551	0
MZ22505552	0
MZ22505556	0
MZ22505557	0
MZ22505558	0
MZ22505560	1
MZ22505562	0
MZ22505563	7
MZ22505568	0
MZ22505571	2
MZ22505572	9
MZ22505573	2
MZ22505574	10
MZ22505586	0
MZ22505588	1
MZ22505589	1
MZ22505592	0
MZ22505593	2
MZ22505596	2
MZ22505598	2
MZ22505599	0
MZ22505600	2
MZ22505604	1
MZ22505608	0
MZ22505611	0
MZ22505614	1
MZ22505615	0
MZ22505617	1
MZ22505618	0
MZ22505620	0
MZ22505621	0
MZ22505624	2
MZ22505625	0
MZ22505626	1
MZ22505629	0
MZ22505634	0
MZ22505636	0
MZ22505637	0
MZ22505640	0
MZ22505641	0
MZ22505642	7
MZ22505644	0
MZ22505645	0
MZ22505649	0
MZ22505650	0
MZ22505652	9
MZ22505655	0
MZ22505657	0
MZ22505662	1
MZ22505668	0
MZ22505670	0
MZ22505671	0
MZ22505672	0
MZ22505673	0
MZ22505675	0
MZ22505676	1
MZ22505678	0
MZ22505680	1
MZ22505681	1
MZ22505682	1
MZ22505684	0
MZ22505690	3
MZ22505691	0
MZ22505694	0
MZ22505699	1
MZ22505701	0
MZ22505703	2
MZ22505705	0
MZ22505706	0
MZ22505709	1
MZ22505713	1
MZ22505714	0
MZ22505716	0
MZ22505718	0
MZ22505720	0
MZ22505721	0
MZ22505724	2
MZ22505725	0
MZ22505727	1
MZ22505728	2
MZ22505729	1
MZ22505731	0
MZ22505732	2
MZ22505733	0
MZ22505737	2
MZ22505739	0
MZ22505741	1
MZ22505744	1
MZ22505745	2
MZ22505748	1
MZ22505749	0
MZ22505753	5
MZ22505755	0
MZ22505758	0
MZ22505761	3
MZ22505762	0
MZ22505766	0
MZ22505767	0
MZ22505769	0
MZ22505772	7
MZ22505773	2
MZ22505777	0
MZ22505782	0
MZ22505783	5
MZ22505785	0
MZ22505788	0
MZ22505790	0
MZ22505794	0
MZ22505796	0
MZ22505797	0
MZ22505799	5
MZ22505801	0
MZ22505802	0
MZ22505803	2
MZ22505804	0
MZ22505810	0
MZ22505812	0
MZ22505813	2
MZ22505814	1
MZ22505819	0
MZ22505820	1
MZ22505821	1
MZ22505823	0
MZ22505824	4
MZ22505826	7
MZ22505830	0
MZ22505831	0
MZ22505832	0
MZ22505834	0
MZ22505835	2
MZ22505836	0
MZ22505838	0
MZ22505839	0
MZ22505841	0
MZ22505843	1
MZ22505844	2
MZ22505845	10
MZ22505846	0
MZ22505848	0
MZ22505849	0
MZ22505851	0
MZ22505852	0
MZ22505854	0
MZ22505855	0
MZ22505858	0
MZ22505863	2
MZ22505868	0
MZ22505870	0
MZ22505871	0
MZ22505873	0
MZ22505875	0
MZ22505877	5
MZ22505881	0
MZ22505882	3
MZ22505883	0
MZ22505885	1
MZ22505891	1
MZ22505892	0
MZ22505894	0
MZ22505897	3
MZ22505901	2
MZ22505902	6
MZ22505904	1
MZ22505908	6
MZ22505909	10
MZ22505911	0
MZ22505912	2
MZ22505915	0
MZ22505916	5
MZ22505918	1
MZ22505920	2
MZ22505921	0
MZ22505923	0
MZ22505924	10
MZ22505925	0
MZ22505926	0
MZ22505927	9
MZ22505929	2
MZ22505930	0
MZ22505931	2
MZ22505933	0
MZ22505934	4
MZ22505935	1
MZ22505937	3
MZ22505938	0
MZ22505942	1
MZ22505943	0
MZ22505945	0
MZ22505952	1
MZ22505953	0
MZ22505955	0
MZ22505961	0
MZ22505962	0
MZ22505965	10
MZ22505967	1
MZ22505969	4
MZ22505970	0
MZ22505972	1
MZ22505974	0
MZ22505975	0
MZ22505978	0
MZ22505979	2
MZ22505980	3
MZ22505981	0
MZ22505984	0
MZ22505985	1
MZ22505986	0
MZ22505987	3
MZ22505998	0
MZ22506002	0
MZ22506003	2
MZ22506006	0
MZ22506010	10
MZ22506015	0
MZ22506017	0
MZ22506019	1
MZ22506020	1
MZ22506023	0
MZ22506024	2
MZ22506026	11
MZ22506030	1
MZ22506031	0
MZ22506034	0
MZ22506037	0
MZ22506038	0
MZ22506039	1
MZ22506043	0
MZ22506044	0
MZ22506047	2
MZ22506049	1
MZ22506050	0
MZ22506053	2
MZ22506055	0
MZ22506059	4
MZ22506061	9
MZ22506062	0
MZ22506063	0
MZ22506065	9
MZ22506066	0
MZ22506067	0
MZ22506069	1
MZ22506071	0
MZ22506072	11
MZ22506076	0
MZ22506078	1
MZ22506079	0
MZ22506081	8
MZ22506082	0
MZ22506083	0
MZ22506086	2
MZ22506089	1
MZ22506091	2
MZ22506092	1
MZ22506093	8
MZ22506096	9
MZ22506097	8
MZ22506100	0
MZ22506101	0
MZ22506104	1
MZ22506110	5
MZ22506111	1
MZ22506112	0
MZ22506119	1
MZ22506120	4
MZ22506121	1
MZ22506122	0
MZ22506124	2
MZ22506125	4
MZ22506130	9
MZ22506133	1
MZ22506134	0
MZ22506135	2
MZ22506137	0
MZ22506139	1
MZ22506140	0
MZ22506143	1
MZ22506145	1
MZ22506146	0
MZ22506147	1
MZ22506151	0
MZ22506152	0
MZ22506156	1
MZ22506157	1
MZ22506158	0
MZ22506161	0
MZ22506162	4
MZ22506163	0
MZ22506164	0
MZ22506165	8
MZ22506167	0
MZ22506169	0
MZ22506170	1
MZ22506171	1
MZ22506181	9
MZ22506182	0
MZ22506184	1
MZ22506186	1
MZ22506187	0
MZ22506188	2
MZ22506190	0
MZ22506192	7
MZ22506193	0
MZ22506196	2
MZ22506197	0
MZ22506200	0
MZ22506201	0
MZ22506204	0
MZ22506206	0
MZ22506207	0
MZ22506208	0
MZ22506210	1
MZ22506212	0
MZ22506217	0
MZ22506219	0
MZ22506221	0
MZ22506222	3
MZ22506223	1
MZ22506224	0
MZ22506225	0
MZ22506226	2
MZ22506227	0
MZ22506228	1
MZ22506233	1
MZ22506237	0
MZ22506238	3
MZ22506241	1
MZ22506244	0
MZ22506245	1
MZ22506246	0
MZ22506247	2
MZ22506253	0
MZ22506254	1
MZ22506258	8
MZ22506260	0
MZ22506261	0
MZ22506263	2
MZ22506264	1
MZ22506265	2
MZ22506266	1
MZ22506267	1
MZ22506268	0
MZ22506269	3
MZ22506271	3
MZ22506272	2
MZ22506275	0
MZ22506278	0
MZ22506280	0
MZ22506282	4
MZ22506284	1
MZ22506286	7
MZ22506290	0
MZ22506291	0
MZ22506292	0
MZ22506296	0
MZ22506297	1
MZ22506298	0
MZ22506299	10
MZ22506301	1
MZ22506302	7
MZ22506303	2
MZ22506304	0
MZ22506305	4
MZ22506306	9
MZ22506309	8
MZ22506312	0
MZ22506316	4
MZ22506319	1
MZ22506321	1
MZ22506327	0
MZ22506328	7
MZ22506331	0
MZ22506335	4
MZ22506336	0
MZ22506337	1
MZ22506340	1
MZ22506344	3
MZ22506345	1
MZ22506346	1
MZ22506348	4
MZ22506349	1
MZ22506353	0
MZ22506356	0
MZ22506359	1
MZ22506360	0
MZ22506363	0
MZ22506364	0
MZ22506366	2
MZ22506370	1
MZ22506372	1
MZ22506373	0
MZ22506375	0
MZ22506376	0
MZ22506377	0
MZ22506380	9
MZ22506381	0
MZ22506384	0
MZ22506386	0
MZ22506387	0
MZ22506391	11
MZ22506392	11
MZ22506394	2
MZ22506396	0
MZ22506397	0
MZ22506399	2
MZ22506403	0
MZ22506405	0
MZ22506408	0
MZ22506414	0
MZ22506416	1
MZ22506418	0
MZ22506419	0
MZ22506420	1
MZ22506421	1
MZ22506423	0
MZ22506425	6
MZ22506427	2
MZ22506432	1
MZ22506436	0
MZ22506437	0
MZ22506438	0
MZ22506439	0
MZ22506443	0
MZ22506447	1
MZ22506448	0
MZ22506449	0
MZ22506450	0
MZ22506451	1
MZ22506452	8
MZ22506454	0
MZ22506455	0
MZ22506457	1
MZ22506463	3
MZ22506467	2
MZ22506469	0
MZ22506470	0
MZ22506474	0
MZ22506475	11
MZ22506476	0
MZ22506480	0
MZ22506482	0
