orthogroup	PDS
MZ22502225	7.8134
MZ22502227	10.2552
MZ22502228	5.58694
MZ22502229	8.122760000000001
MZ22502232	12.24871
MZ22502237	7.982069999999999
MZ22502239	7.70114
MZ22502241	31.07475
MZ22502242	6.739730000000001
MZ22502244	8.345360000000001
MZ22502245	7.14761
MZ22502251	6.958089999999999
MZ22502253	9.18084
MZ22502255	7.28435
MZ22502257	13.18227
MZ22502259	20.42066
MZ22502260	9.2184
MZ22502263	9.696019999999999
MZ22502265	27.1474
MZ22502267	18.381220000000003
MZ22502268	0.0
MZ22502270	6.553
MZ22502274	6.86935
MZ22502275	10.85067
MZ22502276	8.24606
MZ22502278	12.39207
MZ22502280	4.02494
MZ22502282	8.38562
MZ22502283	6.73695
MZ22502288	10.0217
MZ22502289	2.73979
MZ22502290	7.5538
MZ22502291	4.47387
MZ22502292	8.63219
MZ22502296	7.6495
MZ22502300	492.9848
MZ22502303	5.6776800000000005
MZ22502304	1.54877
MZ22502306	7.0079199999999995
MZ22502307	5.56459
MZ22502309	10.329310000000001
MZ22502312	14.80729
MZ22502317	6.243519999999999
MZ22502318	8.4588
MZ22502322	7.343539999999999
MZ22502323	5.07866
MZ22502324	22.61447
MZ22502327	7.61872
MZ22502328	5.77093
MZ22502329	4.691
MZ22502332	4.6205099999999995
MZ22502333	5.84008
MZ22502334	5.76285
MZ22502335	8.672360000000001
MZ22502340	7.528919999999999
MZ22502343	6.769189999999999
MZ22502344	5.82336
MZ22502347	4.7809
MZ22502348	7.31795
MZ22502350	5.08151
MZ22502351	7.87242
MZ22502352	8.29177
MZ22502354	7.2709399999999995
MZ22502361	8.83639
MZ22502364	7.39981
MZ22502365	5.8602
MZ22502366	5.39126
MZ22502368	6.43709
MZ22502369	8.1662
MZ22502371	6.8586
MZ22502373	7.9258
MZ22502375	6.9269
MZ22502376	8.47252
MZ22502377	8.454360000000001
MZ22502381	6.36194
MZ22502383	23.15971
MZ22502385	41.48955
MZ22502386	6.956160000000001
MZ22502387	8.0735
MZ22502390	6.09235
MZ22502394	8.261239999999999
MZ22502400	8.673639999999999
MZ22502401	8.026580000000001
MZ22502403	5.877759999999999
MZ22502404	9.0985
MZ22502406	4.7972
MZ22502407	5.43125
MZ22502408	10.89103
MZ22502409	6.3767
MZ22502412	5.784
MZ22502414	7.23782
MZ22502417	5.70655
MZ22502418	7.79668
MZ22502421	9.459610000000001
MZ22502422	15.95485
MZ22502426	11.16876
MZ22502427	5.58218
MZ22502428	8.98455
MZ22502429	5.280959999999999
MZ22502430	6.29326
MZ22502431	7.846010000000001
MZ22502432	9.33455
MZ22502433	20.796470000000003
MZ22502434	6.53854
MZ22502436	5.83976
MZ22502437	7.2127
MZ22502439	6.90959
MZ22502440	8.6129
MZ22502446	6.2743
MZ22502449	6.06416
MZ22502451	7.6201
MZ22502452	9.50267
MZ22502454	30.81812
MZ22502457	7.177980000000001
MZ22502459	6.341080000000001
MZ22502460	9.12627
MZ22502461	6.18494
MZ22502462	7.09087
MZ22502463	7.0998
MZ22502464	7.215260000000001
MZ22502466	2.4696
MZ22502470	8.88135
MZ22502471	6.95435
MZ22502474	5.00741
MZ22502475	6.72659
MZ22502477	8.44259
MZ22502478	25.701
MZ22502480	5.53348
MZ22502481	6.78114
MZ22502482	8.5633
MZ22502484	8.35094
MZ22502485	7.2634300000000005
MZ22502488	6.70533
MZ22502491	5.371659999999999
MZ22502494	13.73206
MZ22502495	11.86293
MZ22502497	13.82272
MZ22502498	9.363439999999999
MZ22502502	10.89376
MZ22502505	11.96058
MZ22502508	6.531969999999999
MZ22502510	19.069960000000002
MZ22502513	20.32531
MZ22502517	11.529810000000001
MZ22502519	8.079039999999999
MZ22502521	8.6425
MZ22502522	8.00103
MZ22502523	9.77101
MZ22502527	12.43016
MZ22502528	18.21953
MZ22502529	7.231439999999999
MZ22502532	7.77815
MZ22502533	6.35476
MZ22502535	10.989460000000001
MZ22502538	5.1979
MZ22502539	7.89853
MZ22502540	8.82466
MZ22502541	7.74523
MZ22502543	7.02003
MZ22502544	5.38395
MZ22502547	4.7342
MZ22502549	5.2666699999999995
MZ22502550	9.22669
MZ22502551	6.40364
MZ22502552	4.610930000000001
MZ22502554	8.63635
MZ22502555	3.02145
MZ22502558	7.79944
MZ22502561	9.351510000000001
MZ22502564	8.908999999999999
MZ22502565	6.89803
MZ22502567	8.25985
MZ22502568	8.96898
MZ22502570	9.4246
MZ22502571	6.36371
MZ22502573	5.50138
MZ22502574	4.82285
MZ22502575	7.915039999999999
MZ22502577	25.4635
MZ22502578	7.3153
MZ22502581	5.8181400000000005
MZ22502583	7.66182
MZ22502584	17.107329999999997
MZ22502585	9.3911
MZ22502590	9.3249
MZ22502592	7.3411100000000005
MZ22502600	2.9441
MZ22502601	5.98537
MZ22502603	5.55778
MZ22502605	5.53665
MZ22502606	16.61347
MZ22502609	6.6942699999999995
MZ22502612	17.268420000000003
MZ22502617	6.7903899999999995
MZ22502619	9.689919999999999
MZ22502620	14.953029999999998
MZ22502624	6.65572
MZ22502627	8.99474
MZ22502629	8.39658
MZ22502631	3.14368
MZ22502632	7.404960000000001
MZ22502633	10.02698
MZ22502635	6.57291
MZ22502636	9.63137
MZ22502640	11.045589999999999
MZ22502641	7.528010000000001
MZ22502642	7.566960000000001
MZ22502645	11.1021
MZ22502646	6.06383
MZ22502648	10.28209
MZ22502649	9.57741
MZ22502650	8.7146
MZ22502656	11.6483
MZ22502658	8.51159
MZ22502661	6.23175
MZ22502662	4.8602
MZ22502668	5.3447
MZ22502670	4.2226300000000005
MZ22502673	6.17632
MZ22502674	5.7385
MZ22502675	6.32736
MZ22502678	6.98848
MZ22502683	10.119110000000001
MZ22502684	6.27428
MZ22502686	8.3668
MZ22502687	8.307310000000001
MZ22502688	0.11832999999999999
MZ22502693	15.20775
MZ22502697	7.6043
MZ22502698	28.041159999999998
MZ22502699	5.36796
MZ22502700	339.98800000000006
MZ22502702	11.89253
MZ22502703	8.382710000000001
MZ22502705	6.78608
MZ22502706	4.728330000000001
MZ22502708	5.81525
MZ22502709	14.26689
MZ22502710	8.95737
MZ22502711	3.9909
MZ22502720	6.32521
MZ22502725	7.1341
MZ22502726	55.76034
MZ22502727	8.44738
MZ22502732	7.6647300000000005
MZ22502733	7.33475
MZ22502736	6.01927
MZ22502737	2.65771
MZ22502740	7.49008
MZ22502752	7.55646
MZ22502754	5.6671
MZ22502757	7.5465
MZ22502758	9.6417
MZ22502759	7.0808
MZ22502760	4.9192599999999995
MZ22502765	12.79454
MZ22502766	5.74374
MZ22502771	7.2062
MZ22502775	7.82839
MZ22502777	6.9603600000000005
MZ22502782	9.76074
MZ22502784	4.04453
MZ22502785	56.744530000000005
MZ22502787	6.40295
MZ22502790	6.42976
MZ22502791	9.85031
MZ22502795	6.18872
MZ22502797	4.58634
MZ22502798	7.4105
MZ22502799	6.26122
MZ22502803	6.2047300000000005
MZ22502805	20.47155
MZ22502806	9.49347
MZ22502807	8.76828
MZ22502808	6.2961599999999995
MZ22502809	7.25588
MZ22502814	7.95993
MZ22502817	1.78341
MZ22502822	8.91976
MZ22502823	7.302630000000001
MZ22502825	7.0144
MZ22502829	7.394889999999999
MZ22502831	9.986260000000001
MZ22502833	5.70377
MZ22502834	7.58143
MZ22502836	0.15408
MZ22502838	7.03293
MZ22502842	7.085
MZ22502843	5.88356
MZ22502844	18.82276
MZ22502845	6.91604
MZ22502846	7.869739999999999
MZ22502847	5.1506
MZ22502852	9.0327
MZ22502854	6.592560000000001
MZ22502858	9.42521
MZ22502864	6.53385
MZ22502869	6.16976
MZ22502870	2.9953
MZ22502872	1.82987
MZ22502874	5.87437
MZ22502875	7.41708
MZ22502879	6.8669
MZ22502882	6.8887
MZ22502883	7.48347
MZ22502884	9.88631
MZ22502885	7.21483
MZ22502888	6.671760000000001
MZ22502890	6.33666
MZ22502891	7.132960000000001
MZ22502892	7.15015
MZ22502893	8.0584
MZ22502897	10.316419999999999
MZ22502898	8.7157
MZ22502899	6.49704
MZ22502900	14.5361
MZ22502901	6.71357
MZ22502903	6.01539
MZ22502907	6.7771300000000005
MZ22502909	7.246560000000001
MZ22502912	8.599960000000001
MZ22502915	27.90376
MZ22502920	23.42141
MZ22502925	8.71262
MZ22502931	6.8103
MZ22502932	6.9398
MZ22502933	7.00725
MZ22502934	2.26432
MZ22502935	13.01275
MZ22502937	8.548919999999999
MZ22502938	9.136560000000001
MZ22502939	8.2634
MZ22502941	8.35713
MZ22502943	14.59857
MZ22502944	10.2161
MZ22502947	4.7715
MZ22502948	6.46544
MZ22502949	19.61156
MZ22502950	6.43549
MZ22502952	5.66539
MZ22502953	6.16749
MZ22502956	11.134
MZ22502957	5.39692
MZ22502961	5.06525
MZ22502962	8.2435
MZ22502963	6.30233
MZ22502964	6.76399
MZ22502965	6.04045
MZ22502966	8.46467
MZ22502967	85.77564
MZ22502970	6.87892
MZ22502971	5.1222
MZ22502972	6.105
MZ22502977	6.91838
MZ22502978	6.82833
MZ22502979	6.9809
MZ22502980	4.80548
MZ22502981	3.3569199999999997
MZ22502983	3.3604300000000005
MZ22502988	5.3310699999999995
MZ22502989	6.3568
MZ22502991	7.4397199999999994
MZ22502992	8.22138
MZ22502993	5.89174
MZ22502998	5.6534
MZ22503000	1.49594
MZ22503001	6.3470699999999995
MZ22503004	9.71923
MZ22503007	6.13129
MZ22503008	6.57476
MZ22503010	12.14617
MZ22503011	7.3647
MZ22503014	5.7337
MZ22503021	3.8505
MZ22503022	7.6909
MZ22503023	7.855569999999999
MZ22503026	6.8445
MZ22503027	16.69859
MZ22503028	5.98085
MZ22503031	27.909270000000003
MZ22503032	1.7516900000000002
MZ22503033	7.521210000000001
MZ22503034	5.6517800000000005
MZ22503035	7.31235
MZ22503036	7.06067
MZ22503037	4.70193
MZ22503041	5.157
MZ22503042	7.13737
MZ22503043	14.8893
MZ22503048	15.717479999999998
MZ22503049	5.86195
MZ22503050	9.1194
MZ22503055	7.032789999999999
MZ22503056	6.83408
MZ22503057	6.72399
MZ22503058	8.0766
MZ22503059	7.8289
MZ22503065	6.8375
MZ22503066	7.864789999999999
MZ22503069	7.5883199999999995
MZ22503070	8.22638
MZ22503073	6.82251
MZ22503074	5.6742
MZ22503075	9.60918
MZ22503077	8.8076
MZ22503081	7.94672
MZ22503082	15.725929999999998
MZ22503083	11.2254
MZ22503085	6.15125
MZ22503091	6.03538
MZ22503095	6.8143199999999995
MZ22503098	40.98966
MZ22503099	9.487
MZ22503100	3.6737599999999997
MZ22503102	7.59076
MZ22503103	9.37995
MZ22503105	17.5709
MZ22503106	7.72587
MZ22503107	6.32667
MZ22503109	7.0266
MZ22503113	6.904139999999999
MZ22503116	3.8486300000000004
MZ22503119	0.0
MZ22503121	5.5839
MZ22503122	6.54928
MZ22503123	8.07635
MZ22503124	4.59093
MZ22503126	6.3684
MZ22503127	6.59065
MZ22503128	6.02846
MZ22503134	6.392119999999999
MZ22503135	5.67936
MZ22503138	8.20285
MZ22503140	7.63173
MZ22503141	9.19006
MZ22503145	5.41175
MZ22503148	4.92644
MZ22503151	16.078
MZ22503154	7.18518
MZ22503160	6.3166
MZ22503161	9.9902
MZ22503163	8.0743
MZ22503164	6.2058
MZ22503165	7.426839999999999
MZ22503166	9.228539999999999
MZ22503167	5.8704
MZ22503168	2.36521
MZ22503169	9.35327
MZ22503174	11.71547
MZ22503175	8.007760000000001
MZ22503178	19.0038
MZ22503181	9.18251
MZ22503182	6.52495
MZ22503183	18.535989999999998
MZ22503186	12.400319999999999
MZ22503188	7.310510000000001
MZ22503189	6.876010000000001
MZ22503190	7.930689999999999
MZ22503192	47.03295
MZ22503199	7.38053
MZ22503202	5.29779
MZ22503203	3.9925
MZ22503205	6.72475
MZ22503206	4.92095
MZ22503208	8.43947
MZ22503209	6.7822
MZ22503214	8.62549
MZ22503215	6.584389999999999
MZ22503217	3.7061
MZ22503218	7.61428
MZ22503219	60.0033
MZ22503224	7.23451
MZ22503225	6.59905
MZ22503226	3.80944
MZ22503229	5.7551
MZ22503230	6.82596
MZ22503235	7.6238
MZ22503236	12.72936
MZ22503238	6.94912
MZ22503239	16.510839999999998
MZ22503240	8.93241
MZ22503241	6.99643
MZ22503244	7.97673
MZ22503247	5.48123
MZ22503249	8.0852
MZ22503251	6.49141
MZ22503252	4.48604
MZ22503255	3.3265
MZ22503256	1.43974
MZ22503257	5.476369999999999
MZ22503258	49.1617
MZ22503259	5.88706
MZ22503261	5.1065
MZ22503263	8.86351
MZ22503266	2.81299
MZ22503268	7.787539999999999
MZ22503271	5.87962
MZ22503273	3.9725099999999998
MZ22503276	10.81525
MZ22503279	6.04099
MZ22503280	9.8336
MZ22503281	6.53981
MZ22503282	6.10571
MZ22503283	16.20536
MZ22503285	6.801
MZ22503287	6.36676
MZ22503290	10.33555
MZ22503292	7.02982
MZ22503295	4.93326
MZ22503296	9.28307
MZ22503298	6.46906
MZ22503302	3.21847
MZ22503303	5.29786
MZ22503306	7.098889999999999
MZ22503309	6.46455
MZ22503310	6.044
MZ22503313	4.3876599999999994
MZ22503315	6.06441
MZ22503318	4.96962
MZ22503320	12.0032
MZ22503321	3.89195
MZ22503322	6.32231
MZ22503324	9.34791
MZ22503327	6.69066
MZ22503329	9.07194
MZ22503330	15.52767
MZ22503331	6.985
MZ22503332	5.88097
MZ22503337	5.5747
MZ22503339	5.53662
MZ22503340	5.49371
MZ22503343	5.09339
MZ22503346	3.5817
MZ22503348	6.029
MZ22503350	5.38352
MZ22503351	7.8144
MZ22503352	7.8179
MZ22503353	7.31555
MZ22503354	8.810369999999999
MZ22503358	7.75977
MZ22503367	5.49442
MZ22503368	6.80512
MZ22503369	3.13847
MZ22503370	7.620839999999999
MZ22503373	12.73607
MZ22503376	4.9806
MZ22503377	6.2213
MZ22503378	5.948580000000001
MZ22503383	7.4626
MZ22503384	24.53706
MZ22503387	7.5372699999999995
MZ22503388	6.45515
MZ22503389	7.52123
MZ22503390	11.817739999999999
MZ22503391	9.3383
MZ22503392	6.46852
MZ22503393	7.813619999999999
MZ22503395	6.53223
MZ22503399	7.197589999999999
MZ22503402	9.69445
MZ22503403	8.554039999999999
MZ22503407	8.09878
MZ22503410	7.80845
MZ22503416	7.8203
MZ22503417	7.6391
MZ22503418	5.54592
MZ22503420	18.18737
MZ22503426	6.646889999999999
MZ22503427	15.83234
MZ22503428	8.813939999999999
MZ22503429	7.0069
MZ22503430	6.1233
MZ22503438	7.09342
MZ22503441	10.03144
MZ22503443	7.94406
MZ22503446	4.35475
MZ22503447	3.5915
MZ22503452	5.7126
MZ22503454	4.5526599999999995
MZ22503457	5.27327
MZ22503458	11.99585
MZ22503459	6.31867
MZ22503461	11.6938
MZ22503463	4.8648
MZ22503464	7.62475
MZ22503465	7.00472
MZ22503466	0.0
MZ22503468	6.21437
MZ22503472	11.9914
MZ22503474	11.490860000000001
MZ22503475	18.0609
MZ22503479	8.14696
MZ22503482	10.3618
MZ22503484	7.73722
MZ22503488	7.2873399999999995
MZ22503489	7.2917
MZ22503492	9.4787
MZ22503499	7.680860000000001
MZ22503502	19.21011
MZ22503505	0.99175
MZ22503507	6.90097
MZ22503510	6.3131900000000005
MZ22503513	5.9816199999999995
MZ22503514	7.73615
MZ22503520	6.407719999999999
MZ22503523	8.8136
MZ22503526	6.831119999999999
MZ22503529	6.861789999999999
MZ22503531	7.049869999999999
MZ22503533	3.2931
MZ22503537	7.611210000000001
MZ22503538	7.383210000000001
MZ22503541	9.62635
MZ22503546	8.627419999999999
MZ22503550	7.7141
MZ22503552	15.895010000000001
MZ22503553	15.4977
MZ22503555	6.00695
MZ22503559	6.572780000000001
MZ22503560	8.190389999999999
MZ22503561	5.9535
MZ22503562	1.72397
MZ22503563	5.71669
MZ22503566	3.9926800000000005
MZ22503567	7.567760000000001
MZ22503568	7.123310000000001
MZ22503572	5.89266
MZ22503574	2.33628
MZ22503575	10.11277
MZ22503579	7.21215
MZ22503582	8.42656
MZ22503584	5.38446
MZ22503585	13.349879999999999
MZ22503587	9.12095
MZ22503592	8.6647
MZ22503593	19.57999
MZ22503597	6.828710000000001
MZ22503598	8.30996
MZ22503601	6.738639999999999
MZ22503602	9.72772
MZ22503603	1.54176
MZ22503604	6.45595
MZ22503606	10.228539999999999
MZ22503610	5.0696
MZ22503611	9.92848
MZ22503614	7.789739999999999
MZ22503617	8.27471
MZ22503618	7.360939999999999
MZ22503619	12.337760000000001
MZ22503623	6.1866699999999994
MZ22503624	4.56137
MZ22503628	55.82232
MZ22503635	3.04182
MZ22503637	9.26379
MZ22503638	10.42562
MZ22503641	4.96707
MZ22503642	6.962060000000001
MZ22503645	4.19307
MZ22503648	5.32676
MZ22503652	5.25977
MZ22503653	6.79855
MZ22503654	7.776160000000001
MZ22503660	9.3685
MZ22503664	7.00086
MZ22503665	8.35401
MZ22503668	6.40891
MZ22503669	9.8991
MZ22503670	7.00263
MZ22503671	2.09746
MZ22503675	1.98463
MZ22503676	4.54431
MZ22503677	10.817260000000001
MZ22503680	8.20842
MZ22503682	5.765219999999999
MZ22503686	6.5916
MZ22503689	13.23859
MZ22503690	5.2373
MZ22503693	9.05462
MZ22503695	9.7326
MZ22503696	7.376469999999999
MZ22503698	6.5292699999999995
MZ22503699	7.927160000000001
MZ22503701	10.08
MZ22503703	9.251380000000001
MZ22503706	5.6503
MZ22503707	8.3523
MZ22503709	7.5194
MZ22503710	5.769880000000001
MZ22503712	18.370070000000002
MZ22503713	7.965660000000001
MZ22503716	8.47079
MZ22503718	7.170260000000001
MZ22503720	5.83534
MZ22503721	5.63636
MZ22503723	19.0489
MZ22503725	8.00915
MZ22503726	4.8884099999999995
MZ22503728	5.1467
MZ22503729	7.2856
MZ22503731	6.68953
MZ22503732	9.980410000000001
MZ22503740	7.702780000000001
MZ22503741	6.22164
MZ22503742	5.89366
MZ22503743	7.73618
MZ22503748	8.91267
MZ22503749	8.515419999999999
MZ22503751	7.276689999999999
MZ22503753	4.99909
MZ22503755	5.67851
MZ22503756	6.42767
MZ22503757	7.3063899999999995
MZ22503758	8.98819
MZ22503759	15.443320000000002
MZ22503760	5.78519
MZ22503762	9.4595
MZ22503763	6.605569999999999
MZ22503764	8.01345
MZ22503767	14.88507
MZ22503768	19.12923
MZ22503770	16.19589
MZ22503773	2.76547
MZ22503775	21.5483
MZ22503776	16.8014
MZ22503778	7.59853
MZ22503779	5.325080000000001
MZ22503782	7.6009
MZ22503783	7.8217300000000005
MZ22503785	6.7014
MZ22503787	8.410739999999999
MZ22503789	8.7316
MZ22503791	6.7937
MZ22503792	7.02725
MZ22503797	5.7732
MZ22503798	8.538730000000001
MZ22503799	8.704
MZ22503803	3.5299
MZ22503805	6.65451
MZ22503809	6.239
MZ22503813	4.52349
MZ22503814	5.19729
MZ22503815	7.32454
MZ22503816	10.04323
MZ22503818	7.9758
MZ22503820	7.73499
MZ22503822	7.2058
MZ22503825	6.62825
MZ22503826	6.15278
MZ22503829	5.652
MZ22503832	5.8649
MZ22503833	3.7625599999999997
MZ22503836	7.81757
MZ22503839	8.47162
MZ22503840	8.1131
MZ22503842	4.7852
MZ22503843	6.9575
MZ22503845	7.17051
MZ22503848	6.8398
MZ22503849	7.40695
MZ22503850	6.768389999999999
MZ22503852	5.0391
MZ22503853	10.01482
MZ22503854	6.28097
MZ22503855	7.6806
MZ22503858	8.137039999999999
MZ22503860	6.5526
MZ22503861	7.22347
MZ22503864	11.2019
MZ22503867	8.464160000000001
MZ22503868	7.329
MZ22503869	6.0089999999999995
MZ22503871	5.35571
MZ22503873	10.86255
MZ22503877	19.15847
MZ22503880	6.31077
MZ22503881	7.56124
MZ22503882	13.390039999999999
MZ22503883	12.58468
MZ22503884	7.4463
MZ22503885	5.9222
MZ22503886	14.2099
MZ22503888	12.45095
MZ22503894	21.8653
MZ22503895	7.32305
MZ22503896	15.9354
MZ22503897	6.31105
MZ22503900	8.137189999999999
MZ22503901	24.6289
MZ22503905	7.6299600000000005
MZ22503906	9.53303
MZ22503908	9.55617
MZ22503910	6.9435
MZ22503915	17.8195
MZ22503918	10.31253
MZ22503920	5.8288
MZ22503921	7.38329
MZ22503922	4.89805
MZ22503923	12.96459
MZ22503925	8.79021
MZ22503927	11.4267
MZ22503928	58.5231
MZ22503929	12.16346
MZ22503934	7.8263300000000005
MZ22503935	3.7048900000000002
MZ22503940	8.18173
MZ22503943	10.64893
MZ22503946	5.8829400000000005
MZ22503949	5.48745
MZ22503957	7.75178
MZ22503958	7.433960000000001
MZ22503959	7.31385
MZ22503960	7.111330000000001
MZ22503961	7.722510000000001
MZ22503962	7.87545
MZ22503963	15.15515
MZ22503965	55.6915
MZ22503966	6.12352
MZ22503967	6.9831
MZ22503970	6.37655
MZ22503972	5.40201
MZ22503977	14.9398
MZ22503984	19.4759
MZ22503985	6.47527
MZ22503987	7.2972399999999995
MZ22503989	7.572769999999999
MZ22503993	8.8147
MZ22503998	6.709810000000001
MZ22504001	6.49439
MZ22504003	7.762860000000001
MZ22504006	6.9923
MZ22504008	8.72772
MZ22504009	6.982889999999999
MZ22504013	6.7366600000000005
MZ22504014	5.65572
MZ22504016	8.11175
MZ22504018	8.46575
MZ22504019	9.25447
MZ22504022	6.2807
MZ22504023	5.01611
MZ22504025	4.81625
MZ22504026	7.92278
MZ22504030	2.7667
MZ22504032	4.77377
MZ22504035	7.76762
MZ22504040	0.13452999999999998
MZ22504043	9.0053
MZ22504048	7.32914
MZ22504049	9.594610000000001
MZ22504051	5.04775
MZ22504052	6.502619999999999
MZ22504053	8.27862
MZ22504055	4.3728
MZ22504057	5.02447
MZ22504058	5.1112400000000004
MZ22504061	10.346160000000001
MZ22504062	5.59382
MZ22504063	7.95407
MZ22504066	7.576860000000001
MZ22504067	8.69749
MZ22504070	7.002000000000001
MZ22504075	8.17778
MZ22504077	2.26392
MZ22504078	8.00588
MZ22504079	8.9476
MZ22504080	5.28498
MZ22504081	7.2676300000000005
MZ22504084	19.83225
MZ22504085	8.43855
MZ22504087	6.25994
MZ22504089	7.1556
MZ22504095	7.19279
MZ22504097	7.0834
MZ22504099	5.74076
MZ22504100	0.98429
MZ22504101	4.32797
MZ22504104	12.2717
MZ22504105	53.0768
MZ22504106	10.65184
MZ22504108	9.2984
MZ22504112	6.738339999999999
MZ22504114	13.308929999999998
MZ22504115	6.80955
MZ22504118	9.983189999999999
MZ22504121	6.39824
MZ22504122	7.472910000000001
MZ22504125	5.827999999999999
MZ22504127	9.53519
MZ22504128	17.253829999999997
MZ22504134	6.1818
MZ22504137	7.73182
MZ22504138	7.712110000000001
MZ22504139	5.181
MZ22504144	6.45176
MZ22504145	8.2135
MZ22504147	3.94001
MZ22504148	6.37254
MZ22504149	5.9219800000000005
MZ22504153	2.9963900000000003
MZ22504154	8.819930000000001
MZ22504158	6.90447
MZ22504163	7.1751
MZ22504165	9.16719
MZ22504166	6.85073
MZ22504168	2.95863
MZ22504169	8.02436
MZ22504174	6.01837
MZ22504175	8.35055
MZ22504176	7.78405
MZ22504177	5.745480000000001
MZ22504178	9.34465
MZ22504180	6.4823900000000005
MZ22504181	6.7065
MZ22504182	8.58018
MZ22504183	10.047369999999999
MZ22504184	13.27873
MZ22504185	6.619260000000001
MZ22504186	5.88975
MZ22504191	5.92614
MZ22504192	6.558210000000001
MZ22504193	7.28747
MZ22504201	6.02062
MZ22504203	4.59583
MZ22504204	7.289680000000001
MZ22504205	9.4366
MZ22504206	0.0
MZ22504207	5.674119999999999
MZ22504212	8.22606
MZ22504214	7.477689999999999
MZ22504215	5.341
MZ22504216	6.6600399999999995
MZ22504218	5.8924900000000004
MZ22504220	5.79534
MZ22504221	8.54685
MZ22504223	6.42007
MZ22504224	7.94837
MZ22504229	5.13541
MZ22504231	6.447430000000001
MZ22504235	7.682510000000001
MZ22504238	5.2104
MZ22504239	5.61564
MZ22504240	7.158460000000001
MZ22504241	7.56751
MZ22504243	7.2251
MZ22504244	3.5121300000000004
MZ22504245	3.9040199999999996
MZ22504247	9.3465
MZ22504248	13.514320000000001
MZ22504249	10.6458
MZ22504250	6.0067
MZ22504251	9.44802
MZ22504253	5.5465800000000005
MZ22504254	6.29579
MZ22504255	7.20015
MZ22504256	6.84179
MZ22504257	6.28799
MZ22504258	7.051010000000001
MZ22504259	8.527439999999999
MZ22504262	8.056000000000001
MZ22504263	155.4654
MZ22504265	5.2983400000000005
MZ22504267	5.5436
MZ22504268	5.67293
MZ22504272	4.6916
MZ22504274	5.747000000000001
MZ22504278	4.82426
MZ22504280	7.285
MZ22504282	5.06073
MZ22504283	7.28908
MZ22504289	4.02764
MZ22504290	7.804639999999999
MZ22504292	6.8091800000000005
MZ22504295	6.84652
MZ22504296	11.18661
MZ22504299	3.6848300000000003
MZ22504300	11.30241
MZ22504301	5.02011
MZ22504302	3.22084
MZ22504303	7.29317
MZ22504304	6.07322
MZ22504305	2.2668
MZ22504306	8.94187
MZ22504313	5.83407
MZ22504314	6.475169999999999
MZ22504316	8.5605
MZ22504318	10.25553
MZ22504320	7.521560000000001
MZ22504324	16.70561
MZ22504325	5.06302
MZ22504327	4.63641
MZ22504328	25.092029999999998
MZ22504329	8.2004
MZ22504330	6.524719999999999
MZ22504336	9.38125
MZ22504337	4.67845
MZ22504342	12.65049
MZ22504343	6.75616
MZ22504345	8.343
MZ22504346	8.68398
MZ22504347	6.965669999999999
MZ22504348	6.35976
MZ22504349	7.55365
MZ22504350	6.77292
MZ22504351	5.50316
MZ22504356	6.2983
MZ22504358	7.4481
MZ22504359	8.045910000000001
MZ22504362	7.3547
MZ22504371	7.066089999999999
MZ22504372	9.19175
MZ22504374	1.84687
MZ22504381	3.73359
MZ22504382	9.73422
MZ22504384	43.507
MZ22504385	7.256139999999999
MZ22504386	4.10487
