orthogroup	STA
24193at7399	80
24196at7399	77
24200at7399	79
24202at7399	69
24204at7399	80
24231at7399	80
24232at7399	80
24233at7399	80
24234at7399	70
24237at7399	61
24242at7399	79
24249at7399	79
24252at7399	77
24254at7399	79
24255at7399	78
24257at7399	78
24263at7399	76
24264at7399	74
24266at7399	76
24267at7399	78
24272at7399	74
24277at7399	80
24278at7399	72
24279at7399	77
24280at7399	79
24282at7399	62
24287at7399	65
24289at7399	72
24290at7399	80
24292at7399	65
24295at7399	75
24298at7399	77
24300at7399	80
24304at7399	79
24310at7399	78
24312at7399	70
24318at7399	61
24325at7399	80
24327at7399	61
24333at7399	73
24334at7399	79
24348at7399	79
24355at7399	80
24356at7399	79
24357at7399	80
24358at7399	76
24362at7399	69
24369at7399	80
24370at7399	76
24372at7399	78
24373at7399	76
24374at7399	78
24375at7399	80
24378at7399	76
24380at7399	73
24383at7399	77
24391at7399	77
24396at7399	77
24398at7399	80
24399at7399	78
24401at7399	78
24407at7399	79
24408at7399	78
24410at7399	80
24413at7399	76
24415at7399	76
24417at7399	73
24419at7399	75
24421at7399	74
24423at7399	64
24426at7399	79
24429at7399	76
24432at7399	71
24434at7399	80
24439at7399	77
24446at7399	78
24447at7399	74
24448at7399	74
24449at7399	77
24455at7399	78
24458at7399	79
24462at7399	79
24465at7399	77
24476at7399	79
24481at7399	79
24482at7399	78
24484at7399	78
24501at7399	74
24504at7399	69
24513at7399	77
24520at7399	69
24522at7399	79
24528at7399	75
24532at7399	80
24534at7399	80
24535at7399	78
24537at7399	77
24545at7399	78
24551at7399	79
24553at7399	78
24556at7399	78
24558at7399	80
24560at7399	80
24563at7399	75
24565at7399	72
24566at7399	78
24569at7399	77
24573at7399	78
24574at7399	76
24576at7399	70
24588at7399	70
24589at7399	80
24594at7399	78
24597at7399	75
24605at7399	79
24606at7399	72
24608at7399	77
24615at7399	79
24618at7399	70
24621at7399	52
24624at7399	78
24627at7399	78
24631at7399	79
24637at7399	64
24639at7399	73
24641at7399	72
24645at7399	80
24646at7399	79
24664at7399	74
24665at7399	76
24666at7399	75
24671at7399	79
24677at7399	79
24680at7399	68
24686at7399	77
24688at7399	76
24693at7399	68
24694at7399	78
24696at7399	79
24701at7399	77
24703at7399	75
24706at7399	78
24710at7399	77
24712at7399	79
24720at7399	77
24729at7399	80
24730at7399	78
24731at7399	69
24736at7399	80
24738at7399	79
24757at7399	73
24758at7399	76
24762at7399	72
24765at7399	76
24769at7399	78
24771at7399	75
24779at7399	79
24781at7399	80
24783at7399	79
24786at7399	79
24787at7399	78
24788at7399	75
24793at7399	77
24794at7399	79
24795at7399	78
24799at7399	78
24813at7399	79
24818at7399	72
24820at7399	80
24834at7399	75
24835at7399	78
24836at7399	76
24841at7399	78
24850at7399	79
24861at7399	74
24865at7399	77
24867at7399	75
24871at7399	78
24872at7399	76
24876at7399	76
24877at7399	78
24878at7399	80
24880at7399	77
24883at7399	55
24886at7399	79
24888at7399	72
24897at7399	73
24900at7399	80
24902at7399	77
24904at7399	79
24905at7399	79
24906at7399	79
24912at7399	72
24913at7399	79
24919at7399	79
24923at7399	79
24929at7399	73
24931at7399	79
24933at7399	74
24934at7399	74
24935at7399	76
24941at7399	78
24942at7399	80
24947at7399	74
24948at7399	70
24953at7399	55
24954at7399	78
24963at7399	76
24968at7399	77
24969at7399	77
24970at7399	78
24971at7399	69
24976at7399	80
24979at7399	73
24983at7399	71
24987at7399	63
24994at7399	80
24999at7399	69
25000at7399	80
25001at7399	77
25004at7399	79
25005at7399	78
25007at7399	74
25011at7399	75
25012at7399	78
25016at7399	78
25021at7399	79
25022at7399	76
25027at7399	77
25036at7399	79
25039at7399	72
25041at7399	78
25042at7399	79
25050at7399	73
25052at7399	79
25054at7399	75
25062at7399	77
25067at7399	75
25073at7399	76
25078at7399	79
25087at7399	74
25090at7399	73
25094at7399	60
25095at7399	78
25101at7399	77
25104at7399	79
25105at7399	79
25107at7399	72
25109at7399	76
25112at7399	79
25117at7399	72
25121at7399	79
25125at7399	75
25128at7399	80
25129at7399	80
25131at7399	76
25133at7399	78
25134at7399	79
25137at7399	78
25146at7399	79
25153at7399	59
25157at7399	77
25158at7399	68
25161at7399	79
25163at7399	80
25166at7399	78
25167at7399	79
25173at7399	79
25177at7399	70
25184at7399	74
25185at7399	79
25188at7399	77
25189at7399	78
25191at7399	75
25194at7399	73
25195at7399	74
25197at7399	79
25200at7399	79
25205at7399	78
25207at7399	77
25211at7399	64
25214at7399	67
25216at7399	80
25222at7399	78
25224at7399	78
25227at7399	70
25236at7399	77
25243at7399	78
25262at7399	79
25263at7399	78
25265at7399	75
25269at7399	68
25271at7399	78
25275at7399	74
25282at7399	80
25283at7399	79
25285at7399	77
25286at7399	78
25287at7399	77
25291at7399	73
25293at7399	71
25299at7399	76
25303at7399	79
25305at7399	66
25310at7399	79
25317at7399	79
25318at7399	80
25320at7399	79
25325at7399	79
25327at7399	76
25328at7399	78
25331at7399	76
25333at7399	71
25337at7399	80
25339at7399	78
25352at7399	71
25353at7399	75
25356at7399	78
25358at7399	77
25359at7399	78
25363at7399	69
25365at7399	77
25366at7399	75
25374at7399	76
25376at7399	66
25379at7399	73
25384at7399	79
25385at7399	77
25389at7399	77
25391at7399	79
25394at7399	72
25395at7399	77
25396at7399	65
25397at7399	75
25407at7399	77
25410at7399	79
25413at7399	80
25417at7399	74
25423at7399	77
25427at7399	66
25428at7399	76
25432at7399	79
25433at7399	76
25434at7399	79
25435at7399	76
25437at7399	79
25445at7399	78
25453at7399	80
25462at7399	73
25465at7399	79
25467at7399	79
25472at7399	75
25477at7399	78
25482at7399	80
25483at7399	80
25486at7399	66
25493at7399	69
25502at7399	75
25503at7399	80
25505at7399	80
25513at7399	78
25514at7399	78
25515at7399	78
25516at7399	78
25520at7399	72
25530at7399	73
25536at7399	72
25538at7399	64
25543at7399	78
25550at7399	76
25556at7399	76
25557at7399	79
25562at7399	72
25563at7399	80
25566at7399	76
25572at7399	76
25574at7399	78
25576at7399	80
25593at7399	70
25597at7399	75
25603at7399	78
25608at7399	79
25610at7399	77
25613at7399	66
25614at7399	79
25616at7399	78
25626at7399	73
25629at7399	72
25635at7399	63
25650at7399	77
25656at7399	74
25657at7399	74
25659at7399	77
25677at7399	54
25680at7399	78
25681at7399	78
25686at7399	79
25693at7399	75
25698at7399	80
25700at7399	77
25701at7399	78
25708at7399	78
25710at7399	79
25713at7399	79
25716at7399	72
25717at7399	71
25719at7399	79
25729at7399	78
25730at7399	76
25735at7399	80
25737at7399	60
25738at7399	76
25742at7399	72
25743at7399	80
25744at7399	78
25747at7399	78
25748at7399	80
25750at7399	76
25751at7399	75
25754at7399	79
25756at7399	77
25760at7399	77
25761at7399	79
25763at7399	78
25765at7399	80
25766at7399	79
25772at7399	75
25777at7399	75
25779at7399	74
25784at7399	79
25787at7399	79
25788at7399	76
25794at7399	80
25797at7399	76
25801at7399	77
25805at7399	72
25807at7399	76
25812at7399	77
25813at7399	79
25817at7399	74
25823at7399	80
25824at7399	75
25825at7399	73
25828at7399	76
25832at7399	79
25835at7399	80
25836at7399	77
25842at7399	76
25843at7399	75
25845at7399	76
25847at7399	79
25848at7399	78
25862at7399	68
25866at7399	79
25871at7399	78
25872at7399	78
25874at7399	78
25875at7399	78
25879at7399	79
25884at7399	79
25894at7399	78
25901at7399	77
25902at7399	78
25918at7399	79
25919at7399	76
25921at7399	59
25922at7399	79
25923at7399	78
25930at7399	79
25931at7399	80
25935at7399	77
25936at7399	76
25938at7399	78
25939at7399	77
25946at7399	76
25954at7399	60
25961at7399	74
25964at7399	76
25969at7399	76
25984at7399	76
25986at7399	79
25987at7399	75
25988at7399	77
25991at7399	57
25994at7399	76
26010at7399	80
26011at7399	76
26014at7399	77
26015at7399	80
26021at7399	79
26028at7399	77
26034at7399	79
26040at7399	80
26041at7399	79
26047at7399	78
26055at7399	79
26056at7399	78
26059at7399	74
26068at7399	74
26080at7399	79
26081at7399	78
26089at7399	77
26091at7399	76
26099at7399	76
26106at7399	71
26116at7399	79
26136at7399	61
26140at7399	78
26141at7399	78
26142at7399	80
26143at7399	79
26145at7399	78
26161at7399	67
26165at7399	73
26167at7399	77
26169at7399	78
26170at7399	77
26173at7399	73
26179at7399	78
26180at7399	78
26181at7399	77
26182at7399	72
26183at7399	76
26190at7399	78
26191at7399	80
26195at7399	77
26201at7399	66
26202at7399	79
26205at7399	61
26210at7399	79
26212at7399	79
26214at7399	77
26226at7399	77
26229at7399	77
26233at7399	77
26236at7399	76
26241at7399	70
26244at7399	75
26251at7399	79
26254at7399	76
26259at7399	74
26261at7399	78
26262at7399	76
26263at7399	80
26264at7399	69
26265at7399	66
26273at7399	79
26275at7399	77
26278at7399	72
26279at7399	76
26280at7399	80
26281at7399	80
26285at7399	78
26288at7399	72
26289at7399	77
26290at7399	70
26292at7399	75
26294at7399	78
26295at7399	76
26296at7399	78
26297at7399	80
26298at7399	79
26299at7399	76
26307at7399	79
26309at7399	70
26312at7399	80
26315at7399	77
26316at7399	78
26319at7399	79
26320at7399	78
26334at7399	78
26336at7399	75
26339at7399	79
26344at7399	76
26347at7399	74
26357at7399	78
26358at7399	67
26362at7399	77
26364at7399	78
26371at7399	76
26373at7399	79
26374at7399	78
26377at7399	76
26381at7399	77
26386at7399	76
26389at7399	78
26396at7399	67
26405at7399	72
26408at7399	78
26417at7399	75
26418at7399	64
26420at7399	75
26422at7399	79
26432at7399	76
26441at7399	65
26449at7399	78
26457at7399	73
26458at7399	77
26461at7399	70
26463at7399	77
26464at7399	78
26469at7399	55
26470at7399	76
26474at7399	78
26479at7399	72
26482at7399	75
26483at7399	78
26488at7399	77
26491at7399	76
26494at7399	50
26495at7399	78
26498at7399	70
26509at7399	68
26510at7399	76
26513at7399	78
26521at7399	78
26524at7399	66
26529at7399	72
26535at7399	70
26538at7399	78
26541at7399	78
26543at7399	79
26561at7399	76
26564at7399	77
26571at7399	78
26580at7399	74
26582at7399	77
26585at7399	75
26593at7399	78
26597at7399	80
26598at7399	72
26600at7399	77
26613at7399	80
26614at7399	77
26616at7399	76
26618at7399	79
26622at7399	76
26625at7399	79
26631at7399	78
26635at7399	76
26637at7399	79
26639at7399	77
26649at7399	71
26654at7399	71
26655at7399	71
26664at7399	77
26667at7399	70
26669at7399	80
26670at7399	77
26673at7399	79
26674at7399	69
26677at7399	79
26679at7399	68
26680at7399	77
26681at7399	64
26685at7399	79
26686at7399	67
26697at7399	78
26703at7399	76
26707at7399	68
26712at7399	78
26718at7399	79
26721at7399	78
26725at7399	76
26730at7399	77
26734at7399	69
26738at7399	71
26743at7399	79
26745at7399	80
26746at7399	79
26750at7399	64
26752at7399	79
26755at7399	78
26756at7399	77
26757at7399	77
26758at7399	73
26765at7399	79
26767at7399	76
26769at7399	80
26771at7399	75
26775at7399	80
26789at7399	79
26794at7399	72
26798at7399	78
26800at7399	78
26803at7399	77
26812at7399	58
26814at7399	77
26816at7399	80
26821at7399	75
26824at7399	79
26827at7399	77
26834at7399	78
26837at7399	77
26841at7399	77
26843at7399	71
26845at7399	77
26848at7399	79
26852at7399	74
26854at7399	68
26859at7399	79
26860at7399	60
26875at7399	78
26876at7399	78
26885at7399	79
26886at7399	74
26890at7399	75
26892at7399	60
26895at7399	75
26896at7399	78
26897at7399	76
26899at7399	78
26900at7399	76
26903at7399	77
26905at7399	75
26908at7399	78
26910at7399	73
26913at7399	79
26927at7399	76
26931at7399	74
26933at7399	69
26935at7399	73
26936at7399	80
26938at7399	80
26939at7399	75
26945at7399	78
26947at7399	80
26949at7399	34
26951at7399	79
26960at7399	78
26964at7399	79
26966at7399	76
26968at7399	79
26970at7399	69
26971at7399	75
26982at7399	77
26989at7399	77
26998at7399	80
26999at7399	73
27002at7399	78
27005at7399	68
27006at7399	80
27007at7399	75
27009at7399	69
27014at7399	78
27015at7399	76
27023at7399	74
27026at7399	79
27030at7399	80
27033at7399	76
27034at7399	77
27035at7399	72
27037at7399	76
27039at7399	76
27044at7399	76
27056at7399	75
27060at7399	78
27069at7399	77
27070at7399	79
27075at7399	76
27076at7399	75
27077at7399	71
27082at7399	67
27095at7399	79
27105at7399	70
27106at7399	75
27112at7399	71
27113at7399	75
27119at7399	80
27123at7399	80
27129at7399	75
27136at7399	74
27147at7399	68
27148at7399	72
27149at7399	79
27150at7399	77
27151at7399	71
27152at7399	74
27153at7399	77
27156at7399	76
27158at7399	79
27159at7399	64
27166at7399	71
27168at7399	77
27170at7399	77
27175at7399	76
27176at7399	79
27178at7399	73
27182at7399	71
27183at7399	73
27186at7399	77
27188at7399	78
27207at7399	78
27211at7399	78
27218at7399	79
27222at7399	71
27225at7399	76
27236at7399	79
27237at7399	71
27240at7399	74
27244at7399	78
27245at7399	78
27248at7399	80
27249at7399	80
27254at7399	77
27258at7399	77
27259at7399	75
27261at7399	73
27262at7399	76
27263at7399	78
27264at7399	76
27273at7399	79
27290at7399	75
27293at7399	77
27301at7399	75
27305at7399	78
27309at7399	59
27312at7399	71
27313at7399	79
27314at7399	78
27315at7399	77
27316at7399	80
27320at7399	75
27322at7399	80
27323at7399	71
27335at7399	66
27338at7399	80
27340at7399	78
27342at7399	79
27345at7399	78
27346at7399	69
27347at7399	76
27350at7399	70
27352at7399	80
27354at7399	80
27357at7399	79
27358at7399	68
27378at7399	76
27380at7399	79
27381at7399	75
27391at7399	74
27402at7399	72
27411at7399	79
27417at7399	78
27418at7399	77
27424at7399	76
27434at7399	74
27436at7399	74
27440at7399	79
27441at7399	62
27445at7399	80
27446at7399	72
27449at7399	72
27451at7399	79
27453at7399	78
27458at7399	80
27469at7399	74
27477at7399	74
27479at7399	74
27481at7399	79
27488at7399	64
27493at7399	58
27499at7399	76
27502at7399	75
27504at7399	79
27509at7399	75
27516at7399	75
27517at7399	76
27524at7399	79
27528at7399	80
27532at7399	71
27533at7399	76
27534at7399	80
27552at7399	78
27554at7399	76
27557at7399	77
27567at7399	77
27571at7399	79
27572at7399	77
27577at7399	70
27581at7399	63
27587at7399	78
27588at7399	50
27592at7399	79
27593at7399	75
27595at7399	79
27597at7399	77
27598at7399	78
27599at7399	79
27603at7399	78
27609at7399	77
27612at7399	76
27624at7399	75
27635at7399	66
27638at7399	73
27640at7399	76
27647at7399	79
27648at7399	77
27649at7399	77
27652at7399	75
27656at7399	74
27658at7399	73
27665at7399	77
27668at7399	80
27677at7399	77
27683at7399	79
27686at7399	77
27692at7399	67
27696at7399	72
27699at7399	71
27700at7399	79
27702at7399	73
27713at7399	78
27724at7399	78
27726at7399	72
27728at7399	77
27730at7399	73
27735at7399	68
27736at7399	77
27740at7399	77
27743at7399	50
27745at7399	71
27751at7399	77
27755at7399	76
27756at7399	68
27761at7399	75
27762at7399	74
27768at7399	71
27769at7399	71
27772at7399	78
27775at7399	69
27777at7399	78
27780at7399	71
27781at7399	78
27790at7399	77
27798at7399	57
27805at7399	75
27806at7399	67
27807at7399	78
27810at7399	69
27813at7399	79
27814at7399	78
27815at7399	72
27816at7399	77
27817at7399	77
27819at7399	78
27823at7399	74
27826at7399	75
27833at7399	79
27835at7399	79
27837at7399	72
27838at7399	76
27840at7399	79
27843at7399	75
27845at7399	79
27847at7399	78
27849at7399	77
27850at7399	74
27852at7399	78
27859at7399	77
27869at7399	77
27875at7399	77
27883at7399	75
27890at7399	79
27891at7399	63
27895at7399	77
27898at7399	78
27902at7399	77
27903at7399	80
27904at7399	76
27909at7399	78
27920at7399	73
27925at7399	77
27927at7399	68
27931at7399	76
27939at7399	80
27941at7399	76
27942at7399	78
27945at7399	78
27953at7399	79
27954at7399	79
27960at7399	78
27962at7399	77
27963at7399	75
27965at7399	74
27976at7399	79
27979at7399	76
27981at7399	70
27982at7399	77
27987at7399	80
27988at7399	76
27995at7399	52
28000at7399	72
28004at7399	77
28006at7399	77
28009at7399	77
28010at7399	79
28012at7399	79
28014at7399	79
28015at7399	65
28016at7399	80
28017at7399	77
28020at7399	79
28026at7399	69
28029at7399	79
28034at7399	74
28035at7399	72
28038at7399	71
28039at7399	69
28050at7399	75
28054at7399	77
28055at7399	79
28058at7399	70
28077at7399	79
28090at7399	74
28098at7399	74
28100at7399	77
28105at7399	79
28111at7399	71
28114at7399	79
28115at7399	76
28119at7399	77
28121at7399	75
28127at7399	69
28130at7399	79
28132at7399	65
28134at7399	76
28137at7399	61
28143at7399	76
28150at7399	77
28153at7399	79
28158at7399	76
28164at7399	78
28166at7399	78
28171at7399	80
28173at7399	78
28176at7399	70
28179at7399	77
28180at7399	78
28187at7399	79
28189at7399	72
28191at7399	72
28193at7399	68
28204at7399	70
28205at7399	78
28206at7399	75
28208at7399	76
28212at7399	70
28219at7399	75
28220at7399	73
28221at7399	73
28225at7399	80
28230at7399	71
28233at7399	79
28235at7399	78
28236at7399	77
28238at7399	79
28239at7399	69
28243at7399	77
28244at7399	78
28247at7399	77
28249at7399	78
28256at7399	79
28257at7399	78
28266at7399	79
28271at7399	77
28273at7399	79
28275at7399	80
28282at7399	66
28284at7399	76
28297at7399	70
28301at7399	79
28302at7399	72
28303at7399	76
28304at7399	75
28306at7399	75
28311at7399	75
28317at7399	68
28319at7399	80
28326at7399	68
28327at7399	65
28330at7399	62
28334at7399	77
28335at7399	77
28340at7399	77
28344at7399	67
28350at7399	78
28353at7399	71
28357at7399	75
28360at7399	72
28362at7399	78
28363at7399	78
28366at7399	80
28392at7399	77
28396at7399	80
28399at7399	78
28401at7399	78
28402at7399	79
28410at7399	79
28412at7399	75
28417at7399	63
28425at7399	78
28430at7399	69
28432at7399	79
28433at7399	80
28439at7399	77
28443at7399	80
28444at7399	79
28454at7399	78
28459at7399	69
28464at7399	76
28468at7399	64
28472at7399	73
28474at7399	76
28479at7399	78
28483at7399	70
28485at7399	80
28490at7399	79
28495at7399	76
28497at7399	80
28501at7399	67
28508at7399	79
28517at7399	78
28520at7399	71
28521at7399	73
28526at7399	73
28528at7399	70
28534at7399	80
28536at7399	77
28537at7399	64
28540at7399	74
28541at7399	78
28548at7399	78
28551at7399	66
28565at7399	77
28570at7399	70
28577at7399	67
28579at7399	77
28580at7399	67
28587at7399	78
28589at7399	79
28590at7399	74
28597at7399	79
28598at7399	80
28604at7399	70
28607at7399	63
28609at7399	77
28611at7399	78
28613at7399	80
28616at7399	76
28620at7399	75
28628at7399	75
28632at7399	61
28634at7399	74
28636at7399	78
28640at7399	78
28644at7399	78
28646at7399	74
28648at7399	78
28653at7399	72
28665at7399	75
28671at7399	75
28673at7399	70
28676at7399	71
28681at7399	78
28688at7399	77
28691at7399	68
28699at7399	77
28704at7399	78
28707at7399	79
28736at7399	79
28737at7399	67
28739at7399	79
28741at7399	78
28744at7399	80
28746at7399	74
28748at7399	79
28753at7399	77
28754at7399	66
28765at7399	76
28768at7399	50
28772at7399	71
28774at7399	77
28781at7399	79
28783at7399	73
28788at7399	73
28789at7399	64
28796at7399	79
28803at7399	68
28805at7399	76
28806at7399	78
28807at7399	73
28816at7399	75
28817at7399	60
28820at7399	78
28822at7399	76
28828at7399	59
28831at7399	72
28837at7399	73
28838at7399	75
28840at7399	77
28843at7399	78
28845at7399	67
28847at7399	79
28848at7399	71
28850at7399	78
28852at7399	75
28856at7399	77
28865at7399	79
28868at7399	68
28871at7399	77
28878at7399	54
28879at7399	75
28886at7399	77
28890at7399	71
28892at7399	76
28898at7399	77
28903at7399	68
28904at7399	70
28916at7399	78
28918at7399	79
28923at7399	78
28924at7399	72
28932at7399	80
28935at7399	71
28937at7399	76
28940at7399	79
28943at7399	78
28948at7399	77
28949at7399	75
28950at7399	75
28958at7399	64
28960at7399	77
28967at7399	71
28968at7399	68
28979at7399	73
28981at7399	78
28982at7399	78
28985at7399	79
28990at7399	79
28992at7399	72
28994at7399	79
29000at7399	74
29001at7399	59
29004at7399	78
29007at7399	72
29010at7399	77
29018at7399	80
29022at7399	58
29032at7399	69
29033at7399	78
29070at7399	71
29072at7399	76
29073at7399	76
29074at7399	74
29077at7399	77
29078at7399	74
29079at7399	77
29080at7399	74
29081at7399	76
29085at7399	73
29087at7399	80
29089at7399	74
29090at7399	78
29094at7399	75
29095at7399	77
29099at7399	74
29103at7399	75
29110at7399	79
29112at7399	77
29115at7399	75
29119at7399	73
29123at7399	57
29133at7399	75
29134at7399	79
29143at7399	72
29147at7399	75
29151at7399	78
29158at7399	69
29159at7399	79
29162at7399	74
29175at7399	77
29186at7399	75
29190at7399	74
29194at7399	77
29195at7399	78
29201at7399	77
29203at7399	75
29205at7399	72
29212at7399	78
29214at7399	71
29217at7399	77
29218at7399	75
29219at7399	79
29223at7399	76
29224at7399	75
29231at7399	64
29232at7399	79
29233at7399	78
29242at7399	77
29244at7399	76
29249at7399	77
29266at7399	70
29290at7399	79
29292at7399	79
29293at7399	75
29294at7399	79
29296at7399	64
29301at7399	73
29303at7399	79
29304at7399	77
29305at7399	71
29306at7399	78
29309at7399	78
29314at7399	73
29315at7399	79
29318at7399	73
29321at7399	77
29335at7399	79
29338at7399	60
29346at7399	72
29350at7399	72
29363at7399	76
29365at7399	77
29380at7399	76
29381at7399	75
29383at7399	78
29385at7399	78
29390at7399	75
29395at7399	77
29396at7399	77
29397at7399	77
29401at7399	75
29403at7399	70
29406at7399	73
29414at7399	78
29417at7399	63
29424at7399	69
29435at7399	77
29439at7399	78
29441at7399	65
29442at7399	64
29455at7399	73
29459at7399	73
29463at7399	72
29468at7399	76
29471at7399	63
29478at7399	72
29480at7399	79
29483at7399	73
29491at7399	78
29495at7399	76
29496at7399	74
29497at7399	57
29502at7399	68
29517at7399	78
29518at7399	78
29520at7399	71
29523at7399	62
29525at7399	74
29529at7399	78
29532at7399	70
29538at7399	69
29542at7399	60
29551at7399	77
29553at7399	77
29554at7399	73
29555at7399	76
29567at7399	74
29568at7399	72
29573at7399	72
29574at7399	73
29577at7399	73
29579at7399	75
29585at7399	79
29587at7399	79
29589at7399	68
29599at7399	79
29600at7399	72
29604at7399	78
29615at7399	69
29623at7399	79
29635at7399	78
29639at7399	77
29640at7399	78
29643at7399	78
29644at7399	78
29651at7399	78
29661at7399	78
29664at7399	74
29666at7399	72
29677at7399	65
29679at7399	74
29680at7399	73
29692at7399	77
29700at7399	68
29705at7399	75
29706at7399	74
29710at7399	72
29714at7399	72
29716at7399	55
29717at7399	77
29721at7399	74
29722at7399	80
29723at7399	76
29725at7399	79
29727at7399	78
29728at7399	73
29745at7399	79
29747at7399	78
29749at7399	79
29757at7399	77
29758at7399	68
29761at7399	74
29767at7399	79
29773at7399	74
29776at7399	78
29778at7399	74
29779at7399	76
29782at7399	79
29786at7399	76
29789at7399	61
29797at7399	69
29815at7399	60
29817at7399	79
29820at7399	79
29822at7399	72
29829at7399	73
29831at7399	77
29845at7399	76
29849at7399	79
29858at7399	75
29862at7399	76
29867at7399	69
29872at7399	72
29875at7399	80
29877at7399	71
29885at7399	75
29887at7399	69
29902at7399	78
29906at7399	76
29913at7399	64
29918at7399	69
29923at7399	76
29925at7399	79
29927at7399	69
29930at7399	76
29933at7399	64
29934at7399	78
29941at7399	76
29942at7399	70
29945at7399	76
29951at7399	80
29952at7399	63
29955at7399	70
29960at7399	77
29963at7399	79
29967at7399	72
29970at7399	77
29977at7399	70
29989at7399	76
29994at7399	80
29998at7399	76
29999at7399	78
30004at7399	62
30007at7399	77
30009at7399	73
30012at7399	69
30013at7399	72
30016at7399	79
30017at7399	74
30023at7399	78
30028at7399	77
30037at7399	76
30039at7399	77
30041at7399	77
30043at7399	79
30045at7399	78
30051at7399	79
30053at7399	78
30058at7399	78
30059at7399	75
30063at7399	75
30067at7399	79
30075at7399	80
30087at7399	66
30088at7399	78
30089at7399	75
30091at7399	78
30095at7399	80
30099at7399	67
30112at7399	79
30117at7399	77
30129at7399	72
30130at7399	78
30131at7399	79
30134at7399	77
30143at7399	74
30146at7399	78
30148at7399	76
30151at7399	79
30153at7399	80
30154at7399	79
30159at7399	65
30161at7399	79
30162at7399	80
30172at7399	76
30174at7399	80
30179at7399	78
30182at7399	77
30188at7399	74
30196at7399	78
30197at7399	71
30205at7399	77
30210at7399	80
30215at7399	77
30216at7399	79
30219at7399	73
30220at7399	79
30221at7399	72
30222at7399	79
30237at7399	71
30239at7399	65
30244at7399	72
30245at7399	72
30246at7399	70
30251at7399	78
30257at7399	77
30266at7399	72
30268at7399	76
30284at7399	68
30286at7399	78
30297at7399	75
30298at7399	73
30305at7399	80
30307at7399	68
30309at7399	79
30318at7399	70
30322at7399	78
30326at7399	79
30327at7399	68
30331at7399	64
30332at7399	65
30333at7399	79
30335at7399	79
30345at7399	70
30347at7399	71
30348at7399	71
30351at7399	78
30356at7399	79
30361at7399	75
30367at7399	71
30370at7399	77
30373at7399	78
30384at7399	70
30385at7399	77
30391at7399	75
30393at7399	79
30394at7399	80
30395at7399	67
30396at7399	80
30401at7399	69
30407at7399	63
30411at7399	74
30412at7399	75
30415at7399	78
30418at7399	76
30421at7399	75
30424at7399	71
30425at7399	76
30427at7399	78
30428at7399	67
30430at7399	55
30431at7399	77
30437at7399	78
30441at7399	72
30449at7399	79
30450at7399	75
30453at7399	55
30455at7399	78
30457at7399	79
30458at7399	80
30459at7399	68
30463at7399	77
30482at7399	80
30490at7399	64
30493at7399	75
30494at7399	73
30495at7399	70
30496at7399	62
30497at7399	67
30501at7399	73
30505at7399	71
30508at7399	73
30516at7399	69
30520at7399	77
30521at7399	76
30527at7399	67
30534at7399	72
30538at7399	65
30554at7399	80
30556at7399	77
30558at7399	71
30561at7399	72
30574at7399	72
30577at7399	72
30579at7399	75
30585at7399	60
30592at7399	73
30593at7399	63
30598at7399	74
30605at7399	79
30606at7399	74
30607at7399	78
30610at7399	75
30612at7399	67
30613at7399	73
30617at7399	62
30619at7399	70
30625at7399	69
30626at7399	75
30627at7399	66
30632at7399	74
30634at7399	67
30635at7399	69
30639at7399	64
30641at7399	72
30642at7399	68
30645at7399	74
30646at7399	78
30648at7399	74
30654at7399	61
30664at7399	68
30667at7399	66
30669at7399	76
30672at7399	80
30678at7399	79
30688at7399	80
30692at7399	72
30695at7399	64
30697at7399	67
30698at7399	79
30699at7399	76
30716at7399	77
30722at7399	77
30725at7399	63
30727at7399	76
30729at7399	71
30734at7399	72
30736at7399	72
30746at7399	72
30747at7399	79
30750at7399	75
30752at7399	74
30755at7399	51
30759at7399	66
30771at7399	72
30776at7399	78
30778at7399	80
30783at7399	67
30787at7399	75
30788at7399	78
30798at7399	74
30799at7399	72
30800at7399	70
30802at7399	78
30803at7399	80
30804at7399	66
30811at7399	73
30818at7399	77
30823at7399	77
30825at7399	71
30827at7399	75
30830at7399	72
30834at7399	70
30838at7399	76
30840at7399	65
30844at7399	79
30847at7399	71
30849at7399	71
30850at7399	77
30851at7399	79
30854at7399	77
30858at7399	80
30864at7399	78
30871at7399	76
30875at7399	62
30883at7399	76
30884at7399	57
30890at7399	77
30891at7399	77
30894at7399	80
30897at7399	74
30898at7399	76
30902at7399	60
30912at7399	70
30916at7399	75
30917at7399	74
30919at7399	62
30922at7399	77
30928at7399	78
30933at7399	74
30934at7399	74
30937at7399	72
30945at7399	72
30946at7399	79
30948at7399	71
30954at7399	62
30955at7399	77
30958at7399	58
30959at7399	78
30962at7399	66
30963at7399	77
30965at7399	74
30970at7399	68
30973at7399	76
30984at7399	76
30990at7399	78
30995at7399	61
30997at7399	67
31018at7399	79
31024at7399	78
31026at7399	74
31033at7399	67
31035at7399	78
31043at7399	78
31045at7399	74
31047at7399	77
31052at7399	72
31054at7399	77
31057at7399	65
31059at7399	77
31067at7399	76
31070at7399	77
31079at7399	78
31083at7399	79
31106at7399	76
31119at7399	72
31121at7399	78
31130at7399	65
31145at7399	77
31146at7399	62
31149at7399	58
31154at7399	67
31156at7399	79
31166at7399	71
31174at7399	72
31184at7399	75
