orthogroup	PHC
18955at7399	0.2
18958at7399	0.2
18962at7399	0.56
18979at7399	0.11
18980at7399	0.37
18982at7399	0.39
18983at7399	0.5
18984at7399	0.695
18987at7399	0.11
18993at7399	0.32
18996at7399	0.55
19001at7399	0.36
19011at7399	0.23
19012at7399	0.24
19013at7399	0.45
19014at7399	0.51
19020at7399	0.14
19026at7399	0.06
19031at7399	0.1
19032at7399	0.34
19037at7399	0.16
19038at7399	0.88
19041at7399	0.12
19047at7399	0.54
19049at7399	0.39
19052at7399	0.34
19068at7399	0.11
19070at7399	0.08
19071at7399	0.21
19072at7399	0.52
19073at7399	0.26
19080at7399	0.43
19090at7399	0.18
19096at7399	0.5
19101at7399	0.51
19106at7399	0.11
19107at7399	0.33
19108at7399	0.45
19116at7399	0.3
19119at7399	0.33
19122at7399	0.28
19129at7399	0.54
19131at7399	0.45
19136at7399	0.046
19141at7399	0.27
19142at7399	0.45
19150at7399	0.43
19151at7399	0.6
19155at7399	0.45
19158at7399	0.43
19159at7399	0.12
19162at7399	0.5
19165at7399	0.38
19166at7399	0.4
19175at7399	0.29
19180at7399	0.59
19181at7399	0.44
19186at7399	0.55
19187at7399	0.37
19189at7399	0.35
19191at7399	0.13
19192at7399	0.11
19198at7399	0.14
19202at7399	0.16
19203at7399	0.27
19210at7399	0.14
19219at7399	0.32
19224at7399	0.13
19226at7399	0.24
19227at7399	0.26
19233at7399	0.23
19234at7399	0.73
19239at7399	0.29
19240at7399	0.27
19242at7399	0.135
19246at7399	0.35
19260at7399	0.26
19264at7399	0.41
19265at7399	0.42
19266at7399	0.58
19270at7399	0.2
19274at7399	0.4
19276at7399	0.31
19279at7399	0.3
19281at7399	0.72
19283at7399	0.11
19289at7399	0.56
19291at7399	0.23
19293at7399	0.41
19298at7399	0.33
19302at7399	0.22
19304at7399	0.43
19306at7399	0.08
19311at7399	0.61
19312at7399	0.19
19314at7399	0.13
19316at7399	0.13
19322at7399	0.17
19325at7399	0.03
19329at7399	0.31
19330at7399	0.39
19333at7399	0.43
19334at7399	0.36
19336at7399	0.2
19337at7399	0.49
19342at7399	0.01
19346at7399	0.13
19348at7399	0.28
19350at7399	0.47
19352at7399	0.55
19353at7399	0.37
19356at7399	0.42
19358at7399	0.34
19363at7399	0.13
19365at7399	0.27
19367at7399	0.48
19368at7399	0.155
19377at7399	0.17
19380at7399	0.24
19381at7399	0.4
19389at7399	0.26
19391at7399	0.57
19399at7399	0.66
19405at7399	0.36
19406at7399	0.07
19407at7399	0.38
19408at7399	0.31
19410at7399	0.59
19415at7399	0.12
19419at7399	0.16
19420at7399	0.25
19424at7399	0.02
19425at7399	0.32
19426at7399	0.37
19427at7399	0.14
19436at7399	0.13
19437at7399	0.31
19443at7399	0.47
19445at7399	0.45
19447at7399	0.15
19448at7399	0.34
19450at7399	0.43
19457at7399	0.43
19462at7399	0.43
19468at7399	0.38
19471at7399	0.3
19472at7399	0.24
19474at7399	0.46
19478at7399	0.46
19479at7399	0.07
19483at7399	0.23
19490at7399	0.37
19493at7399	0.36
19495at7399	0.32
19497at7399	0.31
19504at7399	0.38
19505at7399	0.14
19507at7399	0.48
19508at7399	0.75
19509at7399	0.43
19512at7399	0.29
19513at7399	0.48
19514at7399	0.68
19518at7399	0.32
19519at7399	0.105
19522at7399	0.63
19532at7399	0.19
19534at7399	0.45
19535at7399	0.37
19536at7399	0.43
19541at7399	0.19
19544at7399	0.4
19555at7399	0.57
19561at7399	0.12
19563at7399	0.42
19564at7399	0.62
19567at7399	0.31
19578at7399	0.3
19583at7399	0.06
19588at7399	0.34
19589at7399	0.62
19591at7399	0.52
19593at7399	0.37
19600at7399	0.55
19601at7399	0.5
19602at7399	0.68
19617at7399	0.38
19619at7399	0.68
19624at7399	0.47
19626at7399	0.38
19629at7399	0.6
19634at7399	0.06
19636at7399	0.43
19638at7399	0.09
19639at7399	0.13
19640at7399	0.58
19641at7399	0.61
19643at7399	0.02
19652at7399	0.49
19654at7399	0.04
19657at7399	0.13
19658at7399	0.16
19664at7399	0.33
19666at7399	0.37
19670at7399	0.09
19673at7399	0.38
19677at7399	0.45
19678at7399	0.26
19679at7399	0.26
19685at7399	0.38
19692at7399	0.26
19693at7399	0.29
19701at7399	0.24
19702at7399	0.61
19709at7399	0.5
19711at7399	0.33
19712at7399	0.58
19719at7399	0.37
19723at7399	0.22
19725at7399	0.1
19729at7399	0.2
19732at7399	0.36
19737at7399	0.45
19742at7399	0.59
19745at7399	0.14
19746at7399	0.43
19748at7399	0.25
19749at7399	0.46
19753at7399	0.4
19756at7399	0.51
19760at7399	0.27
19766at7399	0.65
19769at7399	0.57
19773at7399	0.68
19775at7399	0.05
19776at7399	0.42
19784at7399	0.62
19785at7399	0.42
19792at7399	0.39
19797at7399	0.49
19798at7399	0.22
19801at7399	0.27
19809at7399	0.72
19810at7399	0.28
19811at7399	0.64
19814at7399	0.62
19817at7399	0.48
19831at7399	0.37
19832at7399	0.59
19833at7399	0.46
19838at7399	0.47
19839at7399	0.5
19843at7399	0.22
19844at7399	0.27
19846at7399	0.3
19852at7399	0.44
19857at7399	0.11
19858at7399	0.14
19859at7399	0.51
19861at7399	0.67
19862at7399	0.48
19865at7399	0.17
19867at7399	0.31
19874at7399	0.64
19879at7399	0.52
19883at7399	0.52
19888at7399	0.64
19897at7399	0.63
19900at7399	0.21
19909at7399	0.28
19912at7399	0.25
19928at7399	0.21
19938at7399	0.26
19952at7399	0.45
19954at7399	0.58
19960at7399	0.28
19966at7399	0.25
19969at7399	0.45
19973at7399	0.27
19976at7399	0.54
19977at7399	0.51
19978at7399	0.29
19990at7399	0.23
19992at7399	0.54
19995at7399	0.57
19999at7399	0.23
20000at7399	0.23
20001at7399	0.5
20006at7399	0.29
20007at7399	0.19
20010at7399	0.08
20013at7399	0.66
20015at7399	0.29
20016at7399	0.1
20017at7399	0.03
20021at7399	0.01
20023at7399	0.19
20030at7399	0.58
20048at7399	0.43
20053at7399	0.49
20056at7399	0.2
20062at7399	0.24
20065at7399	0.67
20068at7399	0.19
20076at7399	0.38
20084at7399	0.34
20092at7399	0.34
20096at7399	0.34
20097at7399	0.81
20108at7399	0.51
20117at7399	0.02
20118at7399	0.15
20119at7399	0.62
20123at7399	0.0
20127at7399	0.58
20128at7399	0.27
20131at7399	0.43
20138at7399	0.37
20139at7399	0.21
20142at7399	0.19
20153at7399	0.81
20157at7399	0.32
20161at7399	0.64
20163at7399	0.19
20171at7399	0.54
20179at7399	0.08
20183at7399	0.59
20184at7399	0.68
20187at7399	0.52
20199at7399	0.54
20202at7399	0.73
20204at7399	0.47
20209at7399	0.51
20210at7399	0.38
20219at7399	0.43
20224at7399	0.6
20232at7399	0.07
20233at7399	0.07
20234at7399	0.18
20235at7399	0.44
20237at7399	0.276666667
20239at7399	0.65
20245at7399	0.2
20246at7399	0.15
20247at7399	0.22
20257at7399	0.47
20258at7399	0.05
20259at7399	0.37
20263at7399	0.1
20265at7399	0.1
20266at7399	0.36
20269at7399	0.22
20271at7399	0.58
20276at7399	0.33
20277at7399	0.23
20280at7399	0.24
20281at7399	0.26
20284at7399	0.41
20287at7399	0.56
20294at7399	0.44
20295at7399	0.46
20304at7399	0.17
20306at7399	0.23
20308at7399	0.44
20311at7399	0.24
20323at7399	0.17
20324at7399	0.34
20332at7399	0.47
20335at7399	0.39
20336at7399	0.14
20345at7399	0.47
20348at7399	0.26
20356at7399	0.46
20358at7399	0.3
20362at7399	0.35
20365at7399	0.13
20366at7399	0.24
20368at7399	0.56
20370at7399	0.55
20372at7399	0.42
20376at7399	0.45
20378at7399	0.55
20390at7399	0.3
20392at7399	0.08
20393at7399	0.47
20394at7399	0.16
20396at7399	0.15
20397at7399	0.08
20399at7399	0.09
20409at7399	0.36
20413at7399	0.6
20419at7399	0.32
20425at7399	0.41
20427at7399	0.53
20442at7399	0.48
20443at7399	0.355
20444at7399	0.45
20449at7399	0.54
20450at7399	0.32
20451at7399	0.39
20453at7399	0.39
20454at7399	0.2
20456at7399	0.44
20459at7399	0.21
20465at7399	0.34
20474at7399	0.15
20475at7399	0.15
20481at7399	0.19
20482at7399	0.55
20484at7399	0.41
20486at7399	0.49
20487at7399	0.92
20491at7399	0.5
20492at7399	0.49
20494at7399	0.37
20500at7399	0.39
20502at7399	0.4
20504at7399	0.12
20513at7399	0.5
20517at7399	0.39
20519at7399	0.41
20520at7399	0.44
20525at7399	0.53
20529at7399	0.36
20538at7399	0.56
20542at7399	0.45
20544at7399	0.41
20547at7399	0.4
20551at7399	0.34
20553at7399	0.43
20556at7399	0.47
20558at7399	0.16
20559at7399	0.76
20560at7399	0.24
20561at7399	0.59
20563at7399	0.9
20566at7399	0.28
20567at7399	0.55
20568at7399	0.36
20569at7399	0.3
20570at7399	0.32
20579at7399	0.24
20580at7399	0.145
20585at7399	0.42
20590at7399	0.14
20591at7399	0.21
20598at7399	0.46
20600at7399	0.4
20612at7399	0.18
20615at7399	0.33
20616at7399	0.17
20623at7399	0.41
20629at7399	0.72
20633at7399	0.34
20634at7399	0.56
20649at7399	0.09
20654at7399	0.28
20656at7399	0.5
20657at7399	0.38
20658at7399	0.06
20659at7399	0.73
20660at7399	0.28
20661at7399	0.55
20664at7399	0.64
20665at7399	0.11
20668at7399	0.31
20680at7399	0.19
20684at7399	0.11
20685at7399	0.31
20689at7399	0.47
20692at7399	0.13
20693at7399	0.45
20703at7399	0.625
20710at7399	0.58
20725at7399	0.37
20727at7399	0.36
20728at7399	0.83
20729at7399	0.32
20730at7399	0.19
20735at7399	0.18
20736at7399	0.87
20738at7399	0.77
20744at7399	0.45
20745at7399	0.27
20754at7399	0.09
20758at7399	0.16
20759at7399	0.34
20767at7399	0.46
20776at7399	0.48
20786at7399	0.36
20788at7399	0.07
20790at7399	0.32
20797at7399	0.27
20798at7399	0.95
20801at7399	0.24
20802at7399	0.09
20808at7399	0.56
20810at7399	0.37
20811at7399	0.43
20812at7399	0.06
20816at7399	0.33
20818at7399	0.36
20826at7399	0.36
20828at7399	0.13
20829at7399	0.18
20838at7399	0.46
20842at7399	0.35
20843at7399	0.28
20854at7399	0.28
20856at7399	0.26
20859at7399	0.73
20864at7399	0.54
20867at7399	0.64
20868at7399	0.31
20869at7399	0.69
20874at7399	0.15
20877at7399	0.12
20879at7399	0.505
20882at7399	0.27
20888at7399	0.7
20889at7399	0.18
20892at7399	0.47
20899at7399	0.146666667
20909at7399	0.38
20917at7399	0.23
20918at7399	0.44
20919at7399	0.53
20925at7399	0.19
20926at7399	0.43
20933at7399	0.73
20946at7399	0.6
20948at7399	0.31
20958at7399	0.11
20960at7399	0.36
20977at7399	0.28
20980at7399	0.44
20986at7399	0.6
20989at7399	0.18
20990at7399	0.51
20992at7399	0.33
20993at7399	0.2
20995at7399	0.16
21000at7399	0.27
21002at7399	0.2
21010at7399	0.32
21012at7399	0.77
21019at7399	0.08
21022at7399	0.4
21026at7399	0.4
21030at7399	0.21
21039at7399	0.17
21040at7399	0.21
21041at7399	0.68
21043at7399	0.69
21051at7399	0.21
21054at7399	0.43
21067at7399	0.23
21071at7399	0.0
21074at7399	0.17
21078at7399	0.21
21092at7399	0.16
21093at7399	0.11
21098at7399	0.62
21099at7399	0.48
21103at7399	0.79
21104at7399	0.33
21112at7399	0.37
21115at7399	0.24
21119at7399	0.57
21120at7399	0.57
21121at7399	0.48
21123at7399	0.54
21124at7399	0.41
21130at7399	0.67
21133at7399	0.08
21134at7399	0.11
21135at7399	0.52
21137at7399	0.51
21150at7399	0.3
21151at7399	0.34
21153at7399	0.08
21155at7399	0.24
21158at7399	0.19
21159at7399	0.07
21164at7399	0.31
21169at7399	0.54
21170at7399	0.48
21171at7399	0.4
21173at7399	0.26
21175at7399	0.34
21181at7399	0.31
21182at7399	0.17
21184at7399	0.12
21195at7399	0.29
21202at7399	0.31
21203at7399	0.35
21206at7399	0.54
21209at7399	0.34
21214at7399	0.18
21216at7399	0.35
21226at7399	0.215
21232at7399	0.21
21234at7399	0.22
21237at7399	0.36
21238at7399	0.47
21245at7399	0.2
21247at7399	0.43
21255at7399	0.35
21260at7399	0.57
21263at7399	0.49
21269at7399	0.38
21276at7399	0.24
21278at7399	0.08
21282at7399	0.46
21283at7399	0.18
21284at7399	0.64
21288at7399	0.38
21290at7399	0.48
21291at7399	0.74
21296at7399	0.27
21297at7399	0.38
21298at7399	0.55
21299at7399	0.36
21304at7399	0.25
21307at7399	0.01
21309at7399	0.6
21313at7399	0.42
21329at7399	0.43
21331at7399	0.58
21336at7399	0.39
21338at7399	0.18
21341at7399	0.15
21343at7399	0.58
21350at7399	0.38
21361at7399	0.25
21368at7399	0.11
21377at7399	0.52
21378at7399	0.73
21380at7399	0.47
21381at7399	0.08
21383at7399	0.2
21385at7399	0.25
21387at7399	0.07
21393at7399	0.55
21394at7399	0.51
21398at7399	0.46
21400at7399	0.06
21413at7399	0.12
21415at7399	0.16
21416at7399	0.53
21419at7399	0.72
21423at7399	0.03
21427at7399	0.26
21430at7399	0.16
21434at7399	0.16
21436at7399	0.27
21439at7399	0.19
21448at7399	0.29
21449at7399	0.14
21455at7399	0.53
21459at7399	0.25
21460at7399	0.28
21470at7399	0.61
21471at7399	0.13
21473at7399	0.1
21474at7399	0.48
21476at7399	0.63
21478at7399	0.6
21481at7399	0.71
21483at7399	0.23
21489at7399	0.29
21492at7399	0.78
21494at7399	0.07
21495at7399	0.13
21496at7399	0.45
21508at7399	0.31
21520at7399	0.45
21525at7399	0.58
21526at7399	0.23
21529at7399	0.46
21530at7399	0.22
21533at7399	0.43
21546at7399	0.54
21552at7399	0.664
21555at7399	0.49
21556at7399	0.56
21558at7399	0.65
21560at7399	0.26
21562at7399	0.3
21563at7399	0.12
21568at7399	0.31
21571at7399	0.78
21573at7399	0.31
21578at7399	0.36
21579at7399	0.22
21582at7399	0.13
21586at7399	0.21
21588at7399	0.23
21592at7399	0.31
21595at7399	0.48
21599at7399	0.0
21600at7399	0.45
21604at7399	0.36
21609at7399	0.25
21613at7399	0.5
21614at7399	0.55
21615at7399	0.39
21616at7399	0.38
21617at7399	0.36
21629at7399	0.2
21630at7399	0.83
21632at7399	0.65
21634at7399	0.62
21641at7399	0.09
21651at7399	0.68
21654at7399	0.66
21658at7399	0.11
21661at7399	0.52
21664at7399	0.37
21665at7399	0.3
21668at7399	0.21
21671at7399	0.53
21676at7399	0.14
21678at7399	0.41
21679at7399	0.07
21684at7399	0.35
21688at7399	0.01
21690at7399	0.3
21693at7399	0.43
21696at7399	0.58
21697at7399	0.38
21699at7399	0.61
21700at7399	0.55
21703at7399	0.37
21707at7399	0.2
21709at7399	0.25
21712at7399	0.095
21723at7399	0.35
21740at7399	0.39
21743at7399	0.42
21744at7399	0.56
21745at7399	0.35
21747at7399	0.26
21748at7399	0.21
21750at7399	0.44
21754at7399	0.88
21760at7399	0.24
21762at7399	0.31
21764at7399	0.27
21765at7399	0.16
21767at7399	0.36
21770at7399	0.16
21776at7399	0.17
21777at7399	0.31
21795at7399	0.11
21798at7399	0.16
21800at7399	0.44
21803at7399	0.1
21812at7399	0.59
21816at7399	0.19
21820at7399	0.58
21824at7399	0.395
21825at7399	0.09
21829at7399	0.11
21830at7399	0.43
21831at7399	0.36
21832at7399	0.15
21834at7399	0.31
21840at7399	0.18
21845at7399	0.35
21846at7399	0.32
21858at7399	0.25
21859at7399	0.42
21861at7399	0.47
21862at7399	0.29
21871at7399	0.54
21881at7399	0.6
21883at7399	0.26
21887at7399	0.041818182
21888at7399	0.27
21892at7399	0.6
21895at7399	0.24
21901at7399	0.48
21904at7399	0.72
21905at7399	0.5
21907at7399	0.56
21909at7399	0.36
21910at7399	0.29
21911at7399	0.2
21918at7399	0.26
21921at7399	0.18
21924at7399	0.58
21925at7399	0.09
21926at7399	0.66
21935at7399	0.11
21938at7399	0.45
21939at7399	0.4
21948at7399	0.12
21950at7399	0.25
21957at7399	0.39
21968at7399	0.32
21970at7399	0.69
21980at7399	0.205
21989at7399	0.01
21990at7399	0.77
21999at7399	0.52
22002at7399	0.11
22007at7399	0.29
22009at7399	0.57
22012at7399	0.78
22022at7399	0.27
22026at7399	0.43
22027at7399	0.56
22028at7399	0.23
22030at7399	0.32
22036at7399	0.11
22038at7399	0.26
22039at7399	0.46
22040at7399	0.59
22041at7399	0.25
22042at7399	0.07
22048at7399	0.43
22049at7399	0.95
22053at7399	0.24
22056at7399	0.21
22058at7399	0.4
22064at7399	0.38
22066at7399	0.68
22073at7399	0.03
22077at7399	0.18
22080at7399	0.16
22089at7399	0.6
22090at7399	0.34
22092at7399	0.7
22103at7399	0.19
22105at7399	0.63
22106at7399	0.61
22108at7399	0.1
22109at7399	0.17
22114at7399	0.43
22115at7399	0.01
22117at7399	0.53
22118at7399	0.2
22119at7399	0.38
22120at7399	0.5
22121at7399	0.67
22131at7399	0.52
22135at7399	0.32
22141at7399	0.02
22143at7399	0.43
22145at7399	0.38
22148at7399	0.48
22158at7399	0.42
22161at7399	0.55
22162at7399	0.14
22164at7399	0.58
22172at7399	0.22
22183at7399	0.07
22185at7399	0.45
22188at7399	0.08
22191at7399	0.18
22194at7399	0.02
22195at7399	0.31
22198at7399	0.68
22203at7399	0.25
22204at7399	0.38
22208at7399	0.58
22213at7399	0.63
22228at7399	0.34
22233at7399	0.31
22234at7399	0.32
22238at7399	0.15
22239at7399	0.35
22243at7399	0.36
22244at7399	0.05
22245at7399	0.46
22247at7399	0.45
22249at7399	0.32
22256at7399	0.39
22265at7399	0.35
22267at7399	0.27
22288at7399	0.49
22289at7399	0.65
22293at7399	0.25
22299at7399	0.48
22305at7399	0.43
22311at7399	0.29
22315at7399	0.46
22316at7399	0.33
22318at7399	0.53
22320at7399	0.11
22328at7399	0.19
22332at7399	0.26
22335at7399	0.0
22339at7399	0.48
22340at7399	0.35
22343at7399	0.49
22344at7399	0.36
22345at7399	0.33
22349at7399	0.58
22358at7399	0.42
22362at7399	0.65
22364at7399	0.61
22365at7399	0.48
22367at7399	0.31
22368at7399	0.54
22370at7399	0.44
22372at7399	0.26
22374at7399	0.05
22375at7399	0.25
22377at7399	0.56
22379at7399	0.44
22389at7399	0.09
22393at7399	0.24
22394at7399	0.33
22400at7399	0.25
22401at7399	0.07
22403at7399	0.49
22404at7399	0.46
22405at7399	0.42
22406at7399	0.57
22407at7399	0.44
22417at7399	0.31
22424at7399	0.59
22426at7399	0.52
22431at7399	0.23
22435at7399	0.55
22436at7399	0.89
22442at7399	0.1
22455at7399	0.14
22456at7399	0.33
22457at7399	0.52
22473at7399	0.34
22475at7399	0.24
22477at7399	0.8
22481at7399	0.33
22483at7399	0.48
22491at7399	0.33
22494at7399	0.5
22495at7399	0.49
22496at7399	0.79
22497at7399	0.36
22499at7399	0.24
22501at7399	0.12
22505at7399	0.44
22509at7399	0.48
22510at7399	0.28
22511at7399	0.29
22512at7399	0.49
22516at7399	0.24
22517at7399	0.37
22520at7399	0.38
22521at7399	0.57
22524at7399	0.3
22525at7399	0.3
22528at7399	0.2
22532at7399	0.61
22538at7399	0.11
22539at7399	0.73
22540at7399	0.2
22541at7399	0.21
22542at7399	0.27
22543at7399	0.8
22547at7399	0.07
22552at7399	0.41
22553at7399	0.52
22555at7399	0.23
22556at7399	0.59
22565at7399	0.12
22566at7399	0.28
22572at7399	0.28
22579at7399	0.22
22580at7399	0.38
22582at7399	0.2
22587at7399	0.23
22591at7399	0.08
22593at7399	0.585
22594at7399	0.29
22606at7399	0.06
22613at7399	0.32
22615at7399	0.44
22622at7399	0.62
22623at7399	0.62
22624at7399	0.31
22631at7399	0.5
22634at7399	0.83
22635at7399	0.43
22639at7399	0.22
22640at7399	0.99
22645at7399	0.08
22646at7399	0.52
22648at7399	0.51
22651at7399	0.2
22653at7399	0.52
22655at7399	0.0
22664at7399	0.21
22666at7399	0.14
22667at7399	0.4
22673at7399	0.15
22682at7399	0.88
22687at7399	0.54
22690at7399	0.36
22693at7399	0.29
22694at7399	0.27
22697at7399	0.27
22700at7399	0.16
22701at7399	0.51
22702at7399	0.09
22704at7399	0.58
22710at7399	0.61
22717at7399	0.43
22718at7399	0.47
22720at7399	0.48
22721at7399	0.58
22722at7399	0.6
22727at7399	0.14
22728at7399	0.54
22731at7399	0.02
22735at7399	0.2
22738at7399	0.09
22742at7399	0.6
22745at7399	0.18
22752at7399	0.21
22755at7399	0.45
22756at7399	0.41
22760at7399	0.09
22762at7399	0.24
22767at7399	0.37
22774at7399	0.52
22775at7399	0.275
22777at7399	0.05
22783at7399	0.58
22784at7399	0.17
22792at7399	0.25
22801at7399	0.22
22803at7399	0.12
22806at7399	0.27
22816at7399	0.12
22817at7399	0.03
22820at7399	0.06
22823at7399	0.11
22829at7399	0.38
22831at7399	0.22
22839at7399	0.4
22841at7399	0.03
22842at7399	0.44
22846at7399	0.59
22848at7399	0.45
22852at7399	0.23
22853at7399	0.58
22855at7399	0.49
22862at7399	0.13
22873at7399	0.0
22879at7399	0.07
22881at7399	0.5
22887at7399	0.71
22888at7399	0.67
22892at7399	0.09
22893at7399	0.47
22895at7399	0.34
22896at7399	0.44
22898at7399	0.42
22903at7399	0.53
22904at7399	0.32
22910at7399	0.4
22914at7399	0.15
22915at7399	0.12
22916at7399	0.34
22921at7399	0.88
22929at7399	0.01
22931at7399	0.27
22938at7399	0.42
22940at7399	0.59
22942at7399	0.39
22945at7399	0.39
22946at7399	0.55
22947at7399	0.16
22950at7399	0.1
22951at7399	0.23
22958at7399	0.26
22959at7399	0.34
22964at7399	0.645
22970at7399	0.14
22980at7399	0.19
22985at7399	0.2
22987at7399	0.53
22992at7399	0.17
22994at7399	0.19
22996at7399	0.4
22997at7399	0.18
22999at7399	0.51
23005at7399	0.0
23019at7399	0.25
23025at7399	0.7
23026at7399	0.39
23030at7399	0.55
23033at7399	0.32
23034at7399	0.36
23046at7399	0.34
23059at7399	0.7
23062at7399	0.47
23064at7399	0.2
23066at7399	0.48
23071at7399	0.45
23072at7399	0.09
23076at7399	0.24
23077at7399	0.55
23078at7399	0.19
23079at7399	0.4
23080at7399	0.02
23087at7399	0.67
23090at7399	0.32
23095at7399	0.2
23096at7399	0.15
23103at7399	0.24
23112at7399	0.28
23113at7399	0.46
23115at7399	0.11
23119at7399	0.38
23121at7399	0.59
23122at7399	0.44
23124at7399	0.54
23126at7399	0.49
23137at7399	0.37
23141at7399	0.51
23143at7399	0.28
23149at7399	0.5
23154at7399	0.49
23157at7399	0.46
23160at7399	0.31
23162at7399	0.51
23168at7399	0.15
23169at7399	0.11
23171at7399	0.55
23173at7399	0.37
23174at7399	0.08
23175at7399	0.26
23187at7399	0.48
23188at7399	0.23
23190at7399	0.33
23191at7399	0.09
23195at7399	0.07
23197at7399	0.35
23203at7399	0.2
23205at7399	0.25
23208at7399	0.44
23213at7399	0.3
23217at7399	0.15
23220at7399	0.21
23223at7399	0.23
23224at7399	0.49
23227at7399	0.38
23228at7399	0.46
23231at7399	0.1
23236at7399	0.25
23247at7399	0.73
23248at7399	0.65
23254at7399	0.31
23258at7399	0.31
23261at7399	0.6
23268at7399	0.23
23273at7399	0.16
23275at7399	0.12
23276at7399	0.16
23283at7399	0.17
23290at7399	0.0
23298at7399	0.14
23304at7399	0.32
23308at7399	0.0
23309at7399	0.41
23314at7399	0.67
23325at7399	0.56
23333at7399	0.57
23335at7399	0.52
23336at7399	0.53
23339at7399	0.53
23341at7399	0.43
23342at7399	0.135
23343at7399	0.08
23345at7399	0.5
23353at7399	0.1
23355at7399	0.55
23358at7399	0.45
23362at7399	0.2
23364at7399	0.36
23366at7399	0.06
23369at7399	0.61
23374at7399	0.45
23376at7399	0.3
23377at7399	0.19
23381at7399	0.51
23382at7399	0.27
23384at7399	0.23
23385at7399	0.2
23386at7399	0.24
23388at7399	0.29
23389at7399	0.49
23396at7399	0.13
23404at7399	0.3
23405at7399	0.15
23408at7399	0.36
23409at7399	0.29
23410at7399	0.42
23411at7399	0.33
23413at7399	0.18
23415at7399	0.68
23423at7399	0.63
23425at7399	0.25
23430at7399	0.4
23432at7399	0.0
23435at7399	0.21
23444at7399	0.61
23456at7399	0.53
23458at7399	0.55
23463at7399	0.47
23466at7399	0.49
23467at7399	0.725
23470at7399	0.42
23472at7399	0.36
23473at7399	0.86
23474at7399	0.44
23476at7399	0.25
23478at7399	0.53
23480at7399	0.56
23483at7399	0.26
23488at7399	0.21
23491at7399	0.24
23493at7399	0.33
23495at7399	0.16
23496at7399	0.18
23499at7399	0.48
23500at7399	0.03
23502at7399	0.13
23503at7399	0.21
23519at7399	0.22
23520at7399	0.12
23528at7399	0.15
23532at7399	0.65
23534at7399	0.4
23547at7399	0.06
23548at7399	0.65
23553at7399	0.78
23555at7399	0.17
23559at7399	0.18
23565at7399	0.09
23568at7399	0.13
23570at7399	0.24
23572at7399	0.42
23576at7399	0.195
23578at7399	0.4
23579at7399	0.6
23580at7399	0.36
23581at7399	0.63
23586at7399	0.08
23587at7399	0.16
23589at7399	0.23
23592at7399	0.27
23593at7399	0.32
23594at7399	0.41
23597at7399	0.23
23598at7399	0.19
23600at7399	0.12
23601at7399	0.16
23612at7399	0.12
23618at7399	0.29
23621at7399	0.36
23625at7399	0.22
23626at7399	0.39
23632at7399	0.6
23638at7399	0.3
23644at7399	0.48
23646at7399	0.17
23648at7399	0.26
23650at7399	0.28
23653at7399	0.2
23657at7399	0.28
23658at7399	0.67
23663at7399	0.35
23665at7399	0.27
23671at7399	0.13
23680at7399	0.425
23681at7399	0.31
23689at7399	0.24
23690at7399	0.27
23691at7399	0.35
23696at7399	0.1375
23697at7399	0.26
23705at7399	0.33
23708at7399	0.19
23716at7399	0.61
23718at7399	0.23
23720at7399	0.19
23722at7399	0.57
23725at7399	0.36
23728at7399	0.85
23731at7399	0.35
23734at7399	0.2
23738at7399	0.37
23743at7399	0.14
23744at7399	0.43
23753at7399	0.55
23757at7399	0.59
23758at7399	0.14
23761at7399	0.145
23765at7399	0.32
23766at7399	0.4
23768at7399	0.5
23769at7399	0.26
23770at7399	0.046666667
23771at7399	0.72
23774at7399	0.17
23775at7399	0.09
23779at7399	0.57
23780at7399	0.0
23785at7399	0.26
23790at7399	0.41
23791at7399	0.345
23793at7399	0.27
23794at7399	0.44
23803at7399	0.23
23821at7399	0.34
23823at7399	0.24
23826at7399	0.74
23830at7399	0.16
23843at7399	0.26
23845at7399	0.27
23853at7399	0.35
23856at7399	0.29
23857at7399	0.37
23858at7399	0.4
23860at7399	0.78
23865at7399	0.1
23872at7399	0.3
23875at7399	0.99
23878at7399	0.36
23881at7399	0.185
23882at7399	0.1
23883at7399	0.3
23886at7399	0.45
23897at7399	0.46
23898at7399	0.51
23901at7399	0.2
23904at7399	0.73
23905at7399	0.17
23909at7399	0.27
23911at7399	0.57
23912at7399	0.16
23913at7399	0.48
23917at7399	0.09
23918at7399	0.29
23925at7399	0.33
23927at7399	0.14
23928at7399	0.39
23932at7399	0.34
23933at7399	0.82
23934at7399	0.06
23935at7399	0.2
23940at7399	0.6
23945at7399	0.18
23949at7399	0.39
23958at7399	0.22
23963at7399	0.46
23972at7399	0.21
23982at7399	0.51
23985at7399	0.62
23992at7399	0.3
23994at7399	0.1
23998at7399	0.76
23999at7399	0.16
24000at7399	0.49
24004at7399	0.07
24005at7399	0.8
24012at7399	0.35
24036at7399	0.3
24039at7399	0.5
24040at7399	0.39
24041at7399	0.19
24042at7399	0.43
24044at7399	0.15
24048at7399	0.29
24050at7399	0.38
24053at7399	0.61
24055at7399	0.58
24070at7399	0.35
24072at7399	0.28
24077at7399	0.34
24082at7399	0.45
24088at7399	0.2
24089at7399	0.56
24093at7399	0.51
24095at7399	0.58
24108at7399	0.26
24111at7399	0.05
24115at7399	0.46
24119at7399	0.46
24120at7399	0.01
24122at7399	0.3
24124at7399	0.44
