orthogroup	EVR
MZ22502344	0.91
MZ22502347	1.1815
MZ22502348	0.9443
MZ22502350	0.9596
MZ22502351	0.9971
MZ22502352	1.3288
MZ22502354	1.0269
MZ22502361	1.0859999999999999
MZ22502364	0.8690000000000001
MZ22502365	1.3183
MZ22502366	0.8804
MZ22502368	0.9494
MZ22502369	1.3302
MZ22502371	1.3247
MZ22502373	1.0157
MZ22502375	1.21
MZ22502376	0.9254
MZ22502377	0.9556
MZ22502381	1.2723
MZ22502383	0.9881
MZ22502385	1.0059
MZ22502386	0.9714
MZ22502387	1.2356
MZ22502390	0.9491
MZ22502394	1.031
MZ22502400	0.9614
MZ22502401	0.9855
MZ22502403	0.9092
MZ22502404	1.0592
MZ22502406	1.0236
MZ22502407	0.8788
MZ22502408	1.5184
MZ22502409	0.9834
MZ22502412	1.0288
MZ22502414	0.9377
MZ22502417	1.1449
MZ22502418	0.976
MZ22502421	1.1748
MZ22502422	1.016
MZ22502426	2.0051
MZ22502427	0.9226
MZ22502428	1.4552
MZ22502429	0.9184
MZ22502430	0.9418
MZ22502431	1.0364
MZ22502432	1.0688
MZ22502433	0.9259
MZ22502434	0.8667
MZ22502436	0.8923
MZ22502437	1.0356
MZ22502439	1.3608
MZ22502440	1.3433
MZ22502446	1.0043
MZ22502449	0.8719
MZ22502451	1.3518
MZ22502452	1.2518
MZ22502454	0.9561
MZ22502457	1.0278
MZ22502459	0.8433
MZ22502460	1.2291
MZ22502461	0.8575
MZ22502462	1.3808
MZ22502463	1.0598
MZ22502464	1.104
MZ22502466	1.5414
MZ22502470	0.9759
MZ22502471	0.9499
MZ22502474	0.8627
MZ22502475	1.1172
MZ22502477	0.9533
MZ22502478	1.0816
MZ22502480	0.9325
MZ22502481	0.8816
MZ22502482	1.0029
MZ22502484	1.0763
MZ22502485	1.7008
MZ22502488	0.8564
MZ22502491	0.8121
MZ22502494	1.0031
MZ22502495	0.8859
MZ22502497	1.3786
MZ22502498	1.6732
MZ22502502	2.0944
MZ22502505	1.7409999999999999
MZ22502508	1.4476
MZ22502510	1.6187
MZ22502513	0.9513
MZ22502517	1.1208
MZ22502519	1.121
MZ22502521	1.1646
MZ22502522	1.3069
MZ22502523	1.1611
MZ22502527	1.2264
MZ22502528	1.001
MZ22502529	0.9003
MZ22502532	1.0941
MZ22502533	0.9045
MZ22502535	1.2313
MZ22502538	1.0744
MZ22502539	1.0163
MZ22502540	1.3222
MZ22502541	1.0512
MZ22502543	1.225
MZ22502544	0.8923
MZ22502547	1.0304
MZ22502549	1.2026
MZ22502550	1.0423
MZ22502551	0.9533
MZ22502552	1.0933
MZ22502554	1.2813
MZ22502555	1.4839
MZ22502558	1.1547
MZ22502561	1.1448
MZ22502564	1.0331
MZ22502565	1.0434
MZ22502567	1.2806
MZ22502568	1.0735
MZ22502570	1.043
MZ22502571	0.8696
MZ22502573	0.8517
MZ22502574	0.8277
MZ22502575	0.8851
MZ22502577	0.9146
MZ22502578	1.5041
MZ22502581	1.3659
MZ22502583	1.0337
MZ22502584	1.0857
MZ22502585	1.2069
MZ22502590	1.06
MZ22502592	1.0034
MZ22502600	0.8574
MZ22502601	1.0832
MZ22502603	0.9122
MZ22502605	0.8452
MZ22502606	1.0101
MZ22502609	1.1835
MZ22502612	1.7798
MZ22502617	0.9401
MZ22502619	1.0013
MZ22502620	1.1554
MZ22502624	0.9181
MZ22502627	1.127
MZ22502629	0.9948
MZ22502631	0.8798
MZ22502632	1.0011
MZ22502633	1.1988
MZ22502635	0.8589
MZ22502636	1.1408
MZ22502640	0.9887
MZ22502641	1.0117
MZ22502642	1.1653
MZ22502645	1.022
MZ22502646	0.9374
MZ22502648	1.1776
MZ22502649	1.21
MZ22502650	1.1996
MZ22502656	0.9719
MZ22502658	1.2447
MZ22502661	1.0181
MZ22502662	0.9321
MZ22502668	0.9540000000000001
MZ22502670	0.8787
MZ22502673	0.9101
MZ22502674	0.9506
MZ22502675	0.9323
MZ22502678	0.8978
MZ22502683	1.0892
MZ22502684	1.0138
MZ22502686	0.9762
MZ22502687	1.3901
MZ22502688	1.1108
MZ22502693	1.5055
MZ22502697	0.9783
MZ22502698	1.0606
MZ22502699	0.8817
MZ22502700	0.8945
MZ22502702	1.5519
MZ22502703	1.1595
MZ22502705	1.1218
MZ22502706	0.8387
MZ22502708	0.9192
MZ22502709	1.1429
MZ22502710	1.1963
MZ22502711	1.0161
MZ22502720	0.8853
MZ22502725	0.9742
MZ22502726	0.9568
MZ22502727	0.9512
MZ22502732	1.0099
MZ22502733	1.2667
MZ22502736	0.9449
MZ22502737	0.8319
MZ22502740	0.8814
MZ22502752	0.9226
MZ22502754	0.9857
MZ22502757	1.0909
MZ22502758	1.2806
MZ22502759	0.9548
MZ22502760	0.9657
MZ22502765	1.1331
MZ22502766	0.8457
MZ22502771	1.0488
MZ22502775	1.193
MZ22502777	1.1399
MZ22502782	0.9856
MZ22502784	1.4988
MZ22502785	0.9073
MZ22502787	1.0034
MZ22502790	1.0773
MZ22502791	1.3951
MZ22502795	0.9813
MZ22502797	0.9697
MZ22502798	0.9632
MZ22502799	0.8296
MZ22502803	1.0531
MZ22502805	1.1159999999999999
MZ22502806	1.2914
MZ22502807	1.3780000000000001
MZ22502808	0.9894
MZ22502809	0.965
MZ22502814	0.9059999999999999
MZ22502817	1.0522
MZ22502822	1.1637
MZ22502823	1.0357
MZ22502825	0.836
MZ22502829	0.8884
MZ22502831	1.0115
MZ22502833	0.9329
MZ22502834	1.2253
MZ22502836	1.0498
MZ22502838	1.1522
MZ22502842	1.0841
MZ22502843	1.0156
MZ22502844	1.0085
MZ22502845	0.9615
MZ22502846	1.0017
MZ22502847	1.0687
MZ22502852	1.2778
MZ22502854	1.0584
MZ22502858	1.308
MZ22502864	0.9631
MZ22502869	0.8831
MZ22502870	1.3573
MZ22502872	0.8269
MZ22502874	0.8913
MZ22502875	1.3848
MZ22502879	1.0151
MZ22502882	0.9386
MZ22502883	0.9079
MZ22502884	1.0247
MZ22502885	0.9499
MZ22502888	1.1193
MZ22502890	1.1034
MZ22502891	0.8995
MZ22502892	1.1349
MZ22502893	0.915
MZ22502897	0.9746
MZ22502898	1.2632
MZ22502899	1.0465
MZ22502900	0.9708
MZ22502901	1.0591
MZ22502903	0.8594
MZ22502907	0.9423
MZ22502909	0.8771
MZ22502912	1.4959
MZ22502915	1.0566
MZ22502920	0.88
MZ22502925	1.2534
MZ22502931	1.2298
MZ22502932	0.9134
MZ22502933	0.8604
MZ22502934	1.2566
MZ22502935	1.4286
MZ22502937	1.4074
MZ22502938	1.4116
MZ22502939	0.9475
MZ22502941	1.2011
MZ22502943	1.453
MZ22502944	1.1596
MZ22502947	0.9932
MZ22502948	1.1287
MZ22502949	0.9508
MZ22502950	0.8852
MZ22502952	0.8511
MZ22502953	0.889
MZ22502956	1.3374
MZ22502957	0.8242
MZ22502961	0.8367
MZ22502962	0.9381
MZ22502963	0.9336
MZ22502964	0.9017
MZ22502965	0.9298
MZ22502966	0.8692
MZ22502967	0.813
MZ22502970	0.8752
MZ22502971	0.9194
MZ22502972	1.1197
MZ22502977	1.0021
MZ22502978	0.9914
MZ22502979	1.4074
MZ22502980	0.9433
MZ22502981	1.0876
MZ22502983	1.0617
MZ22502988	0.9801
MZ22502989	1.0152
MZ22502991	1.1444
MZ22502992	0.9395
MZ22502993	0.8721
MZ22502998	0.9089
MZ22503000	1.0375
MZ22503001	0.8797
MZ22503004	1.2792
MZ22503007	1.0519
MZ22503008	0.9463
MZ22503010	1.0261
MZ22503011	1.2889
MZ22503014	0.9791
MZ22503021	0.9699
MZ22503022	0.9489
MZ22503023	1.03
MZ22503026	1.3518
MZ22503027	1.0136
MZ22503028	1.0086
MZ22503031	0.9638
MZ22503032	1.051
MZ22503033	1.1577
MZ22503034	0.8714
MZ22503035	0.9681
MZ22503036	0.9301
MZ22503037	0.8342
MZ22503041	1.281
MZ22503042	1.0128
MZ22503043	1.6657
MZ22503048	1.3458
MZ22503049	1.0125
MZ22503050	1.2066
MZ22503055	1.0361
MZ22503056	1.2627
MZ22503057	0.8718
MZ22503058	1.0297
MZ22503059	1.0402
MZ22503065	0.9926
MZ22503066	0.8643
MZ22503069	1.1926
MZ22503070	1.4138
MZ22503073	0.9689
MZ22503074	0.9537
MZ22503075	1.1654
MZ22503077	1.1219
MZ22503081	1.0914
MZ22503082	1.0687
MZ22503083	1.5712
MZ22503085	1.0751
MZ22503091	1.0112
MZ22503095	1.047
MZ22503098	1.3697
MZ22503099	1.195
MZ22503100	1.1052
MZ22503102	1.0016
MZ22503103	1.0734
MZ22503105	1.1393
MZ22503106	0.8696
MZ22503107	1.0297
MZ22503109	1.0164
MZ22503113	1.4905
MZ22503116	0.8821
MZ22503119	1.0841
MZ22503121	0.8759999999999999
MZ22503122	1.1289
MZ22503123	1.1035
MZ22503124	0.8734
MZ22503126	1.1141
MZ22503127	0.8319
MZ22503128	0.8786
MZ22503134	0.9992
MZ22503135	0.9448
MZ22503138	0.8405
MZ22503140	1.0795
MZ22503141	1.2007
MZ22503145	0.9558
MZ22503148	1.3216
MZ22503151	1.3188
MZ22503154	1.0398
MZ22503160	0.8486
MZ22503161	1.4217
MZ22503163	1.2349
MZ22503164	0.9908
MZ22503165	0.9711
MZ22503166	1.1641
MZ22503167	0.8655
MZ22503168	0.8121
MZ22503169	1.078
MZ22503174	1.2152
MZ22503175	1.2022
MZ22503178	2.1334
MZ22503181	1.0528
MZ22503182	1.0701
MZ22503183	0.9095
MZ22503186	1.0277
MZ22503188	1.2502
MZ22503189	0.8792
MZ22503190	1.1538
MZ22503192	0.8796
MZ22503199	1.0017
MZ22503202	1.0586
MZ22503203	0.9034
MZ22503205	0.9339
MZ22503206	0.9048
MZ22503208	0.8772
MZ22503209	1.0619
MZ22503214	0.9579
MZ22503215	1.1138
MZ22503217	0.9408
MZ22503218	0.9631
MZ22503219	0.9640000000000001
MZ22503224	1.0885
MZ22503225	0.8893
MZ22503226	0.8157
MZ22503229	1.0182
MZ22503230	1.0477
MZ22503235	1.3314
MZ22503236	1.0437
MZ22503238	1.1111
MZ22503239	1.8265
MZ22503240	1.0258
MZ22503241	0.9316
MZ22503244	1.0136
MZ22503247	1.0815
MZ22503249	1.0505
MZ22503251	0.9996
MZ22503252	0.8276
MZ22503255	0.8398
MZ22503256	0.9891
MZ22503257	0.8584
MZ22503258	2.2114
MZ22503259	0.8375
MZ22503261	0.8502
MZ22503263	1.04
MZ22503266	0.8159
MZ22503268	1.1684
MZ22503271	1.2342
MZ22503273	0.9907
MZ22503276	1.5095
MZ22503279	0.8492
MZ22503280	1.0776
MZ22503281	0.9494
MZ22503282	0.8604
MZ22503283	0.9532
MZ22503285	0.9146
MZ22503287	1.0566
MZ22503290	1.092
MZ22503292	1.204
MZ22503295	0.9499
MZ22503296	1.0497
MZ22503298	0.857
MZ22503302	0.9048
MZ22503303	0.8282
MZ22503306	0.9575
MZ22503309	1.147
MZ22503310	1.2476
MZ22503313	0.9163
MZ22503315	0.8484
MZ22503318	0.9098
MZ22503320	1.4528
MZ22503321	0.9790000000000001
MZ22503322	0.8341
MZ22503324	1.4152
MZ22503327	1.1588
MZ22503329	1.4482
MZ22503330	1.0001
MZ22503331	0.8505
MZ22503332	1.0532
MZ22503337	0.8904
MZ22503339	0.8714
MZ22503340	0.835
MZ22503343	1.1406
MZ22503346	0.9589
MZ22503348	0.8404
MZ22503350	0.9848
MZ22503351	1.1015
MZ22503352	0.9817
MZ22503353	1.0384
MZ22503354	1.2672
MZ22503358	1.3236
MZ22503367	1.1751
MZ22503368	0.9343
MZ22503369	0.8853
MZ22503370	1.1795
MZ22503373	1.6084
MZ22503376	1.0002
MZ22503377	1.0504
MZ22503378	0.8584
MZ22503383	1.2555
MZ22503384	1.1388
MZ22503387	0.9093
MZ22503388	0.9288
MZ22503389	1.1204
MZ22503390	0.9005
MZ22503391	1.1572
MZ22503392	0.9651
MZ22503393	1.0128
MZ22503395	0.8977
MZ22503399	0.9176
MZ22503402	1.235
MZ22503403	1.1779
MZ22503407	0.9555
MZ22503410	1.3127
MZ22503416	1.085
MZ22503417	1.0217
MZ22503418	0.8931
MZ22503420	1.2987
MZ22503426	0.8915
MZ22503427	1.3688
MZ22503428	1.0691
MZ22503429	1.1835
MZ22503430	0.8912
MZ22503438	1.0106
MZ22503441	1.3349
MZ22503443	1.1631
MZ22503446	0.9596
MZ22503447	1.1341
MZ22503452	0.9216
MZ22503454	0.9816
MZ22503457	0.932
MZ22503458	1.1338
MZ22503459	0.8915
MZ22503461	1.1354
MZ22503463	1.0421
MZ22503464	1.0289
MZ22503465	0.9524
MZ22503466	1.1352
MZ22503468	0.8958
MZ22503472	1.2352
MZ22503474	1.4352
MZ22503475	1.0509
MZ22503479	1.3993
MZ22503482	1.3524
MZ22503484	1.3958
MZ22503488	0.9725
MZ22503489	0.9464
MZ22503492	1.469
MZ22503499	0.8924
MZ22503502	0.8797
MZ22503505	1.1889
MZ22503507	0.9463
MZ22503510	0.8549
MZ22503513	0.8646
MZ22503514	1.197
MZ22503520	1.0829
MZ22503523	1.187
MZ22503526	1.1284
MZ22503529	0.9661
MZ22503531	0.8798
MZ22503533	0.8758
MZ22503537	1.3538
MZ22503538	0.9752
MZ22503541	0.9786
MZ22503546	1.071
MZ22503550	0.9382
MZ22503552	1.4454
MZ22503553	1.1115
MZ22503555	0.9221
MZ22503559	0.9008
MZ22503560	1.0845
MZ22503561	1.0511
MZ22503562	1.239
MZ22503563	0.9434
MZ22503566	0.9378
MZ22503567	1.2009999999999998
MZ22503568	0.9448
MZ22503572	0.8573
MZ22503574	1.0174
MZ22503575	1.3443
MZ22503579	1.0985
MZ22503582	1.1524
MZ22503584	0.8411
MZ22503585	1.0153
MZ22503587	1.2568
MZ22503592	1.11
MZ22503593	1.0995
MZ22503597	0.9105
MZ22503598	1.2397
MZ22503601	0.8407
MZ22503602	1.1197
MZ22503603	1.0635
MZ22503604	0.9054
MZ22503606	1.2902
MZ22503610	0.8743
MZ22503611	1.7474
MZ22503614	0.8669
MZ22503617	1.1107
MZ22503618	0.9523
MZ22503619	1.389
MZ22503623	0.9923
MZ22503624	0.9189
MZ22503628	0.9547
MZ22503635	0.9032
MZ22503637	1.4801
MZ22503638	1.139
MZ22503641	0.8827
MZ22503642	0.9416
MZ22503645	1.0947
MZ22503648	0.9141
MZ22503652	1.1806
MZ22503653	0.9183
MZ22503654	1.0419
MZ22503660	1.0337
MZ22503664	0.8598
MZ22503665	1.2009
MZ22503668	0.9929
MZ22503669	1.1407
MZ22503670	1.0701
MZ22503671	0.8454
MZ22503675	1.0368
MZ22503676	0.8524
MZ22503677	1.075
MZ22503680	1.3372
MZ22503682	0.8373
MZ22503686	1.0139
MZ22503689	1.1168
MZ22503690	0.9788
MZ22503693	1.0019
MZ22503695	1.0915
MZ22503696	1.1608
MZ22503698	1.176
MZ22503699	1.03
MZ22503701	1.3063
MZ22503703	0.9451
MZ22503706	0.9269
MZ22503707	1.1767
MZ22503709	1.095
MZ22503710	0.8302
MZ22503712	0.9128
MZ22503713	0.9256
MZ22503716	1.5931
MZ22503718	1.2086
MZ22503720	0.8286
MZ22503721	0.9511
MZ22503723	1.1723
MZ22503725	1.0105
MZ22503726	1.0415
MZ22503728	0.9009
MZ22503729	0.9836
MZ22503731	1.0152
MZ22503732	1.0986
MZ22503740	0.8828
MZ22503741	0.9594
MZ22503742	0.8729
MZ22503743	1.1076
MZ22503748	1.2719
MZ22503749	1.2089
MZ22503751	0.968
MZ22503753	0.9576
MZ22503755	0.8987
MZ22503756	1.0365
MZ22503757	1.0228
MZ22503758	1.3488
MZ22503759	1.5309
MZ22503760	0.8654
MZ22503762	1.1961
MZ22503763	0.9213
MZ22503764	1.093
MZ22503767	1.8153
MZ22503768	1.4587
MZ22503770	2.1583
MZ22503773	0.8352
MZ22503775	0.9959
MZ22503776	1.9719
MZ22503778	1.5712
MZ22503779	0.905
MZ22503782	1.0572
MZ22503783	0.9231
MZ22503785	0.8524
MZ22503787	0.9521
MZ22503789	0.9554
MZ22503791	0.8899
MZ22503792	1.0191
MZ22503797	1.1496
MZ22503798	1.226
MZ22503799	1.0416
MZ22503803	0.8624
MZ22503805	0.9709
MZ22503809	1.8238
MZ22503813	0.986
MZ22503814	0.8756
MZ22503815	1.0524
MZ22503816	1.4186
MZ22503818	1.0275
MZ22503820	1.2063
MZ22503822	0.8659
MZ22503825	0.8903
MZ22503826	1.1378
MZ22503829	0.8766
MZ22503832	0.8257
MZ22503833	0.9878
MZ22503836	0.8577
MZ22503839	0.9613
MZ22503840	1.06
MZ22503842	0.8679
MZ22503843	0.8665
MZ22503845	0.9042
MZ22503848	0.9387
MZ22503849	1.0833
MZ22503850	1.0239
MZ22503852	0.8698
MZ22503853	1.0661
MZ22503854	0.8321
MZ22503855	1.5198
MZ22503858	1.1734
MZ22503860	0.8964
MZ22503861	0.9089
MZ22503864	1.4140000000000001
MZ22503867	1.9005
MZ22503868	0.8782
MZ22503869	0.8956
MZ22503871	0.8821
MZ22503873	1.2389
MZ22503877	1.0182
MZ22503880	0.9392
MZ22503881	1.114
MZ22503882	0.8884
MZ22503883	1.1325
MZ22503884	1.2954
MZ22503885	1.0245
MZ22503886	1.2801
MZ22503888	1.2038
MZ22503894	1.0525
MZ22503895	1.2105
MZ22503896	0.94
MZ22503897	0.9677
MZ22503900	1.0808
MZ22503901	0.9003
MZ22503905	0.9749
MZ22503906	1.1256
MZ22503908	1.4205
MZ22503910	0.9669
MZ22503915	1.22
MZ22503918	1.1075
MZ22503920	0.8946
MZ22503921	1.0133
MZ22503922	0.8911
MZ22503923	1.0672
MZ22503925	1.0358
MZ22503927	1.6613
MZ22503928	1.0816
MZ22503929	1.0985
MZ22503934	0.8614
MZ22503935	0.9312
MZ22503940	0.8861
MZ22503943	1.4584
MZ22503946	1.0971
MZ22503949	0.8227
MZ22503957	1.0548
MZ22503958	1.0912
MZ22503959	0.8854
MZ22503960	0.953
MZ22503961	1.1629
MZ22503962	1.2358
MZ22503963	1.4436
MZ22503965	1.1263
MZ22503966	1.2009999999999998
MZ22503967	0.9549
MZ22503970	1.1457
MZ22503972	0.9608
MZ22503977	1.3619
MZ22503984	1.0931
MZ22503985	0.8811
MZ22503987	0.9853
MZ22503989	0.9066
MZ22503993	1.2722
MZ22503998	1.1199
MZ22504001	0.8623
MZ22504003	1.0871
MZ22504006	1.0363
MZ22504008	1.3769999999999998
MZ22504009	0.9385
MZ22504013	1.1412
MZ22504014	0.8713
MZ22504016	1.0173
MZ22504018	0.8971
MZ22504019	1.034
MZ22504022	0.8881
MZ22504023	0.9059
MZ22504025	1.0387
MZ22504026	1.1396
MZ22504030	0.8646
MZ22504032	1.1423
MZ22504035	1.1354
MZ22504040	1.0121
MZ22504043	0.89
MZ22504048	0.9688
MZ22504049	1.2236
MZ22504051	1.0590000000000002
MZ22504052	0.9329
MZ22504053	1.4648
MZ22504055	0.9021
MZ22504057	0.9009
MZ22504058	0.8776
MZ22504061	1.4573
MZ22504062	0.8243
MZ22504063	1.15
MZ22504066	1.0049
MZ22504067	1.1536
MZ22504070	0.8658
MZ22504075	1.4996
MZ22504077	0.9934
MZ22504078	1.2142
MZ22504079	1.1902
MZ22504080	0.9224
MZ22504081	0.9659
MZ22504084	0.9071
MZ22504085	1.4735
MZ22504087	0.956
MZ22504089	1.0408
MZ22504095	0.9862
MZ22504097	1.1182
MZ22504099	0.8987
MZ22504100	0.9975
MZ22504101	0.838
MZ22504104	1.2438
MZ22504105	0.8952
MZ22504106	1.0657
MZ22504108	1.0881
MZ22504112	0.9812
MZ22504114	1.178
MZ22504115	0.9688
MZ22504118	1.0165
MZ22504121	1.2667
MZ22504122	1.1201
MZ22504125	1.0448
MZ22504127	1.1049
MZ22504128	1.4581
MZ22504134	1.1855
MZ22504137	0.9751
MZ22504138	1.0603
MZ22504139	1.0794
MZ22504144	0.92
MZ22504145	0.9846
MZ22504147	0.9186
MZ22504148	0.9824
MZ22504149	0.9512
MZ22504153	0.8489
MZ22504154	0.9508
MZ22504158	0.9425
MZ22504163	0.9489
MZ22504165	1.0172
MZ22504166	1.0192
MZ22504168	0.9256
MZ22504169	1.078
MZ22504174	0.8621
MZ22504175	1.0226
MZ22504176	1.1801
MZ22504177	0.9039
MZ22504178	1.2366
MZ22504180	0.8636
MZ22504181	0.9239
MZ22504182	1.4401
MZ22504183	1.1383
MZ22504184	0.9546
MZ22504185	1.1863
MZ22504186	0.9683
MZ22504191	1.2158
MZ22504192	0.9371
MZ22504193	0.9183
MZ22504201	0.8428
MZ22504203	0.8726
MZ22504204	1.0675
MZ22504205	1.8809
MZ22504206	0.9785
MZ22504207	0.8892
MZ22504212	1.172
MZ22504214	0.9423
MZ22504215	0.9009999999999999
MZ22504216	1.0418
MZ22504218	0.9636
MZ22504220	0.8403
MZ22504221	1.158
MZ22504223	0.941
MZ22504224	1.0936
MZ22504229	0.8445
MZ22504231	1.3082
MZ22504235	1.0388
MZ22504238	0.8490000000000001
MZ22504239	0.9937
MZ22504240	0.9044
MZ22504241	0.9344
MZ22504243	0.9978
MZ22504244	1.05
MZ22504245	0.8258
MZ22504247	1.0372
MZ22504248	1.7301
MZ22504249	0.8874
MZ22504250	1.0357
MZ22504251	1.4580000000000002
MZ22504253	1.197
MZ22504254	0.9622
MZ22504255	0.8722
MZ22504256	0.866
MZ22504257	0.8258
MZ22504258	0.9705
MZ22504259	1.1303
MZ22504262	1.1066
MZ22504263	0.89
MZ22504265	1.0223
MZ22504267	0.8776
MZ22504268	0.8848
MZ22504272	1.0211
MZ22504274	0.8945
MZ22504278	1.1405
MZ22504280	0.9098
MZ22504282	0.9365
MZ22504283	1.0052
MZ22504289	1.0314
MZ22504290	1.1302
MZ22504292	1.0255
MZ22504295	0.9025
MZ22504296	0.9873
MZ22504299	1.3509
MZ22504300	1.5745
MZ22504301	0.9936
MZ22504302	1.1462
MZ22504303	1.0025
MZ22504304	0.8598
MZ22504305	0.8363
MZ22504306	0.9919
MZ22504313	0.9097
MZ22504314	0.9185
MZ22504316	1.1023
MZ22504318	0.987
MZ22504320	0.8486
MZ22504324	0.878
MZ22504325	0.8691
MZ22504327	1.2146
MZ22504328	1.0268
MZ22504329	0.9521
MZ22504330	0.8504
MZ22504336	1.6638
MZ22504337	0.8782
MZ22504342	0.9918
MZ22504343	1.103
MZ22504345	1.0985
MZ22504346	0.946
MZ22504347	1.0235
MZ22504348	1.044
MZ22504349	1.1378
MZ22504350	0.8527
MZ22504351	0.8359
MZ22504356	1.2088
MZ22504358	0.9955
MZ22504359	1.3511
MZ22504362	0.9933
MZ22504371	1.0341
MZ22504372	1.6642
MZ22504374	1.4223
MZ22504381	0.9401
MZ22504382	1.6569
MZ22504384	1.0103
MZ22504385	1.0007
MZ22504386	0.8828
MZ22504390	1.0444
MZ22504391	1.334
MZ22504394	0.8992
MZ22504397	0.8409
MZ22504398	1.1426
MZ22504401	0.8451
MZ22504409	0.9881
MZ22504412	1.0418
MZ22504414	0.8837
MZ22504415	0.9704
MZ22504416	1.9089
MZ22504417	0.8444
MZ22504418	1.0325
MZ22504419	1.0786
MZ22504420	1.28
MZ22504422	1.4705
MZ22504426	0.9481
MZ22504428	1.3283
MZ22504429	1.2437
MZ22504430	1.1926
MZ22504431	1.1456
MZ22504433	1.0658
MZ22504435	0.8313
MZ22504436	1.1078
MZ22504437	1.0489
MZ22504443	0.9881
MZ22504445	0.8941
MZ22504447	0.9621
MZ22504448	0.8758
MZ22504449	1.3742
MZ22504450	0.9203
MZ22504453	1.0197
MZ22504454	0.8339
MZ22504455	1.0888
MZ22504458	1.0857
MZ22504459	1.3494
MZ22504460	0.8916
MZ22504462	1.0005
MZ22504464	0.9187
MZ22504467	1.0198
MZ22504469	0.8545
MZ22504472	0.8861
MZ22504473	0.8299
MZ22504474	1.1044
MZ22504476	1.0423
MZ22504479	0.8216
MZ22504480	1.0394
MZ22504481	0.9437
MZ22504483	0.8666
MZ22504488	1.4098
MZ22504493	0.9559
MZ22504494	0.8431
MZ22504497	1.0619
MZ22504499	1.0198
MZ22504501	1.0581
MZ22504507	0.8212
MZ22504508	1.5571
MZ22504509	0.8787
MZ22504513	1.5116
MZ22504517	1.0842
MZ22504521	0.8675
MZ22504522	0.9669
MZ22504523	0.9465
MZ22504524	1.0419
MZ22504528	1.3249
MZ22504529	1.6137
MZ22504530	1.1678
MZ22504531	0.9767
MZ22504532	1.0752
MZ22504533	1.3664
MZ22504534	1.1436
MZ22504537	1.1175
MZ22504540	0.9378
MZ22504542	0.8708
MZ22504543	0.9582
MZ22504544	0.9677
MZ22504545	1.2441
MZ22504546	0.9312
MZ22504547	1.0837
MZ22504551	1.0404
MZ22504553	0.9268
MZ22504555	1.1481
MZ22504556	1.1721
MZ22504565	1.2262
MZ22504568	0.8793
MZ22504570	0.9229
MZ22504572	0.828
MZ22504575	1.1374
MZ22504580	0.8913
MZ22504582	0.9594
MZ22504584	0.9312
MZ22504585	1.3757
MZ22504588	0.8814
MZ22504597	0.9217
MZ22504598	1.1018
MZ22504599	0.9738
MZ22504600	1.1777
MZ22504602	0.8687
MZ22504603	1.4271
MZ22504604	0.8314
MZ22504605	0.8871
MZ22504608	0.9042
MZ22504609	1.2103
MZ22504611	1.3605
MZ22504612	0.882
MZ22504619	0.8207
MZ22504622	0.8535
MZ22504626	1.0041
MZ22504630	1.2031
MZ22504631	0.9879
MZ22504635	0.9544
MZ22504637	0.9371
MZ22504640	1.2326
MZ22504644	0.9908
MZ22504645	0.9416
MZ22504646	1.3339
MZ22504647	1.26
MZ22504648	0.9588
MZ22504651	0.9782
MZ22504654	1.3882
MZ22504656	1.122
MZ22504657	0.8769
MZ22504659	1.0669
MZ22504665	1.5458
MZ22504666	1.1801
MZ22504667	1.0564
MZ22504669	1.4873
MZ22504672	0.8479
MZ22504676	0.8988
MZ22504679	1.0253
MZ22504681	0.8481
MZ22504682	0.8405
MZ22504683	1.0006
MZ22504687	1.7197
MZ22504689	0.9209
MZ22504693	0.948
MZ22504695	0.8584
MZ22504696	1.2259
MZ22504701	1.0443
MZ22504702	1.3198
MZ22504703	0.8677
MZ22504704	1.0134
MZ22504705	1.0126
MZ22504706	0.8746
MZ22504707	1.0738
MZ22504708	1.129
MZ22504709	1.0436
MZ22504710	0.9282
MZ22504712	0.9693
MZ22504715	1.1934
MZ22504716	0.9966
MZ22504717	0.8881
MZ22504721	1.0274
MZ22504722	0.8486
MZ22504723	1.2019
MZ22504724	1.0490000000000002
MZ22504725	0.9141
MZ22504727	0.9313
MZ22504728	1.0108
MZ22504729	0.9723
MZ22504731	1.0329
MZ22504732	1.1566
MZ22504736	0.8959999999999999
MZ22504738	0.9034
MZ22504750	0.8723
MZ22504754	1.0988
MZ22504757	1.0403
MZ22504758	1.2047
MZ22504761	0.9143
MZ22504763	1.011
MZ22504764	0.9242
MZ22504765	1.0823
MZ22504767	0.8885
MZ22504769	0.9713
MZ22504772	1.0088
MZ22504775	1.1085
MZ22504776	0.9612
MZ22504777	1.1821
MZ22504778	0.9874
MZ22504781	1.462
MZ22504782	1.0119
MZ22504783	0.9682
MZ22504784	0.8535
MZ22504786	0.9992
MZ22504787	0.8867
MZ22504788	1.1341
MZ22504789	0.8973
MZ22504793	0.9372
MZ22504796	0.8463
MZ22504800	1.1052
MZ22504801	1.1612
MZ22504805	1.1199
MZ22504806	1.1309
MZ22504809	1.2335
MZ22504811	0.9012
MZ22504812	1.4955
MZ22504814	0.8524
MZ22504815	0.9243
MZ22504816	1.4212
MZ22504819	1.0744
MZ22504822	0.976
MZ22504825	1.1495
MZ22504826	0.9244
MZ22504827	0.9791
MZ22504829	0.8684
MZ22504833	0.8856
MZ22504835	0.9529
