gene	LCA
GB56017	16
GB45344	16
GB50564	16
GB50736	16
GB48771	16
GB54162	16
GB42404,GB51456,GB51456	16
GB54175	16
GB47606	16
GB47906	16
GB49429	16
GB53881	16
GB40221	16
GB55679,GB55684	16
GB42703	16
GB41181	16
GB49437	16
GB52159	16
GB54760	16
GB40444	16
GB49598	16
GB43688,GB43689,GB51436	14
GB50428	16
GB42332	15
GB45836	16
GB54979	16
GB45376	16
GB49287	16
GB46893	16
GB51433	16
GB50438	16
GB49573	16
GB42631	16
GB49178	16
GB50050	16
GB43780	16
GB52671	16
GB45569	16
GB52058	16
GB55617,GB55617	16
GB48104	16
GB47928	16
GB45670	16
GB42480	16
GB48860	16
GB50439	16
GB42057	16
GB40716	16
GB47104	16
GB51260	16
GB52447	16
GB43412	16
GB44054	16
GB49115	16
GB48219,GB48219	16
GB42957	11
GB51884	16
GB47321	16
GB51220	16
GB42972	16
GB53824	16
GB52465	16
GB46887	16
GB45961	16
GB40261	15
GB50563	16
GB46375	16
GB48974	16
GB46793	16
GB50831	16
GB40546	16
GB42825	16
GB50414	16
GB53024	16
GB51307	16
GB44600	16
GB55891	16
GB42745	16
GB55541	16
GB56028	16
GB49421	16
GB54469	16
GB53197	16
GB43124	16
GB53796	16
GB52780	16
GB41027	16
GB42912	16
GB53960	16
GB42797	16
GB43639	16
GB54632	15
GB51484	16
GB42705	16
GB42640	16
GB52710	16
GB53069	16
GB42173	16
GB51552	16
GB43063,GB43063	16
GB40882	16
GB44723	16
GB55612	16
GB45906	16
GB42939,GB42939	16
GB54746	16
GB53420	16
GB53141	16
GB40516	16
GB48259	16
GB46602	16
GB46388	12
GB47022,GB47020,GB47022	16
GB40801	16
GB50936	16
GB56036	16
GB48244	16
GB40501	16
GB49639	16
GB40877	16
GB54387	16
GB40377	16
GB50000	16
GB52442	16
GB40438	16
GB54966	14
GB48052,GB48052	16
GB51900	16
GB42780	16
GB55080	16
GB46912	16
GB46920	16
GB50825,GB48699,GB42590,GB44714	16
GB44988	16
GB41518	16
GB49451	16
GB44893	16
GB50277	16
GB43572	14
GB54518,GB54518	16
GB45312	16
GB55556	16
GB55938	16
GB42859	16
GB51228	16
GB49775	16
GB49392	16
GB49555	16
GB52184	16
GB54973	16
GB55683	16
GB47705	16
GB54964	16
GB55368	16
GB44781	14
GB46008	16
GB45074	16
GB41623	16
GB45035	16
GB42582	16
GB46750	16
GB44684	16
GB48796	16
GB44586	16
GB55656	16
GB51581	16
GB52220	16
GB52119	16
GB46011	16
GB49825	15
GB48424	16
GB46438	16
GB45374	16
GB52446	16
GB44877	16
GB41756	16
GB44528	16
GB49703	16
GB40240	16
GB40417	16
GB44066	16
GB50735	16
GB40307	16
GB49959	16
GB49410,GB48275,GB48274	16
GB48076	16
GB51793	16
GB48293	16
GB47728	16
GB48552	16
GB42851	16
GB44451	16
GB48843	15
GB41896	16
GB44985	16
GB51201	16
GB46425	16
GB55789	16
GB44012	16
GB53874	16
GB51132	16
GB43376	16
GB55219	16
GB41492	16
GB44725	16
GB54660	16
GB51913	16
GB52591	16
GB44374	16
GB41545	16
GB51127	12
GB42723	16
GB43478	16
GB52753	16
GB43708	16
GB44626	16
GB40080	16
GB47965	16
GB51957	16
GB42025	14
GB55417	16
GB52470	16
GB55013	16
GB48171	16
GB47725	16
GB54981	16
GB40821	16
GB54355	15
GB42155	16
GB48309	16
GB46449	16
GB55416	16
GB40618,GB40619	16
GB46170,GB46170	16
GB50702	16
GB55828	16
GB51598	16
GB47514	16
GB49986	16
GB47880	16
GB47109	16
GB44498	16
GB53649	16
GB55614	16
GB50951	16
GB50637	16
GB49728	16
GB51716	16
GB43581	16
GB49376	16
GB46057	16
GB48295	15
GB49221	16
GB45910	12
GB54588	16
GB47083	16
GB49161	16
GB47903	16
GB51676	16
GB43418	16
GB44434	16
GB52445	16
GB49631	16
GB53581	16
GB42087	16
GB55747	16
GB40391	16
GB53860	16
GB41283	16
GB41633	16
GB40434	16
GB50738	16
GB40708	16
GB50516	16
GB42205	16
GB45154	16
GB51635	16
GB44053	16
GB50641	16
GB55306	16
GB53658	16
GB40005	16
GB47181	16
GB40770,GB40769,GB53986,GB53986	16
GB51038	16
GB51600	16
GB50928	16
GB54335	16
GB51624	16
GB50284	16
GB50919	16
GB54733	16
GB48405	16
GB43279	16
GB47153	14
GB48335,GB48335	16
GB51787	16
GB50371	16
GB47663	16
GB47718	16
GB45712	16
GB54098	16
GB54134	16
GB52587	16
GB45752	16
GB43584	16
GB47259	16
GB42039	16
GB48743	16
GB55590	16
GB54043	11
GB45058	16
GB47694	16
GB42017	16
GB47508	16
GB51065	16
GB44453	16
GB40566	16
GB55769	15
GB47552	16
GB49864	16
GB43512,GB43508,GB43514,GB43510,GB43511,GB43509,GB45565	16
GB49360	16
GB52684	16
GB45843	16
GB43442	16
GB40591	16
GB42638	16
GB54882	16
GB44547	16
GB52783	16
GB48248	16
GB55593	16
GB49069	16
GB55752	16
GB41932	16
GB50604	16
GB41121	16
GB44660	16
GB55628	16
GB47623	16
GB48917	16
GB42896	16
GB51067	16
GB41580	16
GB50035	16
GB47095	16
GB48882	16
GB53625	16
GB46310	16
GB50336	16
GB54961	16
GB44686	16
GB42642	16
GB49170	16
GB49159	16
GB49177	16
GB44628	16
GB48755	16
GB50449	16
GB52824	16
GB49988	16
GB42264	16
GB43320	16
GB52994	16
GB49031	16
GB44462	16
GB44173	16
GB41968	16
GB52672	16
GB42177	16
GB47487,GB54960	16
GB50008	16
GB51537	16
GB50100	16
GB45249	16
GB48624	16
GB42265	16
GB52454	16
GB43815	16
GB42830	16
GB41757	16
GB48200	16
GB44016	16
GB43523	16
GB43962	12
GB42537	16
GB43629	16
GB49523	16
GB43354	15
GB54955	16
GB55396	16
GB53702	16
GB41831	16
GB42690	16
GB47753	16
GB54112	16
GB45187	16
GB50724	16
GB40600	16
GB48783	16
GB41011	16
GB48008	16
GB47305	16
GB54088	11
GB55450	12
GB54488	16
GB43288	16
GB48835	16
GB55852	16
GB50028	16
GB45211	16
GB49261	16
GB42456	16
GB55968	16
GB55365	16
GB51032	12
GB47227	16
GB45947	16
GB55572	16
GB50208	16
GB49798	16
GB40978	16
GB47986,GB47987	15
GB41907	16
GB49764	16
GB51204	16
GB50780	16
GB49812	16
GB53000	16
GB49802	16
GB50778	16
GB45743	16
GB45174	16
GB49001	16
GB51359	16
GB45977	16
GB48916	16
GB53424	15
GB47611	16
GB50567	16
GB50945	14
GB40441	16
GB42821	16
GB54652	16
GB41618	16
GB50109	16
GB54430	16
GB54528	16
GB49422	16
GB54352	16
GB55076	16
GB45024	16
GB46776	16
GB54984	16
GB43580	16
GB51213	16
GB43840	16
GB43560	16
GB53005	16
GB46502	16
GB40717	16
GB49757	16
GB53943	16
GB50280	16
GB41139	16
GB44991	16
GB41736	15
GB40389	16
GB54690	16
GB54104	16
GB40713	16
GB45704	16
GB49271,GB54905	16
GB54368	16
GB55860	11
GB52631	16
GB43651	14
GB53219	16
GB42863	16
GB44702	16
GB50049	16
GB46297	16
GB53675	14
GB42639	16
GB45610	16
GB41586,GB41586	16
GB40881	16
GB50343	16
GB50466	16
GB42755	16
GB55106	16
GB51735	16
GB44658	16
GB45445	16
GB54154	16
GB49660	11
GB40535	16
GB47396	16
GB43368	16
GB41198	16
GB46314	16
GB55598	16
GB45912	16
GB50183	16
GB42459,GB42459	16
GB46629	12
GB51483	16
GB55038	16
GB42887	16
GB51086	16
GB53955	16
GB50679	16
GB41484	16
GB52680	14
GB53626	16
GB46031	16
GB51382	16
GB51526	16
GB55934	14
GB45911	11
GB49403	16
GB54168	16
GB50566	16
GB54977	16
GB54346	16
GB46885	16
GB45832	15
GB50570	16
GB42435	16
GB54289	16
GB54349	16
GB41285	16
GB41446	16
GB45186	12
GB43506	16
GB52690	16
GB55901	16
GB44674	16
GB43422	16
GB48544	16
GB40211	16
GB40539	16
GB44370	16
GB53409	16
GB51183	15
GB45208	16
GB43750	16
GB51539	16
GB54691	16
GB54607	16
GB54194	16
GB43455	16
GB42089	16
GB44574	16
GB48862	14
GB51497	16
GB52750	16
GB44095	16
GB45252	16
GB50573	16
GB46904	16
GB48451	16
GB55101	16
GB49583	16
GB52735	16
GB48191	16
GB40589	16
GB50167	16
GB46413	16
GB52102	16
GB54970,GB52324,GB52326	16
GB50215	16
GB53297	16
GB49433	16
GB50668	16
GB42554	16
GB45405	16
GB52790	16
GB53078	16
GB55603	16
GB50727	16
GB40986	16
GB54685	15
GB47033	14
GB40759	16
GB50375	16
GB42179	15
GB48962	12
GB46076	16
GB52705	16
GB42366	16
GB42189	16
GB44561	16
GB50764	16
GB49624	16
GB45978	16
GB43287	16
GB41213	16
GB51943	16
GB54457	16
GB43776	16
GB48148,GB48148	16
GB54359	16
GB40393	16
GB52339	16
GB53194	16
GB49381	16
GB49097	16
GB44699	16
GB47991	16
GB46562	16
GB41635	16
GB49709	16
GB40387	16
GB46439	16
GB45433	16
GB41631	16
GB50559	16
GB52634	16
GB52524	16
GB49926	16
GB45172	16
GB50302	16
GB45565	15
GB48348	16
GB49944	16
GB50032	16
GB45726	16
GB44531	16
GB50904	16
GB44188	16
GB50885	16
GB43069	15
GB48966	16
GB51346	16
GB50906	16
GB51993	16
GB42260	16
GB54336	16
GB42488	16
GB52892	16
GB55961	16
GB43388	16
GB50873	16
GB44360	16
GB51903	16
GB45549	16
GB54233	16
GB42696	16
GB47670	12
GB55932	16
GB55231	16
GB45554	16
GB48202	16
GB49179,GB53761	16
GB40798	16
GB42906	16
GB43115	16
GB53406	16
GB54041	16
GB42995	16
GB50547	16
GB44520	16
GB45288	16
GB40966	12
GB48909,GB48910	16
GB47591	16
GB43517	14
GB48784	16
GB52632	16
GB54381	16
GB40795	16
GB41441	16
GB42520	16
GB46312,GB43670	16
GB51158	16
GB42539	16
GB42929	16
GB45740	16
GB48401	16
GB55222	16
GB44349	16
GB42749	16
GB55157	16
GB52512	16
GB55060	16
GB50589	16
GB46567	16
GB42629	16
GB54555	14
GB45946	16
GB40018	16
GB41871	16
GB52789	16
GB42778	16
GB46984	16
GB54195	16
GB41741	16
GB40873	16
GB45941	16
GB48095	16
GB48574	16
GB42741	11
GB42417	16
GB53493	16
GB45828	16
GB41362	16
GB44607	16
GB46817	15
GB55435	16
GB47029	16
GB41183	16
GB44160	16
GB45380	16
GB43303	16
GB54183	16
GB40436	16
GB40013	16
GB42146,GB55452	16
GB46958	16
GB50453	16
GB51012	12
GB47248	16
GB42986	16
GB49002	16
GB53326	14
GB46409	16
GB54100	16
GB41990	16
GB45141	16
GB48981	16
GB53193	16
GB42612	16
GB54240	16
GB54945	14
GB53090	12
GB53957	16
GB50693	16
GB41583	16
GB52116	16
GB48332	15
GB47381,GB44760,GB47483,GB47507,GB52976	16
GB50903	16
GB51571	16
GB41622	16
GB47721	16
GB50671	14
GB55095	12
GB54113	16
GB50398	15
GB53488	16
GB41289	16
GB50870	16
GB43306	16
GB41068	16
GB42857	16
GB50247	12
GB41284	16
GB55547	16
GB55597	16
GB42195	16
GB40209	16
GB54814	16
GB48537	16
GB51977	16
GB50571	16
GB52688	16
GB41950	15
GB53819	16
GB42624	16
GB48824	16
GB52071	16
GB43822	16
GB48781	16
GB52663	16
GB54816	16
GB54046,GB54046	16
GB53887,GB53887,GB53888	12
GB52103	12
GB44195	12
GB46733	16
GB44128	16
GB42533	16
GB47266	16
GB53951	16
GB49502	16
GB46228,GB46226,GB46222,GB46224,GB46230,GB46223,GB46227	16
GB42372	16
GB46748	16
GB44552	16
GB47569	16
GB53770	16
GB56016	16
GB48433	16
GB47902	16
GB49994	16
GB44300	16
GB48224	16
GB53887	16
GB42754	12
GB54301	16
GB42607	16
GB53669	16
GB55235	16
GB45562	16
GB54343	16
GB51330	16
GB51370	14
GB44645	16
GB46630	16
GB41161	16
GB50009	16
GB41669	16
GB48680	16
GB51978	16
GB52497	16
GB41619	16
GB41809	16
GB47927,GB47926	16
GB54103	16
GB46535	16
GB40148	16
GB43237	16
GB54312	16
GB43120	16
GB41948,GB41948	16
GB53514	15
GB40447	16
GB40297	16
GB55100	16
GB51475,GB42737	16
GB47183	16
GB55923	14
GB49102	16
GB47771	16
GB42053	16
GB55558	16
GB49167	16
GB49503	16
GB48681	16
GB40810	16
GB52806	16
GB50477	16
GB55604	16
GB41418	12
GB51224	16
GB53171	16
GB41987	16
GB47610,GB47610	16
GB53369	15
GB40862	16
GB44026	16
GB42581	16
GB52528	15
GB43315	16
GB51918	16
GB47465	16
GB54393	16
GB52121	16
GB54296	16
GB45653	16
GB47331	16
GB47137	16
GB54280	16
GB44206	16
GB51656	16
GB49462	16
GB44356	16
GB43086	16
GB41411	16
GB40110	16
GB49365	16
GB52433	16
GB43633	16
GB45956	16
GB51107	16
GB54681	16
GB50733	16
GB44744	16
GB55191	16
GB50102	16
GB49522	16
GB48679	16
GB51712	16
GB43151	16
GB47679	16
GB46540	16
GB50210	16
GB44219	16
GB51991	16
GB42078	16
GB44777	16
GB44417	16
GB46190	16
GB43844	16
GB49386	12
GB53655	16
GB54524	16
GB44886,GB44886	16
GB49865	16
GB47822	16
GB43686	16
GB55814	16
GB43102,GB43037	16
GB50723	16
GB53722	16
GB40092	16
GB47485	16
GB46299	16
GB41191	16
GB48830	16
GB52803	16
GB41638	16
GB51920,GB51920	16
GB44559	16
GB49972	12
GB55895	16
GB46298	16
GB40457	16
GB43903	16
GB49565	16
GB45660	16
GB40299	16
GB41412	16
GB50918	16
GB50124	16
GB53368	16
GB48696	14
GB40653	16
GB42318	16
GB51899	16
GB46797	15
GB51174	16
GB55140	16
GB42926	16
GB55782	16
GB54924	16
GB42725	16
GB52888	16
GB53492	15
GB46762	16
GB46517	16
GB44942	16
GB44033	16
GB48791	16
GB52644	16
GB40819	16
GB42888	16
GB48975	16
GB47592	16
GB48358	16
GB44084	16
GB40536	16
GB46172	15
GB42585	16
GB46179	16
GB47741,GB50718	16
GB46343	15
GB44929	16
GB53110	16
GB50830	16
GB46734	16
GB50389	16
GB46587	16
GB43537	16
GB55680	16
GB50029	16
GB55471	16
GB52539	16
GB43852	16
GB44022,GB54596	16
GB50656	16
GB53037,GB53127	16
GB43696	12
GB43927	14
GB47505,GB47408,GB44339,GB44339	16
GB50012	16
GB50883	16
GB45616	14
GB50612	16
GB53703	16
GB47821	16
GB53367	15
GB47840	16
GB48844	16
GB44340	16
GB51636	16
GB49405	16
GB42018	16
GB46946	12
GB42627	12
GB46619	12
GB43367	16
GB48700	14
GB54133	16
GB50230	16
GB51585	16
GB41774	16
GB41663	16
GB41361	16
GB53164	15
GB43501	16
GB46272	16
GB45523	16
GB48217,GB48217	16
GB50068	16
GB53917	16
GB55635	16
GB52832	11
GB40011	12
GB46819	16
GB41359	16
GB46648	16
GB51850	16
GB41665	16
GB52833,GB52833	14
GB53539	16
GB53018	16
GB47940	16
GB54462	16
GB50982	16
GB50283	16
GB50179	16
GB48423	16
GB43201	16
GB41719	16
GB42311	16
GB42662	16
GB41953	11
GB46680,GB47004	16
GB54836	16
GB52428	16
GB49992	16
GB43534	12
GB47877	16
GB47506,GB47482	16
GB51460	15
GB44051	11
GB44019	16
GB55827	16
GB50478	16
GB55708	16
GB48338	16
GB49938	16
GB40606	16
GB51222	16
GB46213	16
GB41151	16
GB54962	14
GB44998	16
GB43449	16
GB44068	16
GB42927	16
GB50408	16
GB54732	16
GB48832	15
GB40492	16
GB49057	16
GB48484	16
GB50676	12
GB49848	11
GB47724	16
GB41267	16
GB51579	16
GB47054	16
GB42178	16
GB42307	16
GB48713	15
GB53935	16
GB52161,GB52202,GB52203	16
GB42608	16
GB52637	16
GB45545	16
GB52027	14
GB48780	16
GB52660	16
GB53252	12
GB40722	16
GB50840	16
GB44318,GB44318,GB44318,GB44318	16
GB40448	16
GB47605	16
GB42688	16
GB45505	16
GB51146	16
GB41780	16
GB45731	16
GB48668	15
GB47364	14
GB53077	16
GB42663	16
GB45496	16
GB40828	16
GB40892	16
GB52698	16
GB48819	16
GB40165	16
GB49085	16
GB51253	16
GB55065	14
GB42910	16
GB41398	16
GB46845	16
GB48701	16
GB53795	16
GB55920	16
GB50044	16
GB41818	16
GB53946	16
GB52501	11
GB45026	16
GB55068	16
GB49987	16
GB42980,GB42980	16
GB47176	16
GB50520	16
GB47542	16
GB50296	16
GB54554	16
GB52468	16
GB40314	16
GB45010	16
GB45989	14
GB46815	16
GB47481	16
GB50530	14
GB48038	12
GB48472	16
GB46777	16
GB44503	16
GB41648	16
GB44683	16
GB54662	16
GB41078	16
GB44994	16
GB52758	16
GB51997	16
GB40338	16
GB47034	12
GB48586	16
GB42182	12
GB45434	16
GB42410	16
GB46440	16
GB41157	16
GB51736,GB41015	16
GB42599	16
GB48770	16
GB44104	16
GB47886	16
GB40860	14
GB46503	16
GB50376	15
GB50601	16
GB52786	16
GB55242	16
GB48407	16
GB53485	16
GB50611	16
GB51566	16
GB40056	16
GB50335	16
GB41210	16
GB41709	16
GB53947	16
GB48439	16
GB47707	15
GB51617	16
GB53776	11
GB43091	16
GB42716	16
GB50529	14
GB49779	16
GB48554	16
GB47830	16
GB45396	16
GB50451	12
GB45957	16
GB41084	16
GB43934	15
GB50937	16
GB55817	16
GB46197	15
GB43156	16
GB53200	16
GB51853,GB51853	14
GB55427	16
GB49857	16
GB42370	16
GB53116	12
GB53405	16
GB44608	16
GB51050	16
GB50917	16
GB43703	12
GB49786	16
GB50481	16
GB55030	16
GB44986	15
GB51485	16
GB46595	16
GB47116	16
GB50746	16
GB45209	12
GB54963	16
GB41303	16
GB46601	16
GB42305	14
GB54148	16
GB54654	16
GB53031	12
GB43642	14
GB55111	16
GB53886	15
GB48831,GB48833	16
GB54390	16
GB50241	16
GB40396	16
GB47745	16
GB45742	16
GB49572	16
GB53112	16
GB55379	14
GB51625	16
GB42228	16
GB42088	16
GB48314	16
GB53733	16
GB50905	16
GB44153	16
GB51420,GB51420	16
GB46899	16
GB45838	12
GB49220	16
GB55473	16
GB40311	16
GB50005	16
GB41236	14
GB47993	16
GB51449	15
GB53892	14
GB43823	16
GB55150	16
GB41428	16
GB48373	16
GB54969	16
GB55749,GB53749	16
GB50356	16
GB40252	16
GB45661	16
GB50220	16
GB50116,GB50121,GB45614,GB45614,GB49510	16
GB47027	16
GB51003	16
GB43951	16
GB50119	16
GB54126	14
GB45469	15
GB45476	16
GB49526	15
GB53010	16
GB42907	16
GB47859	15
GB43538	16
GB41733	16
GB53371	15
GB47618	16
GB54734	16
GB41655	16
GB41657	16
GB41589	16
GB49993	16
GB40937	15
GB46220	16
GB50149	16
GB48391	14
GB53504	15
GB42151	16
GB44399	16
GB41251	15
GB45629	16
GB42717	16
GB47371	15
GB41686	16
GB55561	16
GB44870	16
GB47464	16
GB50613	16
GB46288	12
GB49606	16
GB41228	15
GB52685	16
GB46453	16
GB49581	14
GB53484	15
GB43923	16
GB55966	16
GB43434	16
GB55057	14
GB41383,GB41383	16
GB53044,GB49554	16
GB53358	16
GB55169	16
GB46585	16
GB51301	16
GB47650	16
GB51206	16
GB54384	16
GB40331	14
GB42908	16
GB48842	16
GB44050	16
GB51695	11
GB43569	16
GB55615	16
GB47520	16
GB42767	15
GB49234	16
GB47612	16
GB40820	14
GB53863	16
GB41728	16
GB53263	16
GB53372	14
GB46668	15
GB51939	11
GB50775	16
GB41699	14
GB40093	16
GB48256	16
GB46250	16
GB51979	12
GB47754	16
GB47000	14
GB51304	16
GB48956	16
GB55298	16
GB40462	16
GB49225	12
GB46385	16
GB53930	12
GB43444	16
GB44189	16
GB54914	16
GB42287,GB53911,GB53978	16
GB40094	16
GB50888	12
GB50084	16
GB53211	15
GB52318	12
GB43440	16
GB40616	14
GB53622	12
GB50118,GB50120	15
GB42623	12
GB43112	16
GB50324	15
GB46412	16
GB42911	16
GB43476	16
GB55718,GB55718	12
GB52831	12
GB42621	12
GB48342	16
GB46399	16
GB41772	12
GB48149	12
GB44892	11
GB41620	12
GB51989	16
GB48958	11
GB50528	16
GB52248	14
GB53623	12
GB54489	12
GB54553	12
GB54455	12
GB54424	16
GB44100	12
GB53748	12
GB53125	12
GB42373	14
GB52205	11
GB52384	11
GB52408	11
GB54068	11
GB52886	15
GB40276	15
GB44385	11
GB48851	11
GB52887	14
GB43268	11
GB44001	14
GB51774	11
GB48287	11
GB45745	11
GB48184	11
GB50868	11
GB46637	16
GB41096	11
GB42132	15
GB53279	14
GB53903	11
GB47912	11
GB53620	11
GB52859	15
GB54629	11
GB43274	11
GB54824	14
GB51594	14
GB49252	14
GB55342	11
GB46163	11
GB50263	14
GB41587	14
GB54665	11
GB40045	14
GB46198	14
GB43322	11
GB42003	14
GB54620	14
GB40210	12
GB52267	11
GB52863	11
GB48041	15
GB40959	12
GB41594	11
GB51378	11
GB48073	14
GB53884	11
GB55851	11
GB40173	11
GB45781	15
GB42602	11
GB48212	11
GB49035	11
GB43072	11
GB42121	14
GB49815	14
GB41578	11
GB56037	14
GB44324	14
GB55924	14
GB44234	14
GB53511,GB45482,GB46350	14
GB52860	14
GB50326	15
GB46841	14
GB49547	12
GB40571	14
GB42122	15
GB43764	14
GB50502	11
GB40036	15
GB53498,GB53498	11
GB40040	15
GB45079	15
GB41535	11
GB46103	12
GB45954	11
GB46110	11
GB40111	11
GB50710	14
GB43547	11
GB44274	11
GB40125	12
GB50058	11
GB43050	11
GB53370	14
GB40178	14
GB41022,GB41023,GB43647,GB43765	11
GB46527,GB46527	11
GB52970	11
GB42345	15
GB42684	11
GB51294	15
GB53559	11
GB51184	11
GB41812	11
GB46993	11
GB46417	11
GB41380	11
GB44105	12
GB52549	11
GB47484	11
GB43994	15
GB48902	15
GB42123,GB46990	14
GB55726	11
GB43299	11
GB46518	11
GB47090	12
GB43535	11
GB52317	11
GB50227	15
GB55064	14
GB41637	11
GB52571	11
