gene	DUP
GB46461	0.0
GB45247	0.027777778
GB40554	0.073170732
GB41258	0.048780488
GB49321	0.048780488
GB51888	0.034482759
GB48408	0.05
GB48231,GB48231	0.14285714300000002
GB40102	0.025
GB41146	0.024390244
GB40837	0.0
GB47159	0.0
GB54302,GB54302,GB54302	0.051282050999999995
GB54334	0.055555556
GB43884	0.0
GB44039	0.0
GB46980	0.0
GB55510	0.0
GB44139	0.0
GB50305	0.0
GB45078,GB45081,GB45079,GB45079,GB45079,GB45078,GB40668,GB40666,GB40664,GB40665,GB40667,GB40666,GB45078,GB49208	0.923076923
GB55066	0.0
GB49826	0.275
GB40511	0.025
GB54855,GB54856	0.525
GB50384,GB50383	0.7777777779999999
GB52466	0.166666667
GB49371	0.0
GB43690	0.41463414600000004
GB42301	0.0
GB43819	0.0
GB43419	0.025641026
GB41882	0.075
GB42139	0.0
GB49810	0.0
GB51945	0.621621622
GB53921	0.0
GB51141	0.0
GB47134	0.024390244
GB43332	0.054054054000000004
GB55978	0.0
GB41785	0.17073170699999998
GB54033	0.024390244
GB48630	0.0
GB44336	0.025
GB55825	0.025
GB43625	0.048780488
GB48109	0.2
GB44113	0.048780488
GB52629,GB52629	0.026315789
GB41178	0.0
GB43466	0.0
GB54655	0.0
GB44098	0.0
GB44558	0.0
GB42230	0.05
GB43554	0.0
GB50990	0.0
GB54292	0.055555556
GB51227,GB51227	0.1
GB45256	0.0
GB51657	0.0
GB47678	0.0
GB43955	0.0
GB44312	0.0
GB44707	0.0
GB48983	0.048780488
GB44484	0.0
GB40113	0.0
GB55419	0.0
GB41234	0.0
GB40938	0.0
GB51578	0.025
GB46202	0.025
GB55963	0.0
GB46073	0.025641026
GB49672,GB49672	0.054054054000000004
GB41203	0.0
GB52029	0.19512195100000002
GB54205	0.076923077
GB45637	0.025641026
GB48134	0.047619048
GB53829	0.0
GB48032	0.0
GB46131	0.0
GB55841	0.073170732
GB52854	0.0
GB45267	0.0
GB50598	0.21621621600000002
GB47553	0.025
GB49789	0.024390244
GB51733,GB40635,GB45983	0.804878049
GB51650	0.171428571
GB50998	0.0
GB49139	0.0
GB55077	0.0
GB49609	0.025
GB49813	0.0
GB40360	0.048780488
GB50181	0.0
GB41263	0.027027027000000002
GB40425	0.0
GB40157	0.35
GB53646	0.024390244
GB45831	0.0
GB41647,GB41695	0.975609756
GB49416	0.025641026
GB52344	0.0
GB53404	0.024390244
GB54540	0.0
GB53723	0.025641026
GB49643	0.0
GB55161	0.0
GB54388	0.024390244
GB42786	0.025
GB52345	0.0
GB48235	0.0
GB43586	0.048780488
GB48450	0.0
GB45239	0.10526315800000001
GB42918	0.0
GB46408	0.0
GB48241	0.0
GB49632	0.0
GB45851	0.048780488
GB41724	0.026315789
GB55422	0.0
GB41599,GB49018	0.41176470600000004
GB50893	0.0
GB42050	0.0
GB44400	0.025
GB47551	0.081081081
GB50811	0.0
GB46772	0.0
GB52754	0.048780488
GB52799	0.0
GB53953,GB45420	0.87804878
GB52728	0.024390244
GB51602	0.0
GB40456	0.0
GB56029	0.043478261
GB53421	0.0
GB46727	0.073170732
GB52303	0.055555556
GB50867	0.0
GB44415	0.0
GB52464	0.147058824
GB40098	0.0
GB44044	0.048780488
GB44585	0.035714286
GB55516	0.0
GB49180	0.0
GB53915	0.0
GB49638	0.0
GB49340	0.0
GB52331	0.0
GB41360	0.026315789
GB50647	0.0
GB43219	0.12195122
GB54717,GB43781,GB43787	0.9024390240000001
GB40061,GB40061	0.051282050999999995
GB45934	0.025
GB49515	0.0
GB40556	0.0
GB49552	0.243902439
GB40057	0.05
GB44501	0.0
GB42618	0.0
GB55440	0.0
GB41339,GB41326	0.222222222
GB51002	0.024390244
GB45437	0.073170732
GB55906	0.0
GB43548	0.051282050999999995
GB51643	0.026315789
GB44821	0.027777778
GB46022	0.024390244
GB49904	0.0
GB46444	0.0625
GB44800	0.024390244
GB45057	0.0
GB46726	0.0
GB51331	0.0
GB41690,GB41690	0.073170732
GB42775	0.0
GB46774	0.0
GB52156	0.027777778
GB50996	0.0
GB46766	0.0
GB45230	0.0
GB54340	0.0
GB49347	0.5555555560000001
GB50869	0.03125
GB41483	0.0
GB48466	0.0
GB44132	0.15789473699999998
GB54244	0.0
GB43634	0.225
GB45023	0.025
GB42613	0.0
GB46635	0.025
GB46275	0.025
GB51078	0.0
GB44171,GB50929	0.975609756
GB45538	0.025
GB45925	0.0
GB41981	0.024390244
GB44191	0.025
GB45255	0.073170732
GB47315	0.0
GB46210	0.0
GB47968	0.0
GB41549	0.025641026
GB42811	0.027027027000000002
GB43036,GB43035	0.128205128
GB43563	0.051282050999999995
GB54401	0.0
GB42614	0.0
GB47933	0.097560976
GB42707	0.179487179
GB40270	0.0
GB50106	0.025
GB45305,GB45305	0.075
GB54888	0.225
GB40561	0.026315789
GB45515	0.0
GB42742	0.0
GB49350	0.051282050999999995
GB53736,GB53736	0.048780488
GB52652	0.0
GB51108	0.0
GB47580	0.2
GB42891	0.048780488
GB41519	0.024390244
GB42672	0.8292682929999999
GB40673	0.025
GB47849	0.0
GB54297	0.048780488
GB51115	0.024390244
GB42468,GB42475,GB42467,GB48511,GB48512	0.352941176
GB40639,GB40639	0.35
GB52600,GB52600	0.024390244
GB43742	0.025
GB52662	0.0
GB46368	0.0
GB52696	0.066666667
GB40439	0.0
GB50824	0.025641026
GB48085	0.0
GB50901	0.0
GB50436	0.025
GB42568	0.0
GB53207	0.0
GB48617	0.024390244
GB40473	0.0
GB41667	0.0
GB40731	0.0
GB45418	0.0
GB48534	0.0
GB40164	0.0
GB49073	0.051282050999999995
GB47092	0.052631579000000005
GB45096	0.047619048
GB55264	0.0
GB49862	0.027027027000000002
GB50250	0.0
GB42411	0.0
GB44891	0.0
GB45567	0.0
GB47399	0.048780488
GB47804,GB47805	0.25
GB53706	0.05
GB54467	0.0
GB53240	0.0
GB46915	0.025
GB42714	0.0
GB45426	0.025
GB51428	0.025641026
GB42292	0.090909091
GB54851	0.025
GB52007	0.0
GB48453	0.0
GB55661	0.0
GB44572	0.0
GB55571	0.0
GB40780	0.0
GB53143	0.0
GB43195	0.0
GB40268	0.526315789
GB42447	0.0
GB50515	0.0
GB43401	0.075
GB48210	0.025
GB42673	0.025641026
GB55240	0.0
GB46043	0.05
GB51628	0.0
GB49772	0.024390244
GB42300	0.048780488
GB46000	0.0
GB54174	0.037037037
GB42492	0.0
GB47540	0.037037037
GB52347	0.0
GB40705	0.025
GB42452	0.024390244
GB43131	0.025641026
GB54932	0.0
GB52991	0.0
GB44824	0.083333333
GB42555	0.0
GB43479	0.0
GB55706,GB55707	0.7142857140000001
GB51800,GB51800	0.029411765
GB51786	0.033333333
GB52883	0.024390244
GB44225	0.192307692
GB48727	0.027777778
GB55326	0.146341463
GB46880	0.027777778
GB54315	0.43243243200000003
GB49902	0.024390244
GB55000	0.0
GB41600	0.0
GB50816	0.025641026
GB41143	0.025
GB45697	0.1
GB54440	0.0
GB42962	0.0
GB42968	0.0
GB53574,GB53574	0.7
GB53208	0.073170732
GB53183,GB53253	0.87804878
GB50686	0.073170732
GB51536	0.0
GB48960	0.0
GB44739	0.0
GB41227	0.0
GB40459	0.0
GB47770	0.0
GB50533	0.076923077
GB42792	0.025
GB45596,GB53872	0.11428571400000001
GB45037	0.025
GB44432	0.075
GB42580	0.027027027000000002
GB41242	0.024390244
GB41491	0.0
GB45700	0.176470588
GB51419	0.0
GB46590	0.0
GB40617	0.0
GB54917	0.0
GB55535	0.078947368
GB45419	0.0
GB44596	0.0
GB40576	0.081081081
GB40289	0.025
GB54076,GB54076	0.024390244
GB52390,GB52386	0.75
GB54580	0.026315789
GB50200	0.024390244
GB47320	0.0
GB52072	0.026315789
GB48599	0.0
GB55610	0.12195122
GB55265	0.0
GB48575	0.0
GB45625	0.0
GB52641	0.025641026
GB42561	0.0
GB41414	0.0
GB44509	0.026315789
GB49338	0.05
GB50858	0.0
GB49408	0.0
GB54432	0.0
GB43258	0.048780488
GB42476	0.024390244
GB44361	0.026315789
GB43471	0.0
GB43818	0.0
GB40339	0.025
GB51930	0.024390244
GB41517	0.03030303
GB42558	0.0
GB52209	0.0
GB45216	0.025
GB43585	0.0
GB50496,GB50496	0.05
GB44172	0.0
GB51620	0.025
GB52308	0.625
GB51587	0.0
GB53185	0.0
GB54426	0.0
GB50270	0.024390244
GB54720,GB40180	0.090909091
GB43876	0.025
GB52123	0.071428571
GB49313	0.0
GB42676	0.0
GB42584	0.025
GB42519	0.0
GB48682	0.0
GB48207	0.073170732
GB43941	0.0
GB42903	0.0
GB44205	0.0
GB49805,GB49806	0.853658537
GB46458	0.038461537999999997
GB47200	0.0
GB47659	0.048780488
GB44532,GB50545	0.41176470600000004
GB54866	0.0
GB52256	0.048780488
GB41778	0.609756098
GB49357	0.076923077
GB45040	0.0
GB41760	0.514285714
GB42595	0.028571429
GB51521	0.025
GB49016	0.025641026
GB51284	0.025
GB43443	0.0
GB53653	0.048780488
GB40699	0.027777778
GB40760	0.0
GB53311	0.0
GB54299	0.707317073
GB55515	0.0
GB42010,GB42010	0.35
GB55105	0.0
GB55286,GB42027	0.975609756
GB50248	0.0
GB44257	0.0
GB55429	0.097560976
GB40805	0.025641026
GB43302	0.0
GB49407	0.0
GB53020	0.0
GB54045	0.0
GB53727,GB41235,GB41235	0.87804878
GB42086	0.0
GB44310	0.0
GB47567	0.0
GB47398	0.0
GB53775	0.024390244
GB44876	0.055555556
GB46906	0.0
GB40884	0.078947368
GB45170	0.09677419400000001
GB42685	0.051282050999999995
GB46916	0.025
GB45047	0.024390244
GB50107	0.0
GB43799	0.13636363599999998
GB54153	0.0
GB41976	0.041666667000000004
GB42862	0.081081081
GB51072	0.12195122
GB52998	0.0
GB52434	0.0
GB51607	0.0
GB55467	0.0
GB41163	0.0
GB44449	0.073170732
GB55040	0.0
GB50688	0.0
GB45137	0.05
GB46087	0.0
GB44125	0.0
GB49912	0.0
GB44424	0.0
GB47839	0.025
GB51846	0.0
GB49248	0.026315789
GB43851	0.032258065
GB43952	0.025
GB44152	0.0
GB47831	0.0
GB50880	0.0
GB44930	0.05
GB40906	0.0
GB52133,GB52133,GB52133	0.073170732
GB47543	0.0
GB54982	0.0
GB41684	0.0
GB43916	0.055555556
GB53195	0.024390244
GB40666	0.46666666700000003
GB50088	0.153846154
GB47842	0.0
GB53661	0.024390244
GB48676	0.048780488
GB52520	0.0
GB46001,GB46001	0.055555556
GB49811	0.0
GB50429	0.09375
GB43504	0.0
GB46203	0.051282050999999995
GB44070	0.052631579000000005
GB44902	0.0
GB47419	0.0
GB44064	0.0
GB52748	0.0
GB53344	0.0
GB53644	0.0
GB55432	0.0
GB45285	0.073170732
GB41662	0.024390244
GB51089	0.073170732
GB47322,GB47322	0.048780488
GB49427	0.0
GB44945	0.0
GB44577	0.0
GB48429	0.0
GB50278	0.0
GB42378	0.0
GB51439	0.041666667000000004
GB42587,GB42587	0.363636364
GB45307	0.0
GB55518	0.052631579000000005
GB55001	0.025641026
GB42274	0.024390244
GB50125	0.051282050999999995
GB54656	0.029411765
GB49659	0.0
GB44499	0.024390244
GB48928	0.0
GB49112	0.0
GB48863	0.0
GB53864,GB53864	0.6756756759999999
GB41443	0.05
GB42073	0.033333333
GB44055,GB44185,GB53301	0.5
GB42465	0.024390244
GB42985	0.435897436
GB51358	0.024390244
GB41340	0.0
GB46147	0.0
GB51842	0.0
GB42364	0.111111111
GB48183	0.083333333
GB40839	0.0
GB48799	0.0
GB46309	0.0
GB54659	0.024390244
GB54919	0.025641026
GB48859	0.05
GB47827	0.024390244
GB48009	0.0
GB50636	0.027777778
GB40712	0.0
GB53918	0.0
GB51071	0.0
GB49420	0.0
GB49245,GB41113	0.075
GB55304	0.0
GB47490	0.1
GB49312	0.179487179
GB43084	0.1
GB53177	0.0
GB45274	0.0
GB44539	0.025
GB51533	0.0
GB45727	0.4
GB40895	0.0
GB49154	0.0
GB49395	0.03030303
GB53350	0.058823529000000006
GB53716	0.184210526
GB47799	0.0
GB46898	0.0
GB47237	0.0
GB44677	0.0
GB50596	0.166666667
GB55997	0.025
GB48304	0.1
GB41399	0.951219512
GB56035	0.024390244
GB47000,GB47895,GB52230,GB55636,GB55636,GB46100,GB46823,GB52230,GB47895,GB47000,GB52230	0.848484848
GB55036	0.0
GB43218	0.027027027000000002
GB41364	0.025
GB51299	0.0
GB48346	0.0
GB47180	0.0
GB55803	0.0
GB49981,GB49983	0.787878788
GB44826	0.0
GB53359	0.0
GB52529	0.0
GB43566	0.0
GB44469	0.05
GB45188	0.0
GB49457	0.0
GB48892	0.0
GB55445	0.05
GB46291	0.0
GB42576	0.027027027000000002
GB49123	0.033333333
GB55666	0.0
GB50851	0.0
GB48886	0.025
GB43436	0.09375
GB44978	0.048780488
GB52061	0.024390244
GB51105	0.024390244
GB47319	0.0
GB55531	0.0
GB45183	0.024390244
GB53334	0.0
GB48961	0.0
GB50561,GB43768	0.048780488
GB55943	0.0
GB53975	0.024390244
GB52288	0.0
GB46928	0.0
GB54243	0.172413793
GB54227	0.048780488
GB53201	0.0
GB47296	0.025
GB54925	0.0
GB41849	0.025641026
GB48363	0.236842105
GB47638	0.0
GB41270	0.0
GB55970	0.048780488
GB53318	0.024390244
GB44731	0.0
GB49368	0.0
GB46743	0.024390244
GB45696	0.125
GB42790	0.025
GB42634	0.025
GB44980,GB44981	0.05
GB44931	0.0
GB45848	0.026315789
GB41197	0.0
GB41176	0.05
GB55601	0.024390244
GB46410	0.0
GB44043	0.243902439
GB45633	0.055555556
GB50512	0.0
GB51606	0.0
GB41646	0.0
GB41815	0.025641026
GB47140	0.0
GB42899	0.0
GB40114	0.0
GB44869	0.0
GB46404	0.0
GB45042	0.0
GB40728	0.3
GB45105	0.0
GB41030	0.0
GB49691	0.0
GB49752	0.0
GB41458	0.0
GB40460	0.025641026
GB51631	0.05
GB55753	0.0
GB47609	0.0
GB47202	0.0
GB53316,GB50320	0.048780488
GB48810	0.025
GB48152	0.024390244
GB45025	0.0
GB46983	0.0
GB53245	0.0
GB41034	0.0
GB55600	0.026315789
GB51555	0.0
GB44878	0.048780488
GB49654	0.0
GB40265	0.0
GB54541	0.05
GB42339	0.153846154
GB55640	0.1
GB41168	0.024390244
GB43100	0.0
GB52467	0.0
GB49100	0.0
GB45375	0.0
GB45639	0.041666667000000004
GB49265	0.0
GB48641	0.025
GB50881	0.21052631600000002
GB42760	0.088235294
GB41341	0.0
GB50062	0.512820513
GB42218,GB42219	0.615384615
GB45011	0.0
GB44425	0.0
GB50145	0.0
GB49195,GB49195	0.176470588
GB49956	0.025641026
GB45648	0.0
GB40807	0.025641026
GB51305,GB47545	0.071428571
GB51303	0.025
GB50441	0.0
GB44059	0.0
GB55288	0.025
GB41553	0.0
GB43181	0.12195122
GB55716	0.0
GB50804	0.028571429
GB53419	0.029411765
GB48173,GB48174	0.7560975609999999
GB46398	0.025641026
GB55474	0.0
GB40997	0.095238095
GB51030	0.0
GB51917,GB43358,GB43362	0.024390244
GB49702	0.025
GB41945	0.0
GB50103	0.025
GB42560	0.0
GB55162	0.0
GB46589	0.075
GB47967	0.0
GB41969	0.0
GB44169	0.0
GB44165	0.0
GB54779	0.0
GB47988	0.583333333
GB41604	0.0
GB43861	0.0
GB45336	0.0
GB50628	0.025
GB52455	0.0
GB42594	0.024390244
GB46119	0.027027027000000002
GB52190	0.073170732
GB52493	0.0
GB55918	0.0
GB49306	0.024390244
GB48706	0.025
GB53234,GB53234	0.048780488
GB43863	0.0
GB53732	0.21052631600000002
GB47823	0.0
GB40031	0.025641026
GB44071	0.0
GB41410	0.0
GB42298	0.025
GB55192	0.0
GB50796	0.027027027000000002
GB53294	0.034482759
GB41954	0.037037037
GB42794	0.097560976
GB49754	0.0
GB46917	0.0
GB41259	0.0
GB53101	0.0
GB40658	0.0
GB46122	0.0
GB43591	0.0
GB47517	0.0
GB40070	0.041666667000000004
GB47574	0.0
GB54748	0.0
GB49377	0.12195122
GB55354,GB55354	0.024390244
GB45547	0.0
GB41074	0.027027027000000002
GB48754	0.05
GB43409	0.0
GB49398	0.024390244
GB45000	0.0
GB55277	0.774193548
GB47811	0.025641026
GB52026	0.0
GB45013	0.027777778
GB52800	0.0
GB40083	0.025
GB46214	0.024390244
GB47430	0.025
GB54237	0.026315789
GB54220	0.0
GB44470	0.024390244
GB48029	0.0
GB44663	0.024390244
GB49191	0.051282050999999995
GB45421	0.05
GB46492	0.0
GB55275	0.0
GB44404	0.0
GB44122	0.028571429
GB51292	0.025
GB53695,GB48850	0.974358974
GB49664	0.0
GB54548	0.081081081
GB49383	0.0
GB49041	0.024390244
GB43643	0.225806452
GB50380	0.0
GB54156	0.0
GB43808	0.0
GB49808	0.025
GB47192	0.0
GB45759	0.05
GB45148	0.153846154
GB40308	0.0
GB49727	0.0
GB41320	0.0
GB44721	0.0
GB45527	0.052631579000000005
GB41640	0.0
GB42796	0.024390244
GB50568	0.058823529000000006
GB54146	0.87804878
GB46249	0.05
GB49942	0.025
GB48350,GB48350	0.181818182
GB49538	0.0
GB51411	0.0
GB42071	0.0
GB53349	0.0
GB50663	0.0
GB42497	0.05
GB45335	0.0
GB46605	0.0
GB51718	0.0
GB47373	0.03125
GB47075	0.0
GB53750	0.024390244
GB54370	0.048780488
GB51582	0.024390244
GB53188	0.025
GB45139	0.052631579000000005
GB43915	0.0
GB48460	0.0
GB47996	0.0
GB45526	0.024390244
GB49549	0.0
GB52841	0.0
GB41966	0.1
GB43691	0.0
GB49192	0.025
GB54300	0.0
GB48064	0.024390244
GB55552,GB41653	0.634146341
GB52920	0.0
GB54293	0.025641026
GB51295	0.05
GB55414	0.0
GB54256	0.0
GB51887	0.071428571
GB45050	0.026315789
GB55109	0.14285714300000002
GB51087	0.048780488
GB45008	0.025
GB53428	0.043478261
GB52656	0.0
GB51069	0.0
GB55639	0.31707317100000004
GB54498	0.0
GB51462	0.0
GB55869,GB55869	0.024390244
GB50872	0.025
GB45045	0.0
GB54458	0.0
GB45147	0.024390244
GB48176	0.025
GB54569	0.041666667000000004
GB41793	0.048780488
GB44907	0.0
GB51911	0.0
GB47957,GB47957	0.025641026
GB43841	0.025
GB51658	0.0
GB47380,GB47380,GB47380,GB54084,GB54084	0.9411764709999999
GB52500	0.024390244
GB51573	0.0
GB53777	0.0
GB52185	0.029411765
GB52638	0.0
GB55722	0.0
GB45337	0.0
GB46167	0.025641026
GB41913	0.090909091
GB48683	0.0
GB40767	0.292682927
GB52765	0.0
GB45443	0.027777778
GB44398	0.0
GB55232	0.12195122
GB45083	0.0
GB51425,GB46180	0.804878049
GB43228	0.024390244
GB45367	0.0
GB47045	0.0
GB51290	0.0
GB41153	0.024390244
GB53067	0.0
GB43188	0.025641026
GB54291	0.0
GB52439	0.0
GB42934	0.0
GB42351	0.025641026
GB51052	0.05
GB48866	0.0
GB47434	0.2
GB54503	0.0
GB40398	0.0
GB42319	0.027027027000000002
GB48310	0.066666667
GB53328	0.0
GB54891	0.0
GB55223	0.073170732
GB52194	0.12121212099999999
GB41698	0.027027027000000002
GB54952	0.048780488
GB45119	0.05
GB55156	0.0
GB55829	0.0
GB43883	0.0
GB45720	0.0
GB54983	0.026315789
GB43843	0.024390244
GB41656	0.025641026
GB44397	0.1
GB42217,GB48194	0.052631579000000005
GB50575	0.0
GB55373	0.0
GB47160	0.048780488
GB47990	0.0
GB48660	0.0
GB45372	0.048780488
GB45634	0.0
GB47689	0.025
GB42655	0.025
GB42083	0.0
GB51409	0.073170732
GB55317	0.097560976
GB50051	0.0
GB44052	0.048780488
GB40691	0.025
GB41857	0.029411765
GB50350	0.0
GB50253	0.0
GB46363	0.0
GB50603	0.025
GB46977	0.0
GB44786	0.0
GB50249	0.038461537999999997
GB52645	0.024390244
GB40121,GB40122	0.055555556
GB54508	0.026315789
GB53779	0.03125
GB55353	0.14285714300000002
GB52996	0.0
GB43946,GB43946	0.090909091
GB49250	0.0
GB54016	0.10810810800000001
GB52878	0.0
GB54087	0.073170732
GB49281	0.0
GB47226	0.0
GB40875	0.1
GB50655	0.05
GB46744	0.0
GB47311	0.0
GB45222	0.024390244
GB55212,GB55205,GB55208,GB55215,GB55214,GB55213,GB55204,GB55207,GB55206,GB55211,GB46294	0.347826087
GB54782	0.033333333
GB43103	0.0
GB43824	0.0
GB53065	0.125
GB48118	0.0
GB52745	0.0
GB43375,GB43375	0.073170732
GB45441	0.125
GB47342	0.0
GB40267	0.026315789
GB47654	0.0
GB43968	0.043478261
GB48672	0.12195122
GB41413	0.025641026
GB43154	0.026315789
GB54399	0.026315789
GB56018	0.025
GB48110	0.0
GB43879	0.026315789
GB51372	0.1
GB48621	0.0
GB44964	0.090909091
GB49521	0.0
GB48820,GB46970	0.975609756
GB55233	0.0
GB50083	0.0
GB54967	0.027027027000000002
GB41123	0.0
GB44894	0.025641026
GB46477	0.055555556
GB44428	0.0
GB54865,GB54865	0.025641026
GB53387	0.0
GB49415	0.024390244
GB40228	0.0
GB42429	0.0
GB41140	0.0
GB47390,GB48849	0.926829268
GB40445	0.0
GB40020	0.0
GB51614	0.0
GB47815	0.0
GB55900	0.0
GB46896	0.0
GB54396	0.075
GB47772	0.024390244
GB54504	0.0
GB45698	0.025
GB41369	0.184210526
GB43848	0.0
GB40968	0.076923077
GB44483	0.027027027000000002
GB44209	0.026315789
GB44069	0.0
GB54020	0.0
GB44571	0.025
GB42845	0.0
GB52236	0.034482759
GB41225	0.0
GB51604	0.097560976
GB44654	0.025641026
GB45627	0.1
GB55098	0.073170732
GB55570	0.024390244
GB43873	0.024390244
GB54974	0.024390244
GB50980	0.025641026
GB55355	0.024390244
GB51008	0.024390244
GB44764	0.024390244
GB54102	0.0
GB43229	0.024390244
GB44518	0.0
GB53417	0.0
GB43598	0.043478261
GB53627	0.048780488
GB54940	0.03125
GB45113	0.0
GB44937	0.0
GB55685,GB43779,GB43779	0.53125
GB42702	0.024390244
GB54564	0.0
GB51674	0.0
GB54255	0.025641026
GB49418	0.0
GB54838	0.0
GB41150	0.39024390200000003
GB54646	0.05
GB44140	0.075
GB52120	0.0
GB44141	0.0
GB51843	0.0
GB48018	0.028571429
GB46900	0.0
GB47097	0.0
GB49777	0.0
GB44040	0.025
GB43638	0.0
GB50942	0.024390244
GB51109,GB51172	0.31578947399999996
GB47497	0.027027027000000002
GB49453	0.05
GB46056	0.073170732
GB43378	0.0
GB51051	0.0
GB55482	0.024390244
GB47268	0.0
GB46617	0.027027027000000002
GB43169	0.0
GB54397	0.085714286
GB48037,GB48037	0.083333333
GB51746	0.0
GB41090	0.0
GB51256	0.048780488
GB45624	0.0
GB51561	0.073170732
GB41118	0.027027027000000002
GB50016	0.074074074
GB46274	0.0
GB41224	0.0
GB55625	0.0
GB53361	0.0
GB41199	0.0
GB47833	0.0
GB48103	0.0
GB41158	0.073170732
GB41050	0.029411765
GB42549	0.085714286
GB52505	0.029411765
GB55479	0.0
GB51626	0.0
GB55063	0.0
GB42834	0.15789473699999998
GB55011	0.024390244
GB55224	0.0
GB54895	0.0
GB41802	0.024390244
GB44868	0.078947368
GB53332	0.0
GB54184	0.0
GB46034	0.0
GB43194	0.024390244
GB51597	0.0
GB49071	0.0
GB47565	0.25925925899999996
GB54190,GB54188	0.025
GB42758	0.024390244
GB40230	0.12195122
GB51739	0.0
GB43053	0.0
GB50699	0.0
GB55443	0.0
GB42398	0.0
GB50579	0.0
GB45543	0.0
GB46373	0.0
GB42448	0.0
GB40984	0.0
GB48978	0.0
GB52781	0.0
GB45561	0.052631579000000005
GB47819	0.051282050999999995
GB55260,GB46835	0.083333333
GB41859	0.0
GB52422	0.0
GB49758	0.135135135
GB48991	0.0
GB40868	0.0
GB51535	0.073170732
GB44694	0.0
GB53128	0.024390244
GB53799	0.0
GB46688	0.0
GB42335	0.083333333
GB52283	0.055555556
GB44444	0.0
GB51075	0.060606060999999996
GB47992	0.0
GB42172	0.027777778
GB51434	0.025
GB50467	0.073170732
GB44678	0.0
GB53422	0.0
GB48652	0.05
GB46277	0.0
GB48220	0.025
GB52186	0.6764705879999999
GB52115	0.15789473699999998
GB41392	0.025
GB52912	0.024390244
GB40872	0.0
GB53221	0.0
GB53081	0.025
GB47954	0.03030303
GB48763,GB48760	0.926829268
GB46944,GB46932	0.052631579000000005
GB47723	0.0
GB40429	0.0
GB52419	0.0
GB50131	0.0
GB49370	0.19512195100000002
GB44230	0.0
GB53853	0.024390244
GB43485	0.0
GB50993	0.048780488
GB54519	0.0
GB49359	0.024390244
GB53880	0.433333333
GB50532	0.0
GB48349	0.024390244
GB50519	0.0
GB41522	0.0
GB44705	0.024390244
GB47143	0.0
GB43417	0.0
GB51627	0.175
GB49984	0.0
GB45730	0.075
GB49101	0.0
GB50680	0.0
GB49829	0.027027027000000002
GB40700	0.052631579000000005
GB41452,GB41453	0.2
GB43791	0.028571429
GB56001	0.0
GB51272	0.03030303
GB41779	0.151515152
GB55250	0.0
GB45944	0.0
GB49471	0.0
GB41134	0.0
GB48111	0.024390244
GB52516	0.075
GB51279	0.073170732
GB45764	0.0
GB52749	0.051282050999999995
GB41770	0.0
GB46364	0.0
GB49443	0.0
GB49918	0.026315789
GB51838	0.0
GB48636	0.024390244
GB49536	0.05
GB52152	0.0
GB44461	0.026315789
GB42019	0.0
GB52842,GB54500	0.975609756
GB45877	0.05
GB42266	0.0
GB49948	0.024390244
GB42931	0.0
GB54796	0.0
GB52819	0.027027027000000002
GB50889	0.0
GB54317	0.0
GB52568	0.051282050999999995
GB53395	0.0
GB48908	0.047619048
GB55431	0.025
GB53235	0.025
GB49830	0.0
GB55602	0.0
GB55269	0.0
GB42667	0.0
GB46785	0.051282050999999995
GB46844	0.0
GB53360	0.0
GB47283	0.0
GB49640	0.0
GB51753	0.0
GB40218	0.026315789
GB54047	0.0
GB55542	0.0
GB41334	0.0
GB55773	0.0
GB41131	0.0
GB45822	0.0
GB50216	0.0
GB52802	0.0
GB42677	0.0
GB45099	0.0
GB51994	0.025
GB50624	0.051282050999999995
GB42800	0.0
GB55795	0.0
GB47212	0.0
GB41877	0.05
GB42970	0.0
GB49083	0.0
GB52053	0.027027027000000002
GB52695	0.0
GB45334	0.025
GB50275	0.0
GB55705	0.0
GB52757	0.0
GB41133	0.054054054000000004
GB42049	0.048780488
GB43544,GB54618	0.024390244
GB49614	0.0
GB53774	0.0
GB53728	0.0
GB48258	0.0
GB50761	0.7
GB48388	0.028571429
GB47617	0.0
GB50268	0.024390244
GB55004	0.026315789
GB52578	0.025
GB49866	0.075
GB51463	0.0
GB45477	0.0
GB52694	0.0
GB44612	0.0
GB52489	0.029411765
GB54350	0.0
GB54993	0.0
GB49706	0.03030303
GB50968	0.0
GB44734	0.024390244
GB42419	0.024390244
GB50480	0.051282050999999995
GB45279	0.027777778
GB51757	0.024390244
GB54976	0.052631579000000005
GB48128	0.0
GB40146	0.027027027000000002
GB54653	0.024390244
GB44080	0.025641026
GB52990	0.0
GB55116	0.0
GB51941	0.0
GB42769	0.0
GB55322	0.0
GB44120,GB48510	0.552631579
GB46077	0.0
GB48233	0.025
GB51543	0.025
GB42753	0.0
GB53270	0.0
GB51701	0.0
GB55566	0.0
GB48965	0.083333333
GB43872	0.025
GB46437	0.025
GB55372	0.0
GB40344	0.054054054000000004
GB55103	0.0
GB42816	0.0
GB46975	0.0
GB42628	0.0
GB45303	0.0
GB47392	0.0
GB44973	0.055555556
GB53184	0.26829268300000003
GB55220	0.10526315800000001
GB43011	0.12121212099999999
GB42556,GB42556	0.090909091
GB47951	0.057142857000000005
GB48048	0.0
GB44435	0.0
GB42878	0.081081081
GB52814	0.1
GB40395	0.0
GB43937	0.0
GB51703	0.0
GB43089	0.102564103
GB41120	0.078947368
GB40012	0.048780488
GB48697	0.0
