gene	UNI
GB41842	0.926829268
GB45632,GB45632	0.975609756
GB42678	0.975609756
GB45869	0.9024390240000001
GB47065	0.975609756
GB49963	0.731707317
GB43193	0.926829268
GB48430	1.0
GB41137	1.0
GB51867	1.0
GB46123	0.951219512
GB40778	1.0
GB48278	0.951219512
GB44871	0.975609756
GB42400	1.0
GB42526	1.0
GB52069	0.341463415
GB46616	0.634146341
GB55263	0.975609756
GB44058	0.87804878
GB52655	0.975609756
GB50235	1.0
GB49414	0.9024390240000001
GB42075	1.0
GB43353	1.0
GB51394	0.87804878
GB42052	1.0
GB41486	1.0
GB46386	0.7560975609999999
GB44181	0.926829268
GB50055,GB50052,GB50054	0.804878049
GB43155	1.0
GB48364	0.975609756
GB41240	0.951219512
GB48121	0.8292682929999999
GB49975	0.951219512
GB53398	1.0
GB48448	0.975609756
GB52410,GB52412,GB52410,GB52410	0.609756098
GB48132	0.341463415
GB42981	0.8292682929999999
GB41569	1.0
GB45855	0.87804878
GB50128	0.975609756
GB48039	1.0
GB42051	0.975609756
GB52915	0.951219512
GB53068,GB53068	0.975609756
GB46201	0.975609756
GB45854	0.5121951220000001
GB54956	1.0
GB54848	1.0
GB53230	0.975609756
GB55316	0.804878049
GB55559	0.87804878
GB42550	0.56097561
GB48604	1.0
GB49446	0.951219512
GB55053	0.975609756
GB51203,GB53877	1.0
GB48826	1.0
GB44154	1.0
GB41128	0.975609756
GB44514	1.0
GB44289	1.0
GB53256	1.0
GB47229	0.975609756
GB47203	1.0
GB47828	1.0
GB54583	0.365853659
GB40225,GB51380	1.0
GB42824	1.0
GB44110	0.926829268
GB47749	0.975609756
GB49979	0.926829268
GB49259	0.87804878
GB52080	0.975609756
GB53609	0.87804878
GB50077	0.926829268
GB48411	1.0
GB43519	0.5121951220000001
GB53434	0.585365854
GB40781	1.0
GB49762	1.0
GB55285	0.975609756
GB48597	1.0
GB49504	0.951219512
GB43964	1.0
GB41367	0.926829268
GB47010	1.0
GB46461	0.8292682929999999
GB45247	0.87804878
GB40554	1.0
GB41258	1.0
GB49321	1.0
GB51888	0.707317073
GB48408	0.975609756
GB48231,GB48231	0.17073170699999998
GB40102	0.975609756
GB41146	1.0
GB40837	0.658536585
GB47159	1.0
GB54302,GB54302,GB54302	0.951219512
GB54334	0.87804878
GB43884	0.975609756
GB44039	0.975609756
GB46980	1.0
GB55510	0.9024390240000001
GB44139	0.804878049
GB50305	1.0
GB45078,GB45081,GB45079,GB45079,GB45079,GB45078,GB40668,GB40666,GB40664,GB40665,GB40667,GB40666,GB45078,GB49208	0.951219512
GB55066	1.0
GB49826	0.975609756
GB40511	0.975609756
GB54855,GB54856	0.975609756
GB50384,GB50383	0.219512195
GB52466	0.43902439
GB49371	0.951219512
GB43690	1.0
GB42301	0.951219512
GB43819	1.0
GB43419	0.951219512
GB41882	0.975609756
GB42139	0.975609756
GB49810	0.975609756
GB51945	0.9024390240000001
GB53921	1.0
GB51141	0.926829268
GB47134	1.0
GB43332	0.9024390240000001
GB55978	0.975609756
GB41785	1.0
GB54033	1.0
GB48630	1.0
GB44336	0.975609756
GB55825	0.975609756
GB43625	1.0
GB48109	0.975609756
GB44113	1.0
GB52629,GB52629	0.926829268
GB41178	0.975609756
GB43466	0.975609756
GB54655	0.951219512
GB44098	0.975609756
GB44558	1.0
GB42230	0.975609756
GB43554	0.975609756
GB50990	0.87804878
GB54292	0.87804878
GB51227,GB51227	0.975609756
GB45256	0.87804878
GB51657	0.7560975609999999
GB47678	0.9024390240000001
GB43955	0.975609756
GB44312	0.804878049
GB44707	0.975609756
GB48983	1.0
GB44484	0.12195122
GB40113	1.0
GB55419	1.0
GB41234	0.804878049
GB40938	1.0
GB51578	0.975609756
GB46202	0.975609756
GB55963	0.87804878
GB46073	0.951219512
GB49672,GB49672	0.9024390240000001
GB41203	1.0
GB52029	1.0
GB54205	0.951219512
GB45637	0.951219512
GB48134	0.5121951220000001
GB53829	1.0
GB48032	0.975609756
GB46131	0.951219512
GB55841	1.0
GB52854	0.926829268
GB45267	1.0
GB50598	0.9024390240000001
GB47553	0.975609756
GB49789	1.0
GB51733,GB40635,GB45983	1.0
GB51650	0.853658537
GB50998	1.0
GB49139	0.975609756
GB55077	1.0
GB49609	0.975609756
GB49813	0.975609756
GB40360	1.0
GB50181	1.0
GB41263	0.9024390240000001
GB40425	0.8292682929999999
GB40157	0.975609756
GB53646	1.0
GB45831	0.975609756
GB41647,GB41695	1.0
GB49416	0.951219512
GB52344	0.975609756
GB53404	1.0
GB54540	1.0
GB53723	0.951219512
GB49643	0.87804878
GB55161	0.975609756
GB54388	1.0
GB42786	0.975609756
GB52345	1.0
GB48235	0.9024390240000001
GB43586	1.0
GB48450	0.975609756
GB45239	0.463414634
GB42918	0.975609756
GB46408	0.975609756
GB48241	0.26829268300000003
GB49632	0.951219512
GB45851	1.0
GB41724	0.926829268
GB55422	0.975609756
GB41599,GB49018	0.8292682929999999
GB50893	1.0
GB42050	0.31707317100000004
GB44400	0.975609756
GB47551	0.9024390240000001
GB50811	1.0
GB46772	1.0
GB52754	1.0
GB52799	1.0
GB53953,GB45420	1.0
GB52728	1.0
GB51602	0.87804878
GB40456	1.0
GB56029	0.56097561
GB53421	1.0
GB46727	1.0
GB52303	0.43902439
GB50867	1.0
GB44415	0.975609756
GB52464	0.8292682929999999
GB40098	1.0
GB44044	1.0
GB44585	0.682926829
GB55516	0.487804878
GB49180	0.951219512
GB53915	1.0
GB49638	0.975609756
GB49340	1.0
GB52331	0.9024390240000001
GB41360	0.926829268
GB50647	0.19512195100000002
GB43219	1.0
GB54717,GB43781,GB43787	1.0
GB40061,GB40061	0.951219512
GB45934	0.975609756
GB49515	0.975609756
GB40556	0.975609756
GB49552	1.0
GB40057	0.975609756
GB44501	0.707317073
GB42618	0.5121951220000001
GB55440	1.0
GB41339,GB41326	0.43902439
GB51002	1.0
GB45437	1.0
GB55906	0.975609756
GB43548	0.951219512
GB51643	0.926829268
GB44821	0.87804878
GB46022	1.0
GB49904	0.87804878
GB46444	0.780487805
GB44800	1.0
GB45057	0.975609756
GB46726	0.975609756
GB51331	0.707317073
GB41690,GB41690	1.0
GB42775	1.0
GB46774	0.975609756
GB52156	0.87804878
GB50996	0.951219512
GB46766	0.707317073
GB45230	0.975609756
GB54340	0.951219512
GB49347	0.87804878
GB50869	0.780487805
GB41483	1.0
GB48466	0.073170732
GB44132	0.926829268
GB54244	1.0
GB43634	0.975609756
GB45023	0.975609756
GB42613	1.0
GB46635	0.975609756
GB46275	0.975609756
GB51078	0.9024390240000001
GB44171,GB50929	1.0
GB45538	0.975609756
GB45925	0.975609756
GB41981	1.0
GB44191	0.975609756
GB45255	1.0
GB47315	1.0
GB46210	0.487804878
GB47968	0.975609756
GB41549	0.951219512
GB42811	0.9024390240000001
GB43036,GB43035	0.951219512
GB43563	0.951219512
GB54401	0.926829268
GB42614	1.0
GB47933	1.0
GB42707	0.951219512
GB40270	0.951219512
GB50106	0.975609756
GB45305,GB45305	0.975609756
GB54888	0.975609756
GB40561	0.926829268
GB45515	0.926829268
GB42742	0.975609756
GB49350	0.951219512
GB53736,GB53736	1.0
GB52652	1.0
GB51108	0.804878049
GB47580	0.243902439
GB42891	1.0
GB41519	1.0
GB42672	1.0
GB40673	0.975609756
GB47849	0.951219512
GB54297	1.0
GB51115	1.0
GB42468,GB42475,GB42467,GB48511,GB48512	0.8292682929999999
GB40639,GB40639	0.487804878
GB52600,GB52600	1.0
GB43742	0.975609756
GB52662	1.0
GB46368	0.41463414600000004
GB52696	0.731707317
GB40439	0.853658537
GB50824	0.951219512
GB48085	0.975609756
GB50901	0.853658537
GB50436	0.975609756
GB42568	0.975609756
GB53207	0.975609756
GB48617	1.0
GB40473	0.9024390240000001
GB41667	1.0
GB40731	0.9024390240000001
GB45418	1.0
GB48534	0.975609756
GB40164	0.219512195
GB49073	0.951219512
GB47092	0.926829268
GB45096	0.5121951220000001
GB55264	0.975609756
GB49862	0.9024390240000001
GB50250	0.9024390240000001
GB42411	0.951219512
GB44891	0.975609756
GB45567	0.975609756
GB47399	1.0
GB47804,GB47805	0.975609756
GB53706	0.975609756
GB54467	0.975609756
GB53240	0.975609756
GB46915	0.975609756
GB42714	0.975609756
GB45426	0.975609756
GB51428	0.951219512
GB42292	0.5365853660000001
GB54851	0.975609756
GB52007	0.707317073
GB48453	0.975609756
GB55661	1.0
GB44572	0.951219512
GB55571	0.975609756
GB40780	0.87804878
GB53143	0.951219512
GB43195	0.5365853660000001
GB40268	0.926829268
GB42447	1.0
GB50515	0.926829268
GB43401	0.975609756
GB48210	0.975609756
GB42673	0.951219512
GB55240	0.951219512
GB46043	0.975609756
GB51628	0.975609756
GB49772	1.0
GB42300	1.0
GB46000	0.585365854
GB54174	0.658536585
GB42492	0.975609756
GB47540	0.658536585
GB52347	0.146341463
GB40705	0.975609756
GB42452	1.0
GB43131	0.951219512
GB54932	0.87804878
GB52991	0.87804878
GB44824	0.87804878
GB42555	0.853658537
GB43479	0.975609756
GB55706,GB55707	0.853658537
GB51800,GB51800	0.8292682929999999
GB51786	0.731707317
GB52883	1.0
GB44225	0.634146341
GB48727	0.87804878
GB55326	1.0
GB46880	0.87804878
GB54315	0.9024390240000001
GB49902	1.0
GB55000	0.951219512
GB41600	0.926829268
GB50816	0.951219512
GB41143	0.975609756
GB45697	0.487804878
GB54440	0.926829268
GB42962	1.0
GB42968	1.0
GB53574,GB53574	0.975609756
GB53208	1.0
GB53183,GB53253	1.0
GB50686	1.0
GB51536	1.0
GB48960	0.853658537
GB44739	0.87804878
GB41227	0.951219512
GB40459	0.975609756
GB47770	0.804878049
GB50533	0.951219512
GB42792	0.975609756
GB45596,GB53872	0.853658537
GB45037	0.975609756
GB44432	0.975609756
GB42580	0.9024390240000001
GB41242	1.0
GB41491	0.975609756
GB45700	0.41463414600000004
GB51419	0.634146341
GB46590	0.975609756
GB40617	0.463414634
GB54917	0.951219512
GB55535	0.926829268
GB45419	0.975609756
GB44596	0.9024390240000001
GB40576	0.9024390240000001
GB40289	0.975609756
GB54076,GB54076	1.0
GB52390,GB52386	0.19512195100000002
GB54580	0.926829268
GB50200	1.0
GB47320	0.8292682929999999
GB52072	0.926829268
GB48599	1.0
GB55610	1.0
GB55265	0.780487805
GB48575	0.975609756
GB45625	0.19512195100000002
GB52641	0.951219512
GB42561	1.0
GB41414	1.0
GB44509	0.926829268
GB49338	0.975609756
GB50858	0.9024390240000001
GB49408	0.951219512
GB54432	1.0
GB43258	1.0
GB42476	1.0
GB44361	0.926829268
GB43471	0.975609756
GB43818	1.0
GB40339	0.975609756
GB51930	1.0
GB41517	0.804878049
GB42558	0.951219512
GB52209	0.926829268
GB45216	0.975609756
GB43585	0.487804878
GB50496,GB50496	0.975609756
GB44172	1.0
GB51620	0.975609756
GB52308	0.39024390200000003
GB51587	0.926829268
GB53185	1.0
GB54426	0.926829268
GB50270	1.0
GB54720,GB40180	0.5365853660000001
GB43876	0.975609756
GB52123	0.341463415
GB49313	0.975609756
GB42676	1.0
GB42584	0.975609756
GB42519	1.0
GB48682	1.0
GB48207	1.0
GB43941	0.7560975609999999
GB42903	0.926829268
GB44205	1.0
GB49805,GB49806	1.0
GB46458	0.634146341
GB47200	0.9024390240000001
GB47659	1.0
GB44532,GB50545	0.41463414600000004
GB54866	0.17073170699999998
GB52256	1.0
GB41778	1.0
GB49357	0.951219512
GB45040	1.0
GB41760	0.853658537
GB42595	0.853658537
GB51521	0.975609756
GB49016	0.951219512
GB51284	0.975609756
GB43443	1.0
GB53653	1.0
GB40699	0.87804878
GB40760	1.0
GB53311	0.9024390240000001
GB54299	1.0
GB55515	0.926829268
GB42010,GB42010	0.975609756
GB55105	1.0
GB55286,GB42027	1.0
GB50248	0.975609756
GB44257	0.951219512
GB55429	1.0
GB40805	0.951219512
GB43302	0.975609756
GB49407	0.975609756
GB53020	0.975609756
GB54045	1.0
GB53727,GB41235,GB41235	1.0
GB42086	0.975609756
GB44310	0.951219512
GB47567	0.975609756
GB47398	0.707317073
GB53775	1.0
GB44876	0.87804878
GB46906	0.975609756
GB40884	0.926829268
GB45170	0.7560975609999999
GB42685	0.951219512
GB46916	0.975609756
GB45047	1.0
GB50107	1.0
GB43799	0.5365853660000001
GB54153	0.9024390240000001
GB41976	0.585365854
GB42862	0.9024390240000001
GB51072	1.0
GB52998	0.951219512
GB52434	0.975609756
GB51607	1.0
GB55467	0.8292682929999999
GB41163	0.707317073
GB44449	1.0
GB55040	0.975609756
GB50688	1.0
GB45137	0.975609756
GB46087	0.26829268300000003
GB44125	1.0
GB49912	0.975609756
GB44424	1.0
GB47839	0.975609756
GB51846	0.975609756
GB49248	0.926829268
GB43851	0.7560975609999999
GB43952	0.975609756
GB44152	1.0
GB47831	0.975609756
GB50880	0.804878049
GB44930	0.975609756
GB40906	0.926829268
GB52133,GB52133,GB52133	1.0
GB47543	0.853658537
GB54982	0.804878049
GB41684	0.926829268
GB43916	0.43902439
GB53195	1.0
GB40666	0.365853659
GB50088	0.31707317100000004
GB47842	1.0
GB53661	1.0
GB48676	1.0
GB52520	1.0
GB46001,GB46001	0.87804878
GB49811	0.975609756
GB50429	0.780487805
GB43504	0.8292682929999999
GB46203	0.951219512
GB44070	0.926829268
GB44902	0.975609756
GB47419	0.951219512
GB44064	0.780487805
GB52748	0.487804878
GB53344	0.609756098
GB53644	1.0
GB55432	1.0
GB45285	1.0
GB41662	1.0
GB51089	1.0
GB47322,GB47322	1.0
GB49427	0.9024390240000001
GB44945	0.341463415
GB44577	0.951219512
GB48429	0.853658537
GB50278	0.975609756
GB42378	0.219512195
GB51439	0.585365854
GB42587,GB42587	0.26829268300000003
GB45307	0.9024390240000001
GB55518	0.926829268
GB55001	0.951219512
GB42274	1.0
GB50125	0.951219512
GB54656	0.8292682929999999
GB49659	0.9024390240000001
GB44499	1.0
GB48928	0.585365854
GB49112	0.975609756
GB48863	0.780487805
GB53864,GB53864	0.9024390240000001
GB41443	0.975609756
GB42073	0.731707317
GB44055,GB44185,GB53301	0.975609756
GB42465	1.0
GB42985	0.951219512
GB51358	1.0
GB41340	0.951219512
GB46147	1.0
GB51842	0.41463414600000004
GB42364	0.219512195
GB48183	0.292682927
GB40839	0.26829268300000003
GB48799	0.951219512
GB46309	0.804878049
GB54659	1.0
GB54919	0.951219512
GB48859	0.975609756
GB47827	1.0
GB48009	0.975609756
GB50636	0.87804878
GB40712	1.0
GB53918	0.975609756
GB51071	0.926829268
GB49420	0.87804878
GB49245,GB41113	0.975609756
GB55304	0.853658537
GB47490	0.975609756
GB49312	0.951219512
GB43084	0.975609756
GB53177	0.975609756
GB45274	0.707317073
GB44539	0.975609756
GB51533	1.0
GB45727	0.853658537
GB40895	1.0
GB49154	0.5365853660000001
GB49395	0.804878049
GB53350	0.8292682929999999
GB53716	0.926829268
GB47799	1.0
GB46898	0.975609756
GB47237	0.8292682929999999
GB44677	0.951219512
GB50596	0.731707317
GB55997	0.975609756
GB48304	0.975609756
GB41399	1.0
GB56035	1.0
GB47000,GB47895,GB52230,GB55636,GB55636,GB46100,GB46823,GB52230,GB47895,GB47000,GB52230	0.804878049
GB55036	0.56097561
GB43218	0.9024390240000001
GB41364	0.975609756
GB51299	1.0
GB48346	0.87804878
GB47180	1.0
GB55803	0.292682927
GB49981,GB49983	0.804878049
GB44826	0.926829268
GB53359	1.0
GB52529	1.0
GB43566	0.634146341
GB44469	0.975609756
GB45188	0.926829268
GB49457	0.951219512
GB48892	0.634146341
GB55445	0.975609756
GB46291	0.975609756
GB42576	0.9024390240000001
GB49123	0.731707317
GB55666	0.975609756
GB50851	0.926829268
GB48886	0.975609756
GB43436	0.780487805
GB44978	1.0
GB52061	1.0
GB51105	1.0
GB47319	0.975609756
GB55531	1.0
GB45183	1.0
GB53334	0.926829268
GB48961	0.853658537
GB50561,GB43768	1.0
GB55943	1.0
GB53975	1.0
GB52288	1.0
GB46928	0.975609756
GB54243	0.707317073
GB54227	1.0
GB53201	1.0
GB47296	0.975609756
GB54925	1.0
GB41849	0.951219512
GB48363	0.926829268
GB47638	1.0
GB41270	1.0
GB55970	1.0
GB53318	1.0
GB44731	0.926829268
GB49368	0.926829268
GB46743	1.0
GB45696	0.975609756
GB42790	0.975609756
GB42634	0.975609756
GB44980,GB44981	0.975609756
GB44931	0.951219512
GB45848	0.926829268
GB41197	0.5121951220000001
GB41176	0.975609756
GB55601	1.0
GB46410	0.243902439
GB44043	1.0
GB45633	0.87804878
GB50512	0.8292682929999999
GB51606	1.0
GB41646	0.975609756
GB41815	0.951219512
GB47140	0.097560976
GB42899	0.9024390240000001
GB40114	0.975609756
GB44869	0.975609756
GB46404	1.0
GB45042	0.9024390240000001
GB40728	0.975609756
GB45105	1.0
GB41030	0.975609756
GB49691	0.658536585
GB49752	0.487804878
GB41458	0.41463414600000004
GB40460	0.951219512
GB51631	0.975609756
GB55753	1.0
GB47609	0.9024390240000001
GB47202	1.0
GB53316,GB50320	1.0
GB48810	0.975609756
GB48152	1.0
GB45025	1.0
GB46983	0.975609756
GB53245	0.9024390240000001
GB41034	0.219512195
GB55600	0.926829268
GB51555	0.951219512
GB44878	1.0
GB49654	1.0
GB40265	1.0
GB54541	0.975609756
GB42339	0.951219512
GB55640	0.975609756
GB41168	1.0
GB43100	1.0
GB52467	0.634146341
GB49100	0.975609756
GB45375	0.975609756
GB45639	0.585365854
GB49265	0.951219512
GB48641	0.975609756
GB50881	0.463414634
GB42760	0.8292682929999999
GB41341	0.975609756
GB50062	0.951219512
GB42218,GB42219	0.31707317100000004
GB45011	0.609756098
GB44425	1.0
GB50145	0.9024390240000001
GB49195,GB49195	0.41463414600000004
GB49956	0.951219512
GB45648	0.975609756
GB40807	0.951219512
GB51305,GB47545	0.682926829
GB51303	0.975609756
GB50441	0.87804878
GB44059	0.975609756
GB55288	0.975609756
GB41553	1.0
GB43181	1.0
GB55716	1.0
GB50804	0.853658537
GB53419	0.8292682929999999
GB48173,GB48174	1.0
GB46398	0.951219512
GB55474	1.0
GB40997	0.5121951220000001
GB51030	0.951219512
GB51917,GB43358,GB43362	1.0
GB49702	0.975609756
GB41945	0.9024390240000001
GB50103	0.975609756
GB42560	1.0
GB55162	0.975609756
GB46589	0.975609756
GB47967	0.9024390240000001
GB41969	0.975609756
GB44169	0.31707317100000004
GB44165	1.0
GB54779	0.9024390240000001
GB47988	0.87804878
GB41604	0.975609756
GB43861	0.975609756
GB45336	0.658536585
GB50628	0.975609756
GB52455	0.975609756
GB42594	1.0
GB46119	0.9024390240000001
GB52190	1.0
GB52493	0.634146341
GB55918	1.0
GB49306	1.0
GB48706	0.975609756
GB53234,GB53234	1.0
GB43863	1.0
GB53732	0.926829268
GB47823	0.951219512
GB40031	0.951219512
GB44071	0.975609756
GB41410	0.585365854
GB42298	0.975609756
GB55192	0.975609756
GB50796	0.9024390240000001
GB53294	0.707317073
GB41954	0.658536585
GB42794	1.0
GB49754	0.975609756
GB46917	0.9024390240000001
GB41259	0.926829268
GB53101	1.0
GB40658	0.43902439
GB46122	0.951219512
GB43591	0.975609756
GB47517	0.926829268
GB40070	0.585365854
GB47574	0.804878049
GB54748	0.975609756
GB49377	1.0
GB55354,GB55354	1.0
GB45547	0.87804878
GB41074	0.9024390240000001
GB48754	0.975609756
GB43409	0.9024390240000001
GB49398	1.0
GB45000	0.951219512
GB55277	0.7560975609999999
GB47811	0.951219512
GB52026	0.9024390240000001
GB45013	0.87804878
GB52800	0.975609756
GB40083	0.975609756
GB46214	1.0
GB47430	0.975609756
GB54237	0.926829268
GB54220	1.0
GB44470	1.0
GB48029	0.975609756
GB44663	1.0
GB49191	0.951219512
GB45421	0.975609756
GB46492	0.9024390240000001
GB55275	0.658536585
GB44404	0.975609756
GB44122	0.853658537
GB51292	0.975609756
GB53695,GB48850	0.951219512
GB49664	0.975609756
GB54548	0.9024390240000001
GB49383	0.975609756
GB49041	1.0
GB43643	0.7560975609999999
GB50380	0.19512195100000002
GB54156	0.975609756
GB43808	0.951219512
GB49808	0.975609756
GB47192	0.975609756
GB45759	0.975609756
GB45148	0.951219512
GB40308	1.0
GB49727	1.0
GB41320	0.780487805
GB44721	0.975609756
GB45527	0.926829268
GB41640	0.87804878
GB42796	1.0
GB50568	0.41463414600000004
GB54146	1.0
GB46249	0.975609756
GB49942	0.975609756
GB48350,GB48350	0.804878049
GB49538	1.0
GB51411	1.0
GB42071	0.926829268
GB53349	1.0
GB50663	0.975609756
GB42497	0.975609756
GB45335	0.804878049
GB46605	1.0
GB51718	0.853658537
GB47373	0.780487805
GB47075	0.951219512
GB53750	1.0
GB54370	1.0
GB51582	1.0
GB53188	0.975609756
GB45139	0.926829268
GB43915	0.5121951220000001
GB48460	0.43902439
GB47996	0.975609756
GB45526	1.0
GB49549	1.0
GB52841	0.7560975609999999
GB41966	0.243902439
GB43691	0.926829268
GB49192	0.975609756
GB54300	1.0
GB48064	1.0
GB55552,GB41653	1.0
GB52920	0.975609756
GB54293	0.951219512
GB51295	0.975609756
GB55414	0.780487805
GB54256	0.951219512
GB51887	0.341463415
GB45050	0.926829268
GB55109	0.5121951220000001
GB51087	1.0
GB45008	0.975609756
GB53428	0.56097561
GB52656	0.951219512
GB51069	0.975609756
GB55639	1.0
GB54498	0.5365853660000001
GB51462	0.975609756
GB55869,GB55869	1.0
GB50872	0.975609756
GB45045	1.0
GB54458	0.7560975609999999
GB45147	1.0
GB48176	0.975609756
GB54569	0.585365854
GB41793	1.0
GB44907	1.0
GB51911	0.975609756
GB47957,GB47957	0.951219512
GB43841	0.975609756
GB51658	0.975609756
GB47380,GB47380,GB47380,GB54084,GB54084	0.41463414600000004
GB52500	1.0
GB51573	0.926829268
GB53777	0.975609756
GB52185	0.8292682929999999
GB52638	0.975609756
GB55722	0.926829268
GB45337	0.951219512
GB46167	0.951219512
GB41913	0.804878049
GB48683	0.853658537
GB40767	1.0
GB52765	0.9024390240000001
GB45443	0.87804878
GB44398	0.975609756
GB55232	1.0
GB45083	1.0
GB51425,GB46180	1.0
GB43228	1.0
GB45367	0.975609756
GB47045	1.0
GB51290	1.0
GB41153	1.0
GB53067	1.0
GB43188	0.951219512
GB54291	0.975609756
GB52439	0.975609756
GB42934	0.951219512
GB42351	0.951219512
GB51052	0.975609756
GB48866	1.0
GB47434	0.975609756
GB54503	1.0
GB40398	1.0
GB42319	0.9024390240000001
GB48310	0.365853659
GB53328	0.975609756
GB54891	0.243902439
GB55223	1.0
GB52194	0.804878049
GB41698	0.9024390240000001
GB54952	1.0
GB45119	0.975609756
GB55156	1.0
GB55829	0.951219512
GB43883	1.0
GB45720	1.0
GB54983	0.926829268
GB43843	1.0
GB41656	0.951219512
GB44397	0.975609756
GB42217,GB48194	0.926829268
GB50575	0.585365854
GB55373	0.975609756
GB47160	1.0
GB47990	1.0
GB48660	0.951219512
GB45372	1.0
GB45634	0.926829268
GB47689	0.975609756
GB42655	0.975609756
GB42083	0.853658537
GB51409	1.0
GB55317	1.0
GB50051	0.19512195100000002
GB44052	1.0
GB40691	0.975609756
GB41857	0.8292682929999999
GB50350	0.926829268
GB50253	0.804878049
GB46363	0.43902439
GB50603	0.975609756
GB46977	1.0
GB44786	0.975609756
GB50249	0.634146341
GB52645	1.0
GB40121,GB40122	0.87804878
GB54508	0.926829268
GB53779	0.780487805
GB55353	0.5121951220000001
GB52996	0.853658537
GB43946,GB43946	0.5365853660000001
GB49250	1.0
GB54016	0.9024390240000001
GB52878	0.41463414600000004
GB54087	1.0
GB49281	0.707317073
GB47226	0.975609756
GB40875	0.975609756
GB50655	0.975609756
GB46744	0.975609756
GB47311	1.0
GB45222	1.0
GB55212,GB55205,GB55208,GB55215,GB55214,GB55213,GB55204,GB55207,GB55206,GB55211,GB46294	0.56097561
GB54782	0.731707317
GB43103	0.975609756
GB43824	0.926829268
GB53065	0.975609756
GB48118	1.0
GB52745	0.975609756
GB43375,GB43375	1.0
GB45441	0.975609756
GB47342	0.87804878
GB40267	0.926829268
GB47654	0.487804878
GB43968	0.56097561
GB48672	1.0
GB41413	0.951219512
GB43154	0.926829268
GB54399	0.926829268
GB56018	0.975609756
GB48110	0.804878049
GB43879	0.926829268
GB51372	0.243902439
GB48621	0.926829268
GB44964	0.26829268300000003
GB49521	0.975609756
GB48820,GB46970	1.0
GB55233	0.926829268
GB50083	0.975609756
GB54967	0.9024390240000001
GB41123	0.365853659
GB44894	0.951219512
GB46477	0.87804878
GB44428	0.56097561
GB54865,GB54865	0.951219512
GB53387	0.951219512
GB49415	1.0
GB40228	0.658536585
GB42429	0.707317073
GB41140	0.975609756
GB47390,GB48849	1.0
GB40445	1.0
GB40020	1.0
GB51614	0.951219512
GB47815	0.926829268
GB55900	0.975609756
GB46896	0.853658537
GB54396	0.975609756
GB47772	1.0
GB54504	0.7560975609999999
GB45698	0.975609756
GB41369	0.926829268
GB43848	1.0
GB40968	0.634146341
GB44483	0.9024390240000001
GB44209	0.926829268
GB44069	0.975609756
GB54020	0.975609756
GB44571	0.975609756
GB42845	0.87804878
GB52236	0.707317073
GB41225	0.975609756
GB51604	1.0
GB44654	0.951219512
GB45627	0.243902439
GB55098	1.0
GB55570	1.0
GB43873	1.0
GB54974	1.0
GB50980	0.951219512
GB55355	1.0
GB51008	1.0
GB44764	1.0
GB54102	1.0
GB43229	1.0
GB44518	1.0
GB53417	0.975609756
GB43598	0.56097561
GB53627	1.0
GB54940	0.780487805
GB45113	1.0
GB44937	0.975609756
GB55685,GB43779,GB43779	0.780487805
GB42702	1.0
GB54564	0.9024390240000001
GB51674	1.0
GB54255	0.951219512
GB49418	0.951219512
GB54838	1.0
GB41150	1.0
GB54646	0.975609756
GB44140	0.975609756
GB52120	0.975609756
GB44141	0.7560975609999999
GB51843	0.7560975609999999
GB48018	0.853658537
GB46900	0.780487805
GB47097	1.0
GB49777	0.926829268
GB44040	0.975609756
GB43638	0.975609756
GB50942	1.0
GB51109,GB51172	0.463414634
GB47497	0.9024390240000001
GB49453	0.975609756
GB46056	1.0
GB43378	0.951219512
GB51051	0.975609756
GB55482	1.0
GB47268	1.0
GB46617	0.9024390240000001
GB43169	0.951219512
GB54397	0.853658537
GB48037,GB48037	0.87804878
GB51746	0.951219512
GB41090	0.097560976
GB51256	1.0
GB45624	0.975609756
GB51561	1.0
GB41118	0.9024390240000001
GB50016	0.658536585
GB46274	0.951219512
GB41224	0.975609756
GB55625	1.0
GB53361	0.9024390240000001
GB41199	0.926829268
GB47833	1.0
GB48103	1.0
GB41158	1.0
GB41050	0.8292682929999999
GB42549	0.853658537
GB52505	0.8292682929999999
GB55479	1.0
GB51626	0.975609756
GB55063	0.780487805
GB42834	0.926829268
GB55011	1.0
GB55224	0.951219512
GB54895	0.707317073
GB41802	1.0
GB44868	0.926829268
GB53332	0.853658537
GB54184	0.975609756
GB46034	1.0
GB43194	1.0
GB51597	0.975609756
GB49071	0.87804878
GB47565	0.658536585
GB54190,GB54188	0.975609756
GB42758	1.0
GB40230	1.0
GB51739	1.0
GB43053	0.31707317100000004
GB50699	0.975609756
GB55443	1.0
GB42398	0.975609756
GB50579	1.0
GB45543	0.951219512
GB46373	1.0
GB42448	0.5365853660000001
GB40984	1.0
GB48978	0.951219512
GB52781	0.975609756
GB45561	0.926829268
GB47819	0.951219512
GB55260,GB46835	0.87804878
GB41859	1.0
GB52422	1.0
GB49758	0.9024390240000001
GB48991	0.31707317100000004
GB40868	1.0
GB51535	1.0
GB44694	0.975609756
GB53128	1.0
GB53799	1.0
GB46688	0.926829268
GB42335	0.87804878
GB52283	0.87804878
GB44444	1.0
GB51075	0.804878049
GB47992	1.0
GB42172	0.87804878
GB51434	0.975609756
GB50467	1.0
GB44678	0.975609756
GB53422	0.7560975609999999
GB48652	0.975609756
