gene	EVR
GB54302,GB54302,GB54302	0.9454
GB54334	0.8725
GB43884	0.9861
GB44039	0.8540000000000001
GB46980	0.8417
GB55510	0.9626
GB44139	1.0498
GB50305	0.9073
GB45078,GB45081,GB45079,GB45079,GB45079,GB45078,GB40668,GB40666,GB40664,GB40665,GB40667,GB40666,GB45078,GB49208	1.6367
GB55066	0.9713
GB49826	1.3804
GB40511	1.5603
GB54855,GB54856	1.0541
GB50384,GB50383	1.4076
GB52466	1.5564
GB49371	1.3736
GB43690	1.8512
GB42301	1.1715
GB43819	0.7815
GB43419	1.0434
GB41882	0.982
GB42139	1.2109
GB49810	1.2055
GB51945	1.395
GB53921	1.119
GB51141	0.9763
GB47134	1.3054
GB43332	1.4992
GB55978	1.1417
GB41785	0.858
GB54033	0.9507
GB48630	0.9119
GB44336	0.7735
GB55825	1.1771
GB43625	1.4755
GB48109	1.1318
GB44113	0.7962
GB52629,GB52629	1.4345
GB41178	0.9317
GB43466	0.9089
GB54655	1.0153
GB44098	1.04
GB44558	1.1967
GB42230	0.8305
GB43554	0.8124
GB50990	0.7651
GB54292	1.2704
GB51227,GB51227	1.5293
GB45256	1.1827
GB51657	1.1266
GB47678	0.9215
GB43955	1.6629
GB44312	1.0142
GB44707	0.9424
GB48983	0.9165
GB44484	0.9341
GB40113	1.2626
GB55419	0.9412
GB41234	1.058
GB40938	0.8514
GB51578	0.9702
GB46202	0.8647
GB55963	1.318
GB46073	1.0149
GB49672,GB49672	1.5125
GB41203	0.7601
GB52029	0.8385
GB54205	0.8876
GB45637	1.0288
GB48134	0.8809
GB53829	1.0334
GB48032	1.1403
GB46131	0.8203
GB55841	0.9357
GB52854	0.9516
GB45267	0.8473
GB50598	0.9413
GB47553	0.8683
GB49789	1.2844
GB51733,GB40635,GB45983	1.1885
GB51650	1.1646
GB50998	0.9354
GB49139	0.8098
GB55077	0.7545
GB49609	1.1218
GB49813	1.0390000000000001
GB40360	0.7436
GB50181	1.1749
GB41263	0.7989
GB40425	1.5819
GB40157	1.3136
GB53646	0.9151
GB45831	0.7773
GB41647,GB41695	1.0490000000000002
GB49416	1.2345
GB52344	1.0926
GB53404	0.8722
GB54540	1.2576
GB53723	0.8322
GB49643	1.1137
GB55161	1.3039
GB54388	1.0641
GB42786	0.9424
GB52345	0.9083
GB48235	1.3585
GB43586	1.2511
GB48450	1.047
GB45239	1.8586
GB42918	0.8759999999999999
GB46408	0.7654
GB48241	0.8621
GB49632	0.8294
GB45851	1.0
GB41724	0.9652
GB55422	0.816
GB41599,GB49018	1.5278
GB50893	1.3321
GB42050	1.4208
GB44400	1.516
GB47551	1.5116
GB50811	0.8716
GB46772	0.929
GB52754	0.8774
GB52799	1.0251
GB53953,GB45420	0.9588
GB52728	0.871
GB51602	1.5579
GB40456	0.9381
GB56029	1.4766
GB53421	0.9497
GB46727	1.1221
GB52303	0.8016
GB50867	0.7276
GB44415	0.7769
GB52464	1.2848
GB40098	0.8425
GB44044	0.9464
GB44585	1.3912
GB55516	1.2585
GB49180	0.9716
GB53915	1.0694
GB49638	1.055
GB49340	1.0871
GB52331	0.9814
GB41360	1.218
GB50647	2.225
GB43219	2.0905
GB54717,GB43781,GB43787	0.9731
GB40061,GB40061	0.9059
GB45934	1.1665
GB49515	0.7756
GB40556	0.8461
GB49552	1.2474
GB40057	0.7703
GB44501	1.0785
GB42618	1.7669
GB55440	0.7559999999999999
GB41339,GB41326	1.5154
GB51002	0.79
GB45437	1.0418
GB55906	0.9667
GB43548	0.8425
GB51643	0.9913
GB44821	0.8288
GB46022	1.0234
GB49904	1.1808
GB46444	1.1097
GB44800	1.2239
GB45057	1.2081
GB46726	0.9885
GB51331	1.1540000000000001
GB41690,GB41690	1.1716
GB42775	0.8219
GB46774	0.8485
GB52156	1.0546
GB50996	0.7243
GB46766	0.7737
GB45230	0.8562
GB54340	1.1812
GB49347	1.0306
GB50869	1.0931
GB41483	1.0411
GB48466	0.8035
GB44132	1.0562
GB54244	1.0146
GB43634	0.9037
GB45023	0.9023
GB42613	1.3146
GB46635	0.9031
GB46275	0.7869
GB51078	1.0792
GB44171,GB50929	0.9764
GB45538	0.8779
GB45925	0.7491
GB41981	1.1345
GB44191	1.5302
GB45255	0.8915
GB47315	1.0926
GB46210	1.0996
GB47968	1.3809
GB41549	1.0205
GB42811	1.11
GB43036,GB43035	1.3282
GB43563	1.3552
GB54401	0.8272
GB42614	0.7538
GB47933	1.295
GB42707	0.9375
GB40270	1.7207
GB50106	1.5765
GB45305,GB45305	1.0779
GB54888	1.1756
GB40561	1.215
GB45515	0.9504
GB42742	1.2746
GB49350	1.2419
GB53736,GB53736	0.9195
GB52652	1.3763
GB51108	0.9719
GB47580	1.6557
GB42891	1.4846
GB41519	1.3874
GB42672	1.036
GB40673	0.9083
GB47849	0.9174
GB54297	1.1669
GB51115	1.1766
GB42468,GB42475,GB42467,GB48511,GB48512	1.2614
GB40639,GB40639	1.3315
GB52600,GB52600	0.9744
GB43742	0.8966
GB52662	0.7908
GB46368	0.9659
GB52696	1.198
GB40439	1.1731
GB50824	0.961
GB48085	1.0661
GB50901	0.9595
GB50436	1.0173
GB42568	0.7614
GB53207	1.3172
GB48617	1.0181
GB40473	0.8403
GB41667	1.1499
GB40731	0.8139
GB45418	0.9235
GB48534	0.9433
GB40164	1.0442
GB49073	0.883
GB47092	1.7149
GB45096	1.7272
GB55264	1.367
GB49862	0.818
GB50250	1.1961
GB42411	0.7797
GB44891	1.0957
GB45567	0.9417
GB47399	1.0395
GB47804,GB47805	1.0917
GB53706	1.392
GB54467	0.7856
GB53240	0.8612
GB46915	0.9177
GB42714	0.8652
GB45426	1.3548
GB51428	1.0337
GB42292	0.7190000000000001
GB54851	1.0766
GB52007	0.8101
GB48453	0.8989
GB55661	0.8932
GB44572	0.8818
GB55571	0.9302
GB40780	0.8047
GB53143	1.3924
GB43195	1.5896
GB40268	1.7258
GB42447	0.8785
GB50515	1.4135
GB43401	0.7399
GB48210	0.7466
GB42673	1.3924
GB55240	1.2096
GB46043	1.0213
GB51628	1.4026
GB49772	1.1116
GB42300	1.2913
GB46000	1.2171
GB54174	0.8027
GB42492	1.1333
GB47540	0.9275
GB52347	0.8724
GB40705	0.8264
GB42452	0.8828
GB43131	1.032
GB54932	1.0301
GB52991	1.214
GB44824	1.0938
GB42555	1.6697
GB43479	0.7639
GB55706,GB55707	0.9698
GB51800,GB51800	1.1503
GB51786	1.5734
GB52883	1.1129
GB44225	1.5522
GB48727	1.1572
GB55326	0.9018
GB46880	1.1151
GB54315	1.4748
GB49902	1.0514
GB55000	0.7732
GB41600	0.9658
GB50816	1.3308
GB41143	1.1373
GB45697	1.8602
GB54440	2.0368
GB42962	1.2619
GB42968	0.7444
GB53574,GB53574	0.8297
GB53208	0.8087
GB53183,GB53253	0.8169
GB50686	0.95
GB51536	0.7936
GB48960	0.7945
GB44739	0.8103
GB41227	0.8342
GB40459	1.2122
GB47770	1.4631
GB50533	1.0438
GB42792	0.8768
GB45596,GB53872	0.8953
GB45037	1.1536
GB44432	0.9861
GB42580	0.9137
GB41242	0.9317
GB41491	1.1471
GB45700	1.2046
GB51419	1.3528
GB46590	1.4978
GB40617	1.7908
GB54917	0.9305
GB55535	0.7237
GB45419	0.9363
GB44596	0.9822
GB40576	0.7342
GB40289	0.9718
GB54076,GB54076	0.9835
GB52390,GB52386	1.2755
GB54580	1.2527
GB50200	1.6304
GB47320	1.1188
GB52072	1.3676
GB48599	1.0935
GB55610	0.9874
GB55265	1.4326
GB48575	1.1457
GB45625	2.5069
GB52641	0.8863
GB42561	0.8465
GB41414	0.8667
GB44509	1.5090000000000001
GB49338	1.5386
GB50858	1.1998
GB49408	1.0147
GB54432	1.0456
GB43258	0.9325
GB42476	0.9858
GB44361	1.0307
GB43471	0.7278
GB43818	0.7665
GB40339	1.0223
GB51930	0.9095
GB41517	1.4081
GB42558	0.9521
GB52209	1.2195
GB45216	0.7518
GB43585	1.6401
GB50496,GB50496	1.2056
GB44172	1.1455
GB51620	1.2594
GB52308	1.5839
GB51587	0.8134
GB53185	0.9019
GB54426	0.9934
GB50270	1.1471
GB54720,GB40180	1.2691
GB43876	1.0309
GB52123	1.9071
GB49313	0.8685
GB42676	1.0197
GB42584	0.7996
GB42519	0.9747
GB48682	0.7741
GB48207	0.9345
GB43941	1.2076
GB42903	1.5782
GB44205	0.8468
GB49805,GB49806	0.8351
GB46458	1.7918
GB47200	1.0711
GB47659	0.7767
GB44532,GB50545	1.4736
GB54866	2.0255
GB52256	0.7783
GB41778	1.2667
GB49357	0.882
GB45040	1.0766
GB41760	1.2918
GB42595	1.5754
GB51521	0.8731
GB49016	1.2742
GB51284	0.9356
GB43443	1.1382
GB53653	1.0514
GB40699	1.0698
GB40760	0.9583
GB53311	0.9259
GB54299	0.7977
GB55515	0.8721
GB42010,GB42010	1.1588
GB55105	1.2571
GB55286,GB42027	0.9266
GB50248	1.2398
GB44257	1.7385
GB55429	1.0411
GB40805	0.768
GB43302	0.8752
GB49407	0.7687
GB53020	1.0582
GB54045	0.7805
GB53727,GB41235,GB41235	0.885
GB42086	1.1073
GB44310	0.9437
GB47567	0.9401
GB47398	1.1885
GB53775	0.9341
GB44876	1.018
GB46906	0.8217
GB40884	1.7838
GB45170	1.459
GB42685	1.3912
GB46916	0.7715
GB45047	0.9169
GB50107	0.784
GB43799	0.9934
GB54153	1.6662
GB41976	1.0401
GB42862	1.2136
GB51072	0.7306
GB52998	1.062
GB52434	0.8715
GB51607	0.9591
GB55467	0.9209999999999999
GB41163	1.1627
GB44449	1.2358
GB55040	1.0323
GB50688	0.7114
GB45137	0.9174
GB46087	1.4271
GB44125	1.3633
GB49912	0.9905
GB44424	0.7762
GB47839	0.9774
GB51846	1.0672
GB49248	1.3016
GB43851	0.9159
GB43952	0.8564
GB44152	0.8767
GB47831	1.3218
GB50880	1.6340000000000001
GB44930	1.0611
GB40906	1.1829
GB52133,GB52133,GB52133	0.8143
GB47543	0.9459
GB54982	1.1058
GB41684	1.1066
GB43916	1.5657
GB53195	1.2916
GB40666	1.5947
GB50088	1.9912
GB47842	0.7944
GB53661	0.9819
GB48676	0.9444
GB52520	1.0358
GB46001,GB46001	1.4322
GB49811	1.5138
GB50429	1.0437
GB43504	1.5823
GB46203	1.2013
GB44070	1.4136
GB44902	1.2911
GB47419	1.0362
GB44064	0.9774
GB52748	1.3357
GB53344	1.5188
GB53644	0.9059
GB55432	1.1185
GB45285	0.7945
GB41662	0.9892
GB51089	0.9905
GB47322,GB47322	0.9367
GB49427	1.2655
GB44945	1.6101
GB44577	1.0021
GB48429	1.0299
GB50278	1.028
GB42378	0.9903
GB51439	1.2722
GB42587,GB42587	1.5438
GB45307	0.9228
GB55518	0.8861
GB55001	0.8567
GB42274	0.8151
GB50125	1.2494
GB54656	1.0095
GB49659	1.2257
GB44499	1.1117
GB48928	0.9897
GB49112	0.8
GB48863	1.1812
GB53864,GB53864	1.6013
GB41443	1.0119
GB42073	1.2519
GB44055,GB44185,GB53301	1.2447
GB42465	0.8744
GB42985	1.1133
GB51358	0.9349
GB41340	1.6395
GB46147	1.02
GB51842	2.1108
GB42364	0.9467
GB48183	1.4539
GB40839	1.3822
GB48799	0.7686
GB46309	0.9563
GB54659	0.9397
GB54919	1.5675
GB48859	1.0853
GB47827	1.0242
GB48009	1.1063
GB50636	0.8028
GB40712	0.8255
GB53918	0.9724
GB51071	1.261
GB49420	1.2826
GB49245,GB41113	1.2198
GB55304	1.1165
GB47490	0.8374
GB49312	1.0362
GB43084	1.0152
GB53177	0.9742
GB45274	1.3407
GB44539	1.6656
GB51533	0.7828
GB45727	1.0262
GB40895	0.9173
GB49154	0.9515
GB49395	1.4136
GB53350	1.1857
GB53716	1.0773
GB47799	0.8631
GB46898	0.9387
GB47237	1.1445
GB44677	1.3068
GB50596	1.0287
GB55997	1.0058
GB48304	0.8107
GB41399	0.9672
GB56035	0.8497
GB47000,GB47895,GB52230,GB55636,GB55636,GB46100,GB46823,GB52230,GB47895,GB47000,GB52230	1.3029
GB55036	1.4409999999999998
GB43218	1.1996
GB41364	1.2289
GB51299	0.9616
GB48346	0.9846
GB47180	0.7728
GB55803	1.6368
GB49981,GB49983	1.1829
GB44826	0.9702
GB53359	1.0684
GB52529	0.7066
GB43566	1.1083
GB44469	1.2458
GB45188	1.0225
GB49457	1.0518
GB48892	0.9723
GB55445	0.9908
GB46291	0.9088
GB42576	0.9242
GB49123	1.1123
GB55666	1.261
GB50851	0.8837
GB48886	0.988
GB43436	1.2628
GB44978	1.0921
GB52061	1.0798
GB51105	0.8802
GB47319	1.1063
GB55531	1.0075
GB45183	1.2677
GB53334	0.8796
GB48961	0.9287
GB50561,GB43768	1.1027
GB55943	1.222
GB53975	0.8925
GB52288	0.9072
GB46928	0.9429
GB54243	1.0165
GB54227	1.0254
GB53201	1.2287
GB47296	1.0377
GB54925	0.8803
GB41849	1.22
GB48363	1.7375
GB47638	0.7535
GB41270	0.7505
GB55970	0.8184
GB53318	0.8859999999999999
GB44731	0.8799
GB49368	0.8921
GB46743	1.0355
GB45696	1.0105
GB42790	0.9543
GB42634	0.9578
GB44980,GB44981	1.0313
GB44931	1.2897
GB45848	1.9266
GB41197	1.0913
GB41176	0.9129999999999999
GB55601	1.1283
GB46410	1.7924
GB44043	1.3548
GB45633	0.8882
GB50512	1.3953
GB51606	1.2367
GB41646	0.9706
GB41815	0.8949
GB47140	1.1525
GB42899	0.97
GB40114	1.032
GB44869	0.8208
GB46404	1.1936
GB45042	0.8435
GB40728	1.028
GB45105	0.7884
GB41030	0.982
GB49691	1.7353
GB49752	1.3921
GB41458	1.6831
GB40460	0.997
GB51631	1.013
GB55753	1.0692
GB47609	1.3252
GB47202	1.4226
GB53316,GB50320	1.3308
GB48810	0.7076
GB48152	1.1468
GB45025	1.2672
GB46983	0.8774
GB53245	1.1532
GB41034	1.4208
GB55600	0.8162
GB51555	0.9016
GB44878	0.8024
GB49654	1.1709
GB40265	0.7479
GB54541	1.5186
GB42339	0.8273
GB55640	1.2607
GB41168	1.0018
GB43100	1.6199
GB52467	1.6516
GB49100	1.199
GB45375	1.185
GB45639	1.1848
GB49265	0.8535
GB48641	1.3248
GB50881	1.7664
GB42760	1.2668
GB41341	0.9761
GB50062	1.0948
GB42218,GB42219	1.1886
GB45011	1.2575
GB44425	1.1302
GB50145	0.7673
GB49195,GB49195	0.8909999999999999
GB49956	1.0581
GB45648	1.3582
GB40807	1.3253
GB51305,GB47545	1.2078
GB51303	1.1478
GB50441	1.0927
GB44059	0.8233
GB55288	0.9554
GB41553	0.7779
GB43181	0.853
GB55716	0.9582
GB50804	1.3201
GB53419	1.2693
GB48173,GB48174	0.9635
GB46398	1.3689
GB55474	0.9112
GB40997	1.3426
GB51030	0.8703
GB51917,GB43358,GB43362	0.9507
GB49702	1.0018
GB41945	0.8306
GB50103	1.3988
GB42560	0.7124
GB55162	0.8813
GB46589	0.8327
GB47967	0.9858
GB41969	1.2048
GB44169	1.1738
GB44165	0.9959
GB54779	0.9918
GB47988	1.3275
GB41604	0.7232
GB43861	1.0407
GB45336	1.2445
GB50628	0.9961
GB52455	1.2485
GB42594	1.2542
GB46119	1.3423
GB52190	1.1617
GB52493	1.5128
GB55918	1.2056
GB49306	0.8005
GB48706	1.4838
GB53234,GB53234	0.9547
GB43863	0.83
GB53732	1.399
GB47823	1.0544
GB40031	0.7466
GB44071	1.005
GB41410	1.0736
GB42298	0.9796
GB55192	0.875
GB50796	1.1335
GB53294	0.9884
GB41954	1.3922
GB42794	1.2348
GB49754	0.78
GB46917	1.3712
GB41259	0.8907
GB53101	0.8838
GB40658	1.3447
GB46122	1.4233
GB43591	0.9374
GB47517	0.8651
GB40070	1.1574
GB47574	0.9781
GB54748	0.8112
GB49377	0.7677
GB55354,GB55354	0.9205
GB45547	1.1941
GB41074	1.2327
GB48754	1.0917
GB43409	1.0751
GB49398	1.228
GB45000	1.2197
GB55277	1.3854
GB47811	1.1978
GB52026	0.8232
GB45013	0.7764
GB52800	1.0808
GB40083	0.8986
GB46214	0.7967
GB47430	0.9640000000000001
GB54237	1.0809
GB54220	0.9344
GB44470	1.001
GB48029	1.0882
GB44663	0.8545
GB49191	1.2619
GB45421	0.9824
GB46492	0.8663
GB55275	1.0135
GB44404	1.0944
GB44122	1.2774
GB51292	0.7896
GB53695,GB48850	1.1796
GB49664	0.7662
GB54548	1.1577
GB49383	0.8174
GB49041	0.9421
GB43643	0.8052
GB50380	1.0443
GB54156	1.2595
GB43808	0.8882
GB49808	1.0298
GB47192	1.0428
GB45759	1.0192
GB45148	1.2992
GB40308	1.0905
GB49727	0.9998
GB41320	1.1935
GB44721	0.7446
GB45527	0.9405
GB41640	0.9126
GB42796	0.867
GB50568	1.1895
GB54146	0.8341
GB46249	1.4182
GB49942	0.8758
GB48350,GB48350	1.0769
GB49538	0.8536
GB51411	1.4342
GB42071	1.3176
GB53349	0.8029
GB50663	0.8074
GB42497	0.9095
GB45335	1.1202
GB46605	0.8787
GB51718	1.4133
GB47373	0.8776
GB47075	0.9824
GB53750	1.2579
GB54370	0.797
GB51582	0.9516
GB53188	1.0891
GB45139	1.3348
GB43915	1.5401
GB48460	1.195
GB47996	0.7193
GB45526	0.7697
GB49549	0.8614
GB52841	1.0669
GB41966	1.4945
GB43691	0.7983
GB49192	0.8420000000000001
GB54300	0.8404
GB48064	1.4240000000000002
GB55552,GB41653	0.7759999999999999
GB52920	1.1807
GB54293	1.5272
GB51295	0.8019
GB55414	1.4149
GB54256	1.0573
GB51887	1.7551
GB45050	0.8583
GB55109	1.1211
GB51087	1.0258
GB45008	1.3465
GB53428	1.5575
GB52656	0.775
GB51069	0.8169
GB55639	0.762
GB54498	1.0739
GB51462	0.9445
GB55869,GB55869	1.2466
GB50872	0.8021
GB45045	1.1492
GB54458	1.4280000000000002
GB45147	0.9845
GB48176	0.8907
GB54569	0.9907
GB41793	0.9590000000000001
GB44907	1.2536
GB51911	1.2134
GB47957,GB47957	1.0328
GB43841	0.7723
GB51658	0.8578
GB47380,GB47380,GB47380,GB54084,GB54084	0.7261
GB52500	0.7805
GB51573	1.208
GB53777	0.9421
GB52185	1.4334
GB52638	1.6493
GB55722	1.0806
GB45337	1.2534
GB46167	0.737
GB41913	0.8932
GB48683	1.8482
GB40767	1.1355
GB52765	0.8548
GB45443	0.8881
GB44398	0.754
GB55232	0.9491
GB45083	0.9251
GB51425,GB46180	1.0581
GB43228	1.2149
GB45367	1.0281
GB47045	0.9840000000000001
GB51290	0.8453
GB41153	1.2871
GB53067	1.2588
GB43188	1.3678
GB54291	0.8341
GB52439	0.8285
GB42934	1.0695
GB42351	0.9914
GB51052	0.8023
GB48866	0.7797
GB47434	1.2298
GB54503	1.0509
GB40398	1.0111
GB42319	0.9437
GB48310	1.1799
GB53328	1.0284
GB54891	1.5865
GB55223	1.038
GB52194	1.2992
GB41698	1.1838
GB54952	0.8036
GB45119	1.1289
GB55156	1.197
GB55829	0.7634
GB43883	1.2011
GB45720	0.742
GB54983	1.0952
GB43843	0.9139
GB41656	1.5714
GB44397	1.128
GB42217,GB48194	1.2833
GB50575	1.3003
GB55373	0.9724
GB47160	1.0798
GB47990	0.7244
GB48660	0.9845
GB45372	1.2647
GB45634	1.3144
GB47689	0.9693
GB42655	0.9323
GB42083	1.4507
GB51409	0.8915
GB55317	1.1295
GB50051	1.6011
GB44052	1.53
GB40691	1.8630000000000002
GB41857	0.9459
GB50350	1.3402
GB50253	1.4061
GB46363	0.9286
GB50603	0.9682
GB46977	1.0152
GB44786	0.8958
GB50249	1.6805
GB52645	0.9673
GB40121,GB40122	1.6749
GB54508	1.2981
GB53779	1.6136
GB55353	1.7407
GB52996	1.4443
GB43946,GB43946	1.7312
GB49250	0.9965
GB54016	1.0802
GB52878	0.8106
GB54087	1.3993
GB49281	0.9107
GB47226	1.6374
GB40875	0.7182
GB50655	0.9438
GB46744	0.9490000000000001
GB47311	0.9282
GB45222	0.7042
GB55212,GB55205,GB55208,GB55215,GB55214,GB55213,GB55204,GB55207,GB55206,GB55211,GB46294	1.4088
GB54782	1.4586
GB43103	0.9119
GB43824	0.8428
GB53065	0.7919
GB48118	0.8612
GB52745	0.9147
GB43375,GB43375	0.9359999999999999
GB45441	0.8308
GB47342	0.9932
GB40267	1.1966
GB47654	0.8314
GB43968	1.2312
GB48672	0.7240000000000001
GB41413	0.8002
GB43154	0.7952
GB54399	1.0511
GB56018	0.7882
GB48110	1.1395
GB43879	1.1192
GB51372	0.7715
GB48621	1.6564
GB44964	1.3463
GB49521	0.9790000000000001
GB48820,GB46970	1.419
GB55233	1.2852
GB50083	0.8328
GB54967	0.9791
GB41123	1.4328
GB44894	1.1516
GB46477	1.0828
GB44428	1.1431
GB54865,GB54865	0.8636
GB53387	0.8349
GB49415	1.0356
GB40228	1.2399
GB42429	1.2316
GB41140	1.3587
GB47390,GB48849	0.7391
GB40445	0.7586
GB40020	0.7262
GB51614	0.8694
GB47815	0.9306
GB55900	0.8174
GB46896	0.9858
GB54396	1.0258
GB47772	1.2186
GB54504	1.3497
GB45698	1.001
GB41369	1.3181
GB43848	0.7846
GB40968	1.4968
GB44483	0.9153
GB44209	1.1033
GB44069	0.9615
GB54020	0.8845
GB44571	1.0187
GB42845	0.8739
GB52236	1.0669
GB41225	1.0208
GB51604	0.9222
GB44654	1.2034
GB45627	1.2245
GB55098	0.9347
GB55570	1.0854
GB43873	0.8286
GB54974	1.0249
GB50980	0.8307
GB55355	1.0687
GB51008	1.0614
GB44764	1.1029
GB54102	1.2052
GB43229	0.6979
GB44518	0.9253
GB53417	0.9147
GB43598	1.0445
GB53627	0.8683
GB54940	1.129
GB45113	1.5321
GB44937	1.3191
GB55685,GB43779,GB43779	1.9303
GB42702	1.0787
GB54564	1.1925
GB51674	0.9786
GB54255	0.9313
GB49418	0.9156
GB54838	0.833
GB41150	0.7499
GB54646	0.983
GB44140	1.2284
GB52120	0.885
GB44141	0.866
GB51843	1.0732
GB48018	0.9438
GB46900	1.3292
GB47097	1.1373
GB49777	0.9893
GB44040	1.2306
GB43638	0.7085
GB50942	0.7552
GB51109,GB51172	1.4612
GB47497	0.9531
GB49453	0.9504
GB46056	1.0283
GB43378	1.0525
GB51051	0.8495
GB55482	1.0664
GB47268	0.8105
GB46617	1.1189
GB43169	1.0679
GB54397	1.1948
GB48037,GB48037	1.1651
GB51746	0.9916
GB41090	1.499
GB51256	0.7032
GB45624	0.9743
GB51561	0.8861
GB41118	1.2312
GB50016	1.2303
GB46274	0.8809
GB41224	0.8139
GB55625	0.8845
GB53361	0.9782
GB41199	0.9763
GB47833	0.8809999999999999
GB48103	0.8424
GB41158	0.9231
GB41050	1.3113
GB42549	1.4516
GB52505	1.2637
GB55479	1.0766
GB51626	1.1420000000000001
GB55063	1.4415
GB42834	1.0513
GB55011	0.8055
GB55224	0.8464
GB54895	1.3768
GB41802	1.4655
GB44868	1.1407
GB53332	1.0757
GB54184	1.0412
GB46034	0.9579
GB43194	1.1408
GB51597	1.0212
GB49071	1.1375
GB47565	1.3008
GB54190,GB54188	1.2124
GB42758	0.917
GB40230	0.9993
GB51739	1.0436
GB43053	1.1085
GB50699	0.7844
GB55443	0.9696
GB42398	0.8524
GB50579	0.8909999999999999
GB45543	0.9511
GB46373	1.1881
GB42448	1.0477
GB40984	0.9158
GB48978	1.3897
GB52781	0.9454
GB45561	0.9477
GB47819	1.5439
GB55260,GB46835	0.9002
GB41859	1.1136
GB52422	1.2016
GB49758	2.0402
GB48991	1.1579
GB40868	1.1524
GB51535	1.8725
GB44694	0.8567
GB53128	0.8103
GB53799	0.7376
GB46688	1.3055
GB42335	1.1434
GB52283	1.0447
GB44444	0.958
GB51075	1.3035
GB47992	0.6873
GB42172	1.2038
GB51434	1.1489
GB50467	1.0007
GB44678	0.9657
GB53422	1.0398
GB48652	1.1398
GB46277	0.8474
GB48220	0.9367
GB52186	1.1921
GB52115	1.1298
GB41392	0.7151
GB52912	0.9087
GB40872	0.8273
GB53221	1.5595
GB53081	0.9457
GB47954	1.0508
GB48763,GB48760	0.9762
GB46944,GB46932	0.8988
GB47723	1.7703
GB40429	0.7001
GB52419	1.1646
GB50131	1.028
GB49370	1.2154
GB44230	1.151
GB53853	0.8364
GB43485	1.3463
GB50993	1.5376
GB54519	1.4692
GB49359	0.9095
GB53880	2.0148
GB50532	0.9442
GB48349	1.0264
GB50519	0.825
GB41522	0.8128
GB44705	0.8047
GB47143	0.9949
GB43417	1.0881
GB51627	1.0678
GB49984	0.9815
GB45730	0.7316
GB49101	0.8102
GB50680	1.0276
GB49829	1.2809
GB40700	1.2007
GB41452,GB41453	1.093
GB43791	1.0324
GB56001	1.2579
GB51272	1.7995
GB41779	1.5023
GB55250	0.7798
GB45944	0.7034
GB49471	1.0784
GB41134	0.8472
GB48111	0.9308
GB52516	0.9134
GB51279	1.0124
GB45764	0.9251
GB52749	1.4915
GB41770	1.3565
GB46364	1.5653
GB49443	1.1026
GB49918	1.6487
GB51838	0.892
GB48636	1.1071
GB49536	0.9098
GB52152	0.9259
GB44461	1.1267
GB42019	0.7244
GB52842,GB54500	0.8061
GB45877	0.8143
GB42266	0.8487
GB49948	1.3318
GB42931	1.2251
GB54796	0.8354
GB52819	1.1887
GB50889	0.7928
GB54317	1.426
GB52568	1.4159
GB53395	1.9239
GB48908	1.7742
GB55431	0.7309
GB53235	1.0523
GB49830	1.0738
GB55602	2.1413
GB55269	1.2494
GB42667	0.7999
GB46785	1.4969999999999999
GB46844	0.7718
GB53360	0.7404
GB47283	1.5895
GB49640	0.9255
GB51753	1.2049
GB40218	1.5674
GB54047	0.7807
GB55542	0.8525
GB41334	0.9089
GB55773	1.1962
GB41131	1.1469
GB45822	0.7593
GB50216	1.3144
GB52802	1.3656
GB42677	0.7406
GB45099	0.8590000000000001
GB51994	0.8994
GB50624	0.9004
GB42800	0.9879
GB55795	1.2158
GB47212	1.0513
GB41877	1.2732
GB42970	0.727
GB49083	0.7476
GB52053	1.2456
GB52695	0.9384
GB45334	0.7785
GB50275	0.9856
GB55705	1.2637
GB52757	1.27
GB41133	1.7367
GB42049	0.9777
GB43544,GB54618	0.7051
GB49614	0.9198
GB53774	1.5663
GB53728	1.7982
GB48258	1.3129
GB50761	1.3686
GB48388	1.6403
GB47617	0.8351
GB50268	0.8787
GB55004	0.9645
GB52578	0.9978
GB49866	0.9039
GB51463	1.1417
GB45477	0.8547
GB52694	0.9148
GB44612	1.0024
GB52489	1.0322
GB54350	1.3438
GB54993	0.9908
GB49706	1.0709
GB50968	1.2455
GB44734	1.1961
GB42419	1.5871
GB50480	1.5397
GB45279	1.7403
GB51757	0.857
GB54976	0.9934
GB48128	0.9136
GB40146	0.7569
GB54653	0.7552
GB44080	0.9537
GB52990	1.2915
GB55116	0.8509
GB51941	1.099
GB42769	1.0316
GB55322	1.0176
GB44120,GB48510	1.3728
GB46077	1.4304
GB48233	1.1117
GB51543	0.7602
GB42753	0.7199
GB53270	0.7877
GB51701	0.8845
GB55566	0.8785
GB48965	1.4992
GB43872	0.9565
GB46437	0.7712
GB55372	0.7017
GB40344	0.8708
GB55103	0.8296
GB42816	1.4766
GB46975	0.9745
GB42628	1.0116
GB45303	0.9922
GB47392	1.0375
GB44973	1.0105
GB53184	1.5466
GB55220	0.9440000000000001
GB43011	1.1589
GB42556,GB42556	1.3115
GB47951	1.2173
GB48048	1.0888
GB44435	1.1299
GB42878	0.8717
GB52814	1.5137
GB40395	0.9372
GB43937	1.2841
GB51703	1.0261
GB43089	0.7258
GB41120	1.2985
GB40012	1.0694
GB48697	1.4123
GB45546	1.2306
GB45263	0.7717
GB52420	0.7481
GB41737	0.8406
GB42704	0.8924
GB52525	0.8659
