pub_og_id	AAL	ACN	AEN	AGE	CAF	CON	EXP	CNV	STA	PDN	SEL	PDS	DUP	EVR	LCA	SYN	UNI
MZ22500267	2515.1	1.0526315789473684	16.35	43.0	0.888	0.0	1.0	0.21213203435596426	35.0	0.68926	0.10646	6.47438	0.05263157894736842	1.0492	7	0.14912280701754385	1.0
MZ22500268	1988.842105263158	1.0	9.368421052631579	43.0	0.9565	0.0	0.0	0.0	36.0	0.22384	0.03617	6.18808	0.0	0.8791	7	0.0	1.0
MZ22500275	2347.2631578947367	1.0	8.947368421052632	43.0	0.9565	0.0	0.0	0.0	36.0	0.49173	0.0641	7.6716	0.0	0.9803	7	0.0	1.0
MZ22500276	3082.6	1.0526315789473684	13.9	43.0	0.888	0.0	1.0	0.21213203435596426	35.0	0.44803	0.06373	7.02978	0.05263157894736842	0.9977	7	0.0	1.0
MZ22500277	2234.7368421052633	1.0	6.052631578947368	43.0	0.9565	0.0	0.0	0.0	36.0	0.3102	0.04193	7.39808	0.0	0.9141	7	0.0	1.0
MZ22500278	2217.6315789473683	1.0	13.736842105263158	43.0	0.9565	0.0	0.0	0.0	36.0	0.42086	0.05966	7.05461	0.0	0.9313	7	0.0	1.0
MZ22500280	3339.3	1.0526315789473684	6.65	43.0	0.888	0.0	1.0	0.21213203435596426	35.0	1.4407	0.19739	7.2989	0.05263157894736842	1.2522	7	0.0	1.0
MZ22500281	2942.55	1.0526315789473684	21.85	43.0	0.888	0.0	1.0	0.21213203435596426	35.0	0.49406	0.08038	6.14631	0.05263157894736842	1.0592	7	0.0	1.0
MZ22500285	2802.1	1.0526315789473684	6.95	43.0	0.888	0.0	1.0	0.21213203435596426	35.0	1.04191	0.12946	8.0482	0.05263157894736842	1.1914	7	0.14912280701754385	1.0
MZ22500286	2095.521739130435	1.2105263157894737	10.478260869565217	43.0	0.318	0.0	3.0	0.43041282333094194	33.0	0.7211	0.01308	55.1376	0.15789473684210525	1.0322	7	0.0	1.0
MZ22500287	2854.684210526316	1.0	7.0	43.0	0.9565	0.0	0.0	0.0	36.0	0.63337	0.09224	6.86632	0.0	1.1509	7	0.0	1.0
MZ22500289	1835.095238095238	1.105263157894737	2.7142857142857144	43.0	0.731	0.0	2.0	0.2776643759450143	34.0	0.3208	0.04095	7.833	0.10526315789473684	0.8991	7	0.0	1.0
MZ22500292	2290.6315789473683	1.0	8.578947368421053	43.0	0.9565	0.0	0.0	0.0	36.0	0.05476	0.01097	4.99119	0.0	0.8301	7	0.0	1.0
MZ22500294	2111.9473684210525	1.0	10.842105263157896	43.0	0.9565	0.0	0.0	0.0	36.0	0.40209	0.05041	7.97588	0.0	0.9478	7	0.0	1.0
MZ22500298	2128.9375	1.0	10.1875	27.90365678	0.755	2.0	0.0	0.0	34.0	1.67666	0.23393	7.16728	0.0	1.4607	7	0.0	0.8421052631578947
MZ22500300	2263.7368421052633	1.0	8.631578947368421	43.0	0.9565	0.0	0.0	0.0	36.0	0.41576	0.05522	7.52904	0.0	0.957	7	0.0	1.0
MZ22500301	2239.4375	1.2307692307692308	3.25	27.90365678	0.002	5.0	2.0	0.4677071733467426	29.0	1.2328	0.15789	7.8082	0.15384615384615385	1.3397	7	0.0	0.6842105263157895
MZ22500302	2063.3529411764707	1.0625	4.470588235294118	43.0	0.0	3.0	1.0	0.22782254977690689	32.0	2.54103	0.22621	11.23324	0.0625	1.7666	7	0.0	0.8421052631578947
MZ22500303	2328.1	1.0526315789473684	5.6	43.0	0.888	0.0	1.0	0.21213203435596426	35.0	0.38221	0.04688	8.15295	0.05263157894736842	0.9276	7	0.0	1.0
MZ22500306	1206.8181818181818	1.736842105263158	13.151515151515152	43.0	0.0	1.0	8.0	0.45150498259852545	27.0	0.0	0.0	0.0	0.5789473684210527	1.0077	7	0.21052631578947367	1.0
MZ22500307	1223.888888888889	1.4210526315789473	5.777777777777778	43.0	0.015	2.0	6.0	0.41573970964154905	28.0	2.04817	0.14715	13.91918	0.3684210526315789	1.1487	7	0.07309941520467836	1.0
MZ22500308	1992.952380952381	1.105263157894737	6.428571428571429	43.0	0.65	0.0	1.0	0.4040610178208842	35.0	0.3024	0.04095	7.384	0.05263157894736842	0.897	7	0.0	1.0
MZ22500310	1330.0833333333333	1.411764705882353	4.333333333333333	43.0	0.021	2.0	6.0	0.34860834438919813	28.0	2.31471	0.07886	29.35302	0.4117647058823529	1.0285	7	0.0	0.8947368421052632
MZ22500311	2020.421052631579	1.0	12.736842105263158	43.0	0.9565	0.0	0.0	0.0	36.0	0.44991	0.0614	7.32741	0.0	0.956	7	0.0	1.0
MZ22500312	1996.6190476190477	1.105263157894737	11.619047619047619	43.0	0.892	0.0	2.0	0.2776643759450143	34.0	0.1134	0.01973	5.7484	0.10526315789473684	0.9004	7	0.0	1.0
MZ22500314	1436.7391304347825	1.2105263157894737	7.043478260869565	43.0	0.67	0.0	4.0	0.33678116053977536	32.0	1.73996	0.11568	15.04093	0.21052631578947367	1.1133	7	0.0	1.0
MZ22500316	2043.3157894736842	1.0	10.473684210526315	43.0	0.9565	0.0	0.0	0.0	36.0	0.33727	0.04651	7.25168	0.0	0.9415	7	0.0	1.0
MZ22500317	1931.85	1.0526315789473684	5.3	43.0	0.951	0.0	1.0	0.21213203435596426	35.0	0.8124	0.10919	7.44	0.05263157894736842	1.0324	7	0.0	1.0
MZ22500318	2716.6	1.0526315789473684	6.6	43.0	0.985	0.0	1.0	0.21213203435596426	35.0	1.63873	0.18293	8.95821	0.05263157894736842	1.4661	7	0.0	1.0
MZ22500321	2922.714285714286	1.105263157894737	12.095238095238095	43.0	0.731	0.0	2.0	0.2776643759450143	34.0	0.77	0.11475	6.7102	0.10526315789473684	1.1718	7	0.038011695906432746	1.0
MZ22500323	2000.4761904761904	1.105263157894737	11.0	43.0	0.886	0.0	1.0	0.4040610178208842	35.0	2.9305	0.17835	16.4313	0.05263157894736842	1.6393	7	0.0	1.0
MZ22500324	1452.95	1.0526315789473684	4.3	43.0	0.957	0.0	1.0	0.21213203435596426	35.0	1.54135	0.0925	16.66345	0.05263157894736842	1.1494	7	0.0	1.0
MZ22500325	1943.7	1.0526315789473684	5.45	43.0	0.888	0.0	1.0	0.21213203435596426	35.0	0.52107	0.0779	6.68902	0.05263157894736842	0.9759	7	0.0	1.0
MZ22500326	2782.1666666666665	1.0	4.722222222222222	43.0	0.82	1.0	0.0	0.0	35.0	2.47579	0.29128	8.49982	0.0	1.6544	7	0.0	0.9473684210526315
MZ22500327	1483.7894736842106	1.0	6.947368421052632	43.0	0.9565	0.0	0.0	0.0	36.0	0.40011	0.04668	8.57076	0.0	0.9457	7	0.02631578947368421	1.0
MZ22500328	1738.8695652173913	1.2105263157894737	11.173913043478262	43.0	0.426	0.0	4.0	0.33678116053977536	32.0	0.3884	0.04736	8.2011	0.21052631578947367	1.0948	7	0.16666666666666666	1.0
MZ22500332	2340.9473684210525	1.0	4.2105263157894735	43.0	0.9565	0.0	0.0	0.0	36.0	0.0819	0.01244	6.5827	0.0	0.841	7	0.0	1.0
MZ22500333	1772.8947368421052	1.0	8.368421052631579	43.0	0.9565	0.0	0.0	0.0	36.0	0.19567	0.02338	8.36866	0.0	0.8799	7	0.0	1.0
MZ22500334	2384.4210526315787	1.0	13.68421052631579	43.0	0.9565	0.0	0.0	0.0	36.0	0.21171	0.04873	4.34446	0.0	1.1306	7	0.0	1.0
MZ22500338	2154.1	1.0526315789473684	5.1	43.0	0.888	0.0	1.0	0.21213203435596426	35.0	1.22366	0.1379	8.87352	0.05263157894736842	1.1856	7	0.06140350877192982	1.0
MZ22500339	3405.7368421052633	1.0	6.052631578947368	43.0	0.9565	0.0	0.0	0.0	36.0	0.99988	0.13035	7.67091	0.0	1.1718	7	0.0	1.0
MZ22500342	1671.8333333333333	1.0	4.055555555555555	43.0	0.82	1.0	0.0	0.0	35.0	0.31206	0.03797	8.21914	0.0	0.896	7	0.0	0.9473684210526315
MZ22500344	1933.6842105263158	1.0	9.263157894736842	43.0	0.9565	0.0	0.0	0.0	36.0	0.1603	0.02972	5.39385	0.0	0.8534	7	0.0	1.0
MZ22500345	2899.0	1.1578947368421053	5.454545454545454	43.0	0.595	0.0	3.0	0.31491832864888675	33.0	1.08355	0.1203	9.00731	0.15789473684210525	1.2627	7	0.07602339181286549	1.0
MZ22500346	2050.0	1.0555555555555556	11.052631578947368	43.0	0.69	1.0	1.0	0.21700555924303477	34.0	0.1381	0.0255	5.4152	0.05555555555555555	0.8693	7	0.0	0.9473684210526315
MZ22500347	2043.55	1.0526315789473684	10.85	43.0	0.888	0.0	1.0	0.21213203435596426	35.0	0.20801	0.03563	5.8382	0.05263157894736842	0.9472	7	0.0	1.0
MZ22500348	1612.2380952380952	1.3125	11.619047619047619	27.90365678	0.051	2.0	4.0	0.4441609072899436	30.0	1.77547	0.12586	14.10712	0.25	1.2625	7	0.07916666666666666	0.8421052631578947
MZ22500350	1369.0	1.5263157894736843	11.793103448275861	43.0	0.008	2.0	7.0	0.4442792664387974	27.0	2.9725	0.04209	70.6165	0.42105263157894735	1.011	7	0.029239766081871343	1.0
MZ22500352	2189.75	1.0526315789473684	5.05	43.0	0.95	0.0	1.0	0.21213203435596426	35.0	0.42679	0.0538	7.93281	0.05263157894736842	1.0614	7	0.0	1.0
MZ22500357	1847.421052631579	1.0	8.157894736842104	43.0	0.9565	0.0	0.0	0.0	36.0	1.90125	0.206	9.22956	0.0	1.3077	7	0.0	1.0
MZ22500359	2006.3157894736842	1.0	12.578947368421053	43.0	0.9565	0.0	0.0	0.0	36.0	0.07268	0.01199	6.06021	0.0	0.8348	7	0.0	1.0
MZ22500360	1434.8	1.0526315789473684	10.75	43.0	0.961	0.0	1.0	0.21213203435596426	35.0	0.34898	0.04509	7.74	0.05263157894736842	1.0104	7	0.0	1.0
MZ22500361	2080.1052631578946	1.0	8.947368421052632	43.0	0.9565	0.0	0.0	0.0	36.0	0.19447	0.0272	7.14996	0.0	0.8791	7	0.0	1.0
MZ22500362	2083.315789473684	1.0	7.157894736842105	43.0	0.9565	0.0	0.0	0.0	36.0	0.51611	0.05732	9.00472	0.0	0.9987	7	0.0	1.0
MZ22500363	1925.6842105263158	1.1176470588235294	1.9473684210526316	43.0	0.179	2.0	2.0	0.28827503026587686	32.0	1.4961	0.14406	10.3849	0.11764705882352941	1.3107	7	0.0	0.8947368421052632
MZ22500364	2061.842105263158	1.0	10.526315789473685	43.0	0.9565	0.0	0.0	0.0	36.0	0.20093	0.03131	6.41793	0.0	0.8983	7	0.0	1.0
MZ22500365	2072.684210526316	1.0	7.157894736842105	43.0	0.9565	0.0	0.0	0.0	36.0	0.14792	0.01977	7.48216	0.0	0.8623	7	0.0	1.0
MZ22500366	2105.9	1.0526315789473684	4.6	43.0	0.888	0.0	1.0	0.21213203435596426	35.0	0.24797	0.03503	7.07815	0.05263157894736842	0.8829	7	0.038011695906432746	1.0
MZ22500367	1864.7894736842106	1.0	16.894736842105264	43.0	0.9565	0.0	0.0	0.0	36.0	0.21946	0.03417	6.42229	0.0	0.8771	7	0.0	1.0
MZ22500369	1806.8636363636363	1.1578947368421053	8.590909090909092	43.0	0.0	0.0	3.0	0.31491832864888675	33.0	0.8074	0.09776	8.2588	0.15789473684210525	1.0734	7	0.07894736842105263	1.0
MZ22500373	2133.95	1.0526315789473684	1.05	43.0	0.888	0.0	1.0	0.21213203435596426	35.0	0.40801	0.05018	8.13067	0.05263157894736842	0.9481	7	0.07017543859649122	1.0
MZ22500374	1564.9	1.0526315789473684	5.25	43.0	0.888	0.0	1.0	0.21213203435596426	35.0	0.29171	0.0083	35.12898	0.05263157894736842	0.8364	7	0.0	1.0
MZ22500377	2606.3684210526317	1.0	7.157894736842105	43.0	0.9565	0.0	0.0	0.0	36.0	1.54709	0.18689	8.27817	0.0	1.4221	7	0.0	1.0
MZ22500381	2080.4545454545455	1.2222222222222223	7.136363636363637	43.0	0.28	1.0	3.0	0.43598468393751993	32.0	0.44788	0.04311	10.38998	0.16666666666666666	1.2854	7	0.0	0.9473684210526315
MZ22500385	1158.0526315789473	1.0555555555555556	5.157894736842105	43.0	0.74	1.0	1.0	0.21700555924303477	34.0	0.77735	0.05133	15.14486	0.05555555555555555	0.9348	7	0.0	0.9473684210526315
MZ22500387	2012.7894736842106	1.0	6.631578947368421	43.0	0.9565	0.0	0.0	0.0	36.0	1.45699	0.13122	11.10314	0.0	1.2953	7	0.06725146198830409	1.0
MZ22500388	2565.846153846154	1.368421052631579	13.76923076923077	43.0	0.0	0.0	6.0	0.4248215775841255	30.0	2.9504	0.07108	41.5098	0.3157894736842105	1.2103	7	0.0	1.0
MZ22500389	2056.7894736842104	1.0	22.57894736842105	43.0	0.9565	0.0	0.0	0.0	36.0	0.04874	0.01609	3.02951	0.0	0.9349	7	0.0	1.0
MZ22500390	1950.05	1.0526315789473684	6.9	43.0	0.888	0.0	1.0	0.21213203435596426	35.0	1.63226	0.20167	8.0937	0.05263157894736842	1.3125	7	0.0	1.0
MZ22500391	1318.0526315789473	1.0	7.368421052631579	43.0	0.9565	0.0	0.0	0.0	36.0	0.9462	0.10906	8.67619	0.0	1.139	7	0.0	1.0
MZ22500395	1180.1904761904761	1.2352941176470589	3.4761904761904763	43.0	0.205	2.0	3.0	0.4416008807378906	31.0	3.33486	0.18065	18.4601	0.17647058823529413	1.5534	7	0.0	0.8947368421052632
MZ22500396	2292.5789473684213	1.0	22.157894736842106	43.0	0.9565	0.0	0.0	0.0	36.0	0.85009	0.11682	7.27672	0.0	1.1104	7	0.07894736842105263	1.0
MZ22500398	2289.7894736842104	1.0	8.68421052631579	43.0	0.9565	0.0	0.0	0.0	36.0	0.82942	0.10814	7.67005	0.0	1.0822	7	0.16666666666666666	1.0
MZ22500400	2119.684210526316	1.0	4.052631578947368	43.0	0.9565	0.0	0.0	0.0	36.0	0.57404	0.08094	7.09255	0.0	1.0372	7	0.0	1.0
MZ22500402	2190.842105263158	1.0	9.789473684210526	43.0	0.9565	0.0	0.0	0.0	36.0	0.42778	0.07534	5.67827	0.0	1.0979	7	0.0	1.0
MZ22500403	941.5172413793103	1.5263157894736843	10.758620689655173	43.0	0.015	2.0	6.0	0.39012787927533654	28.0	1.6663	0.06095	27.3404	0.47368421052631576	1.1211	7	0.07716049382716049	1.0
MZ22500404	1866.611111111111	1.0	9.277777777777779	43.0	0.82	1.0	0.0	0.0	35.0	0.22485	0.03276	6.86421	0.0	0.882	7	0.03594771241830065	0.9473684210526315
MZ22500405	1555.3157894736842	1.0	9.263157894736842	43.0	0.9565	0.0	0.0	0.0	36.0	1.03612	0.13263	7.81198	0.0	1.0565	7	0.0	1.0
MZ22500407	2093.6666666666665	1.0	10.666666666666666	15.683734722	0.0	11.0	0.0	0.0	25.0	0.05738	0.0625	0.91806	0.0	1.1238	6	0.0	0.15789473684210525
MZ22500408	2189.684210526316	1.0	7.842105263157895	43.0	0.9565	0.0	0.0	0.0	36.0	0.233	0.03509	6.64019	0.0	0.896	7	0.0	1.0
MZ22500413	1886.090909090909	1.1578947368421053	7.7727272727272725	43.0	0.541	0.0	2.0	0.4215281134316229	34.0	1.8047	0.1478	12.2107	0.10526315789473684	1.2893	7	0.0	1.0
MZ22500415	2185.842105263158	1.0	6.947368421052632	43.0	0.9565	0.0	0.0	0.0	36.0	0.44714	0.07289	6.13407	0.0	0.951	7	0.0	1.0
MZ22500421	1932.0	1.0	8.842105263157896	43.0	0.9565	0.0	0.0	0.0	36.0	0.19345	0.03092	6.25569	0.0	0.9062	7	0.0	1.0
MZ22500424	1474.375	1.263157894736842	10.375	43.0	0.543	0.0	3.0	0.4330127018922194	33.0	0.9302	0.01083	85.9026	0.21052631578947367	0.9091	7	0.0	1.0
MZ22500427	2701.625	1.263157894736842	8.708333333333334	43.0	0.0	0.0	4.0	0.3486083443891982	32.0	3.38186	0.16712	20.23633	0.2631578947368421	1.368	7	0.0	1.0
MZ22500429	2406.684210526316	1.0	6.2105263157894735	43.0	0.9565	0.0	0.0	0.0	36.0	0.91985	0.06711	13.70622	0.0	1.177	7	0.0	1.0
MZ22500430	1637.6	1.1111111111111112	10.9	43.0	0.456	1.0	2.0	0.282842712474619	33.0	0.3569	0.07068	5.0495	0.1111111111111111	1.0339	7	0.0	0.9473684210526315
MZ22500432	2193.75	1.0526315789473684	6.85	43.0	0.977	0.0	1.0	0.21213203435596426	35.0	1.35	0.17125	7.8831	0.05263157894736842	1.3227	7	0.0	1.0
MZ22500433	998.2222222222222	1.125	5.111111111111111	43.0	0.0	3.0	2.0	0.2939723678960656	31.0	4.4744	0.29351	15.24452	0.125	1.9041	7	0.17083333333333334	0.8421052631578947
MZ22500434	1854.157894736842	1.0	5.0	43.0	0.9565	0.0	0.0	0.0	36.0	0.7304	0.09268	7.8806	0.0	1.0408	7	0.0	1.0
MZ22500438	1585.5	1.1578947368421053	7.5	43.0	0.537	0.0	3.0	0.31491832864888675	33.0	0.0799	0.01555	5.1371	0.15789473684210525	0.844	7	0.0	1.0
MZ22500440	1799.7368421052631	1.0	14.31578947368421	43.0	0.9565	0.0	0.0	0.0	36.0	0.24845	0.04071	6.10319	0.0	0.8876	7	0.0	1.0
MZ22500442	1731.4545454545455	1.1578947368421053	7.590909090909091	43.0	0.537	0.0	3.0	0.31491832864888675	33.0	0.2232	0.03232	6.9057	0.15789473684210525	0.9191	7	0.029239766081871343	1.0
MZ22500443	2467.6	1.368421052631579	4.28	43.0	0.0	0.0	6.0	0.4248215775841255	30.0	6.1024	0.21507	28.3739	0.3157894736842105	1.3733	7	0.0	1.0
MZ22500445	1860.3461538461538	1.368421052631579	8.76923076923077	43.0	0.0	0.0	6.0	0.4248215775841255	30.0	0.249	0.04189	5.9442	0.3157894736842105	0.9745	7	0.0	1.0
MZ22500448	1445.578947368421	1.0	4.368421052631579	43.0	0.9565	0.0	0.0	0.0	36.0	0.27472	0.03871	7.09628	0.0	0.9003	7	0.14912280701754385	1.0
MZ22500449	2035.95	1.0526315789473684	6.85	43.0	0.888	0.0	1.0	0.21213203435596426	35.0	0.59303	0.09116	6.50526	0.05263157894736842	0.9946	7	0.0	1.0
MZ22500450	2527.5789473684213	1.0	10.736842105263158	43.0	0.9565	0.0	0.0	0.0	36.0	0.24602	0.03446	7.13993	0.0	0.8815	7	0.07894736842105263	1.0
MZ22500453	2039.0526315789473	1.0	5.157894736842105	43.0	0.9565	0.0	0.0	0.0	36.0	0.41194	0.04711	8.74473	0.0	0.9704	7	0.0	1.0
MZ22500456	2161.6315789473683	1.0	5.7894736842105265	43.0	0.9565	0.0	0.0	0.0	36.0	0.48798	0.07345	6.64391	0.0	0.9433	7	0.0	1.0
MZ22500458	1981.3684210526317	1.0	14.473684210526315	43.0	0.9565	0.0	0.0	0.0	36.0	0.50212	0.08206	6.1192	0.0	0.9945	7	0.0	1.0
MZ22500459	2291.7368421052633	1.0	21.36842105263158	43.0	0.9565	0.0	0.0	0.0	36.0	0.30842	0.05926	5.20429	0.0	0.9623	7	0.02046783625730994	1.0
MZ22500461	1246.8	1.0526315789473684	14.35	43.0	0.977	0.0	1.0	0.21213203435596426	35.0	0.73573	0.07204	10.21275	0.05263157894736842	1.0774	7	0.0	1.0
MZ22500462	1917.2631578947369	1.0	16.789473684210527	43.0	0.9565	0.0	0.0	0.0	36.0	0.12601	0.06128	2.05621	0.0	0.8813	7	0.0	1.0
MZ22500466	1834.8333333333333	1.0	8.0	43.0	0.851	1.0	0.0	0.0	35.0	1.5793	0.20071	7.86859	0.0	1.3154	7	0.0	0.9473684210526315
MZ22500467	1217.3333333333333	1.0	3.5555555555555554	27.90365678	0.014	7.0	0.0	0.0	29.0	2.36041	0.2262	10.43513	0.0	1.7254	7	0.027777777777777776	0.47368421052631576
MZ22500468	1940.0526315789473	1.0	7.631578947368421	43.0	0.9565	0.0	0.0	0.0	36.0	0.85345	0.10483	8.14131	0.0	1.0813	7	0.0	1.0
MZ22500469	1563.4411764705883	1.8888888888888888	2.3823529411764706	43.0	0.0	3.0	6.0	0.5549400665915649	27.0	3.9278	0.23376	16.8027	0.5555555555555556	1.5129	7	0.0	0.9473684210526315
MZ22500470	2698.15	1.0526315789473684	5.15	43.0	0.888	0.0	1.0	0.21213203435596426	35.0	2.10545	0.2754	7.64494	0.05263157894736842	1.6031	7	0.0	1.0
MZ22500471	1418.6666666666667	1.3636363636363635	2.4	43.0	0.006	6.0	3.0	0.4714045207910317	27.0	0.1522	0.04384	3.4719	0.2727272727272727	0.8664	7	0.0	0.5789473684210527
MZ22500472	1150.4285714285713	1.105263157894737	11.523809523809524	43.0	0.65	0.0	1.0	0.4040610178208842	35.0	0.72716	0.08474	8.58105	0.05263157894736842	0.9638	7	0.0	1.0
MZ22500473	2213.277777777778	1.0588235294117647	4.166666666666667	43.0	0.318	2.0	1.0	0.22222222222222224	33.0	2.0267	0.20152	10.0573	0.058823529411764705	1.5162	7	0.0	0.8947368421052632
MZ22500474	1924.7894736842106	1.0	9.631578947368421	43.0	0.9565	0.0	0.0	0.0	36.0	1.43547	0.09824	14.61135	0.0	1.103	7	0.0	1.0
MZ22500475	1903.05	1.0526315789473684	8.2	43.0	0.888	0.0	1.0	0.21213203435596426	35.0	0.5439	0.0761	7.1469	0.05263157894736842	1.0019	7	0.0	1.0
MZ22500480	1313.590909090909	1.1578947368421053	15.136363636363637	43.0	0.0	0.0	3.0	0.31491832864888675	33.0	0.2294	0.04336	5.2903	0.15789473684210525	0.8991	7	0.0	1.0
MZ22500481	1608.4	1.1111111111111112	3.25	43.0	0.535	1.0	2.0	0.282842712474619	33.0	1.7422	0.17803	9.7858	0.1111111111111111	1.5111	7	0.0	0.9473684210526315
MZ22500484	1856.5263157894738	1.0	12.631578947368421	43.0	0.9565	0.0	0.0	0.0	36.0	0.37552	0.04921	7.63101	0.0	0.9254	7	0.08641975308641975	1.0
MZ22500485	1851.7	1.0526315789473684	8.1	43.0	0.888	0.0	1.0	0.21213203435596426	35.0	0.54154	0.06396	8.46636	0.05263157894736842	1.0173	7	0.0	1.0
MZ22500486	2008.3	1.0526315789473684	7.35	43.0	0.888	0.0	1.0	0.21213203435596426	35.0	1.5937	0.13422	11.87417	0.05263157894736842	1.3365	7	0.0	1.0
MZ22500487	1573.7142857142858	1.1666666666666667	8.142857142857142	43.0	0.553	1.0	3.0	0.31943828249996986	32.0	0.7146	0.06133	11.6509	0.16666666666666666	1.0923	7	0.042483660130718956	0.9473684210526315
MZ22500490	1354.3	1.0526315789473684	15.2	43.0	0.985	0.0	1.0	0.21213203435596426	35.0	1.2116	0.0792	15.29807	0.05263157894736842	0.9814	7	0.04093567251461988	1.0
MZ22500500	1652.611111111111	1.0588235294117647	6.722222222222222	43.0	0.787	1.0	1.0	0.22222222222222224	34.0	0.50127	0.07489	6.69338	0.058823529411764705	1.0421	7	0.0	0.8947368421052632
MZ22500501	1135.4545454545455	1.5714285714285714	13.045454545454545	43.0	0.0	4.0	5.0	0.574959574576069	27.0	3.0789	0.24522	12.5559	0.35714285714285715	1.4365	7	0.11538461538461539	0.7368421052631579
MZ22500502	2505.35	1.0526315789473684	6.2	43.0	0.977	0.0	1.0	0.21213203435596426	35.0	2.00401	0.14881	13.46708	0.05263157894736842	1.5721	7	0.0	1.0
MZ22500504	1842.95	1.0526315789473684	3.9	43.0	0.977	0.0	1.0	0.21213203435596426	35.0	1.24543	0.14775	8.4293	0.05263157894736842	1.1925	7	0.07602339181286549	1.0
MZ22500506	1393.904761904762	1.105263157894737	9.904761904761905	43.0	0.869	0.0	2.0	0.2776643759450143	34.0	0.3799	0.05348	7.1042	0.10526315789473684	0.967	7	0.0	1.0
MZ22500509	2229.25	1.0526315789473684	7.95	43.0	0.951	0.0	1.0	0.21213203435596426	35.0	0.5642	0.07936	7.1095	0.05263157894736842	1.0231	7	0.0	1.0
MZ22500510	1507.3	1.0526315789473684	7.4	43.0	0.951	0.0	1.0	0.21213203435596426	35.0	1.4812	0.16073	9.2152	0.05263157894736842	1.3116	7	0.0	1.0
MZ22500511	2061.7619047619046	1.105263157894737	3.6666666666666665	43.0	0.731	0.0	2.0	0.2776643759450143	34.0	0.8438	0.11273	7.485	0.10526315789473684	1.1272	7	0.04678362573099415	1.0
MZ22500512	1811.9	1.0526315789473684	8.85	43.0	0.888	0.0	1.0	0.21213203435596426	35.0	0.40508	0.06427	6.30313	0.05263157894736842	0.9646	7	0.0	1.0
MZ22500515	1934.6521739130435	1.2105263157894737	6.043478260869565	43.0	0.284	0.0	3.0	0.43041282333094194	33.0	0.5424	0.06568	8.2588	0.15789473684210525	1.0777	7	0.0	1.0
MZ22500517	1844.2631578947369	1.0	6.947368421052632	43.0	0.9565	0.0	0.0	0.0	36.0	0.46755	0.06328	7.38906	0.0	0.96	7	0.0	1.0
MZ22500520	1787.1304347826087	1.2105263157894737	10.956521739130435	43.0	0.0	0.0	4.0	0.33678116053977536	32.0	2.18887	0.06619	33.06875	0.21052631578947367	1.007	7	0.0	1.0
MZ22500521	1943.1	1.0526315789473684	10.1	43.0	0.888	0.0	1.0	0.21213203435596426	35.0	0.27396	0.05097	5.37514	0.05263157894736842	1.0964	7	0.0	1.0
MZ22500523	1998.5	1.0526315789473684	3.7	43.0	0.888	0.0	1.0	0.21213203435596426	35.0	1.28906	0.11015	11.70278	0.05263157894736842	1.0889	7	0.0	1.0
MZ22500526	1349.4736842105262	1.0	6.842105263157895	43.0	0.9565	0.0	0.0	0.0	36.0	0.77485	0.10929	7.08963	0.0	1.1466	7	0.0	1.0
MZ22500528	1407.75	1.1764705882352942	20.6	43.0	0.163	2.0	3.0	0.324037034920393	31.0	0.20792	0.03131	6.64075	0.17647058823529413	0.9219	7	0.0	0.8947368421052632
MZ22500529	883.3589743589744	2.0526315789473686	13.871794871794872	43.0	0.0	3.0	10.0	0.6217618283580585	23.0	2.49902	0.11003	22.71312	0.5789473684210527	1.0457	7	0.0	1.0
MZ22500533	2660.75	1.0526315789473684	6.8	43.0	0.888	0.0	1.0	0.21213203435596426	35.0	1.32199	0.15747	8.39495	0.05263157894736842	1.3231	7	0.15789473684210525	1.0
MZ22500536	2514.5263157894738	1.0	8.210526315789474	43.0	0.9565	0.0	0.0	0.0	36.0	0.85076	0.10842	7.8469	0.0	1.0467	7	0.0	1.0
MZ22500537	1634.2631578947369	1.0	15.947368421052632	43.0	0.9565	0.0	0.0	0.0	36.0	0.13153	0.02539	5.18118	0.0	0.8943	7	0.0	1.0
MZ22500539	1202.5882352941176	1.0	10.352941176470589	43.0	0.655	2.0	0.0	0.0	34.0	0.34544	0.06908	5.00049	0.0	0.9084	7	0.0	0.8947368421052632
MZ22500540	2137.6666666666665	1.105263157894737	8.476190476190476	43.0	0.892	0.0	2.0	0.2776643759450143	34.0	1.75591	0.185	9.49162	0.10526315789473684	1.3987	7	0.040123456790123455	1.0
MZ22500547	1814.4285714285713	1.105263157894737	5.333333333333333	43.0	0.589	0.0	2.0	0.2776643759450143	34.0	0.5118	0.06426	7.96401	0.10526315789473684	0.9856	7	0.0	1.0
MZ22500552	2071.1052631578946	1.0	3.6315789473684212	43.0	0.9565	0.0	0.0	0.0	36.0	0.38723	0.05172	7.48718	0.0	0.9456	7	0.09064327485380116	1.0
MZ22500553	1551.047619047619	1.105263157894737	5.809523809523809	43.0	0.65	0.0	1.0	0.4040610178208842	35.0	0.4022	0.05693	7.0649	0.05263157894736842	0.9398	7	0.0	1.0
MZ22500554	1716.8947368421052	1.0	14.894736842105264	43.0	0.9565	0.0	0.0	0.0	36.0	0.08332	0.01478	5.63842	0.0	0.8501	7	0.0	1.0
MZ22500555	1308.75	1.0526315789473684	15.9	43.0	0.985	0.0	1.0	0.21213203435596426	35.0	0.23748	0.0371	6.40099	0.05263157894736842	0.9168	7	0.0	1.0
