gene	AGE
AATE019914	43.0
ACHR000512	43.0
ACUA018535	43.0
ADAC008354	43.0
ADIR009916	43.0
AEPI010291	43.0
AEPI010594	43.0
AFAF016439	43.0
AFUN009401	43.0
AGAP002741	43.0
AMAM003819	43.0
AMAM004679	43.0
AMAM014728	43.0
AMEC012661	43.0
AMEM009347	43.0
AMEM014889	43.0
AMIN003572	43.0
AQUA006747	43.0
ASIS003703	43.0
ASIS006904	43.0
ASTE006935	43.0
ASTEI03164	43.0
AALB010178	43.0
AARA003339	43.0
AATE020839	43.0
ACHR004625	43.0
ACHR008079	43.0
ACUA015498	43.0
ADAC002572	43.0
ADAC002574	43.0
ADIR009554	43.0
AEPI004343	43.0
AFAF001932	43.0
AFUN001414	43.0
AFUN001415	43.0
AFUN001416	43.0
AGAP012253	43.0
AMAM008170	43.0
AMAM017633	43.0
AMEC011502	43.0
AMEC014117	43.0
AMEM003933	43.0
AMIN006914	43.0
AQUA007793	43.0
ASIS019534	43.0
ASTE003841	43.0
ASTEI02445	43.0
ASTEI02446	43.0
AALB010638	43.0
AARA008848	43.0
AATE003378	43.0
ACHR001951	43.0
ACUA026509	43.0
ADAC005213	43.0
ADIR002070	43.0
AEPI005716	43.0
AFAF009004	43.0
AFAF020697	43.0
AFUN001324	43.0
AGAP010861	43.0
AMEC000905	43.0
AMEC007877	43.0
AMEM000912	43.0
AMIN004474	43.0
AQUA004553	43.0
ASIS005967	43.0
ASTE002455	43.0
ASTEI09661	43.0
AALB002767	43.0
AARA010095	43.0
AATE011877	43.0
ACHR002223	43.0
ACUA003035	43.0
ACUA020992	43.0
ADAC004789	43.0
ADIR005371	43.0
AEPI010439	43.0
AFAF015696	43.0
AFUN002433	43.0
AGAP003703	43.0
AMAM000683	43.0
AMAM004300	43.0
AMAM014901	43.0
AMEC011615	43.0
AMEM004602	43.0
AMIN004703	43.0
AQUA001512	43.0
ASIS005722	43.0
ASTE002857	43.0
ASTEI06985	43.0
ASTEI06986	43.0
AALB004898	43.0
AARA000890	43.0
AATE011327	43.0
ACHR007604	43.0
ACUA020027	43.0
ADAC006262	43.0
ADIR007435	43.0
AEPI005431	43.0
AFAF007367	43.0
AFUN001449	43.0
AGAP006379	43.0
AMAM005707	43.0
AMEC010819	43.0
AMEC012484	43.0
AMEM002990	43.0
AMIN007987	43.0
AQUA000941	43.0
ASIS016670	43.0
ASTE008966	43.0
ASTEI09434	43.0
AALB010488	43.0
AARA003253	43.0
AATE005749	43.0
ACHR003812	43.0
ACUA021351	43.0
ADAC007035	43.0
ADIR000033	43.0
AEPI000789	43.0
AFUN000152	43.0
AMIN008322	43.0
AQUA003131	43.0
ASTE002503	43.0
ASTEI06038	43.0
AALB007293	43.0
AARA003096	43.0
AATE003326	43.0
ACHR002763	43.0
ACUA019037	43.0
ACUA023235	43.0
ADAC008875	43.0
ADIR008677	43.0
AEPI007752	43.0
AFAF013655	43.0
AFUN003038	43.0
AGAP005082	43.0
AMAM013605	43.0
AMAM019869	43.0
AMEC008793	43.0
AMEM012248	43.0
AMIN007593	43.0
AQUA004630	43.0
ASIS002667	43.0
ASTE010521	43.0
ASTEI07284	43.0
AALB001630	43.0
AALB014164	43.0
AARA011908	43.0
AATE002483	43.0
AATE010916	43.0
ACHR004913	43.0
ACUA016207	43.0
ADAC000160	43.0
ADAC000161	43.0
ADIR006057	43.0
AEPI002849	43.0
AFAF002523	43.0
AFAF019198	43.0
AFUN005261	43.0
AMAM001576	43.0
AMEC004946	43.0
AMEC016563	43.0
AMEM015139	43.0
AMEM015901	43.0
AMIN001846	43.0
AQUA008633	43.0
ASIS007613	43.0
ASIS021636	43.0
ASTE007547	43.0
ASTEI09638	43.0
AALB010150	43.0
AARA002770	43.0
AATE007660	43.0
ACHR007170	43.0
ACUA018227	43.0
ADAC003554	43.0
ADIR000313	43.0
AEPI004628	43.0
AFAF016489	43.0
AFUN002496	43.0
AGAP011526	43.0
AMEC005713	43.0
AMEM013520	43.0
AMIN009070	43.0
AQUA007384	43.0
ASIS012494	43.0
ASTE005796	43.0
ASTEI10157	43.0
AALB008017	43.0
AARA011986	43.0
AATE008943	43.0
ACHR001409	43.0
ACUA023416	43.0
ACUA026304	43.0
ADAC006159	43.0
ADIR000716	43.0
AEPI007156	43.0
AFAF002311	43.0
AFUN009839	43.0
AGAP007788	43.0
AMAM003717	43.0
AMAM018510	43.0
AMEC001455	43.0
AMEC002333	43.0
AMEM007853	43.0
AMIN006373	43.0
AQUA003647	43.0
ASIS002451	43.0
ASIS013017	43.0
ASTE006417	43.0
ASTEI01667	43.0
AALB006236	43.0
AARA008266	43.0
AATE002372	43.0
ACHR001563	43.0
ACUA015468	43.0
ADAC009646	43.0
ADIR007037	43.0
AEPI001803	43.0
AFAF014358	43.0
AFUN003375	43.0
AGAP007717	43.0
AMAM012189	43.0
AMAM012892	43.0
AMAM014064	43.0
AMEC011607	43.0
AMEC016809	43.0
AMEM003269	43.0
AMIN010348	43.0
AMIN010349	43.0
AQUA005455	43.0
ASIS015086	43.0
ASTE001741	43.0
ASTEI01546	43.0
AALB000640	43.0
AARA008684	43.0
AATE019092	43.0
ACHR004099	43.0
ACUA027924	43.0
ADAC004768	43.0
ADIR006236	43.0
AEPI005745	43.0
AFAF003637	43.0
AFUN006200	43.0
AGAP009143	43.0
AMAM018759	43.0
AMEC016333	43.0
AMEM008475	43.0
AMIN009689	43.0
AQUA002648	43.0
ASIS004069	43.0
ASTE003887	43.0
ASTEI06177	43.0
AALB001074	43.0
AARA006530	43.0
AATE009102	43.0
ACHR003142	43.0
ACUA012357	43.0
ADAC001518	43.0
ADIR004726	43.0
AEPI001422	43.0
AFAF010957	43.0
AFUN010628	43.0
AGAP009057	43.0
AMAM022217	43.0
AMEC015464	43.0
AMEM013984	43.0
AMIN001052	43.0
AQUA010403	43.0
ASIS021509	43.0
ASTE004299	43.0
ASTEI09778	43.0
AALB002226	43.0
AARA007073	43.0
AATE001976	43.0
ACHR003026	43.0
ACUA013600	43.0
ADAC007747	43.0
ADIR002703	43.0
AEPI002234	43.0
AFAF006946	43.0
AFUN008000	43.0
AGAP001826	43.0
AMAM021691	43.0
AMEC002302	43.0
AMEC009664	43.0
AMEM007129	43.0
AMIN000425	43.0
AQUA004058	43.0
ASIS011533	43.0
ASTE006592	43.0
ASTEI00150	43.0
AALB002477	43.0
AARA002017	43.0
AATE003335	43.0
ACHR000778	43.0
ACUA025818	43.0
ADAC008111	43.0
ADIR002390	43.0
AEPI006136	43.0
AFAF018586	43.0
AFUN001657	43.0
AGAP001566	43.0
AMAM005811	43.0
AMEC004274	43.0
AMEC018433	43.0
AMEM001516	43.0
AMIN003384	43.0
AQUA000439	43.0
ASIS016824	43.0
ASTE000185	43.0
ASTEI05526	43.0
AALB001481	43.0
AARA011194	43.0
AATE013773	43.0
AATE016050	43.0
ACHR005525	43.0
ACUA014214	43.0
ACUA028163	43.0
ADAC009512	43.0
ADAC009518	43.0
ADIR011127	43.0
AEPI007875	43.0
AFAF000187	43.0
AFUN004323	43.0
AFUN004324	43.0
AGAP008364	43.0
AGAP008366	43.0
AMAM001848	43.0
AMAM021389	43.0
AMEC007457	43.0
AMEM013120	43.0
AMEM013961	43.0
AMIN005934	43.0
AMIN005935	43.0
AQUA008749	43.0
ASIS001802	43.0
ASTE008693	43.0
ASTEI06644	43.0
AALB004999	43.0
AARA005639	43.0
AATE000446	43.0
AATE012076	43.0
AATE019025	43.0
ACHR000376	43.0
ACUA015646	43.0
ADAC000317	43.0
ADAC000674	43.0
ADIR007880	43.0
AEPI006559	43.0
AEPI011586	43.0
AFAF005062	43.0
AFUN007614	43.0
AGAP007060	43.0
AGAP007061	43.0
AMAM000322	43.0
AMAM003000	43.0
AMEC021738	43.0
AMEM009897	43.0
AMEM011916	43.0
AMIN011083	43.0
AQUA001994	43.0
ASIS014502	43.0
ASIS021979	43.0
ASIS022906	43.0
ASTE008359	43.0
ASTEI02547	43.0
AALB006441	43.0
AARA010749	43.0
AATE016512	43.0
ACHR006590	43.0
ACUA010328	43.0
ADIR001146	43.0
AEPI010155	43.0
AFAF018025	43.0
AFUN005757	43.0
AGAP000368	43.0
AMAM003526	43.0
AMEC000509	43.0
AMEC012613	43.0
AMEM014874	43.0
AMIN005676	43.0
AQUA010193	43.0
ASIS014097	43.0
ASTE011596	43.0
ASTEI06282	43.0
AALB006906	43.0
AARA010306	43.0
AATE010832	43.0
ACHR008835	43.0
ACHR009331	43.0
ACUA018191	43.0
ADAC005690	43.0
ADIR001490	43.0
AEPI008022	43.0
AFAF016945	43.0
AFUN000209	43.0
AGAP000017	43.0
AMAM001986	43.0
AMAM003049	43.0
AMEC006970	43.0
AMEM012726	43.0
AMIN002083	43.0
AQUA004974	43.0
ASIS002319	43.0
ASTE007475	43.0
ASTEI01226	43.0
AALB004393	43.0
AARA011454	43.0
AATE020656	43.0
ACHR006635	43.0
ACUA011251	43.0
ACUA026256	43.0
ADAC001415	43.0
ADAC001424	43.0
ADIR004589	43.0
ADIR004590	43.0
AEPI009102	43.0
AFAF019636	43.0
AFUN008468	43.0
AGAP005285	43.0
AMAM004630	43.0
AMAM022364	43.0
AMEC002461	43.0
AMEC022347	43.0
AMEM011827	43.0
AMIN010766	43.0
AQUA000287	43.0
ASIS009861	43.0
ASIS020561	43.0
ASTE011149	43.0
ASTEI10202	43.0
AALB008944	43.0
AARA004108	43.0
AATE015394	43.0
ACHR005301	43.0
ACUA023630	43.0
ADAC006699	43.0
ADIR009921	43.0
AEPI010589	43.0
AFAF019464	43.0
AFUN009406	43.0
AGAP002737	43.0
AMAM018425	43.0
AMEC020705	43.0
AMEC022392	43.0
AMEM004857	43.0
AMIN003577	43.0
AQUA006752	43.0
ASIS007419	43.0
ASTE006940	43.0
ASTEI03169	43.0
AALB001385	43.0
AARA005175	43.0
AATE001510	43.0
ACHR005348	43.0
ACHR009564	43.0
ACUA014042	43.0
ACUA019257	43.0
ADAC004046	43.0
ADAC004884	43.0
ADIR005980	43.0
AEPI007000	43.0
AEPI007002	43.0
AFAF011622	43.0
AFUN010311	43.0
AGAP007946	43.0
AGAP007948	43.0
AMAM013243	43.0
AMEC000249	43.0
AMEC001061	43.0
AMEM003691	43.0
AMEM005503	43.0
AMIN006423	43.0
AMIN007073	43.0
AQUA000717	43.0
ASIS008138	43.0
ASTE006472	43.0
ASTE006476	43.0
ASTEI07662	43.0
ASTEI07663	43.0
AALB003402	43.0
AARA002047	43.0
AATE013526	43.0
AATE017151	43.0
ACHR004522	43.0
ACHR008856	43.0
ACUA003376	43.0
ACUA012880	43.0
ADAC010421	43.0
ADAC010427	43.0
ADIR010493	43.0
AEPI006109	43.0
AFAF002071	43.0
AFAF002325	43.0
AFUN001629	43.0
AGAP001604	43.0
AGAP001606	43.0
AMAM005324	43.0
AMAM005509	43.0
AMEC000462	43.0
AMEC011393	43.0
AMEM001111	43.0
AMEM013278	43.0
AMIN003414	43.0
AQUA000470	43.0
ASIS002632	43.0
ASIS006071	43.0
ASTE011475	43.0
ASTEI05497	43.0
ASTEI05498	43.0
AALB000555	43.0
AARA004945	43.0
AATE011956	43.0
ACHR001801	43.0
ACUA024377	43.0
ADAC002969	43.0
ADIR006337	43.0
AEPI008925	43.0
AFAF016794	43.0
AFUN003960	43.0
AGAP008185	43.0
AMAM015178	43.0
AMAM022708	43.0
AMEC000634	43.0
AMEC009304	43.0
AMEM007295	43.0
AMIN006093	43.0
AQUA000968	43.0
ASIS010739	43.0
ASIS017791	43.0
ASTE005039	43.0
ASTEI09621	43.0
AALB001910	43.0
AARA011375	43.0
AATE014417	43.0
ACHR005619	43.0
ACUA009262	43.0
ADAC007678	43.0
ADIR004829	43.0
AEPI000827	43.0
AFAF015232	43.0
AFUN005390	43.0
AGAP009632	43.0
AMAM010416	43.0
AMAM013488	43.0
AMEC004876	43.0
AMEM014194	43.0
AMIN001485	43.0
AQUA007496	43.0
ASIS004036	43.0
ASIS012184	43.0
ASTE011120	43.0
ASTEI04714	43.0
AALB006231	43.0
AARA008124	43.0
AATE007700	43.0
ACHR001963	43.0
ACUA013484	43.0
ADAC009645	43.0
ADIR006999	43.0
AEPI006291	43.0
AFAF012351	43.0
AFUN003360	43.0
AGAP007562	43.0
AMAM003804	43.0
AMAM014711	43.0
AMEC002281	43.0
AMEC020577	43.0
AMEM017812	43.0
AMIN010371	43.0
AQUA004368	43.0
ASIS010562	43.0
ASTE002338	43.0
ASTEI01465	43.0
AALB003756	43.0
AARA000722	43.0
AATE018628	43.0
ACHR000563	43.0
ACUA007513	43.0
ACUA023153	43.0
ADAC000431	43.0
ADIR001941	43.0
AEPI004554	43.0
AFAF008982	43.0
AFAF018210	43.0
AFUN010276	43.0
AGAP011930	43.0
AMAM008739	43.0
AMAM018545	43.0
AMAM019815	43.0
AMEC011743	43.0
AMEC013034	43.0
AMEM008215	43.0
AMEM014140	43.0
AMIN008606	43.0
AQUA010100	43.0
ASIS017518	43.0
ASTE007361	43.0
ASTE007362	43.0
ASTEI05116	43.0
AALB010871	43.0
AARA010110	43.0
AATE000285	43.0
ACHR000698	43.0
ACUA006686	43.0
ADAC004256	43.0
ADIR005356	43.0
AEPI007543	43.0
AFAF007310	43.0
AFUN011656	43.0
AGAP003681	43.0
AMAM005413	43.0
AMEC015018	43.0
AMEM012841	43.0
AMIN004689	43.0
AQUA001527	43.0
ASIS013640	43.0
ASTE001405	43.0
ASTEI07446	43.0
AALB007278	43.0
AARA001244	43.0
AATE010217	43.0
ACHR003506	43.0
ACUA004673	43.0
ADAC006000	43.0
ADIR010581	43.0
AEPI010049	43.0
AFAF002852	43.0
AFUN011294	43.0
AGAP003140	43.0
AMAM005133	43.0
AMEC008444	43.0
AMEC021487	43.0
AMEM013735	43.0
AMIN004639	43.0
AQUA008143	43.0
ASIS002226	43.0
ASTE008412	43.0
ASTEI00233	43.0
AALB004722	43.0
AARA008356	43.0
AATE001143	43.0
ACHR006739	43.0
ACUA018685	43.0
ADAC005971	43.0
ADIR007641	43.0
AEPI008842	43.0
AFAF002447	43.0
AFUN008733	43.0
AGAP006475	43.0
AMAM007957	43.0
AMEC013620	43.0
AMEM005617	43.0
AMIN007893	43.0
AQUA006311	43.0
ASIS006381	43.0
ASTE000775	43.0
ASTEI07223	43.0
ASTEI09800	43.0
AALB008834	43.0
AARA007043	43.0
AATE016844	43.0
ACHR006373	43.0
ACUA016396	43.0
ADAC010001	43.0
ADIR003037	43.0
AEPI005304	43.0
AFAF003077	43.0
AFUN000017	43.0
AGAP001881	43.0
AMAM015812	43.0
AMEC004776	43.0
AMEC021133	43.0
AMEM008099	43.0
AMIN000451	43.0
AQUA007223	43.0
ASIS021573	43.0
ASTE009844	43.0
ASTEI08739	43.0
AALB000881	43.0
ACHR000682	43.0
ACUA013708	43.0
ADAC008289	43.0
ADIR009373	43.0
AEPI005307	43.0
AFAF013667	43.0
AMAM001759	43.0
AMAM003468	43.0
AMEC005682	43.0
AMEM007693	43.0
AMIN006706	43.0
AQUA009258	43.0
ASIS009722	43.0
AALB001371	43.0
AARA005221	43.0
AATE013607	43.0
ACHR003007	43.0
ACUA022486	43.0
ADAC009080	43.0
ADIR005921	43.0
AEPI008112	43.0
AFAF017454	43.0
AFUN003607	43.0
AGAP007905	43.0
AMAM006799	43.0
AMEC001082	43.0
AMEM013823	43.0
AMIN007094	43.0
AQUA000765	43.0
ASIS006637	43.0
ASTE011693	43.0
ASTEI07703	43.0
AALB008409	43.0
AARA006670	43.0
AATE016276	43.0
ACHR007000	43.0
ACHR008771	43.0
ACUA022595	43.0
ADAC003418	43.0
ADIR005577	43.0
AEPI007833	43.0
AFAF001655	43.0
AFUN000321	43.0
AGAP002268	43.0
AMAM023506	43.0
AMEC002060	43.0
AMEM017220	43.0
AMIN000136	43.0
AQUA004294	43.0
ASIS017274	43.0
ASTE008757	43.0
ASTEI03459	43.0
AATE003085	27.90365678
ACHR004701	27.90365678
ACUA015232	27.90365678
ADIR007003	27.90365678
AEPI006288	27.90365678
AFAF014964	27.90365678
AMAM003250	27.90365678
AMEC014665	27.90365678
AMEM009223	27.90365678
AMIN010367	27.90365678
ASIS010274	27.90365678
ASTE002333	27.90365678
AALB000371	43.0
AARA003861	43.0
AARA003862	43.0
AARA003864	43.0
AATE002343	43.0
ACHR005152	43.0
ACUA028279	43.0
ADIR004761	43.0
AEPI005884	43.0
AFAF012285	43.0
AFUN008785	43.0
AGAP009918	43.0
AMAM004237	43.0
AMAM021609	43.0
AMEC020476	43.0
AMEM017234	43.0
AMIN006822	43.0
AQUA010837	43.0
ASIS010603	43.0
ASTE009900	43.0
ASTEI11533	43.0
ASTEI11743	43.0
AALB005084	43.0
AARA008300	43.0
AATE005867	43.0
AATE020429	43.0
ACHR006458	43.0
ACUA008364	43.0
ADAC003512	43.0
ADAC003514	43.0
ADIR007690	43.0
AEPI005723	43.0
AFAF012895	43.0
AFUN007482	43.0
AGAP006423	43.0
AGAP006424	43.0
AMAM021843	43.0
AMEC018913	43.0
AMEM007193	43.0
AMIN007944	43.0
AQUA006261	43.0
ASIS012362	43.0
ASIS020957	43.0
ASTE001081	43.0
ASTEI10269	43.0
AALB007940	43.0
AARA003690	43.0
AATE009126	43.0
ACHR003541	43.0
ACUA018975	43.0
ADAC007907	43.0
ADIR009292	43.0
AEPI010280	43.0
AFAF018198	43.0
AFUN000078	43.0
AGAP010088	43.0
AMAM005005	43.0
AMEC003675	43.0
AMEM016505	43.0
AMIN006639	43.0
AQUA009191	43.0
ASIS016819	43.0
ASTE008392	43.0
ASTEI10762	43.0
AALB005131	43.0
AARA008049	43.0
AATE006695	43.0
ACHR000413	43.0
ACUA002413	43.0
ADAC002250	43.0
ADAC002257	43.0
ADIR007232	43.0
AEPI009187	43.0
AFAF018348	43.0
AFUN009279	43.0
AGAP007474	43.0
AMAM013466	43.0
AMAM015956	43.0
AMEC006106	43.0
AMEM013977	43.0
AMIN010442	43.0
AQUA004444	43.0
ASIS006425	43.0
ASTE005928	43.0
ASTEI01394	43.0
AALB009914	43.0
AARA005465	43.0
AATE020154	43.0
ACHR008879	43.0
ACUA013121	43.0
ADAC003773	43.0
ADIR002028	43.0
AEPI009846	43.0
AFAF012567	43.0
AFUN002266	43.0
AGAP011034	43.0
AMAM002698	43.0
AMEC001887	43.0
AMEC014847	43.0
AMEM007884	43.0
AMIN004352	43.0
AQUA001190	43.0
ASIS015203	43.0
ASIS020924	43.0
ASTE011743	43.0
ASTEI05836	43.0
AALB009753	43.0
AARA003148	43.0
AATE016390	43.0
ACHR003377	43.0
ACUA011604	43.0
ADAC004484	43.0
ADIR008624	43.0
AEPI009536	43.0
AFAF011440	43.0
AFUN010066	43.0
AGAP005033	43.0
AMAM010102	43.0
AMAM021971	43.0
AMAM023326	43.0
AMEC012044	43.0
AMEM008493	43.0
AMIN011521	43.0
AQUA003462	43.0
ASIS001355	43.0
ASTE009239	43.0
ASTEI08471	43.0
AALB004750	43.0
AALB004752	43.0
AARA006070	43.0
AARA006072	43.0
AATE012935	43.0
ACHR003545	43.0
ACHR003977	43.0
ACUA005843	43.0
ACUA017315	43.0
ACUA021153	43.0
ADAC010451	43.0
ADAC010452	43.0
ADIR009218	43.0
ADIR009220	43.0
AEPI010338	43.0
AEPI010340	43.0
AFAF011090	43.0
AFUN006771	43.0
AFUN006773	43.0
AGAP004892	43.0
AGAP012775	43.0
AMAM012686	43.0
AMAM016998	43.0
AMAM023787	43.0
AMEC000339	43.0
AMEC008407	43.0
AMEM003140	43.0
AMIN008168	43.0
AQUA011476	43.0
AQUA011478	43.0
ASIS002685	43.0
ASIS008430	43.0
ASIS012653	43.0
ASTE006118	43.0
ASTE006120	43.0
ASTE011346	43.0
ASTEI10366	43.0
AALB003331	43.0
AARA010303	43.0
AATE002183	43.0
ACUA005360	43.0
ADAC000661	43.0
ADIR001467	43.0
AEPI005821	43.0
AFAF015174	43.0
AFUN007357	43.0
AGAP000810	43.0
AMAM010886	43.0
AMAM013234	43.0
AMEC016955	43.0
AMEC017638	43.0
AMEM010882	43.0
AMIN001984	43.0
AQUA004977	43.0
AQUA011866	43.0
ASIS022401	43.0
ASTE010855	43.0
ASTEI07020	43.0
AALB000075	43.0
AARA011000	43.0
AATE002930	43.0
ACHR006166	43.0
ACUA013891	43.0
ADAC003072	43.0
ADIR010907	43.0
AEPI002520	43.0
AFAF008782	43.0
AFUN006662	43.0
AGAP008584	43.0
AMAM018052	43.0
AMEC020231	43.0
AMEM016215	43.0
AMIN009156	43.0
AQUA005241	43.0
ASIS014261	43.0
ASTE003235	43.0
ASTEI10474	43.0
AALB010736	43.0
AARA009044	43.0
AATE002467	43.0
ACHR003998	43.0
ACUA019187	43.0
ADAC007682	43.0
ADIR000329	43.0
AEPI004412	43.0
AFAF004936	43.0
AFUN007242	43.0
AGAP010655	43.0
AMAM003815	43.0
AMEC014132	43.0
AMEM008796	43.0
AMIN008696	43.0
AQUA000076	43.0
ASIS002063	43.0
ASIS023278	43.0
ASTE006626	43.0
ASTEI05385	43.0
AALB001359	43.0
AARA005251	43.0
AATE020983	43.0
ACHR001813	43.0
ACUA025229	43.0
ADAC009079	43.0
ADIR005957	43.0
AEPI008085	43.0
AFAF000817	43.0
AFUN003639	43.0
AGAP007873	43.0
AMAM013682	43.0
AMEC010343	43.0
AMEC020042	43.0
AMEM004620	43.0
AMIN007131	43.0
AQUA000796	43.0
ASIS017052	43.0
ASTE011722	43.0
ASTEI07728	43.0
AALB003905	43.0
AARA004055	43.0
AATE009382	43.0
ACHR008858	43.0
ADAC004201	43.0
ADIR004582	43.0
AEPI005315	43.0
AFAF012208	43.0
AFUN002185	43.0
AGAP002274	43.0
AMAM009207	43.0
AMAM021368	43.0
AMEC000872	43.0
AMEM010707	43.0
AMIN004553	43.0
AQUA010852	43.0
ASIS010628	43.0
ASTE009873	43.0
ASTEI08766	43.0
AALB009387	43.0
AARA001663	43.0
ACHR001441	43.0
ACUA002207	43.0
ADAC004154	43.0
ADIR010038	43.0
AEPI006960	43.0
AFAF005914	43.0
AFUN009215	43.0
AGAP001194	43.0
AMAM000836	43.0
AMAM001523	43.0
AMEC005857	43.0
AMEM017895	43.0
AMIN002283	43.0
AQUA006387	43.0
ASIS009765	43.0
ASTE006032	43.0
ASTEI08025	43.0
AALB004390	43.0
AARA011451	43.0
AATE018439	43.0
ACHR003084	43.0
ACUA019766	43.0
ADAC005480	43.0
ADAC005488	43.0
ADIR004336	43.0
AEPI009099	43.0
AFAF015793	43.0
AFUN008470	43.0
AGAP005288	43.0
AMAM004402	43.0
AMAM016773	43.0
AMEC006123	43.0
AMEC015387	43.0
AMEC021360	43.0
AMEM014060	43.0
AMIN010762	43.0
AQUA000290	43.0
ASIS000719	43.0
ASIS009688	43.0
ASTE011145	43.0
ASTE011146	43.0
ASTEI10199	43.0
ASTEI10200	43.0
AALB002440	43.0
AARA002152	43.0
AATE008262	43.0
ACHR001276	43.0
ACUA014468	43.0
ADAC005505	43.0
ADIR010393	43.0
AEPI009939	43.0
AFAF018565	43.0
AFUN006087	43.0
AGAP001700	43.0
AMAM018337	43.0
AMEC009602	43.0
AMEM016615	43.0
AMIN003511	43.0
AQUA000570	43.0
ASIS000675	43.0
ASTE006874	43.0
ASTEI03100	43.0
AALB010729	43.0
AARA009018	43.0
AATE017604	43.0
ACHR000640	43.0
ACHR008024	43.0
ACUA015056	43.0
ADAC002540	43.0
ADIR009489	43.0
AEPI008375	43.0
AFAF015093	43.0
AFUN007222	43.0
AGAP010686	43.0
AMAM008784	43.0
AMAM023146	43.0
AMEC009842	43.0
AMEM007881	43.0
AMIN008676	43.0
AQUA002406	43.0
ASIS018077	43.0
ASTE005363	43.0
ASTEI05404	43.0
ASTEI05405	43.0
AALB001450	43.0
AARA000315	43.0
AATE009514	43.0
ACHR003098	43.0
ACUA001591	43.0
ADAC008154	43.0
ADIR011199	43.0
AEPI004610	43.0
AFAF018944	43.0
AFUN006095	43.0
AGAP009276	43.0
AMAM010175	43.0
AMAM016528	43.0
AMEC009989	43.0
AMEC011248	43.0
AMEM006250	43.0
AMEM010616	43.0
AMIN001721	43.0
AQUA003393	43.0
ASIS002230	43.0
ASIS013901	43.0
ASIS014634	43.0
ASTE000830	43.0
ASTEI06582	43.0
AALB010458	43.0
AALB010459	43.0
AARA008890	43.0
AATE007611	43.0
AATE010365	43.0
ADAC001651	43.0
ADAC010169	43.0
ADIR011612	43.0
AFAF010845	43.0
AMAM002805	43.0
AMEM000964	43.0
AMIN002000	43.0
AMIN007004	43.0
AMIN007005	43.0
AQUA006687	43.0
ASIS005438	43.0
ASIS013945	43.0
ASTE010227	43.0
ASTEI08432	43.0
AALB002958	43.0
AATE005307	43.0
AATE007384	43.0
ACHR001369	43.0
ACUA002108	43.0
ACUA022431	43.0
ADAC007962	43.0
ADIR006414	43.0
AEPI003891	43.0
AFAF013753	43.0
AFUN003009	43.0
AGAP002457	43.0
AGAP013260	43.0
AMAM008268	43.0
AMAM010941	43.0
AMAM013575	43.0
AMEC000787	43.0
AMEC005019	43.0
AMEM000974	43.0
AMEM008145	43.0
AMIN002726	43.0
AQUA009500	43.0
AQUA009501	43.0
ASIS000597	43.0
ASIS005414	43.0
ASIS013163	43.0
ASTE008937	43.0
ASTEI00716	43.0
AALB000195	43.0
AARA011869	43.0
AATE007959	43.0
ACHR006020	43.0
ACUA017859	43.0
ADAC006050	43.0
ADIR006017	43.0
AEPI004895	43.0
AFAF019706	43.0
AFUN005298	43.0
AGAP009511	43.0
AMAM014958	43.0
AMEC019143	43.0
AMEM013515	43.0
AMIN001883	43.0
AQUA005809	43.0
ASIS015895	43.0
ASTE011382	43.0
ASTEI03831	43.0
AALB003109	43.0
AARA009923	43.0
AATE000978	43.0
ACHR002974	43.0
ACUA007032	43.0
ADAC004427	43.0
ADIR003410	43.0
AEPI003845	43.0
AFAF006678	43.0
AFUN004041	43.0
AGAP003872	43.0
AMAM013421	43.0
AMEC014322	43.0
AMEC018750	43.0
AMEM016506	43.0
AMIN000233	43.0
AQUA003711	43.0
ASIS003099	43.0
ASTE001943	43.0
ASTEI00804	43.0
AALB001279	43.0
AALB001280	43.0
AARA007193	43.0
AATE008286	43.0
AATE011358	43.0
ACHR001389	43.0
ACUA006912	43.0
ADAC005638	43.0
ADIR004079	43.0
AEPI008984	43.0
AFAF020337	43.0
AFUN003153	43.0
AGAP010266	43.0
AMAM002433	43.0
AMAM016522	43.0
AMEC010237	43.0
AMEM007146	43.0
AMIN001125	43.0
AQUA003731	43.0
ASIS002158	43.0
ASIS002513	43.0
ASTE009643	43.0
ASTEI09837	43.0
AALB000372	43.0
AARA003863	43.0
AATE019004	43.0
ACHR005151	43.0
ACUA018016	43.0
ADIR004760	43.0
AEPI005883	43.0
AFAF019401	43.0
AFUN008784	43.0
AGAP009917	43.0
AMAM003123	43.0
AMAM016958	43.0
AMEC004336	43.0
AMEM013651	43.0
AMIN006823	43.0
AQUA010838	43.0
ASIS005686	43.0
ASTE009899	43.0
ASTEI09751	43.0
AALB002984	43.0
AARA006457	43.0
AATE017004	43.0
ACHR001022	43.0
ACUA010649	43.0
ADAC006836	43.0
ADIR004436	43.0
AEPI006535	43.0
AFAF014863	43.0
AFUN004427	43.0
AGAP004541	43.0
AMAM011277	43.0
AMEC021390	43.0
AMEM007272	43.0
AMIN004909	43.0
AQUA009628	43.0
ASIS023043	43.0
ASTE004042	43.0
ASTEI04825	43.0
AALB005943	43.0
AARA007746	43.0
AATE002029	43.0
ACHR003598	43.0
ACUA007538	43.0
ADAC000168	43.0
ADIR007735	43.0
AEPI004275	43.0
AFAF014542	43.0
AFUN010763	43.0
AGAP007086	43.0
AMAM000988	43.0
AMAM003587	43.0
AMEC001696	43.0
AMEC010116	43.0
AMEM018332	43.0
