GB_gene_id	ACN	AGE	CAF	CNV	CON	DUP	EVR	EXP	LCA	PHC	STA	UNI	WGA
GB52975	1	183.0129637	0.743	0	1	0	0.8893	0	16	0.33	79	0.902439024	0.56
GB48556	1	203	0.702	0	0	0	1.0389	0	16	0.5	80	1	0.62
GB40567	1.219512195	203	0.718	0.339411255	1	0.219512195	1.5388	5	16	0.21	74	1	0.71
GB49517	1.073170732	203	0.999	0.431219681	0	0.024390244	0.8631	1	16	0.29	79	1	0.63
GB55917	1.027777778	183.0129637	0.934	0.159894048	2	0.027777778	1.5241	1	16	0.32	77	0.87804878	0.79
GB53133	1.073170732	203	0.911	0.242660869	0	0.073170732	0.8577	3	16	0.62	77	1	0.86
GB44703	1.25	203	1	0.687022561	3	0.125	1.295	3	16	0.51	74	0.975609756	0.94
GB46925	1.024390244	203	0.942	0.15058465	0	0.024390244	0.8703	1	16	0.47	79	1	0.75
GB42866	1.024390244	203	0.944	0.15058465	0	0.024390244	1.0142	1	16	0.4	79	1	0.65
GB50406	1.075	203	0.987	0.321401743	1	0.05	1.0672	2	16	0.16	77	0.975609756	0.47
GB44862,GB44862,GB44862	1.153846154	203	0.976	0.369183283	2	0.128205128	1.9263	4	16	0.14	74	0.951219512	0.64
GB45530	1.024390244	203	0.955	0.15058465	0	0.024390244	0.9998	1	16	0.41	79	1	0.72
GB48137	1.024390244	203	0.942	0.15058465	0	0.024390244	1.0823	1	16	0.42	79	1	0.65
GB41888	1.025	203	0.928	0.152317024	1	0.025	1.2542	1	16	0.55	78	0.975609756	0.81
GB50508,GB48687,GB50508	1.342857143	203	0.889	0.433959108	8	0.285714286	1.7356	6	16	0.156666667	66	0.853658537	0.793333333
GB41052	1.071428571	203	0.834	0.240370085	9	0.071428571	1.8243	2	16	0.17	69	0.682926829	0.6
GB41454	1.024390244	203	0.935	0.15058465	0	0.024390244	1.1582	1	16	0.49	79	1	0.84
GB44305	1	203	0.683	0	1	0	1.2735	0	16	0.57	79	0.975609756	0.82
GB49977	1.146341463	203	0.787	0.308327165	0	0.146341463	0.8215	5	16	0.17	75	1	0.34
GB43158	1.048780488	203	0.998	0.294165364	0	0.024390244	0.9284	1	16	0.63	79	1	0.9
GB47113	1	203	0.702	0	0	0	1.2535	0	16	0.55	80	1	0.92
GB52280	1.12195122	203	0.841	0.291661041	0	0.12195122	0.8745	5	16	0.11	75	1	0.52
GB45248	1	203	0.702	0	0	0	1.109	0	16	0.31	80	1	0.7
GB42740	1	203	0.702	0	0	0	1.1117	0	16	0.19	80	1	0.5
GB43077	1	183.0129637	0.694	0	2	0	1.1777	0	16	0.45	78	0.87804878	0.79
GB52321	1.05	203	0.942	0.207566616	1	0.05	1.3933	2	16	0.27	77	0.975609756	0.67
GB42496	1	203	0.702	0	0	0	1.1543	0	16	0.58	80	1	0.91
GB50749	1.05	203	0.904	0.207566616	1	0.05	1.1468	2	16	0.6	77	0.975609756	0.9
GB42804	1.024390244	203	0.94	0.15058465	0	0.024390244	1.5054	1	16	0.31	79	1	0.73
GB40206	1	203	0.702	0	0	0	1.107	0	16	0.67	80	1	0.95
GB51041	1.048780488	203	0.94	0.205389788	0	0.048780488	0.8231	2	16	0.39	78	1	0.67
GB42244	1.170731707	203	0.993	0.593658619	0	0.073170732	1.2815	3	16	0.62	77	1	0.9
GB43978	1.024390244	203	0.949	0.15058465	0	0.024390244	1.6253	1	16	0.51	79	1	0.89
GB41149,GB41149	1.054054054	203	0.881	0.214528212	4	0.054054054	1.9121	2	16	0.06	74	0.902439024	0.72
GB53611	1.048780488	203	0.916	0.205389788	0	0.048780488	0.8132	2	16	0.43	78	1	0.67
GB47568,GB42394	1.051282051	203	0.887	0.209812811	2	0.051282051	0.9162	2	16	0.67	76	0.951219512	0.91
GB55457	1.027777778	183.0129637	0.934	0.159894048	2	0.027777778	1.5677	1	16	0.41	77	0.87804878	0.89
GB49541	1.025	203	0.934	0.152317024	1	0.025	0.8951	1	16	0.27	78	0.975609756	0.57
GB52192	1	162	0.35	0	15	0	0.9332	0	14	0.58	65	0.341463415	0.84
GB52993	1.048780488	203	0.942	0.205389788	0	0.048780488	0.9676	2	16	0.5	78	1	0.72
GB50593,GB50593,GB50593	1.073170732	203	0.993	0.318181818	0	0.048780488	0.9301	2	16	0.36	78	1	0.64
GB45135,GB45135	1.487804878	203	0.985	0.472290501	10	0.390243902	0.8486	5	16	0.67	65	1	0.91
GB43080	1.048780488	203	0.9	0.205389788	0	0.048780488	1.3312	2	16	0.3	78	1	0.64
GB55764	1	183.0129637	0.753	0	2	0	1.1688	0	16	0.33	78	0.87804878	0.82
GB48403,GB47348	1.351351351	203	0.797	0.353270435	12	0.351351351	1.0719	1	16	0.55	67	0.902439024	0.905
GB53205	1	203	0.702	0	0	0	1.0692	0	16	0.26	80	1	0.7
GB45259	1.027027027	183.0129637	0.951	0.157894737	1	0.027027027	1.0718	1	16	0.59	78	0.902439024	0.93
GB47476	1.024390244	203	0.942	0.15058465	0	0.024390244	1.1236	1	16	0.61	79	1	0.94
GB40134,GB40132,GB40132	1.45	203	0.891	0.406545728	18	0.4	0.9418	2	16	0.32	60	0.975609756	0.606666667
GB41983	1.081081081	183.0129637	0.91	0.252487623	1	0.081081081	1.3007	3	16	0.35	76	0.902439024	0.75
GB46045	1.175	203	0.969	0.375216853	5	0.15	1.4888	4	16	0.2	71	0.975609756	0.66
GB55425	1.048780488	203	0.915	0.205389788	0	0.048780488	1.0575	2	16	0.28	78	1	0.48
GB44523	1.027777778	183.0129637	0.929	0.159894048	2	0.027777778	0.9519	1	16	0.39	77	0.87804878	0.75
GB54852	2.219512195	203	0.062	2.641251711	12	0.195121951	1.1902	7	16	0.1	61	1	0.65
GB50286	1	203	0.66	0	1	0	1.0168	0	16	0.28	79	0.975609756	0.65
GB43446	1	203	0.702	0	0	0	1.1415	0	16	0.28	80	1	0.67
GB45472	1.024390244	203	0.942	0.15058465	0	0.024390244	0.8217	1	16	0.2	79	1	0.55
GB52426	1.024390244	203	0.948	0.15058465	0	0.024390244	0.8407	1	16	0.6	79	1	0.94
GB55495	1	203	0.702	0	0	0	0.8076	0	16	0.39	80	1	0.7
GB41746	1.024390244	203	0.942	0.15058465	0	0.024390244	0.954	1	16	0.58	79	1	0.91
GB53145,GB53145	1.097560976	203	0.929	0.270345001	2	0.097560976	1.0932	1	16	0.55	77	1	0.87
GB47422	1.073170732	203	0.944	0.242660869	0	0.073170732	0.8516	3	16	0.58	77	1	0.87
GB44252	1	203	0.702	0	0	0	0.9225	0	16	0.64	80	1	0.83
GB43743	1.024390244	203	0.942	0.15058465	0	0.024390244	0.9054	1	16	0.3	79	1	0.48
GB48932	1.024390244	203	0.935	0.15058465	0	0.024390244	0.8645	1	16	0.64	79	1	0.9
GB49730	1	203	0.702	0	0	0	0.8799	0	16	0.35	80	1	0.69
GB43140	1	203	0.702	0	0	0	1.0256	0	16	0.66	80	1	0.95
GB40350	1	203	0.702	0	0	0	0.8042	0	16	0.28	80	1	0.73
GB49373	1.048780488	203	0.949	0.205389788	0	0.048780488	1.0916	2	16	0.33	78	1	0.59
GB53821	1.048780488	203	0.934	0.205389788	0	0.048780488	1.0814	2	16	0.22	78	1	0.43
GB52346	1	203	0.702	0	0	0	0.8833	0	16	0.57	80	1	0.89
GB52417	1.048780488	203	0.995	0.294165364	0	0.024390244	1.2788	1	16	0.54	79	1	0.91
GB51246	1.097560976	203	0.949	0.270345001	1	0.097560976	0.797	0	16	0.5	79	1	0.71
GB42762	1.205128205	203	0.615	0.335064165	6	0.205128205	0.9992	3	16	0.17	71	0.951219512	0.52
GB43369	1.024390244	203	0.942	0.15058465	0	0.024390244	1.4454	1	16	0.11	79	1	0.45
GB41681	1.024390244	203	0.943	0.15058465	0	0.024390244	1.0031	1	16	0.51	79	1	0.81
GB45512	1	203	0.694	0	1	0	1.0546	0	16	0.5	79	0.975609756	0.77
GB46478	1	203	0.702	0	0	0	0.8788	0	16	0.56	80	1	0.87
GB52779	1.12195122	203	0.877	0.291661041	0	0.12195122	0.9326	5	16	0.71	75	1	0.93
GB52708	1.024390244	203	0.955	0.15058465	0	0.024390244	0.8965	1	16	0.46	79	1	0.67
GB43497	1.073170732	203	0.904	0.242660869	0	0.073170732	1.087	3	16	0.16	77	1	0.45
GB50219	1.097560976	203	0.934	0.270345001	0	0.097560976	0.9199	1	16	0.36	79	1	0.58
GB42875	1.56097561	203	0.986	0.584216222	7	0.317073171	1.2372	10	16	0.49	63	1	0.95
GB46689	1.024390244	203	0.94	0.15058465	0	0.024390244	0.854	1	16	0.62	79	1	0.92
GB55022	1.048780488	203	0.995	0.294165364	0	0.024390244	0.9139	1	16	0.5	79	1	0.81
GB55574	1.048780488	203	0.934	0.205389788	0	0.048780488	0.964	2	16	0.33	78	1	0.62
GB41449	1	203	0.683	0	1	0	0.7133	0	16	0.44	79	0.975609756	0.8
GB52907	1	203	0.694	0	1	0	0.8933	0	16	0.46	79	0.975609756	0.75
GB42062	1.024390244	203	0.948	0.15058465	0	0.024390244	0.9975	1	16	0.45	79	1	0.71
GB49045	1.2	203	0.65	0.333333333	8	0.2	0.9285	3	16	0.84	69	0.975609756	0.96
GB50974	1.12195122	203	0.976	0.351878566	0	0.097560976	1.1953	4	16	0.41	76	1	0.7
GB41893	1.157894737	203	0.92	0.37206149	4	0.131578947	0.9798	4	16	0.24	72	0.926829268	0.47
GB51381	1.138888889	203	0.737	0.303656088	5	0.138888889	1.9502	5	16	0.15	70	0.87804878	0.78
GB44759	1.025	203	0.94	0.152317024	1	0.025	0.88	1	16	0.5	78	0.975609756	0.84
GB53140,GB53140	1.048780488	203	0.91	0.205389788	0	0.048780488	1.3429	2	16	0.36	78	1	0.83
GB45064	1.026315789	203	0.89	0.15596827	3	0.026315789	1.2018	1	16	0.3	76	0.926829268	0.64
GB50295	1	203	0.441	0	12	0	0.9959	0	16	0.24	68	0.390243902	0.49
GB46613	1	203	0.702	0	0	0	0.883	0	16	0.69	80	1	0.92
GB40880	1.048780488	203	0.934	0.205389788	0	0.048780488	0.9031	2	16	0.38	78	1	0.7
GB47351	1.146341463	203	0.993	0.363574627	11	0.12195122	0.9434	1	16	0.28	68	1	0.63
GB55822	1.048780488	203	0.934	0.205389788	0	0.048780488	0.896	2	16	0.36	78	1	0.56
GB43137	1.024390244	203	0.956	0.15058465	0	0.024390244	1.0505	1	16	0.37	79	1	0.63
GB49933	1	203	0.702	0	0	0	1.0405	0	16	0.48	80	1	0.81
GB44021	1	203	0.702	0	0	0	0.8999	0	16	0.47	80	1	0.81
GB50113	1	203	0.702	0	0	0	0.8457	0	16	0.54	80	1	0.89
GB55142	1	203	0.702	0	0	0	1.3372	0	16	0.42	80	1	0.91
GB42455,GB42455	1.048780488	203	0.929	0.205389788	0	0.048780488	1.1466	2	16	0.45	78	1	0.87
GB52189	1.024390244	203	0.952	0.15058465	0	0.024390244	0.7822	1	16	0.43	79	1	0.79
GB55995	1	203	0.702	0	0	0	1.0189	0	16	0.25	80	1	0.44
GB51985	1.025	203	0.933	0.152317024	1	0.025	1.3879	1	16	0.5	78	0.975609756	0.94
GB47271	1.073170732	203	0.998	0.318181818	0	0.048780488	0.9928	2	16	0.72	78	1	0.93
GB52661	1.025	203	0.951	0.152317024	1	0.025	1.005	1	16	0.3	78	0.975609756	0.68
GB51515	1.024390244	203	0.956	0.15058465	0	0.024390244	1.2333	1	16	0.3	79	1	0.61
GB41177	1.024390244	203	0.942	0.15058465	0	0.024390244	0.9168	1	16	0.53	79	1	0.87
GB52436	1	203	0.66	0	1	0	1.0861	0	16	0.76	79	0.975609756	0.96
GB49644	1	203	0.702	0	0	0	1.3488	0	16	0.33	80	1	0.8
GB44198	1.026315789	203	0.935	0.15596827	3	0.026315789	0.9965	1	16	0.45	76	0.926829268	0.73
GB55904	1	203	0.66	0	1	0	0.8612	0	16	0.65	79	0.975609756	0.92
GB50700	1.05	203	0.867	0.207566616	1	0.05	1.2415	2	16	0.14	77	0.975609756	0.59
GB52435	1	203	0.66	0	1	0	0.8139	0	16	0.77	79	0.975609756	0.93
GB51502,GB43039	1.073170732	203	0.904	0.242660869	0	0.073170732	1.4515	3	16	0.32	77	1	0.785
GB55540	1	203	0.702	0	0	0	0.9843	0	16	0.66	80	1	0.97
GB54805	1	203	0.702	0	0	0	0.9102	0	16	0.54	80	1	0.91
GB44359	1.024390244	203	0.942	0.15058465	0	0.024390244	0.8676	1	16	0.63	79	1	0.88
GB43203	1	203	0.702	0	0	0	0.901	0	16	0.4	80	1	0.78
GB43480	1	203	0.702	0	0	0	0.8036	0	16	0.63	80	1	0.89
GB53388	1.12195122	203	0.99	0.351878566	0	0.097560976	1.3146	4	16	0.33	76	1	0.74
GB50400	1.175	203	0.724	0.323376259	1	0.175	0.9327	7	16	0.73	72	0.975609756	0.84
GB53670	1.024390244	203	0.942	0.15058465	0	0.024390244	0.7626	1	16	0.53	79	1	0.9
GB42979,GB42979	1.05	203	0.928	0.207566616	1	0.05	0.8967	2	16	0.46	77	0.975609756	0.78
GB43238	1.024390244	203	0.955	0.15058465	0	0.024390244	1.2217	1	16	0.39	79	1	0.8
GB51792	1.048780488	203	0.942	0.205389788	0	0.048780488	1.3057	2	16	0.44	78	1	0.79
GB53725	1.097560976	203	0.916	0.270345001	0	0.097560976	0.7253	3	16	0.63	77	1	0.92
GB44532	1.097560976	203	0.876	0.270345001	0	0.097560976	1.2473	4	16	0.25	76	1	0.58
GB47368	1	203	0.702	0	0	0	0.9104	0	16	0.32	80	1	0.65
GB54534	1.075	203	0.833	0.245015204	1	0.075	0.8436	3	16	0.8	76	0.975609756	0.9
GB43662	1.322580645	183.0129637	0.797	0.845606626	7	0.129032258	2.1691	4	16	0.03	69	0.756097561	0.48
GB51399	1.097560976	203	0.904	0.270345001	0	0.097560976	0.8582	3	16	0.57	77	1	0.86
GB42423	1	203	0.431	0	6	0	1.1267	0	16	0.19	74	0.853658537	0.43
GB43935	1.025	203	0.933	0.152317024	1	0.025	0.9445	1	16	0.25	78	0.975609756	0.49
GB41909	1	203	0.702	0	0	0	0.9555	0	16	0.52	80	1	0.76
GB41596	1.170731707	203	0.816	0.321401013	6	0.170731707	1.1613	3	16	0.13	71	1	0.38
GB47449	1	203	0.694	0	1	0	1.0517	0	16	0.73	79	0.975609756	0.97
GB50856	1	203	0.702	0	0	0	1.0592	0	16	0.87	80	1	0.99
GB46490	1.15	203	0.993	0.366354338	1	0.125	0.9056	5	16	0.36	74	0.975609756	0.75
GB53852	1	203	0.702	0	0	0	0.9156	0	16	0.55	80	1	0.83
GB51895	1	203	0.702	0	0	0	0.9651	0	16	0.64	80	1	0.91
GB55461	1	203	0.702	0	0	0	1.1196	0	16	0.78	80	1	0.93
GB44416	1.048780488	203	0.995	0.294165364	0	0.024390244	1.3944	1	16	0.43	79	1	0.88
GB47572	1.048780488	203	0.921	0.205389788	0	0.048780488	1.2144	2	16	0.55	78	1	0.89
GB53970	1	203	0.494	0	3	0	1.1596	0	16	0.36	77	0.902439024	0.68
GB47812	1	203	0.702	0	0	0	0.8329	0	16	0.59	80	1	0.82
GB41714	1	203	0.7	0	1	0	1.1747	0	16	0.61	79	0.975609756	0.94
GB54798	1.048780488	203	0.883	0.205389788	0	0.048780488	0.8295	2	16	0.53	78	1	0.83
GB41747	1.055555556	183.0129637	0.916	0.217005559	2	0.055555556	1.333	2	16	0.11	76	0.87804878	0.45
GB47036,GB47036	1.268292683	203	0.982	0.523133481	0	0.170731707	0.8853	7	16	0.3	73	1	0.54
GB52079	1	203	0.702	0	0	0	1.0116	0	16	0.76	80	1	0.95
GB48919	1.024390244	203	0.942	0.15058465	0	0.024390244	0.9637	1	16	0.49	79	1	0.78
GB47807	1.1	203	0.887	0.272727273	1	0.1	1.0748	4	16	0.4	75	0.975609756	0.74
GB50184	1.073170732	203	0.926	0.242660869	0	0.073170732	1.0271	3	16	0.26	77	1	0.51
GB45724	1	203	0.702	0	0	0	1.0281	0	16	0.41	80	1	0.67
GB41366	1	183.0129637	0.737	0	2	0	1.4899	0	16	0.48	78	0.87804878	0.95
GB52563	1.414634146	203	0.998	0.661943235	12	0.268292683	0.7826	3	16	0.41	65	1	0.76
GB44884	1.024390244	203	0.944	0.15058465	0	0.024390244	0.7207	1	16	0.54	79	1	0.85
GB55787	1.024390244	203	0.942	0.15058465	0	0.024390244	1.2507	1	16	0.47	79	1	0.91
GB45950	1.024390244	203	0.952	0.15058465	0	0.024390244	1.1434	1	16	0.14	79	1	0.61
GB54287	1.025	203	0.949	0.152317024	1	0.025	0.9925	1	16	0.74	78	0.975609756	0.93
GB47179	1.146341463	203	0.987	0.454343755	0	0.097560976	1.4087	4	16	0.31	76	1	0.76
GB53012	1.048780488	203	0.934	0.205389788	0	0.048780488	0.875	2	16	0.35	78	1	0.53
GB45937	1.146341463	203	0.891	0.308327165	0	0.146341463	1.1963	5	16	0.32	75	1	0.68
GB53979	1.195121951	203	0.977	0.37961378	0	0.170731707	1.0855	6	16	0.17	74	1	0.41
GB42616	1.047619048	203	0.867	0.203278907	12	0.047619048	1.0798	1	15	0.34	67	0.512195122	0.7
GB46130	1	183.0129637	0.282	0	19	0	1.032	0	15	0.31	61	0.268292683	0.62
GB40361	1.024390244	203	0.935	0.15058465	0	0.024390244	0.7578	1	16	0.63	79	1	0.91
GB54910	1	203	0.702	0	0	0	0.9241	0	16	0.64	80	1	0.93
GB51965	1	203	0.702	0	0	0	1.5406	0	16	0.49	80	1	0.93
GB50405	1	203	0.781	0	1	0	1.2184	0	16	0.21	79	0.585365854	0.63
GB43839,GB43839	1.219512195	203	0.969	0.384707681	0	0.195121951	1.2672	7	16	0.25	73	1	0.72
GB42646	1.025	203	0.953	0.152317024	1	0.025	1.2424	1	16	0.18	78	0.975609756	0.46
GB54668,GB54668	1.024390244	203	0.943	0.15058465	0	0.024390244	0.9175	1	16	0.32	79	1	0.65
GB45417	1.024390244	203	0.954	0.15058465	0	0.024390244	0.9478	1	16	0.43	79	1	0.78
GB49111	1.024390244	203	0.955	0.15058465	0	0.024390244	0.8233	1	16	0.55	79	1	0.76
GB43404,GB50225	1.780487805	203	0.934	0.263498412	9	0.756097561	1.6353	1	16	0.185	70	1	0.755
GB41839	1	203	0.702	0	0	0	0.9896	0	16	0.7	80	1	0.98
GB46242	1	203	0.702	0	0	0	0.8353	0	16	0.62	80	1	0.91
GB49544	1.774193548	203	0.425	0.567435874	18	0.483870968	1.9314	6	16	0.25	56	0.756097561	0.92
GB48113,GB48114	1.075	203	0.862	0.245015204	1	0.075	1.152	3	16	0.595	76	0.975609756	0.865
GB43456	1	203	0.621	0	2	0	0.9024	0	16	0.6	78	0.951219512	0.82
GB52266	1.024390244	203	0.954	0.15058465	0	0.024390244	0.851	1	16	0.26	79	1	0.47
GB42751	1.097560976	203	0.857	0.270345001	0	0.097560976	1.468	4	16	0.41	76	1	0.84
GB53937	1.073170732	203	0.949	0.242660869	0	0.073170732	1.2625	2	16	0.42	78	1	0.86
GB43216	1	183.0129637	0.773	0	2	0	1.2729	0	15	0.25	78	0.804878049	0.69
GB42739	1.3	203	0.999	0.549340648	10	0.175	0.9645	3	16	0.26	67	0.975609756	0.67
GB48775	1	203	0.702	0	0	0	1.2091	0	16	0.85	80	1	0.98
GB54158	1.048780488	203	0.921	0.205389788	0	0.048780488	0.9253	2	16	0.73	78	1	0.98
GB49859	1	203	0.665	0	4	0	0.8824	0	16	0.45	76	0.902439024	0.86
GB55426	1	203	0.694	0	1	0	1.2526	0	16	0.34	79	0.975609756	0.55
GB52947	1	203	0.702	0	0	0	0.9663	0	16	0.43	80	1	0.89
GB45755	1.025	203	0.938	0.152317024	1	0.025	1.0751	1	16	0.37	78	0.975609756	0.78
GB42735	1.048780488	203	0.934	0.205389788	0	0.048780488	0.9616	2	16	0.42	78	1	0.79
GB47242	1.024390244	203	0.954	0.15058465	0	0.024390244	0.9576	1	16	0.18	79	1	0.47
GB46599	1	203	0.702	0	0	0	0.9067	0	16	0.77	80	1	0.96
GB50195	1.525	203	0.998	0.775706109	10	0.175	1.1055	5	16	0.55	65	0.975609756	0.95
GB48625	1	203	0.693	0	2	0	1.3823	0	16	0.15	78	0.951219512	0.38
GB52109	1.024390244	203	0.942	0.15058465	0	0.024390244	1.1738	1	16	0.27	79	1	0.61
GB50635	1.073170732	203	0.869	0.242660869	0	0.073170732	0.8818	3	16	0.42	77	1	0.81
GB49931	1.073170732	203	0.998	0.318181818	1	0.048780488	1.0379	2	16	0.05	77	1	0.38
GB50660	1	203	0.702	0	0	0	1.0857	0	16	0.65	80	1	0.94
GB48483	1.073170732	203	0.992	0.318181818	0	0.048780488	0.9729	2	16	0.52	78	1	0.87
GB55378	1	183.0129637	0.743	0	1	0	0.8952	0	16	0.37	79	0.902439024	0.63
GB49995	1.048780488	203	0.904	0.205389788	0	0.048780488	1.0332	2	16	0.58	78	1	0.9
GB48523	1.024390244	203	0.955	0.15058465	0	0.024390244	0.865	1	16	0.48	79	1	0.9
GB42670	1.024390244	203	0.942	0.15058465	0	0.024390244	0.9069	1	16	0.9	79	1	1
GB48639	1	203	0.683	0	1	0	0.8323	0	16	0.38	79	0.975609756	0.61
GB40204	1.243902439	203	0.966	0.426892962	1	0.195121951	0.7328	5	16	0.73	74	1	0.95
GB44808	1.048780488	203	0.934	0.205389788	0	0.048780488	1.0105	2	16	0.26	78	1	0.74
GB54551,GB54502	1.951219512	203	0.725	0.110397011	2	0.951219512	0.8762	0	16	0.61	78	1	0.83
GB42058	1	203	0.702	0	0	0	1.0844	0	16	0.52	80	1	0.83
GB45905	1.024390244	203	0.929	0.15058465	0	0.024390244	1.478	1	16	0.18	79	1	0.59
GB44117	1.048780488	203	0.934	0.205389788	0	0.048780488	0.8767	2	16	0.47	78	1	0.7
GB45881	1	203	0.702	0	0	0	0.8639	0	16	0.42	80	1	0.72
GB45690	1.025	203	0.942	0.152317024	1	0.025	0.9556	1	16	0.59	78	0.975609756	0.92
GB52457	1.15	203	0.989	0.366354338	1	0.125	1.4382	5	16	0.4	74	0.975609756	0.89
GB48530	1.024390244	203	0.954	0.15058465	0	0.024390244	1.4598	1	16	0.73	79	1	0.98
GB48399,GB42391	1.024390244	203	0.943	0.15058465	0	0.024390244	0.8484	1	16	0.92	79	1	0.995
GB49197,GB49197	1.073170732	203	0.872	0.242660869	0	0.073170732	0.9411	3	16	0.68	77	1	0.92
GB50345	1.048780488	203	0.934	0.205389788	0	0.048780488	0.795	2	16	0.64	78	1	0.91
GB43730	1.073170732	203	0.929	0.242660869	0	0.073170732	0.8663	2	16	0.67	78	1	0.93
GB44650	1.05	203	0.949	0.207566616	1	0.05	0.8867	1	16	0.66	78	0.975609756	0.94
GB47231	1	203	0.687	0	1	0	0.8429	0	16	0.73	79	0.975609756	0.95
GB52589	1	203	0.372	0	7	0	1.0706	0	16	0.53	73	0.829268293	0.89
GB44754	1.024390244	203	0.935	0.15058465	0	0.024390244	1.3411	1	16	0.59	79	1	0.9
GB53284	1	203	0.706	0	1	0	1.1623	0	16	0.08	79	0.975609756	0.38
GB53353	1.027027027	183.0129637	0.946	0.157894737	1	0.027027027	1.0428	1	16	0.42	78	0.902439024	0.66
GB49388	1	203	0.702	0	0	0	0.8517	0	16	0.68	80	1	0.92
GB49096	1	203	0.694	0	1	0	0.7983	0	16	0.69	79	0.975609756	0.94
GB55658	1.097560976	203	0.998	0.337016686	0	0.073170732	0.8474	3	16	0.48	77	1	0.88
GB40859	1	203	0.702	0	0	0	1.3545	0	16	0.74	80	1	0.99
GB52541	1	203	0.694	0	1	0	0.9041	0	16	0.64	79	0.975609756	0.94
GB55641,GB45533	1.097560976	203	0.931	0.270345001	2	0.097560976	1.066	1	16	0.74	77	1	0.95
GB40033	1	203	0.702	0	0	0	1.1151	0	16	0.42	80	1	0.66
GB50395	1	203	0.702	0	0	0	0.7986	0	16	0.17	80	1	0.5
GB42066	1	203	0.702	0	0	0	0.944	0	16	0.1	80	1	0.25
GB49844	1.024390244	203	0.955	0.15058465	0	0.024390244	1.112	1	16	0.81	79	1	0.96
GB41174	1.048780488	203	0.998	0.294165364	0	0.024390244	0.871	1	16	0.56	79	1	0.89
GB55751	1	203	0.702	0	0	0	0.8804	0	16	0.58	80	1	0.91
GB47683	1.024390244	203	0.952	0.15058465	0	0.024390244	0.9841	1	16	0.66	79	1	0.92
GB40280	1.075	203	0.997	0.435697535	1	0.025	0.8003	1	16	0.21	78	0.975609756	0.62
GB40878	1.025	203	0.904	0.152317024	1	0.025	0.992	1	16	0.42	78	0.975609756	0.71
GB55002	1	203	0.53	0	4	0	1.0968	0	16	0.87	76	0.902439024	0.99
GB51706	1.024390244	203	0.944	0.15058465	0	0.024390244	1.1154	1	16	0.6	79	1	0.87
GB49921	1	203	0.702	0	0	0	1.1751	0	16	0.28	80	1	0.59
GB44594	1.024390244	203	0.935	0.15058465	0	0.024390244	1.1222	1	16	0.51	79	1	0.82
GB50204	1	203	0.702	0	0	0	0.9866	0	16	0.65	80	1	0.94
GB54425	1	203	0.702	0	0	0	0.793	0	16	0.69	80	1	0.91
GB44933	1	203	0.694	0	1	0	1.1348	0	16	0.63	79	0.975609756	0.96
GB54593	1.024390244	203	0.942	0.15058465	0	0.024390244	0.9299	1	16	0.42	79	1	0.78
GB41507	1.048780488	203	0.929	0.205389788	0	0.048780488	0.8918	2	16	0.42	78	1	0.72
GB51273	1.024390244	203	0.942	0.15058465	0	0.024390244	0.8865	1	16	0.54	79	1	0.85
GB51852	1	203	0.683	0	1	0	0.8303	0	16	0.49	79	0.975609756	0.83
GB43909	1.024390244	203	0.932	0.15058465	0	0.024390244	0.8033	1	16	0.35	79	1	0.7
GB45970	1.041666667	183.0129637	0.69	0.191833261	11	0.041666667	0.8469	1	15	0.48	68	0.585365854	0.77
GB42683,GB52566	1.075	203	0.893	0.245015204	1	0.075	1.2084	3	16	0.565	76	0.975609756	0.85
GB51775	1.081081081	183.0129637	0.915	0.252487623	1	0.081081081	0.8003	3	16	0.39	76	0.902439024	0.75
GB44330	1	183.0129637	0.739	0	3	0	0.8907	0	16	0.15	77	0.829268293	0.41
GB45277	1.594594595	203	0.821	0.471539923	16	0.459459459	1.0176	5	16	0.5	59	0.902439024	0.87
GB47414	1	203	0.702	0	0	0	1.0837	0	16	0.69	80	1	0.94
GB48117	1.025	203	0.953	0.152317024	1	0.025	1.2261	1	16	0.41	78	0.975609756	0.91
GB55225	1.1	203	0.829	0.272727273	1	0.1	0.8189	4	16	0.33	75	0.975609756	0.63
GB54995	1.024390244	203	0.949	0.15058465	0	0.024390244	0.8054	1	16	0.4	79	1	0.65
GB54893	1	203	0.702	0	0	0	1.3394	0	16	0.22	80	1	0.51
GB41919,GB41921	1.057142857	183.0129637	0.85	0.219568606	3	0.057142857	0.8873	2	16	0.095	75	0.853658537	0.385
GB40581,GB40581	1.073170732	203	0.915	0.242660869	0	0.073170732	0.8689	3	16	0.33	77	1	0.81
GB51219	1.048780488	203	0.904	0.205389788	0	0.048780488	1.0484	2	16	0.12	78	1	0.43
GB45442	1.129032258	183.0129637	0.701	0.296922996	7	0.129032258	1.7917	4	16	0.26	69	0.756097561	0.79
GB44429	1	203	0.702	0	0	0	0.7526	0	16	0.86	80	1	0.98
GB47138	1.048780488	203	0.915	0.205389788	0	0.048780488	0.773	2	16	0.16	78	1	0.56
GB51133	1.024390244	203	0.956	0.15058465	0	0.024390244	1.1837	1	16	0.46	79	1	0.84
GB42967	1.026315789	203	0.938	0.15596827	3	0.026315789	1.3973	1	16	0.19	76	0.926829268	0.9
GB50959	1.024390244	203	0.942	0.15058465	0	0.024390244	0.8974	1	16	0.68	79	1	0.91
GB51544	1	203	0.702	0	0	0	0.9207	0	16	0.71	80	1	0.95
