pub_og_id	ACN	AGE	CNV	CON	DUP	EVR	EXP	PHC	STA	UNI	WGA
1081at7399	1.073170732	203	0.318181818	0	0.048780488	0.9301	2	0.36	78	1	0.64
1082at7399	1.487804878	203	0.472290501	10	0.390243902	0.8486	5	0.67	65	1	0.91
1085at7399	1.048780488	203	0.205389788	0	0.048780488	1.3312	2	0.3	78	1	0.64
1087at7399	1	183.0129637	0	2	0	1.1688	0	0.33	78	0.87804878	0.82
1088at7399	1.351351351	203	0.353270435	12	0.351351351	1.0719	1	0.55	67	0.902439024	0.905
1089at7399	1	203	0	0	0	1.0692	0	0.26	80	1	0.7
1095at7399	1.027027027	183.0129637	0.157894737	1	0.027027027	1.0718	1	0.59	78	0.902439024	0.93
1096at7399	1.024390244	203	0.15058465	0	0.024390244	1.1236	1	0.61	79	1	0.94
1097at7399	1.45	203	0.406545728	18	0.4	0.9418	2	0.32	60	0.975609756	0.606666667
1098at7399	1.081081081	183.0129637	0.252487623	1	0.081081081	1.3007	3	0.35	76	0.902439024	0.75
1105at7399	1.175	203	0.375216853	5	0.15	1.4888	4	0.2	71	0.975609756	0.66
1106at7399	1.048780488	203	0.205389788	0	0.048780488	1.0575	2	0.28	78	1	0.48
1107at7399	1.027777778	183.0129637	0.159894048	2	0.027777778	0.9519	1	0.39	77	0.87804878	0.75
1110at7399	2.219512195	203	2.641251711	12	0.195121951	1.1902	7	0.1	61	1	0.65
1115at7399	1	203	0	1	0	1.0168	0	0.28	79	0.975609756	0.65
1116at7399	1	203	0	0	0	1.1415	0	0.28	80	1	0.67
1117at7399	1.024390244	203	0.15058465	0	0.024390244	0.8217	1	0.2	79	1	0.55
1119at7399	1.024390244	203	0.15058465	0	0.024390244	0.8407	1	0.6	79	1	0.94
1121at7399	1	203	0	0	0	0.8076	0	0.39	80	1	0.7
1124at7399	1.024390244	203	0.15058465	0	0.024390244	0.954	1	0.58	79	1	0.91
1130at7399	1.097560976	203	0.270345001	2	0.097560976	1.0932	1	0.55	77	1	0.87
1144at7399	1.073170732	203	0.242660869	0	0.073170732	0.8516	3	0.58	77	1	0.87
1147at7399	1	203	0	0	0	0.9225	0	0.64	80	1	0.83
1148at7399	1.024390244	203	0.15058465	0	0.024390244	0.9054	1	0.3	79	1	0.48
1154at7399	1.024390244	203	0.15058465	0	0.024390244	0.8645	1	0.64	79	1	0.9
1158at7399	1	203	0	0	0	0.8799	0	0.35	80	1	0.69
1159at7399	1	203	0	0	0	1.0256	0	0.66	80	1	0.95
1163at7399	1	203	0	0	0	0.8042	0	0.28	80	1	0.73
1164at7399	1.048780488	203	0.205389788	0	0.048780488	1.0916	2	0.33	78	1	0.59
1165at7399	1.048780488	203	0.205389788	0	0.048780488	1.0814	2	0.22	78	1	0.43
1167at7399	1	203	0	0	0	0.8833	0	0.57	80	1	0.89
1172at7399	1.048780488	203	0.294165364	0	0.024390244	1.2788	1	0.54	79	1	0.91
1177at7399	1.097560976	203	0.270345001	1	0.097560976	0.797	0	0.5	79	1	0.71
1184at7399	1.205128205	203	0.335064165	6	0.205128205	0.9992	3	0.17	71	0.951219512	0.52
1188at7399	1.024390244	203	0.15058465	0	0.024390244	1.4454	1	0.11	79	1	0.45
1190at7399	1.024390244	203	0.15058465	0	0.024390244	1.0031	1	0.51	79	1	0.81
1192at7399	1	203	0	1	0	1.0546	0	0.5	79	0.975609756	0.77
1193at7399	1	203	0	0	0	0.8788	0	0.56	80	1	0.87
1194at7399	1.12195122	203	0.291661041	0	0.12195122	0.9326	5	0.71	75	1	0.93
1195at7399	1.024390244	203	0.15058465	0	0.024390244	0.8965	1	0.46	79	1	0.67
1196at7399	1.073170732	203	0.242660869	0	0.073170732	1.087	3	0.16	77	1	0.45
1208at7399	1.097560976	203	0.270345001	0	0.097560976	0.9199	1	0.36	79	1	0.58
1220at7399	1.56097561	203	0.584216222	7	0.317073171	1.2372	10	0.49	63	1	0.95
1221at7399	1.024390244	203	0.15058465	0	0.024390244	0.854	1	0.62	79	1	0.92
1227at7399	1.048780488	203	0.294165364	0	0.024390244	0.9139	1	0.5	79	1	0.81
1230at7399	1.048780488	203	0.205389788	0	0.048780488	0.964	2	0.33	78	1	0.62
1232at7399	1	203	0	1	0	0.7133	0	0.44	79	0.975609756	0.8
1235at7399	1	203	0	1	0	0.8933	0	0.46	79	0.975609756	0.75
1242at7399	1.024390244	203	0.15058465	0	0.024390244	0.9975	1	0.45	79	1	0.71
1245at7399	1.2	203	0.333333333	8	0.2	0.9285	3	0.84	69	0.975609756	0.96
1246at7399	1.12195122	203	0.351878566	0	0.097560976	1.1953	4	0.41	76	1	0.7
1247at7399	1.157894737	203	0.37206149	4	0.131578947	0.9798	4	0.24	72	0.926829268	0.47
1252at7399	1.138888889	203	0.303656088	5	0.138888889	1.9502	5	0.15	70	0.87804878	0.78
1259at7399	1.025	203	0.152317024	1	0.025	0.88	1	0.5	78	0.975609756	0.84
1261at7399	1.048780488	203	0.205389788	0	0.048780488	1.3429	2	0.36	78	1	0.83
1262at7399	1.026315789	203	0.15596827	3	0.026315789	1.2018	1	0.3	76	0.926829268	0.64
1268at7399	1	203	0	12	0	0.9959	0	0.24	68	0.390243902	0.49
1274at7399	1	203	0	0	0	0.883	0	0.69	80	1	0.92
1275at7399	1.048780488	203	0.205389788	0	0.048780488	0.9031	2	0.38	78	1	0.7
1278at7399	1.146341463	203	0.363574627	11	0.12195122	0.9434	1	0.28	68	1	0.63
1279at7399	1.048780488	203	0.205389788	0	0.048780488	0.896	2	0.36	78	1	0.56
1282at7399	1.024390244	203	0.15058465	0	0.024390244	1.0505	1	0.37	79	1	0.63
1283at7399	1	203	0	0	0	1.0405	0	0.48	80	1	0.81
1286at7399	1	203	0	0	0	0.8999	0	0.47	80	1	0.81
1287at7399	1	203	0	0	0	0.8457	0	0.54	80	1	0.89
1288at7399	1	203	0	0	0	1.3372	0	0.42	80	1	0.91
1289at7399	1.048780488	203	0.205389788	0	0.048780488	1.1466	2	0.45	78	1	0.87
1290at7399	1.024390244	203	0.15058465	0	0.024390244	0.7822	1	0.43	79	1	0.79
1293at7399	1	203	0	0	0	1.0189	0	0.25	80	1	0.44
1294at7399	1.025	203	0.152317024	1	0.025	1.3879	1	0.5	78	0.975609756	0.94
1296at7399	1.073170732	203	0.318181818	0	0.048780488	0.9928	2	0.72	78	1	0.93
1297at7399	1.025	203	0.152317024	1	0.025	1.005	1	0.3	78	0.975609756	0.68
1298at7399	1.024390244	203	0.15058465	0	0.024390244	1.2333	1	0.3	79	1	0.61
1299at7399	1.024390244	203	0.15058465	0	0.024390244	0.9168	1	0.53	79	1	0.87
1303at7399	1	203	0	1	0	1.0861	0	0.76	79	0.975609756	0.96
1307at7399	1	203	0	0	0	1.3488	0	0.33	80	1	0.8
1313at7399	1.026315789	203	0.15596827	3	0.026315789	0.9965	1	0.45	76	0.926829268	0.73
1314at7399	1	203	0	1	0	0.8612	0	0.65	79	0.975609756	0.92
1318at7399	1.05	203	0.207566616	1	0.05	1.2415	2	0.14	77	0.975609756	0.59
1322at7399	1	203	0	1	0	0.8139	0	0.77	79	0.975609756	0.93
1325at7399	1.073170732	203	0.242660869	0	0.073170732	1.4515	3	0.32	77	1	0.785
1329at7399	1	203	0	0	0	0.9843	0	0.66	80	1	0.97
1330at7399	1	203	0	0	0	0.9102	0	0.54	80	1	0.91
1331at7399	1.024390244	203	0.15058465	0	0.024390244	0.8676	1	0.63	79	1	0.88
1334at7399	1	203	0	0	0	0.901	0	0.4	80	1	0.78
1335at7399	1	203	0	0	0	0.8036	0	0.63	80	1	0.89
1336at7399	1.12195122	203	0.351878566	0	0.097560976	1.3146	4	0.33	76	1	0.74
1339at7399	1.175	203	0.323376259	1	0.175	0.9327	7	0.73	72	0.975609756	0.84
1342at7399	1.024390244	203	0.15058465	0	0.024390244	0.7626	1	0.53	79	1	0.9
1343at7399	1.05	203	0.207566616	1	0.05	0.8967	2	0.46	77	0.975609756	0.78
1348at7399	1.024390244	203	0.15058465	0	0.024390244	1.2217	1	0.39	79	1	0.8
1355at7399	1.048780488	203	0.205389788	0	0.048780488	1.3057	2	0.44	78	1	0.79
1356at7399	1.097560976	203	0.270345001	0	0.097560976	0.7253	3	0.63	77	1	0.92
1360at7399	1.097560976	203	0.270345001	0	0.097560976	1.2473	4	0.25	76	1	0.58
1362at7399	1	203	0	0	0	0.9104	0	0.32	80	1	0.65
1363at7399	1.075	203	0.245015204	1	0.075	0.8436	3	0.8	76	0.975609756	0.9
1366at7399	1.322580645	183.0129637	0.845606626	7	0.129032258	2.1691	4	0.03	69	0.756097561	0.48
1369at7399	1.097560976	203	0.270345001	0	0.097560976	0.8582	3	0.57	77	1	0.86
1371at7399	1	203	0	6	0	1.1267	0	0.19	74	0.853658537	0.43
1372at7399	1.025	203	0.152317024	1	0.025	0.9445	1	0.25	78	0.975609756	0.49
1373at7399	1	203	0	0	0	0.9555	0	0.52	80	1	0.76
1374at7399	1.170731707	203	0.321401013	6	0.170731707	1.1613	3	0.13	71	1	0.38
1376at7399	1	203	0	1	0	1.0517	0	0.73	79	0.975609756	0.97
1378at7399	1	203	0	0	0	1.0592	0	0.87	80	1	0.99
1381at7399	1.15	203	0.366354338	1	0.125	0.9056	5	0.36	74	0.975609756	0.75
1382at7399	1	203	0	0	0	0.9156	0	0.55	80	1	0.83
1392at7399	1	203	0	0	0	0.9651	0	0.64	80	1	0.91
1393at7399	1	203	0	0	0	1.1196	0	0.78	80	1	0.93
1395at7399	1.048780488	203	0.294165364	0	0.024390244	1.3944	1	0.43	79	1	0.88
1397at7399	1.048780488	203	0.205389788	0	0.048780488	1.2144	2	0.55	78	1	0.89
1399at7399	1	203	0	3	0	1.1596	0	0.36	77	0.902439024	0.68
1403at7399	1	203	0	0	0	0.8329	0	0.59	80	1	0.82
1404at7399	1	203	0	1	0	1.1747	0	0.61	79	0.975609756	0.94
1408at7399	1.048780488	203	0.205389788	0	0.048780488	0.8295	2	0.53	78	1	0.83
1410at7399	1.055555556	183.0129637	0.217005559	2	0.055555556	1.333	2	0.11	76	0.87804878	0.45
1415at7399	1.268292683	203	0.523133481	0	0.170731707	0.8853	7	0.3	73	1	0.54
1419at7399	1	203	0	0	0	1.0116	0	0.76	80	1	0.95
1421at7399	1.024390244	203	0.15058465	0	0.024390244	0.9637	1	0.49	79	1	0.78
1425at7399	1.1	203	0.272727273	1	0.1	1.0748	4	0.4	75	0.975609756	0.74
1426at7399	1.073170732	203	0.242660869	0	0.073170732	1.0271	3	0.26	77	1	0.51
1427at7399	1	203	0	0	0	1.0281	0	0.41	80	1	0.67
1428at7399	1	183.0129637	0	2	0	1.4899	0	0.48	78	0.87804878	0.95
1429at7399	1.414634146	203	0.661943235	12	0.268292683	0.7826	3	0.41	65	1	0.76
1434at7399	1.024390244	203	0.15058465	0	0.024390244	0.7207	1	0.54	79	1	0.85
1438at7399	1.024390244	203	0.15058465	0	0.024390244	1.2507	1	0.47	79	1	0.91
1440at7399	1.024390244	203	0.15058465	0	0.024390244	1.1434	1	0.14	79	1	0.61
1444at7399	1.025	203	0.152317024	1	0.025	0.9925	1	0.74	78	0.975609756	0.93
1446at7399	1.146341463	203	0.454343755	0	0.097560976	1.4087	4	0.31	76	1	0.76
1448at7399	1.048780488	203	0.205389788	0	0.048780488	0.875	2	0.35	78	1	0.53
1450at7399	1.146341463	203	0.308327165	0	0.146341463	1.1963	5	0.32	75	1	0.68
1454at7399	1.195121951	203	0.37961378	0	0.170731707	1.0855	6	0.17	74	1	0.41
1455at7399	1.047619048	203	0.203278907	12	0.047619048	1.0798	1	0.34	67	0.512195122	0.7
1456at7399	1	183.0129637	0	19	0	1.032	0	0.31	61	0.268292683	0.62
1457at7399	1.024390244	203	0.15058465	0	0.024390244	0.7578	1	0.63	79	1	0.91
1459at7399	1	203	0	0	0	0.9241	0	0.64	80	1	0.93
1460at7399	1	203	0	0	0	1.5406	0	0.49	80	1	0.93
1462at7399	1	203	0	1	0	1.2184	0	0.21	79	0.585365854	0.63
1465at7399	1.219512195	203	0.384707681	0	0.195121951	1.2672	7	0.25	73	1	0.72
1467at7399	1.025	203	0.152317024	1	0.025	1.2424	1	0.18	78	0.975609756	0.46
1469at7399	1.024390244	203	0.15058465	0	0.024390244	0.9175	1	0.32	79	1	0.65
1475at7399	1.024390244	203	0.15058465	0	0.024390244	0.9478	1	0.43	79	1	0.78
1478at7399	1.024390244	203	0.15058465	0	0.024390244	0.8233	1	0.55	79	1	0.76
1480at7399	1.780487805	203	0.263498412	9	0.756097561	1.6353	1	0.185	70	1	0.755
1482at7399	1	203	0	0	0	0.9896	0	0.7	80	1	0.98
1483at7399	1	203	0	0	0	0.8353	0	0.62	80	1	0.91
1493at7399	1.774193548	203	0.567435874	18	0.483870968	1.9314	6	0.25	56	0.756097561	0.92
1494at7399	1.075	203	0.245015204	1	0.075	1.152	3	0.595	76	0.975609756	0.865
1502at7399	1	203	0	2	0	0.9024	0	0.6	78	0.951219512	0.82
1503at7399	1.024390244	203	0.15058465	0	0.024390244	0.851	1	0.26	79	1	0.47
1507at7399	1.097560976	203	0.270345001	0	0.097560976	1.468	4	0.41	76	1	0.84
1508at7399	1.073170732	203	0.242660869	0	0.073170732	1.2625	2	0.42	78	1	0.86
1512at7399	1	183.0129637	0	2	0	1.2729	0	0.25	78	0.804878049	0.69
1513at7399	1.3	203	0.549340648	10	0.175	0.9645	3	0.26	67	0.975609756	0.67
1515at7399	1	203	0	0	0	1.2091	0	0.85	80	1	0.98
1521at7399	1.048780488	203	0.205389788	0	0.048780488	0.9253	2	0.73	78	1	0.98
1525at7399	1	203	0	4	0	0.8824	0	0.45	76	0.902439024	0.86
1527at7399	1	203	0	1	0	1.2526	0	0.34	79	0.975609756	0.55
1529at7399	1	203	0	0	0	0.9663	0	0.43	80	1	0.89
1530at7399	1.025	203	0.152317024	1	0.025	1.0751	1	0.37	78	0.975609756	0.78
1531at7399	1.048780488	203	0.205389788	0	0.048780488	0.9616	2	0.42	78	1	0.79
1532at7399	1.024390244	203	0.15058465	0	0.024390244	0.9576	1	0.18	79	1	0.47
1534at7399	1	203	0	0	0	0.9067	0	0.77	80	1	0.96
1538at7399	1.525	203	0.775706109	10	0.175	1.1055	5	0.55	65	0.975609756	0.95
1541at7399	1	203	0	2	0	1.3823	0	0.15	78	0.951219512	0.38
1542at7399	1.024390244	203	0.15058465	0	0.024390244	1.1738	1	0.27	79	1	0.61
1544at7399	1.073170732	203	0.242660869	0	0.073170732	0.8818	3	0.42	77	1	0.81
1545at7399	1.073170732	203	0.318181818	1	0.048780488	1.0379	2	0.05	77	1	0.38
1550at7399	1	203	0	0	0	1.0857	0	0.65	80	1	0.94
1565at7399	1.073170732	203	0.318181818	0	0.048780488	0.9729	2	0.52	78	1	0.87
1567at7399	1	183.0129637	0	1	0	0.8952	0	0.37	79	0.902439024	0.63
1572at7399	1.048780488	203	0.205389788	0	0.048780488	1.0332	2	0.58	78	1	0.9
1574at7399	1.024390244	203	0.15058465	0	0.024390244	0.865	1	0.48	79	1	0.9
1575at7399	1.024390244	203	0.15058465	0	0.024390244	0.9069	1	0.9	79	1	1
1576at7399	1	203	0	1	0	0.8323	0	0.38	79	0.975609756	0.61
1584at7399	1.243902439	203	0.426892962	1	0.195121951	0.7328	5	0.73	74	1	0.95
1588at7399	1.048780488	203	0.205389788	0	0.048780488	1.0105	2	0.26	78	1	0.74
1589at7399	1.951219512	203	0.110397011	2	0.951219512	0.8762	0	0.61	78	1	0.83
1590at7399	1	203	0	0	0	1.0844	0	0.52	80	1	0.83
1597at7399	1.024390244	203	0.15058465	0	0.024390244	1.478	1	0.18	79	1	0.59
1602at7399	1.048780488	203	0.205389788	0	0.048780488	0.8767	2	0.47	78	1	0.7
1607at7399	1	203	0	0	0	0.8639	0	0.42	80	1	0.72
1608at7399	1.025	203	0.152317024	1	0.025	0.9556	1	0.59	78	0.975609756	0.92
1614at7399	1.15	203	0.366354338	1	0.125	1.4382	5	0.4	74	0.975609756	0.89
1616at7399	1.024390244	203	0.15058465	0	0.024390244	1.4598	1	0.73	79	1	0.98
1620at7399	1.024390244	203	0.15058465	0	0.024390244	0.8484	1	0.92	79	1	0.995
1627at7399	1.073170732	203	0.242660869	0	0.073170732	0.9411	3	0.68	77	1	0.92
1630at7399	1.048780488	203	0.205389788	0	0.048780488	0.795	2	0.64	78	1	0.91
1638at7399	1.073170732	203	0.242660869	0	0.073170732	0.8663	2	0.67	78	1	0.93
1640at7399	1.05	203	0.207566616	1	0.05	0.8867	1	0.66	78	0.975609756	0.94
1641at7399	1	203	0	1	0	0.8429	0	0.73	79	0.975609756	0.95
1645at7399	1	203	0	7	0	1.0706	0	0.53	73	0.829268293	0.89
1646at7399	1.024390244	203	0.15058465	0	0.024390244	1.3411	1	0.59	79	1	0.9
1648at7399	1	203	0	1	0	1.1623	0	0.08	79	0.975609756	0.38
1650at7399	1.027027027	183.0129637	0.157894737	1	0.027027027	1.0428	1	0.42	78	0.902439024	0.66
1652at7399	1	203	0	0	0	0.8517	0	0.68	80	1	0.92
1656at7399	1	203	0	1	0	0.7983	0	0.69	79	0.975609756	0.94
1659at7399	1.097560976	203	0.337016686	0	0.073170732	0.8474	3	0.48	77	1	0.88
1664at7399	1	203	0	0	0	1.3545	0	0.74	80	1	0.99
1668at7399	1	203	0	1	0	0.9041	0	0.64	79	0.975609756	0.94
1672at7399	1.097560976	203	0.270345001	2	0.097560976	1.066	1	0.74	77	1	0.95
1674at7399	1	203	0	0	0	1.1151	0	0.42	80	1	0.66
1678at7399	1	203	0	0	0	0.7986	0	0.17	80	1	0.5
1686at7399	1	203	0	0	0	0.944	0	0.1	80	1	0.25
1688at7399	1.024390244	203	0.15058465	0	0.024390244	1.112	1	0.81	79	1	0.96
1689at7399	1.048780488	203	0.294165364	0	0.024390244	0.871	1	0.56	79	1	0.89
1694at7399	1	203	0	0	0	0.8804	0	0.58	80	1	0.91
1695at7399	1.024390244	203	0.15058465	0	0.024390244	0.9841	1	0.66	79	1	0.92
1696at7399	1.075	203	0.435697535	1	0.025	0.8003	1	0.21	78	0.975609756	0.62
1701at7399	1.025	203	0.152317024	1	0.025	0.992	1	0.42	78	0.975609756	0.71
1702at7399	1	203	0	4	0	1.0968	0	0.87	76	0.902439024	0.99
1709at7399	1.024390244	203	0.15058465	0	0.024390244	1.1154	1	0.6	79	1	0.87
1712at7399	1	203	0	0	0	1.1751	0	0.28	80	1	0.59
1713at7399	1.024390244	203	0.15058465	0	0.024390244	1.1222	1	0.51	79	1	0.82
1716at7399	1	203	0	0	0	0.9866	0	0.65	80	1	0.94
1720at7399	1	203	0	0	0	0.793	0	0.69	80	1	0.91
1722at7399	1	203	0	1	0	1.1348	0	0.63	79	0.975609756	0.96
1723at7399	1.024390244	203	0.15058465	0	0.024390244	0.9299	1	0.42	79	1	0.78
1728at7399	1.048780488	203	0.205389788	0	0.048780488	0.8918	2	0.42	78	1	0.72
1730at7399	1.024390244	203	0.15058465	0	0.024390244	0.8865	1	0.54	79	1	0.85
1733at7399	1	203	0	1	0	0.8303	0	0.49	79	0.975609756	0.83
1734at7399	1.024390244	203	0.15058465	0	0.024390244	0.8033	1	0.35	79	1	0.7
1747at7399	1.041666667	183.0129637	0.191833261	11	0.041666667	0.8469	1	0.48	68	0.585365854	0.77
1751at7399	1.075	203	0.245015204	1	0.075	1.2084	3	0.565	76	0.975609756	0.85
1753at7399	1.081081081	183.0129637	0.252487623	1	0.081081081	0.8003	3	0.39	76	0.902439024	0.75
1754at7399	1	183.0129637	0	3	0	0.8907	0	0.15	77	0.829268293	0.41
1756at7399	1.594594595	203	0.471539923	16	0.459459459	1.0176	5	0.5	59	0.902439024	0.87
1757at7399	1	203	0	0	0	1.0837	0	0.69	80	1	0.94
1763at7399	1.025	203	0.152317024	1	0.025	1.2261	1	0.41	78	0.975609756	0.91
1767at7399	1.1	203	0.272727273	1	0.1	0.8189	4	0.33	75	0.975609756	0.63
1768at7399	1.024390244	203	0.15058465	0	0.024390244	0.8054	1	0.4	79	1	0.65
1783at7399	1	203	0	0	0	1.3394	0	0.22	80	1	0.51
1786at7399	1.057142857	183.0129637	0.219568606	3	0.057142857	0.8873	2	0.095	75	0.853658537	0.385
1789at7399	1.073170732	203	0.242660869	0	0.073170732	0.8689	3	0.33	77	1	0.81
1794at7399	1.048780488	203	0.205389788	0	0.048780488	1.0484	2	0.12	78	1	0.43
1796at7399	1.129032258	183.0129637	0.296922996	7	0.129032258	1.7917	4	0.26	69	0.756097561	0.79
1798at7399	1	203	0	0	0	0.7526	0	0.86	80	1	0.98
1799at7399	1.048780488	203	0.205389788	0	0.048780488	0.773	2	0.16	78	1	0.56
1802at7399	1.024390244	203	0.15058465	0	0.024390244	1.1837	1	0.46	79	1	0.84
1803at7399	1.026315789	203	0.15596827	3	0.026315789	1.3973	1	0.19	76	0.926829268	0.9
1806at7399	1.024390244	203	0.15058465	0	0.024390244	0.8974	1	0.68	79	1	0.91
1808at7399	1	203	0	0	0	0.9207	0	0.71	80	1	0.95
1810at7399	1.075	203	0.245015204	1	0.075	1.1795	3	0.31	76	0.975609756	0.61
1811at7399	1.048780488	203	0.205389788	0	0.048780488	0.9452	2	0.37	78	1	0.74
1812at7399	1	203	0	0	0	0.9729	0	0.88	80	1	0.99
1819at7399	1.073170732	203	0.242660869	0	0.073170732	0.9053	2	0.95	78	1	0.99
1824at7399	1	203	0	0	0	0.8879	0	0.63	80	1	0.9
1825at7399	1.05	203	0.207566616	1	0.05	0.8627	2	0.35	77	0.975609756	0.77
1827at7399	1.024390244	203	0.15058465	0	0.024390244	0.987	1	0.49	79	1	0.83
1828at7399	1	203	0	0	0	1.0995	0	0.61	80	1	0.86
1831at7399	1.05	203	0.207566616	1	0.05	0.9311	2	0.13	77	0.975609756	0.56
1833at7399	1	203	0	0	0	0.9559	0	0.66	80	1	0.94
1834at7399	1	203	0	0	0	1.0886	0	0.45	80	1	0.68
1835at7399	1	203	0	0	0	1.0342	0	0.58	80	1	0.94
1836at7399	1	203	0	0	0	0.9104	0	0.49	80	1	0.7
1839at7399	1	203	0	0	0	0.9918	0	0.63	80	1	0.94
1841at7399	1	203	0	3	0	1.1951	0	0.65	77	0.926829268	1
1842at7399	1	183.0129637	0	12	0	0.9729	0	0.57	68	0.268292683	0.86
1846at7399	1.024390244	203	0.15058465	0	0.024390244	0.9281	1	0.35	79	1	0.66
1849at7399	1.025	203	0.152317024	1	0.025	0.9315	1	0.32	78	0.975609756	0.59
1854at7399	1.048780488	203	0.205389788	0	0.048780488	1.0572	2	0.5	78	1	0.79
1861at7399	1	203	0	1	0	1.0729	0	0.23	79	0.975609756	0.39
1862at7399	1.048780488	203	0.205389788	0	0.048780488	1.5581	2	0.53	78	1	0.92
1865at7399	1	203	0	0	0	0.9285	0	0.59	80	1	0.94
1867at7399	1.024390244	203	0.15058465	0	0.024390244	1.1561	1	0.4	79	1	0.75
1868at7399	1	203	0	0	0	1.2535	0	0.56	80	1	0.86
1880at7399	1	203	0	0	0	0.9602	0	0.25	80	1	0.51
1883at7399	1	203	0	0	0	0.8274	0	0.43	80	1	0.63
1886at7399	1	203	0	0	0	0.7993	0	0.47	80	1	0.78
1889at7399	1.073170732	203	0.242660869	0	0.073170732	1.1746	3	0.52	77	1	0.76
1891at7399	1.026315789	203	0.15596827	3	0.026315789	1.0478	1	0.555	76	0.926829268	0.89
1893at7399	1.073170732	203	0.318181818	0	0.048780488	1.1525	2	0.17	78	1	0.44
1894at7399	1.097560976	203	0.337016686	0	0.073170732	0.8559	3	0.27	77	1	0.68
1895at7399	1.073170732	203	0.242660869	2	0.073170732	1.7789	0	0.39	78	1	0.95
1898at7399	1.097560976	203	0.337016686	0	0.073170732	1.2627	3	0.38	77	1	0.78
1899at7399	1.024390244	203	0.15058465	0	0.024390244	0.8966	1	0.385	79	1	0.69
1901at7399	1.024390244	203	0.15058465	0	0.024390244	0.937	1	0.67	79	1	0.94
1903at7399	1	203	0	0	0	0.7824	0	0.64	80	1	0.92
1911at7399	1	203	0	0	0	0.8623	0	0.36	80	1	0.51
1913at7399	1.048780488	203	0.205389788	0	0.048780488	1.0474	2	0.44	78	1	0.92
1917at7399	1.05	203	0.207566616	1	0.05	0.942	2	0.39	77	0.975609756	0.77
1921at7399	1	203	0	1	0	0.9921	0	0.67	79	0.975609756	0.94
1923at7399	1	203	0	0	0	1.352	0	0.45	80	1	0.87
1926at7399	1	203	0	0	0	1.2692	0	0.25	80	1	0.53
1930at7399	1	203	0	6	0	1.1945	0	0.28	74	0.853658537	0.82
1931at7399	1.073170732	203	0.318181818	0	0.048780488	0.9376	2	0.36	78	1	0.73
1934at7399	1.024390244	203	0.15058465	0	0.024390244	0.7718	1	0.53	79	1	0.67
1939at7399	1.076923077	203	0.324718612	2	0.051282051	1.4569	2	0.6	76	0.951219512	0.96
1941at7399	1	203	0	1	0	0.9117	0	0.39	79	0.975609756	0.71
1942at7399	1	203	0	0	0	0.7409	0	0.65	80	1	0.91
1944at7399	1	203	0	0	0	0.8725	0	0.65	80	1	0.88
1948at7399	1	203	0	0	0	1.2526	0	0.63	80	1	0.9
1949at7399	1.024390244	203	0.15058465	0	0.024390244	0.9715	1	0.28	79	1	0.45
1957at7399	1.024390244	203	0.15058465	0	0.024390244	1.0284	1	0.38	79	1	0.64
1959at7399	1.025	203	0.152317024	1	0.025	0.8326	1	0.8	78	0.975609756	0.97
1962at7399	1.024390244	203	0.15058465	0	0.024390244	0.8723	1	0.34	79	1	0.63
1964at7399	1.054054054	183.0129637	0.214528212	1	0.054054054	0.8135	2	0.39	77	0.902439024	0.71
1966at7399	1.05	203	0.207566616	1	0.05	1.6039	2	0.06	77	0.975609756	0.16
1969at7399	1.027027027	203	0.157894737	1	0.027027027	0.9298	1	0.43	78	0.902439024	0.79
1971at7399	1.024390244	203	0.15058465	0	0.024390244	0.8168	1	0.56	79	1	0.92
1978at7399	1	203	0	0	0	1.0891	0	0.55	80	1	0.83
1980at7399	1.068965517	183.0129637	0.237047394	8	0.068965517	1.2792	2	0.19	70	0.707317073	0.65
1989at7399	1.27027027	203	0.394622064	8	0.243243243	1.2029	4	0.28	68	0.902439024	0.73
1995at7399	1	203	0	0	0	0.9882	0	0.74	80	1	0.94
1997at7399	1.097560976	203	0.270345001	0	0.097560976	0.92	4	0.53	76	1	0.84
1999at7399	1	203	0	0	0	0.9107	0	0.25	80	1	0.54
2007at7399	1.024390244	203	0.15058465	0	0.024390244	1.2469	1	0.24	79	1	0.77
2010at7399	1	203	0	0	0	0.8597	0	0.64	80	1	0.95
2011at7399	1.048780488	203	0.294165364	0	0.024390244	0.825	1	0.81	79	1	0.95
2016at7399	1.05	203	0.297380857	1	0.025	1.0187	1	0.32	78	0.975609756	0.69
2021at7399	1	203	0	0	0	0.831	0	0.54	80	1	0.89
2023at7399	1.024390244	203	0.15058465	0	0.024390244	0.7319	1	0.94	79	1	0.96
2024at7399	1.052631579	203	0.212132034	3	0.052631579	1.0711	2	0.14	75	0.926829268	0.46
2036at7399	1	203	0	0	0	0.9247	0	0.41	80	1	0.57
2038at7399	1.025	203	0.152317024	1	0.025	0.8971	1	0.61	78	0.975609756	0.94
2039at7399	1	203	0	0	0	0.9136	0	0.57	80	1	0.92
2040at7399	1.15	203	0.458071902	1	0.1	1.0323	4	0.46	75	0.975609756	0.69
2055at7399	1	203	0	1	0	0.9153	0	0.48	79	0.975609756	0.68
2060at7399	1	203	0	0	0	0.882	0	0.53	80	1	0.83
2064at7399	1.024390244	203	0.15058465	0	0.024390244	1.0042	1	0.23	79	1	0.53
2067at7399	1	162	0	7	0	1.2998	0	0.35	73	0.341463415	0.82
